K,order,dist,cost_ki,cost_edbt,vnum,density
7,1,485.949,31.274,232774,3,1.07542
7,2,547.033,31.274,232774,2,1.07542
7,3,563.237,31.274,232774,2,1.07542
7,4,571.848,31.274,232774,2,1.07542
7,5,753.616,31.274,232774,3,1.07542
7,6,1065.73,31.274,232774,4,1.07542
7,7,1106.03,31.274,232774,3,1.07542
7,1,426.708,105.763,1.07435e+06,2,1.07542
7,2,1390.39,105.763,1.07435e+06,5,1.07542
7,3,1740.68,105.763,1.07435e+06,4,1.07542
7,4,1915.39,105.763,1.07435e+06,2,1.07542
7,5,1949.98,105.763,1.07435e+06,4,1.07542
7,6,2118.81,105.763,1.07435e+06,2,1.07542
7,7,2179.77,105.763,1.07435e+06,5,1.07542
7,1,594.584,55.696,358859,2,1.07542
7,2,1364.59,55.696,358859,2,1.07542
7,3,1365.13,55.696,358859,3,1.07542
7,4,1397.63,55.696,358859,6,1.07542
7,5,1402.62,55.696,358859,2,1.07542
7,6,1423.01,55.696,358859,3,1.07542
7,7,1424.83,55.696,358859,4,1.07542
7,1,844.955,42.136,160716,3,1.07542
7,2,986.027,42.136,160716,2,1.07542
7,3,1119.13,42.136,160716,2,1.07542
7,4,1160.75,42.136,160716,2,1.07542
7,5,1163.69,42.136,160716,2,1.07542
7,6,1508.81,42.136,160716,4,1.07542
7,7,1830.17,42.136,160716,4,1.07542
7,1,219.829,62.719,617445,2,1.07542
7,2,365.821,62.719,617445,2,1.07542
7,3,788.761,62.719,617445,2,1.07542
7,4,1092.88,62.719,617445,3,1.07542
7,5,1236.81,62.719,617445,3,1.07542
7,6,1309.62,62.719,617445,3,1.07542
7,7,1701.67,62.719,617445,4,1.07542
7,1,931.712,61.346,449657,3,1.07542
7,2,1260.27,61.346,449657,3,1.07542
7,3,1463.14,61.346,449657,3,1.07542
7,4,1592.31,61.346,449657,4,1.07542
7,5,1592.84,61.346,449657,3,1.07542
7,6,1649.92,61.346,449657,4,1.07542
7,7,1787.07,61.346,449657,2,1.07542
7,1,393.732,39.478,233956,2,1.07542
7,2,506.711,39.478,233956,2,1.07542
7,3,960.429,39.478,233956,3,1.07542
7,4,1209.34,39.478,233956,3,1.07542
