K,order,dist,cost_ki,cost_edbt,vnum,density
9,1,427.2,80.633,363067,2,1.07858
9,2,1653.33,80.633,363067,4,1.07858
9,3,1786.07,80.633,363067,3,1.07858
9,4,2112.91,80.633,363067,3,1.07858
9,5,2745.23,80.633,363067,6,1.07858
9,6,2929.32,80.633,363067,5,1.07858
9,7,3182.58,80.633,363067,7,1.07858
9,8,3365.38,80.633,363067,4,1.07858
9,9,3372.16,80.633,363067,4,1.07858
9,1,734.044,37.836,417641,2,1.07858
9,2,824.462,37.836,417641,2,1.07858
9,3,901.559,37.836,417641,2,1.07858
9,4,1111.06,37.836,417641,2,1.07858
9,5,1588.95,37.836,417641,2,1.07858
9,6,1872.47,37.836,417641,3,1.07858
9,7,2075.68,37.836,417641,2,1.07858
9,8,2230.43,37.836,417641,3,1.07858
9,9,2262.84,37.836,417641,2,1.07858
9,1,1662.05,122.566,627531,2,1.07858
9,2,1700.19,122.566,627531,5,1.07858
9,3,1928.96,122.566,627531,6,1.07858
9,4,1946.47,122.566,627531,5,1.07858
9,5,2216.98,122.566,627531,2,1.07858
9,6,2404.88,122.566,627531,2,1.07858
9,7,2887.54,122.566,627531,4,1.07858
9,8,3031.43,122.566,627531,7,1.07858
9,9,3184.02,122.566,627531,8,1.07858
9,1,1834.42,108.956,222910,3,1.07858
9,2,2103.09,108.956,222910,3,1.07858
9,3,2147.53,108.956,222910,3,1.07858
9,4,2348.83,108.956,222910,3,1.07858
9,5,2591.61,108.956,222910,3,1.07858
9,6,2876.49,108.956,222910,3,1.07858
9,7,3022.68,108.956,222910,4,1.07858
9,8,3199.26,108.956,222910,4,1.07858
9,9,3403.2,108.956,222910,5,1.07858
9,1,1677.96,125.546,443421,2,1.07858
9,2,2021.65,125.546,443421,4,1.07858
9,3,3024.28,125.546,443421,4,1.07858
9,4,3099.57,125.546,443421,5,1.07858
9,5,3100.06,125.546,443421,4,1.07858
9,6,3684.08,125.546,443421,3,1.07858
9,7,3763.49,125.546,443421,6,1.07858
9,8,3886.38,125.546,443421,6,1.07858
9,9,3905.39,125.546,443421,6,1.07858
9,1,59.8164,71.456,554428,2,1.07858
9,2,1026.41,71.456,554428,3,1.07858
9,3,1040.87,71.456,554428,2,1.07858
9,4,1110.29,71.456,554428,3,1.07858
9,5,1309.93,71.456,554428,3,1.07858
9,6,1811.49,71.456,554428,3,1.07858
9,7,2199.97,71.456,554428,2,1.07858
9,8,2491.64,71.456,554428,3,1.07858
9,9,2579.17,71.456,554428,4,1.07858
9,1,612.006,41.583,223790,3,1.07858
9,2,728.085,41.583,223790,3,1.07858
9,3,1016.99,41.583,223790,2,1.07858
9,4,1174.48,41.583,223790,2,1.07858
9,5,1215.48,41.583,223790,3,1.07858
9,6,1732.83,41.583,223790,3,1.07858
9,7,2187.37,41.583,223790,4,1.07858
9,8,2287.98,41.583,223790,4,1.07858
9,9,2346.96,41.583,223790,3,1.07858
9,1,1013.56,122.454,512235,2,1.07858
9,2,1668.85,122.454,512235,4,1.07858
9,3,1923.32,122.454,512235,3,1.07858
9,4,2072.97,122.454,512235,4,1.07858
9,5,2264.71,122.454,512235,4,1.07858
9,6,2739.87,122.454,512235,4,1.07858
9,7,2765.96,122.454,512235,3,1.07858
9,8,2912.35,122.454,512235,6,1.07858
9,9,3617.35,122.454,512235,3,1.07858
9,1,762.533,114.722,825902,2,1.07858
9,2,1414.41,114.722,825902,4,1.07858
9,3,1899.4,114.722,825902,2,1.07858
9,4,2062.54,114.722,825902,5,1.07858
9,5,2271.11,114.722,825902,3,1.07858
9,6,2380.78,114.722,825902,3,1.07858
9,7,2484.27,114.722,825902,6,1.07858
9,8,2818.62,114.722,825902,5,1.07858
9,9,2828.88,114.722,825902,5,1.07858
9,1,484.258,54.447,208991,2,1.07858
9,2,713.902,54.447,208991,3,1.07858
9,3,1443.68,54.447,208991,3,1.07858
9,4,1623.48,54.447,208991,3,1.07858
9,5,1858.18,54.447,208991,3,1.07858
9,6,2405.36,54.447,208991,3,1.07858
9,7,2572.5,54.447,208991,3,1.07858
9,8,2577.79,54.447,208991,4,1.07858
9,9,2605.26,54.447,208991,3,1.07858
9,1,517.7,102.924,546585,2,1.07858
9,2,1988.04,102.924,546585,4,1.07858
9,3,2107.76,102.924,546585,4,1.07858
9,4,2341.43,102.924,546585,4,1.07858
9,5,2557.22,102.924,546585,6,1.07858
9,6,2630.33,102.924,546585,6,1.07858
9,7,2784.54,102.924,546585,4,1.07858
9,8,2918.23,102.924,546585,2,1.07858
9,9,3619.57,102.924,546585,4,1.07858
9,1,782.624,121.05,1.94824e+06,2,1.07858
9,2,1007.3,121.05,1.94824e+06,3,1.07858
9,3,1371.63,121.05,1.94824e+06,3,1.07858
9,4,1581.32,121.05,1.94824e+06,3,1.07858
9,5,2505.91,121.05,1.94824e+06,2,1.07858
9,6,2561.79,121.05,1.94824e+06,3,1.07858
9,7,2821.91,121.05,1.94824e+06,3,1.07858
9,8,3013.59,121.05,1.94824e+06,4,1.07858
