         k,      dist,      rank,  max_rank,      vnum,   tot_hit, cost_edbt,  gen_edbt,   cost_ki,    gen_ki,  cost_ffp,   gen_ffp,rtree_cost, cost_poly,  gen_poly, sort_cost,   cost_hi,    gen_hi,     hcost,     hcall,    hreuse,reevaluate,   cost_fc,    gen_fc,   cost_fi,    gen_fi,  cost_pre,   gen_pre,   edgecnt,  fencecnt,    keycnt,      miss,false_retrieval,       pts,     polys,  vertices,         x,         y
        25,   43783.2,        30,        30,      1238,        50,         0,         0,    206748,    245907,    102622,    319405,         4,    105523,    319405,         3,    619684,      8253,    607763,     11596,       913,      4645,         0,         0,   6572.58,      7872,    395846,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,   59931.8,   43683.8
        50,   44762.3,        50,        50,      2498,        50,         0,         0,    223965,    257124,    100703,    319405,         3,    100953,    319405,         3,    668272,      8492,    653985,     14719,       925,      7632,         0,         0,   10793.6,     12928,    395846,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,   59931.8,   43683.8
         1,     44102,         1,         1,        53,        43,         0,         0,    219227,    254799,    106249,    321315,         3,    106846,    321315,         4,    384713,      7516,    376813,      6451,       823,         0,         0,         0,   271.094,       290,    395846,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,   52994.8,   46179.3
         5,   44325.8,         6,         6,       265,        49,         0,         0,    234066,    257830,    122342,    364306,         3,    121566,    364306,         4,    422552,      7528,    414690,      7114,       824,       660,         0,         0,   1032.54,      1406,    395846,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,   52994.8,   46179.3
        10,   44760.9,        10,        10,       533,        50,         0,         0,    224787,    263931,    122488,    371602,         3,    124800,    371602,         4,    512521,      7853,    503149,      8749,       853,      2044,         0,         0,   3800.49,      4917,    395846,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,   52994.8,   46179.3
        25,   45428.6,        33,        33,      1355,        50,         0,         0,    237334,    273512,    124858,    371602,         4,    121489,    371602,         4,    693978,      9347,    680525,     12895,      1005,      5008,         0,         0,   6944.95,      8395,    395846,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,   52994.8,   46179.3
        50,   46407.8,        50,        50,      2747,        50,         0,         0,    251228,    286837,    123760,    371602,         4,    124683,    371602,         4,    755247,      9541,    739033,     16459,      1012,      8450,         0,         0,   11841.1,     13929,    395846,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,   52994.8,   46179.3
         1,   45053.1,         1,         1,        57,        50,         0,         0,    219610,    266090,    142518,    420503,         3,    141289,    420503,         4,    428301,      8326,    419760,      7129,       932,         0,         0,         0,   305.687,       319,    395846,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,   45395.9,   52989.5
         5,   45318.4,         4,         5,       288,        50,         0,         0,    232065,    269845,    144327,    420503,         3,    141704,    420503,         4,    478849,      8369,    469370,      8026,       937,       881,         0,         0,   2020.88,      2608,    395846,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,   45395.9,   52989.5
        10,   45655.3,         8,        12,       579,        50,         0,         0,    233612,    274718,    142727,    420503,         3,    141351,    420503,         4,    575980,      8679,    563602,      9648,       963,      2243,         0,         0,   4052.97,      4997,    395846,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,   45395.9,   52989.5
        25,   46402.7,        34,        34,      1480,        50,         0,         0,    250697,    285351,    146900,    420503,         3,    146361,    420503,         4,    745918,      9594,    729571,     13479,      1048,      5364,         0,         0,   7673.73,      9601,    395846,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,   45395.9,   52989.5
        50,   47541.6,        50,        50,      3020,        50,         0,         0,    288325,    301052,    141342,    420503,         4,    139254,    420503,         4,    802375,     11032,    783731,     18102,      1156,      8884,         0,         0,     13437,     15583,    395846,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,   45395.9,   52989.5
         1,   47229.8,         1,         1,        67,        50,         0,         0,    272040,    296979,    172767,    495540,         3,    171918,    495540,         5,    518920,     10069,    508142,      8668,      1085,         0,         0,         0,   277.999,       311,    395846,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,   49424.6,   45907.2
         5,   47453.6,         6,         6,       335,        50,         0,         0,    282656,    300183,    179852,    495540,         3,    173650,    495540,         4,    567565,     10081,    556041,      9487,      1086,       816,         0,         0,    2073.6,      2634,    395846,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,   49424.6,   45907.2
        10,   47873.1,         9,        10,       679,        50,         0,         0,    273265,    306111,    169864,    495540,         3,    169785,    495540,         4,    668775,     10426,    655643,     11336,      1119,      2382,         0,         0,    5006.9,      6308,    395846,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,   49424.6,   45907.2
        25,   48511.3,        31,        31,      1720,        50,         0,         0,    293639,    315348,    170762,    495540,         3,    178848,    495540,         3,    855600,     11992,    838732,     15582,      1265,      5401,         0,         0,   9191.26,     10688,    395846,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,   49424.6,   45907.2
        50,   49535.6,        50,        50,      3475,        50,         0,         0,    304503,    329694,    170964,    495540,         3,    170612,    495540,         4,    935230,     12296,    914633,     20016,      1279,      9618,         0,         0,   16160.5,     16574,    395846,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,   49424.6,   45907.2
         1,   41554.7,         1,         1,        57,        50,         0,         0,    168999,    217422,    112866,    354154,         3,    112145,    354154,         4,    349592,      6875,    342402,      5880,       765,         0,         0,         0,   259.586,       301,    395846,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     47685,   55918.8
         5,     41820,         4,         5,       284,        50,         0,         0,    170346,    220831,    118317,    354154,        14,    113561,    354154,         4,    410265,      6919,    401576,      6713,       768,       815,         0,         0,   2988.82,      2303,    395846,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     47685,   55918.8
        10,   42169.1,        10,        11,       570,        50,         0,         0,    179807,    225327,    112459,    354154,         3,    113337,    354154,         3,    488752,      7221,    479552,      8293,       796,      2143,         0,         0,   3508.74,      4549,    395846,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     47685,   55918.8
        25,   42918.9,        30,        31,      1436,        50,         0,         0,    185574,    235168,    112554,    354154,         4,    113618,    354154,         3,    639708,      8075,    628107,     11815,       877,      5011,         0,         0,    7448.6,      8699,    395846,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     47685,   55918.8
        50,   44050.8,        49,        50,      2916,        50,         0,         0,    206008,    250288,    115163,    354154,         3,    111366,    354154,         4,    707356,      9415,    691867,     16078,       989,      8268,         0,         0,   11873.6,     13826,    395846,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     47685,   55918.8
         1,     48758,         1,         1,        58,        50,         0,         0,    285913,    312999,    169642,    485961,         2,    169220,    485961,         4,    505147,      9756,    493912,      8394,      1039,         0,         0,         0,   272.605,       303,    395846,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,   50297.4,   42820.8
         5,   48981.8,         6,         6,       290,        50,         0,         0,    292737,    316092,    168279,    485961,         3,    175567,    485961,         4,    552735,      9768,    541385,      9189,      1040,       792,         0,         0,   1935.46,      2280,    395846,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,   50297.4,   42820.8
        10,     49417,        10,        10,       583,        50,         0,         0,    299688,    321823,    175251,    485961,         3,    173692,    485961,         4,    654687,     10306,    641948,     11195,      1109,      2377,         0,         0,   4535.52,      5836,    395846,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,   50297.4,   42820.8
        25,   50084.6,        33,        33,      1498,        50,         0,         0,    309907,    330881,    173878,    485961,         3,    173830,    485961,         4,    875214,     11982,    857409,     16185,      1251,      5985,         0,         0,   8617.13,     10267,    395846,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,   50297.4,   42820.8
        50,   51063.8,        50,        50,      3015,        50,         0,         0,    340527,    343567,    171083,    485961,         4,    173057,    485961,         4,    950108,     12277,    929059,     20393,      1263,      9977,         0,         0,   14857.2,     16576,    395846,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,   50297.4,   42820.8
         1,   41281.9,         1,         1,        59,        50,         0,         0,    166959,    217478,    116648,    355640,         3,    121823,    355640,         4,    376577,      7305,    368666,      6272,       797,         0,         0,         0,   344.792,       302,    395846,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,   51616.7,   51598.5
         5,   41520.4,         6,         6,       263,        50,         0,         0,    177851,    220457,    115579,    355640,         4,    117388,    355640,         4,    410686,      7322,    403162,      6949,       800,       672,         0,         0,    1303.7,      1737,    395846,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,   51616.7,   51598.5
        10,   41884.1,         8,        10,       542,        50,         0,         0,    179375,    224935,    115603,    355640,         3,    119384,    355640,         4,    485254,      7502,    476226,      8164,       816,      1750,         0,         0,    3370.9,      4377,    395846,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,   51616.7,   51598.5
        25,     42578,        34,        34,      1373,        50,         0,         0,    196222,    233860,    117396,    355640,         3,    117506,    355640,         4,    658288,      8782,    645823,     11740,       922,      4319,         0,         0,   6876.11,      8665,    395846,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,   51616.7,   51598.5
        50,   43602.3,        50,        50,      2772,        50,         0,         0,    208453,    247395,    117872,    355640,         4,    114193,    355640,         4,    699714,      9250,    685017,     15438,       967,      7686,         0,         0,   13239.4,     13891,    395846,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,   51616.7,   51598.5
         1,   51265.5,         1,         1,        63,        50,         0,         0,    327159,    341452,    204809,    553542,         3,    201440,    553542,         4,    574011,     11145,    561625,      9604,      1185,         0,         0,         0,   304.064,       346,    395846,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,   48117.5,     41703
         5,   51489.3,         6,         6,       315,        50,         0,         0,    330631,    344289,    199125,    553542,         3,    215675,    553542,         4,    630068,     11157,    616157,     10422,      1186,       815,         0,         0,   1725.67,      2148,    395846,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,   48117.5,     41703
        10,   51924.5,         9,        10,       633,        50,         0,         0,    362562,    349670,    245156,    553542,         4,    228663,    553542,         4,    767572,     11572,    749131,     12439,      1243,      2514,         0,         0,   5621.87,      6435,    395846,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,   48117.5,     41703
        25,   52592.1,        34,        34,      1605,        50,         0,         0,    382160,    357727,    198915,    553542,         4,    199368,    553542,         4,1.00831e+06,     13499,    984058,     17754,      1410,      6239,         0,         0,   9631.69,     11345,    395846,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,   48117.5,     41703
        50,   53571.3,        50,        50,      3247,        50,         0,         0,    366068,    369699,    216688,    553542,         4,    216148,    553542,         4,1.05443e+06,     13771,1.03039e+06,     22255,      1432,     10557,         0,         0,   18109.9,     17890,    395846,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,   48117.5,     41703
         1,   41690.4,         1,         1,        53,        42,         0,         0,    191265,    219895,   94814.7,    292752,         3,   94717.9,    292752,         3,    365325,      6738,    356260,      5756,       765,         0,         0,         0,   284.628,       294,    395846,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,   44999.6,   58605.9
         5,   41955.7,         4,         5,       264,        47,         0,         0,    196870,    223232,    107283,    333211,         3,    108633,    333211,         4,    409602,      6777,    400501,      6593,       768,       824,         0,         0,   1735.36,      2166,    395846,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,   44999.6,   58605.9
        10,   42304.8,        10,        13,       530,        50,         0,         0,    204495,    227448,    126207,    354612,         3,    117477,    354612,         5,    507853,      7399,    497553,      8417,       838,      2130,         0,         0,   3916.99,      4455,    395846,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,   44999.6,   58605.9
        25,   43054.6,        28,        32,      1345,        50,         0,         0,    204180,    237200,    117646,    354612,         4,    120667,    354612,         4,    691999,      8255,    676663,     11798,       918,      4843,         0,         0,   7802.81,      8891,    395846,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,   44999.6,   58605.9
        50,   44186.5,        49,        50,      2734,        50,         0,         0,    220253,    251596,    120134,    354612,         4,    117605,    354612,         5,    714414,      9715,    697913,     16325,      1032,      8307,         0,         0,   12310.3,     14440,    395846,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,   44999.6,   58605.9
         1,   39381.8,         1,         1,        55,        43,         0,         0,    175499,    194299,   78386.2,    256850,         3,   83206.4,    256850,         4,    311926,      5916,    305344,      5054,       664,         0,         0,         0,   226.137,       256,    395846,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,   50327.9,   55304.9
         5,   39647.1,         5,         5,       269,        49,         0,         0,    168050,    197368,    108341,    293833,         3,    123550,    293833,         4,    352045,      5947,    344689,      5787,       667,       722,         0,         0,   1561.84,      1634,    395846,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,   50327.9,   55304.9
        10,     39984,         8,        11,       535,        50,         0,         0,    160561,    201317,    130020,    300375,         3,    113017,    300375,         6,    418279,      6249,    410421,      7066,       699,      1752,         0,         0,   3631.32,      3953,    395846,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,   50327.9,   55304.9
        25,   40760.8,        38,        38,      1351,        50,         0,         0,    182629,    211087,   97101.5,    300375,         4,    101966,    300375,         4,    572024,      7775,    561111,     10605,       849,      4103,         0,         0,   7535.48,      7651,    395846,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,   50327.9,   55304.9
        50,   41785.2,        50,        50,      2737,        50,         0,         0,    187673,    224278,   93233.2,    300375,         4,   91421.7,    300375,         4,    617769,      8481,    604360,     14015,       913,      6995,         0,         0,   11910.6,     12815,    395846,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,   50327.9,   55304.9
         1,   47150.2,         1,         1,        57,        50,         0,         0,    259288,    289474,    146850,    423987,         3,    144905,    423987,         4,    442482,      8469,    432294,      7273,       927,         0,         0,         0,   317.937,       299,    395846,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,   53923.9,   42335.4
         5,     47374,         6,         6,       285,        50,         0,         0,    263953,    292277,    145728,    423987,         3,    140350,    423987,         3,    493678,      8481,    483176,      8022,       928,       746,         0,         0,   1391.84,      1763,    395846,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,   53923.9,   42335.4
        10,   47809.2,        10,        10,       573,        50,         0,         0,    310131,    297760,    158935,    423987,         4,    154989,    423987,         4,    625210,      9028,    611247,      9950,      1004,      2240,         0,         0,   4282.27,      5104,    395846,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,   53923.9,   42335.4
        25,   48476.8,        32,        32,      1471,        50,         0,         0,    305483,    306139,    141071,    423987,         3,    142470,    423987,         4,    783005,     10481,    766902,     14424,      1137,      5542,         0,         0,   7668.13,      9438,    395846,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,   53923.9,   42335.4
        50,     49456,        50,        50,      2963,        50,         0,         0,    298571,    318495,    150232,    423987,         3,    148718,    423987,         4,    847040,     10722,    827910,     18368,      1150,      9328,         0,         0,   13168.8,     15265,    395846,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,   53923.9,   42335.4
         1,   55572.1,         1,         1,        76,        50,         0,         0,    400800,    381575,    254600,    661877,         3,    251141,    661877,         4,    723837,     13566,    704696,     11733,      1430,         0,         0,         0,   353.658,       384,    395846,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,   43120.8,     40355
         5,   55810.5,         6,         6,       348,        50,         0,         0,    395073,    384353,    244496,    661877,         3,    240833,    661877,         4,    769154,     13583,    752519,     12895,      1433,      1157,         0,         0,   2142.02,      2656,    395846,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,   43120.8,     40355
        10,   56174.3,         9,        10,       712,        50,         0,         0,    391468,    388665,    247836,    661877,         3,    243325,    661877,         4,    869688,     13797,    852345,     14791,      1456,      2889,         0,         0,   5966.65,      6335,    395846,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,   43120.8,     40355
        25,   56868.2,        31,        31,      1798,        50,         0,         0,    399837,    396645,    243775,    661877,         4,    242395,    661877,         4,1.12481e+06,     15563,1.09963e+06,     20323,      1604,      6979,         0,         0,   11882.9,     12383,    395846,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,   43120.8,     40355
        50,   57892.5,        50,        50,      3622,        50,         0,         0,    427746,    407698,    254750,    661877,         5,    240118,    661877,         4,1.21478e+06,     16078,1.18628e+06,     25954,      1632,     12212,         0,         0,   21895.9,     20131,    395846,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,   43120.8,     40355
         1,   43105.2,         1,         1,        48,        49,         0,         0,    190159,    239935,    118557,    365137,         3,    121180,    365137,         4,    391370,      7417,    382396,      6376,       810,         0,         0,         0,   248.855,       264,    395846,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     56608,   45097.4
         5,     43329,         6,         6,       240,        50,         0,         0,    193993,    242961,    127463,    372553,         3,    122266,    372553,         4,    416418,      7429,    408398,      7032,       811,       653,         0,         0,   1673.87,      2310,    395846,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     56608,   45097.4
        10,   43737.9,        11,        11,       486,        50,         0,         0,    207432,    248288,    124408,    372553,         3,    122230,    372553,         4,    516821,      7985,    506824,      8699,       875,      1885,         0,         0,   3724.62,      4858,    395846,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     56608,   45097.4
        25,   44431.8,        32,        32,      1246,        50,         0,         0,    218438,    257423,    125189,    372553,         3,    124590,    372553,         4,    682637,      9209,    669816,     12778,       982,      4974,         0,         0,   7976.08,      8871,    395846,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     56608,   45097.4
        50,     45411,        50,        50,      2513,        50,         0,         0,    238421,    270074,    123859,    372553,         4,    124674,    372553,         3,    757205,      9527,    738949,     16305,      1001,      8292,         0,         0,   12939.6,     14073,    395846,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     56608,   45097.4
         1,   53474.1,         1,         1,        65,        50,         0,         0,    370252,    362145,    219197,    601736,         3,    217644,    601736,         4,    645545,     12127,    628806,     10454,      1287,         0,         0,         0,   310.412,       339,    395846,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,   46797.3,   40067.9
         5,   53697.9,         6,         6,       325,        50,         0,         0,    366656,    364821,    219071,    601736,         3,    218989,    601736,         4,    688216,     12139,    674059,     11382,      1288,       925,         0,         0,   1959.72,      2496,    395846,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,   46797.3,   40067.9
        10,   54133.1,         9,        10,       653,        50,         0,         0,    362942,    369928,    222643,    601736,         3,    221534,    601736,         4,    807206,     12676,    790756,     13688,      1351,      2801,         0,         0,   5229.51,      6597,    395846,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,   46797.3,   40067.9
