K,dist,cost_ki,cost_hi,h_cost,vnum,gen_ki,push_ki,pop_ki,prune_ki,suc_call_ki,gen_hi,push_hi,pop_hi,prune_hi,suc_call_hi,reevaluate,density
1,28378.7,7547.79,2879.34,2639,6,367,14490,13134,1414,57476,17,261,170,0,442,0,0.00231125
1,12635.5,2542.41,1717.44,1608,7,194,6096,5167,360,18458,10,144,90,0,230,0,0.00231125
1,10797.1,1343.24,1217.98,1142,7,137,4237,3469,225,12080,7,111,68,0,182,0,0.00231125
1,19462.9,6648.01,8090.39,7462,12,453,15830,13783,1207,50753,33,716,527,12,1860,0,0.00231125
1,30896.3,25025.1,26428.5,24202,32,1052,45272,40615,4287,175820,77,2142,1650,64,5904,0,0.00231125
1,12964.1,3568.92,7530.98,7090,10,164,6177,5206,357,18815,17,465,346,3,1142,0,0.00231125
1,6717.46,586.305,675.527,636,10,47,1373,1090,40,3402,8,55,33,0,80,0,0.00231125
1,11293.3,1715.22,2077.55,1916,17,133,4260,3519,267,11611,15,191,118,0,390,0,0.00231125
1,13287.5,2597.42,2256.29,2079,12,184,6497,5416,401,18835,14,225,149,3,435,0,0.00231125
1,14272.8,2822.1,2280.38,2111,5,223,7475,6345,512,21744,13,211,130,2,366,0,0.00231125
1,39078.4,48995.2,77167.7,70499,35,1707,77698,70431,7685,323793,247,6406,5016,183,18215,0,0.00231125
1,14048.3,3209.96,2287.44,2116,4,221,7115,6055,479,22819,12,213,141,0,406,0,0.00231125
1,22828.7,6845.68,4846.09,4489,23,346,13957,12616,1087,55428,23,440,298,1,864,0,0.00231125
1,35038.7,33413.1,14906.6,13719,35,1341,60221,54432,5705,243066,64,1375,1004,14,3010,0,0.00231125
1,37541.7,40108.4,38445.5,35624,36,1567,71207,64645,6997,294154,109,2641,1939,30,6399,0,0.00231125
1,18403.9,5941.27,9083.26,8514,13,394,12458,10734,1038,39839,31,594,423,9,1198,0,0.00231125
1,33821.6,15788.5,11117.9,10334,13,614,28360,25576,2823,115017,29,788,531,4,1731,0,0.00231125
1,4342.8,287.944,291.768,272,4,19,591,444,8,1209,5,26,13,0,47,0,0.00231125
1,31548.1,27353.4,7585.11,6996,10,1117,47618,42775,4447,182000,32,673,477,4,1520,0,0.00231125
1,12303.6,2276.47,3597.11,3330,12,150,5592,4680,291,16231,12,314,225,0,702,0,0.00231125
1,18006.7,4479.04,4870.29,4579,7,240,9136,8053,739,36158,17,307,205,0,673,0,0.00231125
1,16770.9,7354.06,4913.56,4625,12,298,11246,9733,842,35561,19,316,219,5,649,0,0.00231125
1,24951.5,6721.18,3612.44,3379,6,276,12509,11318,1080,49803,17,295,196,0,527,0,0.00231125
1,35089.1,35890.3,9174.82,8423,4,1342,60665,54793,5775,246235,41,879,573,5,1650,0,0.00231125
1,29661.5,21054.7,20226.9,18536,22,962,41664,37366,3842,157661,63,1754,1303,25,4736,0,0.00231125
1,14163,3034.58,2407.24,2228,8,206,7158,6098,532,24711,12,215,141,0,452,0,0.00231125
1,4049.76,96.893,262.828,246,6,21,312,203,0,505,7,27,13,0,28,0,0.00231125
1,14223.1,2693.81,2535.67,2361,6,142,5354,4666,346,17295,13,202,130,1,354,0,0.00231125
1,32195.6,25860.8,10373.4,9582,15,1159,49534,44593,4613,190549,37,886,637,4,2047,0,0.00231125
1,19304.4,6780.81,1844.25,1697,4,445,15423,13393,1162,49836,12,199,123,0,391,0,0.00231125
1,7926.97,581.643,2147.37,2001,10,68,1683,1355,81,4707,14,187,132,2,432,0,0.00231125
1,7337.11,477.168,1310.77,1216,10,61,1436,1076,45,3402,9,126,79,0,231,0,0.00231125
1,15279.1,3416.93,6451.84,6027,14,234,8774,7510,622,27445,20,471,330,2,1090,0,0.00231125
1,17223.5,4522.85,2075.57,1915,9,289,10007,8728,807,33632,8,199,124,0,372,0,0.00231125
1,17408,6306.55,4746.85,4491,7,317,11831,10413,881,40119,19,275,176,0,479,0,0.00231125
1,15878.3,4769.5,6361.57,5887,14,298,9940,8495,709,31706,19,534,378,6,1160,0,0.00231125
1,28253.5,10232.4,18411.3,16959,19,524,21180,19470,1987,86235,55,1592,1237,18,4400,0,0.00231125
1,16223.4,4202.81,3619.46,3344,20,249,9149,8065,601,32223,17,334,225,2,763,0,0.00231125
1,22805.2,11471.3,16036.5,14989,26,578,23700,20854,1985,84869,41,1025,733,6,2688,0,0.00231125
1,14137.7,1353.38,3838.19,3544,15,109,3516,2986,250,10636,19,354,243,2,764,0,0.00231125
1,33882.1,17053.1,23473.7,21549,28,745,33122,30579,3217,143564,64,2131,1628,42,5607,0,0.00231125
1,34496.7,29907.1,12407.8,11404,13,1246,55817,50926,5601,228262,47,1135,818,6,2722,0,0.00231125
1,34018.5,18805.8,26583.1,24391,29,801,36195,33516,3558,156619,72,2336,1813,42,6493,0,0.00231125
1,11730.3,1335.81,772.352,714,4,119,3379,2846,183,10715,7,80,48,0,153,0,0.00231125
1,19662.3,6281.79,8516.58,7892,22,332,13484,12160,1109,53551,43,749,544,10,1676,0,0.00231125
1,9191.99,438.467,1680.04,1540,8,61,1302,1045,76,3497,11,164,112,1,407,0,0.00231125
1,6131.64,370.87,552.038,509,7,35,1127,836,32,2730,7,65,35,0,96,0,0.00231125
1,14421.1,3044.41,3187.34,2946,14,245,7599,6427,488,22823,21,303,205,3,654,0,0.00231125
1,36127.4,34460.9,6548.3,5988,7,1399,63424,57805,6324,262349,27,608,398,0,1287,0,0.00231125
1,31629,26523.2,3840.95,3584,4,1106,47328,42503,4342,181330,10,249,156,0,529,0,0.00231125
1,8811.82,1208.3,4663.19,4391,14,87,2522,2007,98,7127,19,304,198,1,709,0,0.00231125
1,24672.8,7111.6,9917.84,9213,18,381,13823,12331,1282,55163,48,833,601,14,2042,0,0.00231125
