         k,      dist, cost_poly,  gen_poly,   cost_hi,    gen_hi,     hcost,     hcall,reevaluate,   cost_ki,    gen_ki,  cost_ki0,   gen_ki0,  cost_pre,   gen_pre,   edgecnt,    damcnt,       pts,     polys
         4,   50196.4,    187758,    345291,    454281,     24459,    425593,     24988,      3907,   95292.4,    136122,    531266,    887238,    453630,    413370,    188905,    374639,        15,      8385
         4,   16393.5,   85276.3,    174407,   44451.9,      2533,     42082,      2507,       363,   12338.9,     25174,   94152.9,    191931,    453630,    413370,    188905,    374639,        15,      8385
         4,   41785.4,    117812,    245262,    354358,     18472,    333367,     18880,      2920,   75951.9,    114208,    458202,    787889,    453630,    413370,    188905,    374639,        15,      8385
         4,   34003.1,    172617,    303216,   72596.4,      4247,     68242,      4162,       553,   40156.2,     65442,    264145,    492369,    453630,    413370,    188905,    374639,        15,      8385
         4,   40370.1,    141878,    275546,    162481,      8261,    153338,      8967,      1962,     45640,     74767,    306178,    569786,    453630,    413370,    188905,    374639,        15,      8385
         4,   30464.1,   86934.9,    188929,    171371,      9522,    161031,      9440,      1358,   56604.2,     92808,    318550,    533883,    453630,    413370,    188905,    374639,        15,      8385
         4,   39152.7,    148985,    291706,    222416,     12141,    208744,     12395,      1913,   61898.7,     93787,    345945,    620863,    453630,    413370,    188905,    374639,        15,      8385
         4,   25404.2,     57173,    123868,    124889,      6916,    117722,      6887,      1045,   42318.9,     69771,    234501,    419312,    453630,    413370,    188905,    374639,        15,      8385
         4,   23119.1,   85219.7,    164624,   45780.2,      2592,     43175,      2642,       482,   25199.1,     48297,    171291,    331068,    453630,    413370,    188905,    374639,        15,      8385
         4,   38304.7,   83338.9,    186271,    296599,     17655,    277760,     16752,      1642,    102901,    140276,    452017,    754414,    453630,    413370,    188905,    374639,        15,      8385
         4,   27586.3,    138634,    274660,    102869,      5926,     96569,      5873,       823,   34174.7,     59826,    199320,    392919,    453630,    413370,    188905,    374639,        15,      8385
         4,   27336.4,   42371.9,    103346,   42468.7,      2488,     40122,      2431,       373,   48344.1,     85498,    282944,    505836,    453630,    413370,    188905,    374639,        15,      8385
         4,   46395.4,    118845,    258945,    292645,     16438,    274620,     16585,      2451,    113770,    163788,    559103,    960221,    453630,    413370,    188905,    374639,        15,      8385
         4,   36479.1,   87700.3,    186829,    120155,      6643,    113205,      6665,      1039,   40865.1,     68963,    292960,    546055,    453630,    413370,    188905,    374639,        15,      8385
         4,   24708.2,   92412.4,    192386,   77401.6,      3962,     73260,      4320,       981,   27024.6,     52029,    193686,    353170,    453630,    413370,    188905,    374639,        15,      8385
         4,   31843.3,   47235.6,    113584,    131639,      7202,    124050,      7373,      1239,     77796,    119999,    383759,    630824,    453630,    413370,    188905,    374639,        15,      8385
         4,   36896.7,    102037,    214342,    155484,      8868,    145932,      8823,      1273,   39202.3,     67988,    287788,    540137,    453630,    413370,    188905,    374639,        15,      8385
         4,   27261.6,   37156.6,     91423,    119628,      6337,    113145,      6572,      1203,   46503.4,     81636,    272720,    479890,    453630,    413370,    188905,    374639,        15,      8385
         4,   33232.1,   46655.9,    107321,    120571,      6652,    113540,      6836,      1219,   89890.2,    131755,    414529,    670839,    453630,    413370,    188905,    374639,        15,      8385
         4,   32979.2,    181079,    327437,   98727.4,      5526,     92784,      5744,      1023,   35405.2,     62072,    247371,    441928,    453630,    413370,    188905,    374639,        15,      8385
         4,   37281.9,   83376.2,    185981,    190841,     10986,    178900,     10708,      1323,   75898.4,    114387,    394013,    672733,    453630,    413370,    188905,    374639,        15,      8385
         4,   53311.6,    156037,    289222,    312604,     16604,    293560,     17413,      3164,    123066,    164688,    583651,    943642,    453630,    413370,    188905,    374639,        15,      8385
         4,   21312.4,   81732.7,    162597,    115712,      5847,    108675,      5887,       920,   34220.8,     47373,    143216,    308389,    453630,    413370,    188905,    374639,        15,      8385
         4,   36654.1,   96756.6,    189869,    120190,      6696,    112697,      6584,       901,   76134.7,    111148,    376186,    649107,    453630,    413370,    188905,    374639,        15,      8385
         4,     26770,     43379,    101196,   98058.8,      4730,     91983,      4662,       686,   58381.4,     80798,    224393,    476579,    453630,    413370,    188905,    374639,        15,      8385
         4,   36812.1,   86478.5,    187171,    186747,     10431,    174954,     10473,      1558,   97416.3,    131225,    361275,    717018,    453630,    413370,    188905,    374639,        15,      8385
         4,   28350.9,   50380.3,    111517,    116641,      6380,    109708,      6357,       924,   55187.2,     90661,    268055,    516765,    453630,    413370,    188905,    374639,        15,      8385
         4,   27131.3,   47735.1,    108206,   75926.3,      4201,     71446,      4185,       633,   53863.6,     81506,    278408,    469629,    453630,    413370,    188905,    374639,        15,      8385
         4,   26493.4,   46152.8,    102582,   65816.1,      3414,     62465,      3544,       724,     46727,     77713,    265692,    453305,    453630,    413370,    188905,    374639,        15,      8385
         4,   42334.9,   95319.1,    190061,    210803,     10879,    198431,     11343,      2106,    114454,    148605,    506505,    764326,    453630,    413370,    188905,    374639,        15,      8385
         4,   37841.5,    123434,    256123,    264665,     14581,    248739,     14532,      2092,   72794.7,    110178,    401334,    685130,    453630,    413370,    188905,    374639,        15,      8385
         4,   40533.4,    106178,    224641,    252751,     13696,    237405,     13806,      2102,   99621.7,    138128,    464645,    773691,    453630,    413370,    188905,    374639,        15,      8385
         4,   40504.7,   80979.6,    168683,    129682,      7196,    122080,      7512,      1423,    109875,    149645,    500227,    751333,    453630,    413370,    188905,    374639,        15,      8385
         4,   32064.7,    167110,    321507,    126325,      6776,    119112,      7016,      1240,   35640.2,     64171,    223288,    438537,    453630,    413370,    188905,    374639,        15,      8385
         4,   33206.8,    180021,    339677,    115267,      6683,    108171,      6810,      1130,     38309,     61011,    233149,    430860,    453630,    413370,    188905,    374639,        15,      8385
         4,   36122.9,    192641,    364079,    144295,      7350,    136241,      7829,      1618,   35600.2,     64379,    238967,    484116,    453630,    413370,    188905,    374639,        15,      8385
         4,   36910.8,     46116,    113742,    187372,     10097,    173672,      9450,       847,    122307,    166535,    520240,    805337,    453630,    413370,    188905,    374639,        15,      8385
         4,   20884.3,   69610.1,    151996,   80213.8,      4328,     75873,      4457,       794,   22569.6,     43968,    156162,    292873,    453630,    413370,    188905,    374639,        15,      8385
         4,     28500,    166934,    305758,   62566.6,      2610,     59078,      2932,       744,   32414.9,     51018,    193941,    384211,    453630,    413370,    188905,    374639,        15,      8385
         4,   28651.9,   78507.7,    135369,    105922,      6623,     99194,      6248,       654,   54967.6,     84438,    290428,    497388,    453630,    413370,    188905,    374639,        15,      8385
         4,   64888.2,    290902,    506683,    656886,     35745,    614136,     36596,      5532,    122365,    170900,    741698,1.23922e+06,    453630,    413370,    188905,    374639,        15,      8385
         4,   37946.3,    122522,    254075,    226954,     12654,    212955,     12254,      1535,   75052.6,    112520,    387433,    661689,    453630,    413370,    188905,    374639,        15,      8385
         4,   42355.3,    132550,    268813,    326195,     17920,    306520,     18024,      2636,   94452.5,    134006,    474610,    834799,    453630,    413370,    188905,    374639,        15,      8385
         4,   30502.1,   48214.1,    104615,   95003.6,      5311,     89334,      5309,       831,   72405.1,    109583,    347323,    585428,    453630,    413370,    188905,    374639,        15,      8385
         4,   25614.6,   57835.6,    125682,    136234,      7602,    128436,      7376,       962,   41152.3,     72338,    248341,    431275,    453630,    413370,    188905,    374639,        15,      8385
         4,   22361.4,     93890,    179204,   30235.7,      1603,     28624,      1770,       451,   18925.9,     38150,    142963,    284519,    453630,    413370,    188905,    374639,        15,      8385
         4,     28924,   68635.5,    146775,   73723.3,      4126,     69579,      4081,       643,   33282.1,     58399,    228659,    433054,    453630,    413370,    188905,    374639,        15,      8385
         4,     23206,   91000.1,    193500,    100379,      5748,     94264,      5526,       666,   32063.2,     57134,    197924,    361040,    453630,    413370,    188905,    374639,        15,      8385
         4,   43899.3,    104591,    223114,    383234,     22021,    359036,     21254,      2283,    100499,    142319,    519260,    851060,    453630,    413370,    188905,    374639,        15,      8385
         4,     40640,   95360.2,    204798,    164569,      9209,    154476,      8979,      1144,   85530.5,    123932,    443223,    705237,    453630,    413370,    188905,    374639,        15,      8385
         4,   25028.4,    116359,    221190,   49960.8,      2731,     47034,      2942,       615,   25457.3,     48985,    196855,    358085,    453630,    413370,    188905,    374639,        15,      8385
         4,   26856.3,    100697,    199669,   87836.6,      4967,     82792,      5074,       801,   32807.7,     54734,    215119,    387559,    453630,    413370,    188905,    374639,        15,      8385
         4,   43298.5,    116429,    246094,    352327,     18829,    331117,     19243,      2960,   76940.9,    120442,    478736,    836086,    453630,    413370,    188905,    374639,        15,      8385
         4,   47068.6,    130647,    258674,    224681,     11359,    211669,     11953,      2355,   79765.8,    119513,    476427,    823058,    453630,    413370,    188905,    374639,        15,      8385
         4,   31851.6,    157868,    282859,   66229.4,      3622,     62353,      3564,       485,   38511.5,     61975,    243284,    461973,    453630,    413370,    188905,    374639,        15,      8385
         4,   26755.8,    147837,    290893,   39123.2,      2075,     36981,      2256,       557,   28730.6,     49658,    178756,    355324,    453630,    413370,    188905,    374639,        15,      8385
         4,   17205.1,   85720.7,    172009,   23213.9,      1085,     22099,      1194,       317,     14423,     28183,   95327.3,    207533,    453630,    413370,    188905,    374639,        15,      8385
         4,   30462.6,   82316.3,    183839,    153541,      7949,    144823,      8498,      1681,   48159.1,     83153,    282696,    506949,    453630,    413370,    188905,    374639,        15,      8385
         4,   28773.2,   40053.4,    100880,    149407,      8765,    140596,      8598,      1119,   59035.6,     93034,    297682,    520519,    453630,    413370,    188905,    374639,        15,      8385
         4,   27841.3,     47614,    110988,   75561.5,      4203,     71315,      4411,       864,   54286.6,     85381,    277334,    494922,    453630,    413370,    188905,    374639,        15,      8385
         4,   34470.9,   63573.9,    148144,    120222,      7734,    112418,      7251,       724,     78951,    114190,    375606,    629305,    453630,    413370,    188905,    374639,        15,      8385
         4,   28397.3,    115877,    233534,   77971.1,      4280,     73398,      4647,       981,   30080.8,     56345,    230271,    419759,    453630,    413370,    188905,    374639,        15,      8385
         4,   27108.8,    132954,    252727,     40338,      2342,     37902,      2398,       437,   28396.4,     53425,    211926,    392145,    453630,    413370,    188905,    374639,        15,      8385
         4,   25307.7,   61028.1,    134272,   29999.2,      1538,     28393,      1751,       473,   37408.2,     68974,    233029,    419814,    453630,    413370,    188905,    374639,        15,      8385
         4,   22008.6,     59392,    133014,   52946.5,      2833,     50156,      2957,       581,     25452,     49861,    167601,    319374,    453630,    413370,    188905,    374639,        15,      8385
         4,   30135.6,   68637.8,    157011,   80833.3,      4775,     76175,      4682,       702,   47938.5,     81605,    279809,    504151,    453630,    413370,    188905,    374639,        15,      8385
         4,     32825,   65383.4,    141175,    124527,      7088,    117071,      7208,      1156,   38219.6,     68557,    271942,    515897,    453630,    413370,    188905,    374639,        15,      8385
         4,   24827.1,   64434.5,    140999,   91398.5,      5286,     85954,      5227,       744,   31079.3,     58103,    195675,    373967,    453630,    413370,    188905,    374639,        15,      8385
         4,   55433.5,    197028,    376997,    435710,     24377,    408255,     24106,      3087,    106352,    151639,    571834,    968175,    453630,    413370,    188905,    374639,        15,      8385
         4,   44600.9,    116686,    248407,    269464,     15902,    251749,     15487,      1842,    116510,    163052,    552200,    918635,    453630,    413370,    188905,    374639,        15,      8385
         4,   36953.7,    101013,    218380,    216947,     12234,    203784,     12248,      1830,   76847.4,    121816,    396174,    706520,    453630,    413370,    188905,    374639,        15,      8385
         4,   34632.2,   59740.2,    134916,   73728.4,      4249,     69425,      4175,       618,    105176,    143219,    461138,    726300,    453630,    413370,    188905,    374639,        15,      8385
         4,   24064.5,   98014.9,    195951,   75733.7,      4068,     71526,      4318,       871,   26925.7,     49926,    190909,    349805,    453630,    413370,    188905,    374639,        15,      8385
         4,   45655.5,    125238,    256535,    393611,     21297,    367996,     20966,      2596,    124919,    148114,    517652,    868614,    453630,    413370,    188905,    374639,        15,      8385
         4,   47055.9,    136520,    268325,    444337,     24222,    416528,     23706,      2807,    114860,    152235,    560855,    927408,    453630,    413370,    188905,    374639,        15,      8385
         4,   40168.7,    130033,    261717,    272884,     14094,    257314,     14657,      2500,   69572.7,    102573,    426277,    719226,    453630,    413370,    188905,    374639,        15,      8385
         4,   30547.1,    156044,    274059,   42110.1,      2193,     39695,      2412,       569,   35389.1,     58931,    272467,    481813,    453630,    413370,    188905,    374639,        15,      8385
         4,   46121.3,    144589,    278806,    365838,     19610,    341424,     19764,      2780,   98269.3,    133396,    508627,    848064,    453630,    413370,    188905,    374639,        15,      8385
         4,   33705.6,    103534,    226550,    288673,     14922,    271941,     15222,      2366,   46517.7,     80874,    308349,    558026,    453630,    413370,    188905,    374639,        15,      8385
         4,   42084.2,    272737,    474710,    218421,     11496,    205311,     12036,      2153,   32754.8,     58964,    278925,    582654,    453630,    413370,    188905,    374639,        15,      8385
         4,   21067.3,   95930.9,    190878,     35208,      1946,     33309,      2050,       462,     14758,     30647,    116102,    240006,    453630,    413370,    188905,    374639,        15,      8385
         4,   25646.9,   83390.4,    167273,   45184.5,      2542,     42700,      2672,       534,   30690.8,     54885,    192555,    376845,    453630,    413370,    188905,    374639,        15,      8385
         4,     27245,   41881.3,    105003,   59561.3,      3043,     56443,      3290,       758,   47289.2,     81298,    259556,    474869,    453630,    413370,    188905,    374639,        15,      8385
         4,   25928.4,   61697.5,    136320,   68189.6,      3958,     64092,      3843,       523,   44706.5,     73712,    248584,    436925,    453630,    413370,    188905,    374639,        15,      8385
         4,   35132.9,    181648,    329839,   66743.1,      3435,     63179,      3603,       746,   38002.1,     63731,    252084,    494891,    453630,    413370,    188905,    374639,        15,      8385
         4,     25774,   40800.1,     97504,   71458.4,      3909,     67503,      3944,       676,   41381.6,     70924,    231508,    417868,    453630,    413370,    188905,    374639,        15,      8385
         4,   35517.9,   87838.6,    185817,   97122.4,      5734,     91239,      5728,       886,   69882.4,    109794,    375955,    625964,    453630,    413370,    188905,    374639,        15,      8385
         4,   29021.2,    119071,    241314,    140793,      8145,    132036,      8006,      1010,   46320.9,     77374,    260396,    474639,    453630,    413370,    188905,    374639,        15,      8385
         4,   39067.1,   73369.9,    159316,    114015,      6644,    107076,      6713,      1100,    118823,    147693,    481081,    736763,    453630,    413370,    188905,    374639,        15,      8385
         4,   29656.6,    162189,    306895,     99120,      5857,     92807,      5838,       892,   32893.1,     56893,    220416,    404108,    453630,    413370,    188905,    374639,        15,      8385
         4,   23274.3,   82841.1,    173826,   74817.8,      4044,     70769,      4153,       754,   26175.4,     48649,    172943,    321809,    453630,    413370,    188905,    374639,        15,      8385
         4,   47341.6,    168100,    326948,    245008,     13085,    230524,     13946,      2775,   49301.7,     83633,    358169,    691642,    453630,    413370,    188905,    374639,        15,      8385
         4,   40595.5,    103985,    225373,    147308,      8174,    138589,      8279,      1368,   67496.3,    106768,    394277,    685967,    453630,    413370,    188905,    374639,        15,      8385
         4,     20573,   42542.7,     99854,   68491.5,      3819,     64762,      3871,       716,   20964.6,     43024,    144588,    291752,    453630,    413370,    188905,    374639,        15,      8385
         4,     49200,    137516,    284835,    426154,     25389,    398008,     24218,      2400,    128726,    174336,    627452,1.06492e+06,    453630,    413370,    188905,    374639,        15,      8385
         4,   27634.6,   39294.8,     98154,   62225.5,      3389,     58824,      3458,       666,   51254.7,     86506,    285802,    499020,    453630,    413370,    188905,    374639,        15,      8385
         4,   36807.8,   66389.4,    149319,   85101.3,      4980,     79622,      4843,       658,    111988,    153327,    495120,    761564,    453630,    413370,    188905,    374639,        15,      8385
         4,   38336.9,   78996.8,    173471,    105034,      5095,     99303,      5834,      1511,   92007.1,    127522,    442693,    695527,    453630,    413370,    188905,    374639,        15,      8385
         4,   40885.4,    254179,    443500,    172472,      9365,    161826,      9800,      1809,   34361.9,     61048,    274527,    554506,    453630,    413370,    188905,    374639,        15,      8385
         4,   25420.2,    100290,    198119,   71641.3,      3959,     67735,      4073,       706,   27381.6,     52120,    187485,    355980,    453630,    413370,    188905,    374639,        15,      8385
         4,   36335.3,   49520.1,    115248,   93553.4,      4716,     88591,      5000,      1028,    113676,    158166,    491139,    763889,    453630,    413370,    188905,    374639,        15,      8385
         4,   29974.6,    159144,    293244,   48493.6,      2485,     45852,      2745,       668,   32206.8,     55239,    209015,    408891,    453630,    413370,    188905,    374639,        15,      8385
         4,   31426.8,    169760,    314824,    113023,      6314,    106219,      6625,      1235,   36129.4,     59190,    220363,    401400,    453630,    413370,    188905,    374639,        15,      8385
         4,   42258.8,   90457.9,    187045,    179893,     10351,    168735,     10154,      1346,    129176,    173042,    541883,    861892,    453630,    413370,    188905,    374639,        15,      8385
         4,   23401.5,   80233.8,    173216,   84450.8,      4806,     79628,      4844,       792,   26168.6,     49560,    178077,    329741,    453630,    413370,    188905,    374639,        15,      8385
         4,   59283.8,    213317,    411888,    458529,     24444,    429992,     25727,      4672,    119893,    164321,    643502,1.07544e+06,    453630,    413370,    188905,    374639,        15,      8385
         4,   29871.9,   33222.2,     82159,   67140.4,      3922,     63123,      3905,       650,   62365.3,    101535,    324569,    561988,    453630,    413370,    188905,    374639,        15,      8385
         4,   24009.1,   46848.2,    111877,     61368,      3924,     57364,      3712,       442,   32758.4,     61165,    207636,    392129,    453630,    413370,    188905,    374639,        15,      8385
         4,   25563.3,   46205.3,    109848,     79155,      4333,     74695,      4328,       666,     40885,     70722,    232345,    417462,    453630,    413370,    188905,    374639,        15,      8385
         4,   53066.5,    167585,    327470,    333586,     18033,    312935,     18813,      3352,    112345,    153670,    555712,    928659,    453630,    413370,    188905,    374639,        15,      8385
         4,   25253.3,   60622.3,    133071,   26459.6,      1312,     25037,      1532,       454,   40220.3,     68978,    234172,    420388,    453630,    413370,    188905,    374639,        15,      8385
         4,     23976,   33912.3,     88954,   97103.1,      5238,     91627,      5485,      1069,     33073,     61105,    199272,    381133,    453630,    413370,    188905,    374639,        15,      8385
         4,   41810.3,    112865,    234677,    194988,      9407,    184315,     10691,      2749,   91206.1,    129745,    442215,    714082,    453630,    413370,    188905,    374639,        15,      8385
         4,   23501.9,    128930,    258025,   88710.2,      4912,     83538,      4824,       688,   28622.8,     48625,    165378,    319469,    453630,    413370,    188905,    374639,        15,      8385
         4,   32256.3,     78405,    169661,    147720,      8384,    138747,      8561,      1421,   64979.3,    102559,    343767,    576033,    453630,    413370,    188905,    374639,        15,      8385
         4,   26829.9,   53217.3,    120194,   74099.8,      4163,     69778,      4269,       751,     30325,     55733,    208633,    402078,    453630,    413370,    188905,    374639,        15,      8385
         4,   22011.2,   83137.2,    171877,   75921.3,      4442,     71586,      4409,       670,   22632.1,     44796,    161959,    289765,    453630,    413370,    188905,    374639,        15,      8385
         4,   28097.2,   60498.2,    130438,    143174,      8221,    134852,      8057,      1089,   53096.8,     87547,    289230,    500677,    453630,    413370,    188905,    374639,        15,      8385
         4,   24074.7,    102794,    198568,   64895.3,      3175,     61378,      3656,       973,   27342.8,     46850,    170466,    332030,    453630,    413370,    188905,    374639,        15,      8385
         4,   21069.3,   99812.6,    199672,     40824,      2141,     38601,      2379,       565,   22102.3,     40066,    153423,    288667,    453630,    413370,    188905,    374639,        15,      8385
         4,   32063.8,   75038.9,    169733,    166874,      9320,    156748,      9282,      1289,   73806.1,    109229,    359551,    606543,    453630,    413370,    188905,    374639,        15,      8385
         4,   22435.2,   58367.4,    125523,   67801.5,      3607,     63592,      3638,       605,   27385.8,     52478,    173323,    332407,    453630,    413370,    188905,    374639,        15,      8385
         4,   42797.2,    105410,    229955,    275624,     15436,    258958,     15447,      2225,   83390.2,    127081,    465123,    804979,    453630,    413370,    188905,    374639,        15,      8385
         4,   30604.9,    160918,    298717,   74649.9,      4206,     70045,      4294,       733,   34661.8,     59371,    224612,    419568,    453630,    413370,    188905,    374639,        15,      8385
         4,   25841.3,   66604.9,    145306,   50611.9,      3105,     47544,      2997,       439,     29899,     54047,    198426,    379121,    453630,    413370,    188905,    374639,        15,      8385
         4,   39937.3,    218778,    403733,    174082,      9042,    163943,      9662,      1866,   41246.5,     68388,    286337,    523611,    453630,    413370,    188905,    374639,        15,      8385
         4,   35183.6,   71431.6,    164427,    205165,     11530,    193236,     11616,      1798,   81491.8,    126447,    394173,    683562,    453630,    413370,    188905,    374639,        15,      8385
         4,   32785.9,   85084.8,    185610,   84528.6,      4965,     79432,      5003,       812,   56184.2,     93611,    335107,    560796,    453630,    413370,    188905,    374639,        15,      8385
         4,   29269.1,    164576,    309187,   67686.4,      3588,     63994,      3824,       842,     31143,     53657,    183406,    376331,    453630,    413370,    188905,    374639,        15,      8385
         4,   34154.6,   73890.6,    158632,    176311,      9966,    165634,     10021,      1488,   84455.3,    122486,    390023,    657808,    453630,    413370,    188905,    374639,        15,      8385
         4,   41544.3,   85787.9,    197930,    189948,     11601,    177219,     10962,      1006,    116969,    161144,    513285,    847072,    453630,    413370,    188905,    374639,        15,      8385
         4,   18805.6,   88220.7,    171594,   31700.2,      1798,     29961,      1829,       339,   15225.9,     31407,    109669,    227105,    453630,    413370,    188905,    374639,        15,      8385
         4,   21603.3,    127681,    231398,   55262.9,      3141,     52104,      3168,       517,   12070.3,     25053,    114283,    246593,    453630,    413370,    188905,    374639,        15,      8385
         4,   39235.1,   74117.1,    166446,    172510,      9253,    162301,      9543,      1705,    106388,    154608,    472604,    785285,    453630,    413370,    188905,    374639,        15,      8385
         4,   26816.7,   55851.4,    123334,    117603,      6727,    110834,      6621,       988,   48699.2,     81036,    263270,    466094,    453630,    413370,    188905,    374639,        15,      8385
         4,   32665.3,     63736,    152427,    142260,      7631,    134076,      7752,      1284,   61308.7,    100949,    327768,    572872,    453630,    413370,    188905,    374639,        15,      8385
         4,   27358.8,   45390.8,    107788,   71404.2,      4218,     67161,      4182,       618,   51007.3,     83231,    273339,    481219,    453630,    413370,    188905,    374639,        15,      8385
         4,   29282.9,   84850.3,    180235,   64551.2,      3234,     61300,      3694,       999,   34973.9,     64308,    223861,    437381,    453630,    413370,    188905,    374639,        15,      8385
         4,   36280.2,   83496.6,    189173,    133306,      7932,    125081,      7845,      1150,   64635.8,    101833,    352761,    612084,    453630,    413370,    188905,    374639,        15,      8385
         4,   24771.1,   38702.3,     98194,   85107.7,      4368,     80552,      4599,       897,   34839.2,     64867,    215252,    401210,    453630,    413370,    188905,    374639,        15,      8385
         4,   27217.4,   45875.7,    111035,     61486,      3223,     58212,      3445,       765,   49060.6,     81571,    273293,    478413,    453630,    413370,    188905,    374639,        15,      8385
         4,   31215.4,    168027,    325413,    108728,      5856,    102532,      6126,      1159,   32908.8,     59959,    205559,    413550,    453630,    413370,    188905,    374639,        15,      8385
         4,   35274.6,   66238.7,    157006,    164389,      9859,    154233,      9345,       891,   68185.1,    111654,    370674,    636361,    453630,    413370,    188905,    374639,        15,      8385
         4,   41685.2,    111748,    234129,    194397,      9482,    183885,     10756,      2748,   90459.2,    129274,    430984,    711688,    453630,    413370,    188905,    374639,        15,      8385
         4,   46974.3,    133694,    285201,    328470,     18490,    308459,     18586,      2712,    107900,    152450,    552447,    969556,    453630,    413370,    188905,    374639,        15,      8385
         4,   22100.2,   96446.5,    188563,   29774.5,      1444,     28159,      1636,       431,   22575.1,     44559,    152505,    302693,    453630,    413370,    188905,    374639,        15,      8385
         4,   34435.6,    114534,    226153,    173598,      8902,    162611,      8733,      1191,   90130.3,    105614,    377378,    619085,    453630,    413370,    188905,    374639,        15,      8385
         4,   17717.2,   97844.3,    164999,   37536.9,      1981,     35364,      2058,       401,   16092.1,     29573,    117455,    219374,    453630,    413370,    188905,    374639,        15,      8385
         4,   20174.6,   58343.6,    107293,   58121.2,      2945,     54661,      3009,       565,   23273.3,     40588,    143588,    272506,    453630,    413370,    188905,    374639,        15,      8385
         4,   36655.6,   98716.5,    188746,    134571,      6909,    125984,      6993,      1155,   61799.5,     69114,    317745,    547553,    453630,    413370,    188905,    374639,        15,      8385
         4,   31955.5,   43579.1,    100527,    140424,      7411,    130650,      7026,       718,   86555.1,    117983,    388658,    618600,    453630,    413370,    188905,    374639,        15,      8385
         4,   28271.2,   37688.6,     82023,    107216,      5964,    100376,      5775,       763,   62162.3,     89853,    302234,    520917,    453630,    413370,    188905,    374639,        15,      8385
         4,   40728.9,    169642,    292832,    239138,     12681,    224834,     12917,      2043,   42822.1,     70192,    314802,    581199,    453630,    413370,    188905,    374639,        15,      8385
         4,   37222.3,    103982,    213053,    113531,      5778,    106567,      6063,      1200,   61073.7,     87637,    308092,    569936,    453630,    413370,    188905,    374639,        15,      8385
         4,   32970.6,   83850.4,    150966,    138500,      7270,    129668,      7352,      1147,   39286.8,     63259,    276370,    510691,    453630,    413370,    188905,    374639,        15,      8385
         4,   26457.9,    118876,    219153,   61142.8,      3330,     57709,      3498,       648,   30222.6,     52991,    222278,    384786,    453630,    413370,    188905,    374639,        15,      8385
         4,   21568.2,   56264.5,    123808,   80532.5,      4365,     75961,      4270,       569,   25203.5,     46604,    163670,    304435,    453630,    413370,    188905,    374639,        15,      8385
         4,   29659.2,   74891.9,    160413,    171271,      9240,    160806,      9251,      1356,   71651.6,     94157,    314515,    541904,    453630,    413370,    188905,    374639,        15,      8385
         4,   46955.9,    122904,    231989,    216869,      9975,    202315,     11040,      2638,    128237,    150977,    514840,    804510,    453630,    413370,    188905,    374639,        15,      8385
         4,   42211.1,    250979,    441360,    234028,     12074,    219837,     12789,      2309,   41900.6,     72269,    309534,    572925,    453630,    413370,    188905,    374639,        15,      8385
         4,   23326.4,    109900,    205967,   64817.4,      3403,     61146,      3705,       810,   30292.8,     54071,    184373,    345841,    453630,    413370,    188905,    374639,        15,      8385
         4,   31470.5,   88622.3,    180941,    173230,      9381,    162593,      9410,      1382,   68030.1,    102707,    341552,    588282,    453630,    413370,    188905,    374639,        15,      8385
         4,   25678.5,   78652.9,    149315,    127066,      6977,    118936,      7000,      1033,   40071.9,     69769,    250623,    424269,    453630,    413370,    188905,    374639,        15,      8385
