K,dist,cost_ki,cost_hi,h_cost,vnum,gen_ki,push_ki,pop_ki,prune_ki,suc_call_ki,gen_hi,push_hi,pop_hi,prune_hi,suc_call_hi,reevaluate,density
2,20381.1,38426.6,12880.6,10797,9,1187,51425,47954,5446,231702,73,1768,1267,8,4205,94,0.00269663
2,55076.7,38426.6,12880.6,10797,13,1187,51425,47954,5446,231702,73,1768,1267,8,4205,94,0.00269663
2,28073.8,39000.2,39793.7,34387,25,1097,52447,48818,5449,238656,152,4282,3345,47,10802,303,0.00269663
2,69410.4,39000.2,39793.7,34387,23,1097,52447,48818,5449,238656,152,4282,3345,47,10802,303,0.00269663
2,35786.8,28749.3,21518.2,18783,26,1070,44033,39963,4384,173282,77,2608,2107,48,5528,423,0.00269663
2,40318.8,28749.3,21518.2,18783,31,1070,44033,39963,4384,173282,77,2608,2107,48,5528,423,0.00269663
2,8995.2,885.862,1295.89,1158,3,74,2145,1712,85,6179,14,198,129,2,295,16,0.00269663
2,10976.3,885.862,1295.89,1158,12,74,2145,1712,85,6179,14,198,129,2,295,16,0.00269663
2,21623.2,6019.98,6559.52,5875,9,401,13179,11789,1134,45226,41,817,581,5,1527,79,0.00269663
2,29578.6,6019.98,6559.52,5875,12,401,13179,11789,1134,45226,41,817,581,5,1527,79,0.00269663
2,37168.2,22913,15717.9,13997,8,916,35422,32182,3515,144575,67,1657,1246,22,3405,227,0.00269663
2,40131.7,22913,15717.9,13997,19,916,35422,32182,3515,144575,67,1657,1246,22,3405,227,0.00269663
2,39516.2,46864.8,43241.9,37526,29,1592,69456,64105,7130,294569,201,5700,4425,117,14511,285,0.00269663
2,50295.7,46864.8,43241.9,37526,23,1592,69456,64105,7130,294569,201,5700,4425,117,14511,285,0.00269663
2,34633.7,45835.8,31890.6,27439,20,1373,62654,58507,6383,277955,134,3846,2987,51,9526,315,0.00269663
2,51914.7,45835.8,31890.6,27439,27,1373,62654,58507,6383,277955,134,3846,2987,51,9526,315,0.00269663
2,18502.9,21019.3,17731.5,15291,12,735,33316,30533,3299,134514,80,2241,1701,38,5670,109,0.00269663
2,43985.2,21019.3,17731.5,15291,13,735,33316,30533,3299,134514,80,2241,1701,38,5670,109,0.00269663
2,33368.7,26741.8,21997.1,19054,24,1010,43812,40704,4457,191077,92,2579,2006,45,5377,365,0.00269663
2,53969.3,26741.8,21997.1,19054,10,1010,43812,40704,4457,191077,92,2579,2006,45,5377,365,0.00269663
2,27223,15607.9,14455.8,12579,19,714,25925,23456,2192,94748,61,1835,1392,22,3855,209,0.00269663
2,33777.6,15607.9,14455.8,12579,12,714,25925,23456,2192,94748,61,1835,1392,22,3855,209,0.00269663
2,24136.4,18655,12223.2,10645,10,867,32767,29820,2959,124232,56,1557,1167,5,3430,129,0.00269663
2,38119.7,18655,12223.2,10645,15,867,32767,29820,2959,124232,56,1557,1167,5,3430,129,0.00269663
2,36430.4,28530.8,25789.1,22647,30,1033,45765,42503,4838,208111,104,3058,2347,40,6609,350,0.00269663
2,58848.7,28530.8,25789.1,22647,5,1033,45765,42503,4838,208111,104,3058,2347,40,6609,350,0.00269663
2,44489.3,34140.4,28068,24841,31,1323,55041,49898,5293,219427,105,3180,2457,52,8123,86,0.00269663
2,44680.5,34140.4,28068,24841,17,1323,55041,49898,5293,219427,105,3180,2457,52,8123,86,0.00269663
2,18742.7,6472.91,5431.19,4784,6,366,13247,11795,1102,45956,38,714,538,5,1489,67,0.00269663
2,25404.7,6472.91,5431.19,4784,13,366,13247,11795,1102,45956,38,714,538,5,1489,67,0.00269663
2,37061.1,32361.3,16082.7,14050,4,1120,50366,46711,5071,213656,86,2065,1542,35,5605,62,0.00269663
2,46672.5,32361.3,16082.7,14050,24,1120,50366,46711,5071,213656,86,2065,1542,35,5605,62,0.00269663
2,26591.8,13667.8,8590.95,7695,18,617,25866,23413,2295,96714,39,1051,765,9,1904,161,0.00269663
2,35828.8,13667.8,8590.95,7695,6,617,25866,23413,2295,96714,39,1051,765,9,1904,161,0.00269663
2,39709.3,28869.9,21063.9,18648,27,1182,48341,44083,4955,200131,92,2640,2134,37,5943,353,0.00269663
2,43921.1,28869.9,21063.9,18648,32,1182,48341,44083,4955,200131,92,2640,2134,37,5943,353,0.00269663
2,15908,34091.1,10167.8,8854,17,1181,56550,52839,5920,255754,57,1428,1029,5,2827,97,0.00269663
2,65276.2,34091.1,10167.8,8854,6,1181,56550,52839,5920,255754,57,1428,1029,5,2827,97,0.00269663
2,28878.8,32539.2,16352.5,14390,17,1199,53092,49504,5579,242867,83,1960,1402,11,3845,199,0.00269663
2,57372.5,32539.2,16352.5,14390,8,1199,53092,49504,5579,242867,83,1960,1402,11,3845,199,0.00269663
2,29454.2,11353.9,6516.15,5735,5,615,21995,19724,1986,81928,41,905,654,10,1808,100,0.00269663
2,32457.1,11353.9,6516.15,5735,15,615,21995,19724,1986,81928,41,905,654,10,1808,100,0.00269663
2,16141.7,11201.2,7383.74,6492,5,582,21337,19321,1824,78022,50,1027,757,11,2499,30,0.00269663
2,32808.1,11201.2,7383.74,6492,16,582,21337,19321,1824,78022,50,1027,757,11,2499,30,0.00269663
2,32216.6,27580.1,18392,16130,26,1119,49081,45695,5192,223045,105,2470,1895,19,5101,300,0.00269663
2,59978.7,27580.1,18392,16130,9,1119,49081,45695,5192,223045,105,2470,1895,19,5101,300,0.00269663
2,29108.3,15108.9,13720.6,12221,22,757,29400,26477,2714,109221,53,1666,1306,13,3262,303,0.00269663
2,34505.3,15108.9,13720.6,12221,24,757,29400,26477,2714,109221,53,1666,1306,13,3262,303,0.00269663
2,12191.5,18556.1,4149.36,3624,8,803,31452,28924,2928,127829,25,606,417,2,1068,45,0.00269663
2,42226,18556.1,4149.36,3624,8,803,31452,28924,2928,127829,25,606,417,2,1068,45,0.00269663
2,30705.1,31830.8,25557.4,22081,20,1188,53984,50203,5853,250906,121,3354,2567,48,8908,221,0.00269663
2,70705.6,31830.8,25557.4,22081,9,1188,53984,50203,5853,250906,121,3354,2567,48,8908,221,0.00269663
2,27887,34093.5,18728.2,16355,10,1170,54552,51021,5545,242682,81,2168,1624,27,5485,129,0.00269663
2,54974.6,34093.5,18728.2,16355,15,1170,54552,51021,5545,242682,81,2168,1624,27,5485,129,0.00269663
2,15769.6,4320.68,3281.52,2935,14,251,7881,6926,613,26880,32,421,316,4,675,72,0.00269663
2,24018.6,4320.68,3281.52,2935,5,251,7881,6926,613,26880,32,421,316,4,675,72,0.00269663
2,46179,20701.1,28423.6,24901,40,838,34582,31787,3530,146740,121,3376,2590,43,7706,300,0.00269663
2,46922.9,20701.1,28423.6,24901,6,838,34582,31787,3530,146740,121,3376,2590,43,7706,300,0.00269663
2,32669.4,33592.7,14326.3,12427,9,1103,48378,45076,4941,210853,70,1768,1286,13,3781,183,0.00269663
2,50008,33592.7,14326.3,12427,16,1103,48378,45076,4941,210853,70,1768,1286,13,3781,183,0.00269663
2,8845.77,26741.4,14863.3,12898,9,924,42444,39354,4380,185828,76,2018,1490,35,5191,34,0.00269663
2,53150.8,26741.4,14863.3,12898,17,924,42444,39354,4380,185828,76,2018,1490,35,5191,34,0.00269663
2,15760.5,15335.9,4071.81,3584,11,701,26280,23845,2385,97982,24,477,324,2,840,54,0.00269663
2,37299.8,15335.9,4071.81,3584,5,701,26280,23845,2385,97982,24,477,324,2,840,54,0.00269663
2,7052.96,5067.33,3714.9,3255,7,304,10035,8867,759,34511,30,552,398,9,1210,20,0.00269663
2,22642.5,5067.33,3714.9,3255,13,304,10035,8867,759,34511,30,552,398,9,1210,20,0.00269663
2,2763.62,1050.39,2629.87,2344,3,84,3117,2711,178,10781,21,376,261,2,751,11,0.00269663
2,19853.4,1050.39,2629.87,2344,12,84,3117,2711,178,10781,21,376,261,2,751,11,0.00269663
2,19455.1,16244,13296.1,11530,7,677,24610,22309,2125,91956,64,1529,1119,10,3649,86,0.00269663
2,34141.6,16244,13296.1,11530,18,677,24610,22309,2125,91956,64,1529,1119,10,3649,86,0.00269663
2,32650.9,38696,23108.7,20033,20,1323,59574,55249,6110,257488,108,2951,2252,46,6994,243,0.00269663
2,48088.1,38696,23108.7,20033,42,1323,59574,55249,6110,257488,108,2951,2252,46,6994,243,0.00269663
2,24347.9,33976.1,12447.2,11072,21,1260,55538,51815,6030,256608,54,1383,1008,7,2580,158,0.00269663
2,65769.5,33976.1,12447.2,11072,6,1260,55538,51815,6030,256608,54,1383,1008,7,2580,158,0.00269663
2,25138.8,29725.2,9844.49,8798,18,1114,51023,47665,5120,225709,45,1337,1004,13,2374,243,0.00269663
2,60096.1,29725.2,9844.49,8798,2,1114,51023,47665,5120,225709,45,1337,1004,13,2374,243,0.00269663
