K,dist,cost_ki,cost_hi,h_cost,vnum,gen_ki,push_ki,pop_ki,prune_ki,suc_call_ki,gen_hi,push_hi,pop_hi,prune_hi,suc_call_hi,reevaluate,density
1,32373.4,2959.22,4663.31,4230,8,152,4856,4269,400,16342,23,393,284,4,1134,0,0.00359712
1,33865.7,4410.87,6634.81,5974,15,193,8567,7715,686,30310,32,746,553,8,1923,0,0.00359712
1,13457,949.825,666.536,599,13,92,2395,1872,126,6294,7,85,54,0,141,0,0.00359712
1,18013.2,1950.78,551.539,490,5,162,5021,4310,277,15379,6,86,51,0,159,0,0.00359712
1,14669.5,978.3,2691.34,2442,11,112,3052,2476,161,7914,22,340,221,10,706,0,0.00359712
1,24871.1,2772.43,721.306,654,4,175,7081,6376,500,25157,10,95,50,0,169,0,0.00359712
1,15217.2,1290.82,878.413,800,6,131,3729,3053,151,10344,13,121,74,0,208,0,0.00359712
1,6027.91,141.509,279.951,251,8,24,434,304,4,953,8,43,24,0,52,0,0.00359712
1,34394.6,8238.09,7111.68,6320,17,458,16871,15400,1468,68032,41,895,651,12,2403,0,0.00359712
1,19095.8,2234.97,1903.91,1698,10,152,5113,4405,291,17371,11,251,170,0,524,0,0.00359712
1,34333.9,7768.29,11458.9,10249,30,458,17395,15553,1546,62124,68,1398,1007,25,3356,0,0.00359712
1,21455.3,1925.93,1691.68,1526,9,141,5170,4520,345,16402,12,221,151,0,381,0,0.00359712
1,14006,697.277,1273.12,1134,6,69,1887,1545,83,5241,8,170,124,1,346,0,0.00359712
1,10610.8,429.082,551.992,491,9,54,1487,1200,55,4194,10,79,46,1,99,0,0.00359712
1,11664.3,599.912,574.843,526,8,74,1774,1398,64,4289,5,74,44,0,104,0,0.00359712
1,16563.8,2242.64,2890.72,2682,12,147,4727,3946,245,13630,16,238,144,1,395,0,0.00359712
1,23351.1,3498.05,4423.36,3990,12,195,6942,6042,476,22278,17,494,350,6,1288,0,0.00359712
1,14283.4,988.336,326.504,291,6,118,2822,2224,131,6962,7,54,24,0,67,0,0.00359712
1,19312.3,1969.21,1635.09,1483,15,200,5483,4653,373,16604,14,218,140,1,371,0,0.00359712
1,5562.29,50.41,70.566,63,3,25,231,128,2,392,6,17,6,0,16,0,0.00359712
1,22925,2158.92,2345.26,2112,13,152,5498,4826,386,19076,17,308,193,2,541,0,0.00359712
1,13641.1,880.241,1328.75,1188,12,97,2561,2174,126,7684,13,166,108,0,320,0,0.00359712
1,16445.3,1357.74,912.466,824,8,144,4042,3311,236,11034,13,130,80,1,186,0,0.00359712
1,29483.3,2363.81,4452.79,3956,21,176,6667,5918,548,23387,22,569,398,0,1237,0,0.00359712
1,12400.8,735.583,699.541,630,7,76,2228,1757,86,5875,10,92,56,0,165,0,0.00359712
1,26000.9,2316.2,1518.47,1364,11,193,6483,5603,476,20688,7,198,125,0,342,0,0.00359712
1,30752.7,6442.45,3563.11,3223,25,361,14436,12930,1254,50344,25,470,326,6,1014,0,0.00359712
1,43424,8555.31,10362,9228,13,459,18043,16513,1578,74364,47,1300,976,17,3177,0,0.00359712
1,33671.1,6232.03,8949.08,8221,26,333,14149,12625,1252,49533,26,742,523,4,1622,0,0.00359712
1,11559.5,861.699,435.372,396,4,78,1826,1415,75,4487,9,54,26,0,91,0,0.00359712
1,51979.6,10506,27829.3,24684,32,476,19650,17960,1989,80962,104,2996,2396,92,8453,0,0.00359712
1,17841.9,2135.11,2977.36,2700,14,169,5539,4603,335,15815,17,378,263,4,780,0,0.00359712
1,23159.1,2349.43,1329.41,1197,6,189,6083,5268,462,18553,11,185,121,0,327,0,0.00359712
1,31684,4386.34,4339.49,3895,17,267,10245,9235,814,36931,22,559,406,3,1461,0,0.00359712
1,14480.1,734.234,1367.09,1239,5,71,2011,1668,101,6294,13,183,120,1,288,0,0.00359712
1,25021.4,2309.88,3020.82,2730,13,182,6121,5420,439,22168,21,402,278,2,852,0,0.00359712
1,24178,2436.09,4097.83,3727,19,153,5820,5114,411,20470,21,437,314,3,940,0,0.00359712
1,23570.6,2504.76,4835.22,4343,19,159,5136,4501,351,16528,33,552,407,12,1170,0,0.00359712
1,12170.3,629.03,974.914,884,11,93,1984,1535,94,5001,10,125,78,1,213,0,0.00359712
1,3585.06,49.808,164.643,147,4,12,167,115,0,382,4,26,18,0,50,0,0.00359712
1,25433.3,4726.32,1227.52,1105,8,326,11354,10029,838,37709,9,168,102,0,317,0,0.00359712
