k,order,dist,cost_polyanya,cost_ki,cost_hi,cost_hi2,h_cost,h_cost2,vnum,gen_poly,push_poly,gen_ki,push_ki,prune_ki,gen_hi,push_hi,prune_hi,hcall,reevaluate,gen_hi2,push_hi2,prune_hi2,hcall2,reevaluate2,precost,gen_pre,edgecnt,damcnt,pts,polys
2,2,34608.2,47573.9,59897.3,31750.5,14382.9,27878,10860,19,94090,91606,91085,89185,8871,4055,4486,64,3969,0,4055,4486,64,1595,598,340404,398029,164164,365090,6,7257
2,2,34253.2,26034.2,46075.3,37575,21204.2,32992,16734,31,56317,54588,80873,79243,8186,4990,5235,75,4677,0,4990,5235,75,2234,393,340404,398029,164164,365090,6,7257
2,2,44746.1,16705.4,82321.2,78420.2,37213.7,68176,28314,29,41697,40455,120175,117963,12475,9692,10042,287,8940,0,9692,10042,287,4021,633,340404,398029,164164,365090,6,7257
2,2,30196.9,28563.2,25524.7,19691.1,7197.92,17063,5071,16,63697,61700,47341,46345,4551,2681,2677,24,2303,0,2683,2678,25,708,74,340404,398029,164164,365090,6,7257
2,2,47458.2,18245,149835,42910.9,19117.7,38040,14623,3,41484,40338,194724,191150,19106,4543,5320,117,4686,0,4543,5320,117,1862,910,340404,398029,164164,365090,6,7257
2,2,46358.3,26904.3,68621.9,66957.4,39923.4,58268,31577,29,63471,61869,111054,109045,11379,8661,9052,212,8055,0,8661,9052,212,4160,647,340404,398029,164164,365090,6,7257
2,2,28905.8,22394.5,50091.9,41125.8,15182.7,36149,11508,21,53241,51792,79411,77736,7945,4609,4918,97,4377,0,4609,4918,97,1637,461,340404,398029,164164,365090,6,7257
2,2,34123.2,85513.5,23430.1,20166.1,17441.3,17557,14506,48,155228,151482,44400,43545,4626,3007,2973,64,2566,0,3007,2973,64,2137,52,340404,398029,164164,365090,6,7257
2,2,32318.8,28363.6,62935.5,27394.7,11861,24058,9276,18,64531,62798,100982,98863,10035,3334,3400,89,2983,0,3334,3400,89,1377,188,340404,398029,164164,365090,6,7257
2,2,49672.8,16578.6,183815,79231.7,47838.3,69233,37892,14,38378,37291,224644,220511,22169,10627,11139,141,9778,0,10627,11139,141,5493,847,340404,398029,164164,365090,6,7257
2,2,26702.1,50664.1,33556.3,13908.6,6137.22,12189,4851,8,97423,94897,60655,59352,5934,1762,1950,11,1690,0,1762,1950,11,676,249,340404,398029,164164,365090,6,7257
2,2,19131.4,27568.3,14672.6,14685.1,6574.11,13178,5270,12,56241,54652,30813,30038,2721,1476,1651,24,1455,0,1476,1651,24,712,231,340404,398029,164164,365090,6,7257
2,2,38420,17810.9,115407,25668.7,20244.4,22433,16768,58,45700,44341,149467,146518,15123,3925,3809,96,3341,0,3887,3775,94,2524,12,340404,398029,164164,365090,6,7257
2,2,39856,17234.1,127668,43307.3,35846.7,37678,29197,44,43617,42290,165462,162222,16594,6435,6267,213,5572,0,6433,6265,213,3787,59,340404,398029,164164,365090,6,7257
2,2,5460.22,68499.5,542.41,722.656,476.222,634,390,9,125248,122061,1318,1292,47,107,113,0,90,0,107,113,0,61,9,340404,398029,164164,365090,6,7257
2,2,22143.9,53982.1,13512.8,14125.9,8736.05,12421,7119,19,102812,100193,27968,27355,2496,1829,1935,33,1720,0,1829,1935,33,1004,161,340404,398029,164164,365090,6,7257
2,2,36443.9,95624.2,24977.5,26188.6,22615.6,22677,18680,42,165908,161891,46818,45919,5018,3829,3796,88,3310,0,3829,3796,88,2762,75,340404,398029,164164,365090,6,7257
2,2,34853.5,30147.7,42438,37463,16755.5,32847,13126,13,55870,54092,71989,70524,7299,4587,4977,88,4387,0,4587,4977,88,1823,530,340404,398029,164164,365090,6,7257
2,2,40617,18966.2,87790.1,47160.3,31885.6,41106,26058,40,48518,47000,132101,129560,13658,6114,6102,113,5423,0,6114,6102,113,3812,170,340404,398029,164164,365090,6,7257
2,2,47132.4,39133.1,110508,106216,38950,93056,27579,46,85129,82688,148370,145595,14579,13115,13592,420,12208,0,13137,13610,425,3805,908,340404,398029,164164,365090,6,7257
2,2,24721,48933.8,25139,13922.8,10961.4,12304,9220,30,99771,97160,47050,45987,4543,1947,2077,41,1827,0,1947,2077,41,1404,213,340404,398029,164164,365090,6,7257
2,2,23705.7,58328.5,18704.5,10379,7535.24,9139,6204,34,117441,114442,36080,35314,3350,1642,1607,13,1365,0,1642,1607,13,935,23,340404,398029,164164,365090,6,7257
2,2,34670.4,20280.2,83123.5,38752.6,22058.7,33786,17755,39,50533,49106,120919,118414,11977,4593,4502,145,3970,0,4593,4502,144,2529,41,340404,398029,164164,365090,6,7257
2,2,34469.6,33399.6,70593.7,18346.1,8481.9,16206,6676,5,68988,67163,105135,102940,10510,2182,2517,47,2227,0,2182,2517,47,940,427,340404,398029,164164,365090,6,7257
2,2,51334.9,13427.6,73592.7,73540.5,34116.4,64234,26101,16,35208,34146,113364,111366,11715,9100,9798,170,8711,0,9100,9798,170,3577,966,340404,398029,164164,365090,6,7257
2,2,28985.2,18307.6,46508.3,38409.9,18965.7,33477,14597,16,45994,44682,82402,80681,7864,5215,5284,108,4662,0,5215,5284,108,2120,248,340404,398029,164164,365090,6,7257
2,2,14734.1,35201.6,7449.88,7339.65,4326.49,6389,3438,17,78242,76096,17107,16673,1309,1083,1080,17,934,0,1083,1080,17,507,35,340404,398029,164164,365090,6,7257
2,2,25312.8,29379.8,25973.4,21731.1,8366.68,19141,6227,38,66659,64680,50290,49190,4897,3104,3140,61,2803,0,3051,3088,61,930,142,340404,398029,164164,365090,6,7257
2,2,44357.4,16371.4,77505.8,41738.3,26390.4,36620,21060,26,40218,38903,121155,118897,12633,5435,5686,87,5050,0,5435,5686,87,2689,438,340404,398029,164164,365090,6,7257
2,2,5868.52,56944.6,943.664,922.999,512.434,830,420,7,112432,109482,2426,2359,67,122,136,0,119,0,122,136,0,60,22,340404,398029,164164,365090,6,7257
2,2,40927.1,18606.2,136222,58947.3,41793.8,51470,34518,42,47540,46196,180784,177238,18050,7767,7619,235,6727,0,7767,7619,235,5139,85,340404,398029,164164,365090,6,7257
2,2,33816.6,74247.8,45460.3,34822.5,19251.7,30969,15795,47,132164,128869,65024,63621,6625,3809,4243,127,3797,0,3809,4243,127,2270,566,340404,398029,164164,365090,6,7257
2,2,58440.5,27602.6,166571,166329,65855.6,144988,48284,25,62517,60622,213880,210266,21465,18369,19891,650,17840,0,18369,19890,650,6029,2053,340404,398029,164164,365090,6,7257
2,2,43921.7,19676.8,135517,32459.7,14839.2,28421,11546,5,44911,43668,171589,168315,16626,3724,4306,74,3832,0,3724,4306,74,1618,687,340404,398029,164164,365090,6,7257
2,2,37997.6,20921.6,77695.7,44033.3,30915.4,38431,25228,42,51671,50061,111557,109353,11383,5938,6106,112,5441,0,5938,6106,112,3344,333,340404,398029,164164,365090,6,7257
2,2,50413.4,27066.8,153023,74430.1,38809.5,65439,30530,17,59273,57591,193191,189731,19096,8954,9936,251,8898,0,8954,9936,251,3567,1284,340404,398029,164164,365090,6,7257
2,2,13284.2,25323.2,5976.2,2849.82,1722.13,2515,1387,16,57463,55804,13922,13572,1068,425,433,1,363,0,425,433,1,203,26,340404,398029,164164,365090,6,7257
2,2,40737.4,19800,118304,61186,45002.8,53261,36821,54,50485,48964,159161,156126,16237,8816,8631,251,7629,0,8876,8682,277,5389,70,340404,398029,164164,365090,6,7257
2,2,16185.7,47089,9974.65,6826.29,3476.05,6026,2829,8,95047,92550,21831,21314,1775,806,915,4,792,0,806,915,4,362,138,340404,398029,164164,365090,6,7257
2,2,34359.7,38756.5,70682.3,34807.9,29264.8,30127,24420,61,82027,79750,111519,109228,11573,4656,4754,123,4198,0,4656,4754,123,3318,255,340404,398029,164164,365090,6,7257
2,2,46355.5,27988.7,72345.4,68368.3,49787.2,59389,40236,17,64007,62351,113716,111648,11458,8838,9151,167,8080,0,8838,9151,167,5068,608,340404,398029,164164,365090,6,7257
2,2,45272.4,18259.9,66865.3,39877.1,17487.1,35390,13924,9,43300,42014,108186,106198,11255,4126,4682,89,4156,0,4126,4682,89,1867,720,340404,398029,164164,365090,6,7257
2,2,21715.4,34345.6,20784.1,17905.8,7787.37,16010,6132,17,72333,70404,41672,40713,3830,1845,2056,15,1808,0,1843,2051,15,682,270,340404,398029,164164,365090,6,7257
2,2,34091.3,20242.4,62092.6,35563.8,18271.4,31194,14132,17,48725,47370,89916,88147,9095,4522,4815,71,4270,0,4522,4815,71,1574,449,340404,398029,164164,365090,6,7257
2,2,39985.4,22913.4,120721,39459.4,16963.7,34725,13092,3,45989,44680,161144,158008,16647,4512,5204,86,4597,0,4512,5201,86,1777,823,340404,398029,164164,365090,6,7257
2,2,33023.5,46346.4,51812.6,26770.3,12161.4,23722,9545,14,96593,94043,84117,82327,8258,3441,3794,45,3387,0,3441,3794,45,1407,489,340404,398029,164164,365090,6,7257
2,2,22218.8,47934.1,23451.2,8281.76,3409.83,7313,2582,16,96771,94217,43357,42347,4027,1213,1263,11,1081,0,1213,1263,11,387,92,340404,398029,164164,365090,6,7257
2,2,28209.2,40737.7,37617.7,6409.34,2922.81,5661,2275,6,83965,81764,67149,65719,6527,900,990,0,850,0,900,990,0,353,124,340404,398029,164164,365090,6,7257
2,2,39353.2,19832.2,120152,71153.6,43909.7,61807,34717,49,49240,47763,161510,158385,16380,9831,9585,317,8520,0,9901,9652,313,5080,82,340404,398029,164164,365090,6,7257
2,2,78399,88962.2,200086,418212,168003,356045,107786,97,156173,152042,244188,240365,24651,46290,47403,1938,42857,0,48981,50114,2615,12821,2445,340404,398029,164164,365090,6,7257
2,2,27843.1,75263.3,24622.5,25318.5,22602.8,21883,18587,35,136089,132628,43176,42263,4166,3522,3492,105,3041,0,3522,3492,105,2076,79,340404,398029,164164,365090,6,7257
2,2,26883.5,32630.9,37959.8,30594.1,15002.9,26761,11231,39,64467,62548,57728,56468,5727,4070,4071,105,3637,0,4087,4089,116,1344,139,340404,398029,164164,365090,6,7257
2,2,50278.3,19546.6,150577,114779,45897.1,99975,33521,62,49099,47643,190859,187420,19099,14613,15338,349,13665,0,14613,15338,349,4669,1127,340404,398029,164164,365090,6,7257
2,2,19274.5,22617.3,14538.6,13973,6569.99,12294,5277,4,50445,48976,30978,30191,2770,1569,1826,33,1626,0,1569,1826,33,688,311,340404,398029,164164,365090,6,7257
2,2,28329.8,78188,20845.3,15353,12937.6,13395,10716,36,145358,141756,40585,39765,4104,2399,2327,27,1997,0,2399,2327,27,1527,6,340404,398029,164164,365090,6,7257
2,2,17491.5,43322.5,9729.94,9056.6,5412.28,7961,4390,13,91285,88938,21448,20972,1861,1212,1279,15,1121,0,1212,1279,15,586,97,340404,398029,164164,365090,6,7257
2,2,53612.8,38095.3,138903,136217,55183.9,119314,40146,37,82253,79979,190137,186808,18906,16394,17421,576,15736,0,16394,17421,576,5697,1536,340404,398029,164164,365090,6,7257
2,2,62045.9,27145.1,172134,148649,74796.9,129238,57425,58,65264,63320,227908,224026,23069,18487,19714,527,17685,0,18487,19714,527,8095,1743,340404,398029,164164,365090,6,7257
2,2,76242.2,50712.9,200450,292907,144067,252624,107069,86,104365,101420,253374,249406,25554,36065,37904,1410,34264,0,36065,37904,1410,14943,2805,340404,398029,164164,365090,6,7257
2,2,31124.2,22407.7,58067.2,23719,15236.9,20872,12309,34,54540,53017,95811,93809,9370,3620,3542,112,3119,0,3620,3542,112,1847,31,340404,398029,164164,365090,6,7257
2,2,13685.1,26550.5,6207.1,4438.11,2789.14,3874,2243,18,62456,60704,14802,14441,1048,648,657,3,571,0,648,657,3,327,35,340404,398029,164164,365090,6,7257
2,2,53698.3,25707.5,167582,95253.6,48212.3,83220,37312,35,60132,58383,210209,206410,21406,12047,12820,267,11408,0,12047,12820,267,5283,1117,340404,398029,164164,365090,6,7257
2,2,54666.9,27017.5,163336,120132,61632.3,104687,47143,38,61188,59485,212101,208305,21513,14669,15490,387,13820,0,14669,15490,387,6283,1225,340404,398029,164164,365090,6,7257
2,2,69158.2,32440.3,194578,211719,127778,182265,98892,34,73794,71643,239585,235670,24263,26074,27545,901,24786,0,26074,27545,901,13433,2227,340404,398029,164164,365090,6,7257
2,2,38143.4,30324.5,99035.7,31659.9,16866.2,27899,13390,13,58890,57295,137940,135166,13771,4313,4536,66,3997,0,4313,4536,66,1968,368,340404,398029,164164,365090,6,7257
