K,dist,cost_ki,cost_hi,h_cost,vnum,gen_ki,push_ki,pop_ki,prune_ki,suc_call_ki,gen_hi,push_hi,pop_hi,prune_hi,suc_call_hi,reevaluate,density
3,27032.5,4894.61,8289.05,7585,17,343,8335,7488,661,28610,34,742,528,0,1088,154,0.00575126
3,28786.3,4894.61,8289.05,7585,9,343,8335,7488,661,28610,34,742,528,0,1088,154,0.00575126
3,30779,4894.61,8289.05,7585,4,343,8335,7488,661,28610,34,742,528,0,1088,154,0.00575126
3,20773.8,9033.83,20015,18030,4,442,15917,14361,1344,56724,63,1866,1402,23,3766,148,0.00575126
3,24620.6,9033.83,20015,18030,17,442,15917,14361,1344,56724,63,1866,1402,23,3766,148,0.00575126
3,36033.7,9033.83,20015,18030,24,442,15917,14361,1344,56724,63,1866,1402,23,3766,148,0.00575126
3,14758.3,4475.15,12772,11722,12,295,10079,8929,896,34535,37,1163,923,12,2347,237,0.00575126
3,32678.5,4475.15,12772,11722,21,295,10079,8929,896,34535,37,1163,923,12,2347,237,0.00575126
3,34841.3,4475.15,12772,11722,3,295,10079,8929,896,34535,37,1163,923,12,2347,237,0.00575126
3,29686.7,3871.65,19184.3,17343,11,335,8881,7983,728,31384,66,1840,1390,9,3939,218,0.00575126
3,39176.5,3871.65,19184.3,17343,13,335,8881,7983,728,31384,66,1840,1390,9,3939,218,0.00575126
3,40141.3,3871.65,19184.3,17343,13,335,8881,7983,728,31384,66,1840,1390,9,3939,218,0.00575126
3,14926.8,7132.05,6845.98,6228,9,452,13536,11868,1101,43806,36,783,596,5,1194,197,0.00575126
3,22403.7,7132.05,6845.98,6228,11,452,13536,11868,1101,43806,36,783,596,5,1194,197,0.00575126
3,30677.8,7132.05,6845.98,6228,5,452,13536,11868,1101,43806,36,783,596,5,1194,197,0.00575126
3,18984.1,8867.69,8353.36,7607,14,450,16292,14830,1538,63000,40,792,598,1,1234,186,0.00575126
3,22968.8,8867.69,8353.36,7607,11,450,16292,14830,1538,63000,40,792,598,1,1234,186,0.00575126
3,41301.6,8867.69,8353.36,7607,9,450,16292,14830,1538,63000,40,792,598,1,1234,186,0.00575126
3,7095.45,7582.95,5318.78,4865,8,457,13780,11928,1133,43994,29,612,451,3,923,111,0.00575126
3,16029.4,7582.95,5318.78,4865,13,457,13780,11928,1133,43994,29,612,451,3,923,111,0.00575126
3,30663,7582.95,5318.78,4865,11,457,13780,11928,1133,43994,29,612,451,3,923,111,0.00575126
3,13260.5,7626.26,23707.6,21089,9,548,15221,13678,1344,56727,77,2300,1780,38,5344,186,0.00575126
3,25131.3,7626.26,23707.6,21089,13,548,15221,13678,1344,56727,77,2300,1780,38,5344,186,0.00575126
3,39788,7626.26,23707.6,21089,22,548,15221,13678,1344,56727,77,2300,1780,38,5344,186,0.00575126
3,10472.1,5066.18,9243.04,8325,10,333,11741,10328,883,37362,37,955,744,6,2097,105,0.00575126
3,19063.8,5066.18,9243.04,8325,11,333,11741,10328,883,37362,37,955,744,6,2097,105,0.00575126
3,27972.8,5066.18,9243.04,8325,21,333,11741,10328,883,37362,37,955,744,6,2097,105,0.00575126
3,16091.8,4922.36,19192,17284,6,407,11234,10226,1006,40713,69,1926,1447,4,4321,207,0.00575126
3,29559,4922.36,19192,17284,12,407,11234,10226,1006,40713,69,1926,1447,4,4321,207,0.00575126
3,41409.1,4922.36,19192,17284,20,407,11234,10226,1006,40713,69,1926,1447,4,4321,207,0.00575126
3,959.006,4456.31,7746.82,6995,2,295,9421,8275,768,30226,36,760,547,3,1456,75,0.00575126
3,21136,4456.31,7746.82,6995,4,295,9421,8275,768,30226,36,760,547,3,1456,75,0.00575126
3,28849,4456.31,7746.82,6995,12,295,9421,8275,768,30226,36,760,547,3,1456,75,0.00575126
3,35584.4,8571.64,18694.1,17103,13,412,14635,13365,1354,56311,77,1853,1402,24,3302,365,0.00575126
3,41287.9,8571.64,18694.1,17103,22,412,14635,13365,1354,56311,77,1853,1402,24,3302,365,0.00575126
3,46775.6,8571.64,18694.1,17103,29,412,14635,13365,1354,56311,77,1853,1402,24,3302,365,0.00575126
3,15379.5,11295.8,7308.02,6671,11,519,18066,16236,1553,63361,35,716,527,2,1075,170,0.00575126
3,17044.8,11295.8,7308.02,6671,10,519,18066,16236,1553,63361,35,716,527,2,1075,170,0.00575126
