         k,      dist,      rank,  max_rank,      vnum, cost_edbt,  gen_edbt,  cost_ki0,   gen_ki0,   cost_ki,    gen_ki, cost_poly,  gen_poly,  cost_ffp,   gen_ffp,   cost_hi,    gen_hi,     hcost,     hcall,    hreuse,reevaluate,  cost_hi2,   gen_hi2,    hcost2,    hcall2,   hreuse2,   cost_fi,    gen_fi,  cost_pre,   gen_pre,   edgecnt,  fencecnt,    keycnt,      miss,false_retrieval,       pts,     polys
         1,   44516.1,         1,         1,        68,         0,         0,    443765,    706638,   78082.7,    110532,   4145.48,      9015,   3201.37,      9015,   30178.1,      9020,     22408,      7766,       947,         0,   29614.9,      9020,     22305,      7766,       947,   292.494,       316,    417506,    426105,    188905,    387965,    134320,         0,         0,         2,      8385
         1,   59370.6,         1,         1,        77,         0,         0,    841321,1.25514e+06,    179078,    227652,    6011.3,     14597,   5363.58,     14597,   48476.5,     14599,     36501,     12572,      1573,         0,     47600,     14599,     36185,     12572,      1573,   304.136,       375,    417506,    426105,    188905,    387965,    134320,         0,         0,         2,      8385
         1,   17679.9,         1,         1,        18,         0,         0,   77267.8,    189303,   10820.4,     22893,   404.638,      1221,   386.289,      1221,   4491.37,      1223,      3462,      1043,       131,         0,   4927.81,      1223,      3908,      1043,       131,    98.912,       122,    417506,    426105,    188905,    387965,    134320,         0,         0,         2,      8385
         1,   17132.1,         1,         1,        14,         0,         0,   90446.5,    202923,   13296.3,     28418,   229.128,       905,   213.676,       905,   2695.33,       908,      2120,       749,       124,         0,   2765.74,       908,      2162,       749,       124,    75.096,       104,    417506,    426105,    188905,    387965,    134320,         0,         0,         2,      8385
         1,   29013.4,         1,         1,        23,         0,         0,    255769,    475876,   44056.8,     78790,   641.811,      2071,   591.505,      2071,   7030.23,      2073,      5287,      1760,       245,         0,   8350.62,      2073,      6342,      1760,       245,   136.572,       170,    417506,    426105,    188905,    387965,    134320,         0,         0,         2,      8385
         1,   28903.8,         1,         1,        27,         0,         0,    247124,    459919,   41459.6,     73764,   1505.36,      3592,   1371.04,      3592,   11701.5,      3594,      8823,      3087,       390,         0,     12575,      3594,      9648,      3087,       390,   169.469,       185,    417506,    426105,    188905,    387965,    134320,         0,         0,         2,      8385
         1,   44844.7,         1,         1,        56,         0,         0,    309348,    638071,   42285.8,     76048,   3812.32,      9920,   3519.91,      9920,   31854.9,      9922,     24533,      8571,      1079,         0,   31926.1,      9922,     24651,      8571,      1079,   221.009,       277,    417506,    426105,    188905,    387965,    134320,         0,         0,         2,      8385
         1,   11621.6,         1,         1,        16,         0,         0,   36552.7,     99799,   4973.87,     11556,   116.755,       475,   102.531,       475,   1393.08,       478,      1096,       391,        69,         0,   1373.11,       478,      1095,       391,        69,    69.419,        98,    417506,    426105,    188905,    387965,    134320,         0,         0,         2,      8385
         1,   7220.27,         1,         1,        13,         0,         0,   14657.6,     40739,   1548.58,      4181,    34.101,       147,    25.426,       147,   490.431,       150,       362,       117,        21,         0,   433.037,       150,       345,       117,        21,    36.189,        52,    417506,    426105,    188905,    387965,    134320,         0,         0,         2,      8385
         1,   36253.4,         1,         1,        42,         0,         0,    443505,    726908,   97412.1,    143401,   1730.79,      5166,   1625.28,      5166,   16144.4,      5169,     12589,      4418,       591,         0,   16052.9,      5169,     12682,      4418,       591,   175.112,       230,    417506,    426105,    188905,    387965,    134320,         0,         0,         2,      8385
         1,   25638.2,         1,         1,        20,         0,         0,    209295,    392954,   33304.4,     62213,   472.707,      1665,    442.26,      1665,   5544.89,      1667,      4148,      1416,       198,         0,   5204.48,      1667,      4056,      1416,       198,   133.816,       160,    417506,    426105,    188905,    387965,    134320,         0,         0,         2,      8385
         1,     20575,         1,         1,        27,         0,         0,    139945,    301287,   22005.2,     44144,    344.22,      1278,   325.514,      1278,   4204.07,      1281,      3232,      1086,       149,         0,   3932.72,      1281,      3107,      1086,       149,    98.871,       128,    417506,    426105,    188905,    387965,    134320,         0,         0,         2,      8385
         1,   44173.2,         1,         1,        60,         0,         0,    478398,    843632,    104874,    154155,   2378.83,      6220,   2109.52,      6220,   20178.6,      6223,     15269,      5305,       732,         0,   19208.4,      6223,     15209,      5305,       732,   289.474,       298,    417506,    426105,    188905,    387965,    134320,         0,         0,         2,      8385
         1,   16925.1,         1,         1,         7,         0,         0,   95857.5,    211893,   13817.1,     29259,   122.981,       470,   107.194,       470,    1358.2,       473,      1101,       394,        52,         0,   1350.09,       473,      1101,       394,        52,    82.316,       110,    417506,    426105,    188905,    387965,    134320,         0,         0,         2,      8385
         1,   10257.9,         1,         1,        15,         0,         0,   26081.2,     77569,   3361.59,      8664,   115.837,       501,   104.693,       501,   1465.75,       503,      1172,       420,        58,         0,   1423.63,       503,      1148,       420,        58,    40.612,        64,    417506,    426105,    188905,    387965,    134320,         0,         0,         2,      8385
         1,   33985.1,         1,         1,        11,         0,         0,    312688,    581806,   48156.7,     78490,   369.456,      1381,    327.06,      1381,   4294.43,      1386,      3238,      1147,       174,         0,   4014.94,      1386,      3223,      1147,       174,   155.412,       196,    417506,    426105,    188905,    387965,    134320,         0,         0,         2,      8385
         1,     18301,         1,         1,        12,         0,         0,    108873,    234789,   14817.6,     32159,     97.85,       421,    83.352,       421,   1166.69,       426,       915,       339,        57,         0,   1154.35,       426,       923,       339,        57,     74.76,       105,    417506,    426105,    188905,    387965,    134320,         0,         0,         2,      8385
         1,   29482.7,         1,         1,        31,         0,         0,    248434,    451050,   39542.7,     71512,   1065.97,      3278,   1015.74,      3278,   10301.4,      3283,      8082,      2807,       367,         0,   10057.8,      3283,      7998,      2807,       367,   137.834,       182,    417506,    426105,    188905,    387965,    134320,         0,         0,         2,      8385
         1,   7029.82,         1,         1,         7,         0,         0,   11605.4,     37961,   1063.65,      3483,    19.006,        91,    14.113,        91,   263.331,        95,       207,        74,        11,         0,   255.164,        95,       207,        74,        11,    24.841,        45,    417506,    426105,    188905,    387965,    134320,         0,         0,         2,      8385
         1,   56448.7,         1,         1,        80,         0,         0,    756707,1.21842e+06,    157992,    209095,   4748.81,     12717,   4390.82,     12717,   42007.5,     12719,     31557,     10916,      1406,         0,   40779.6,     12719,     31579,     10916,      1406,   279.676,       371,    417506,    426105,    188905,    387965,    134320,         0,         0,         2,      8385
         1,   41083.9,         1,         1,        66,         0,         0,    358585,    656907,   65879.7,    104519,   2742.29,      7551,   2526.23,      7551,   24461.1,      7556,     18679,      6462,       815,         0,   24160.7,      7556,     18585,      6462,       815,   221.507,       311,    417506,    426105,    188905,    387965,    134320,         0,         0,         2,      8385
         1,   13705.6,         1,         1,         6,         0,         0,   54188.6,    136161,   6978.82,     16810,    71.036,       291,    59.192,       291,   851.205,       292,       685,       235,        42,         0,   796.157,       292,       657,       235,        42,    67.902,        95,    417506,    426105,    188905,    387965,    134320,         0,         0,         2,      8385
         1,     14974,         1,         1,        16,         0,         0,   67689.9,    161078,   10043.2,     21313,   194.708,       768,   179.461,       768,   2302.47,       771,      1863,       653,        93,         0,   2290.92,       771,      1866,       653,        93,     66.91,        93,    417506,    426105,    188905,    387965,    134320,         0,         0,         2,      8385
         1,   50165.8,         1,         1,        66,         0,         0,    652223,1.05393e+06,    149091,    202563,    3691.6,     10418,   3581.98,     10418,   33193.7,     10420,     25506,      8924,      1167,         0,     32634,     10420,     25549,      8924,      1167,   234.656,       328,    417506,    426105,    188905,    387965,    134320,         0,         0,         2,      8385
         1,   19183.6,         1,         1,        36,         0,         0,   98602.5,    227200,   14323.8,     29589,   361.706,      1388,   342.637,      1388,   4293.18,      1390,      3412,      1177,       161,         0,   4172.16,      1390,      3358,      1177,       161,   101.175,       150,    417506,    426105,    188905,    387965,    134320,         0,         0,         2,      8385
         1,   26370.6,         1,         1,        39,         0,         0,    242063,    456369,   42581.7,     77828,   1024.01,      3170,   980.818,      3170,   10255.9,      3173,      7834,      2700,       375,         0,   10077.4,      3173,      7796,      2700,       375,   139.724,       193,    417506,    426105,    188905,    387965,    134320,         0,         0,         2,      8385
         1,   26174.2,         1,         1,        31,         0,         0,    156671,    356122,   20225.8,     40078,   1018.81,      2981,   859.454,      2981,   9104.96,      2983,      7248,      2551,       333,         0,   8983.71,      2983,      7216,      2551,       333,    140.63,       177,    417506,    426105,    188905,    387965,    134320,         0,         0,         2,      8385
         1,   59326.2,         2,         2,        48,         0,         0,    746454,1.20206e+06,    173370,    230298,   12412.6,     27938,   11019.7,     27938,   60709.8,     18025,     44659,     15482,      2037,         0,   59484.9,     18025,     44583,     15482,      2037,   328.311,       374,    417506,    426105,    188905,    387965,    134320,         0,         0,         2,      8385
         1,   50287.5,         1,         1,        58,         0,         0,    575518,    945672,    135391,    187212,   5846.71,     10946,   5797.67,     10946,   35872.7,     10949,     27374,      9426,      1198,         0,   38451.1,     10949,     28198,      9426,      1198,   278.041,       327,    417506,    426105,    188905,    387965,    134320,         0,         0,         2,      8385
         1,   35799.5,         1,         1,        50,         0,         0,    392983,    670979,   78994.5,    126565,   1435.38,      4711,   1443.13,      4711,   19381.4,      4713,     14855,      3972,       548,         0,   15118.3,      4713,     11557,      3972,       548,   159.853,       225,    417506,    426105,    188905,    387965,    134320,         0,         0,         2,      8385
         1,   42344.9,         1,         1,         8,         0,         0,    385289,    714821,   56155.7,     95428,   284.985,      1173,   251.491,      1173,   3460.25,      1175,      2665,       953,       165,         0,      3417,      1175,      2699,       953,       165,   218.906,       258,    417506,    426105,    188905,    387965,    134320,         0,         0,         2,      8385
         1,   12374.1,         1,         1,         5,         0,         0,   41217.6,    110639,   5330.95,     13187,    73.248,       298,    61.945,       298,   884.258,       301,       702,       248,        41,         0,   872.592,       301,       702,       248,        41,    42.935,        56,    417506,    426105,    188905,    387965,    134320,         0,         0,         2,      8385
         1,   55023.6,         1,         1,        67,         0,         0,    606834,1.03138e+06,    141081,    194141,   5053.47,     12667,   4568.71,     12667,   43891.7,     12670,     32374,     10934,      1369,         0,   41381.8,     12670,     31396,     10934,      1369,   259.009,       348,    417506,    426105,    188905,    387965,    134320,         0,         0,         2,      8385
