K,dist,cost_ki,cost_hi,h_cost,vnum,gen_ki,push_ki,pop_ki,prune_ki,suc_call_ki,gen_hi,push_hi,pop_hi,prune_hi,suc_call_hi,reevaluate,density
1,39865.2,5336.34,3825.36,3296,13,345,11549,10479,963,40799,25,681,517,14,1697,0,0.0047619
1,48058.2,9835.4,4705.83,4095,26,532,19720,17993,1793,74759,44,762,549,8,1804,0,0.0047619
1,27029.3,2362.25,2016.46,1755,12,211,6471,5461,420,18847,25,356,250,5,775,0,0.0047619
1,31207,3163.8,922.983,802,9,284,8535,7254,580,25901,15,166,112,0,321,0,0.0047619
1,39389.6,7034.79,5331.11,4588,20,415,13708,12154,1135,47292,45,872,628,19,2077,0,0.0047619
1,31895,3516.87,907.081,807,4,247,8413,7609,690,28971,11,163,101,0,258,0,0.0047619
1,20391.5,605.156,687.372,592,9,73,1984,1616,109,5487,14,132,82,0,211,0,0.0047619
1,47177.7,3488.78,569.785,498,4,254,8861,7945,786,32984,6,127,66,0,207,0,0.0047619
1,50973.1,12208.5,8504.5,7350,24,510,19369,17819,1844,76513,62,1257,931,23,3487,0,0.0047619
1,78169.4,13506.9,23281.5,20068,33,602,24703,22954,2590,102694,124,3228,2554,80,9363,0,0.0047619
1,7918.07,99.201,65.417,55,2,21,386,277,2,819,5,21,9,0,22,0,0.0047619
1,8124.48,79.315,120.378,105,5,19,292,183,3,474,6,26,13,0,26,0,0.0047619
1,60239.5,10425.9,9876.16,8438,26,568,21598,19976,2121,86196,71,1613,1208,21,4187,0,0.0047619
1,21186.7,1181.37,589.663,507,12,128,3372,2827,192,9723,10,118,74,0,184,0,0.0047619
1,56257.6,9389.73,12753.7,11204,24,484,18753,17296,1771,74066,54,1488,1133,26,4306,0,0.0047619
1,61216,10060,17274,14675,26,484,18801,17354,1800,74606,59,1978,1550,54,5627,0,0.0047619
1,10471,334.482,158.359,140,4,38,684,510,10,1600,8,30,13,0,30,0,0.0047619
1,15541.5,821.076,593.538,531,11,58,1625,1283,69,4469,8,77,41,0,101,0,0.0047619
1,15849,639.447,225.342,197,4,52,1490,1198,57,4180,7,42,17,0,45,0,0.0047619
1,36410.5,3283.18,2601.59,2240,8,180,5947,5231,493,20201,24,344,235,8,751,0,0.0047619
