K,order,dist,cost_polyanya,cost_ki,cost_hi,h_cost,vnum,gen_poly,push_poly,pop_poly,gen_ki,push_ki,pop_ki,prune_ki,suc_call_ki,gen_hi,push_hi,pop_hi,prune_hi,suc_call_hi,heuristic_call,reevaluate,pts,polys
4,4,70899.9,68837.1,476514,283621,234776,46,111312,108327,91935,366363,360482,347177,35923,2241579,31543,36777,31776,969,109913,33372,6093,6,7819
4,4,35992.8,15671.4,125822,38095.5,30721,37,29533,28666,23221,142605,139876,129428,14122,679310,5921,6368,5071,154,16999,5649,618,6,7819
4,4,71039.2,54018.9,336663,229186,185323,54,90273,87974,74545,296634,292043,279194,30216,1778677,30044,32291,27893,1042,114857,29057,3032,6,7819
4,4,48159.3,17416,140037,76401.9,62117,38,35020,33955,27580,159139,156253,147224,16563,834423,11404,12587,10359,238,33969,11216,1545,6,7819
4,4,52615.3,18811.4,148324,57129.8,49236,4,39627,38506,31682,172360,169338,160433,17786,920464,6718,8186,6562,67,18033,7352,1697,6,7819
4,4,80664.6,68822.9,416387,315992,251204,94,106713,103932,88189,358513,353216,340024,35248,2243124,41961,43934,37616,1402,156607,39385,3077,6,7819
4,4,55594.3,61452.4,187578,190475,156430,71,99669,96987,82622,190867,187571,176465,19783,1074407,21398,24588,21439,804,82927,22506,3780,6,7819
4,4,53127.2,25119,135531,84523.7,69127,33,48101,46757,38785,154282,151597,143376,15959,812397,11472,12869,10690,161,36189,11497,1728,6,7819
4,4,47446.9,23252.9,250611,61719.7,51167,32,42383,41140,33613,231709,227420,214862,23670,1251550,8564,9229,7445,125,24716,8168,933,6,7819
4,4,29696.5,16152.2,72629.9,29178.3,23537,30,29716,28848,23584,87835,85984,79198,8686,397199,4542,4818,3763,131,12647,4318,427,6,7819
4,4,44116.2,26759.8,154418,82586.9,68992,47,46729,45326,37390,162419,159303,148653,16763,835150,9472,11014,9305,251,31987,9994,1827,6,7819
4,4,61584.7,36813,313211,174412,142361,62,66133,64431,53793,274368,269903,256998,27952,1562097,22854,24633,21060,697,83266,22126,2371,6,7819
4,4,50000.2,14764.9,263929,68936.5,54698,43,34447,33360,26831,252331,247778,234416,25671,1388521,11089,12020,9773,208,34142,10726,1308,6,7819
4,4,93964.5,134228,573385,485679,376757,127,187148,182379,157557,439855,433484,418295,41739,2890749,64763,68861,60178,2890,261438,62635,5781,6,7819
4,4,53714.5,38936.6,212975,111608,95359,50,69017,67073,56097,207075,203422,192227,21530,1175570,12163,14318,12242,323,42350,13075,2501,6,7819
4,4,87030.2,119005,472000,524306,414243,106,168196,163879,141009,396628,390818,376441,38453,2521070,67459,73010,64199,2400,278923,66156,7281,6,7819
4,4,61964.5,30312.6,211315,122543,102656,12,55405,53826,44373,213278,209728,198920,22137,1191245,14641,17204,14331,285,45334,15479,3015,6,7819
4,4,37097.2,14856.2,140559,124631,105736,43,36429,35389,28515,157039,154009,141599,15611,718291,14158,16051,13415,434,42548,14446,2287,6,7819
4,4,72359.3,51728.4,330315,231560,192325,23,92673,90054,75326,304661,299801,285222,30950,1838701,26591,30668,26160,898,91161,27815,4864,6,7819
4,4,48202.9,25865,116057,59494.2,49022,31,42423,41180,33969,140300,137756,130185,14661,723613,8725,9808,7980,100,26066,8727,1375,6,7819
4,4,44513.3,12474.3,227903,26214.1,22321,7,26524,25667,20319,220105,215982,201739,22162,1125981,3211,4251,3298,16,6609,3833,1182,6,7819
4,4,72103.7,54589,351674,215357,180599,16,89149,86617,72503,311023,306043,291260,31478,1875682,23758,27996,23811,730,79216,25355,4949,6,7819
4,4,34561.5,14335.5,109769,34146.9,27685,38,30049,29156,23754,130642,128099,118253,12814,611314,5566,5957,4732,138,15763,5292,560,6,7819
4,4,63927.2,62071.3,263864,173000,146302,54,97910,95176,80378,249384,245249,232545,25987,1460539,18464,21687,18766,541,68335,19852,3753,6,7819
4,4,62139.6,37688.9,353182,136832,108942,77,64791,63067,52744,312967,307887,295688,31649,1843771,20830,21533,17931,612,70390,19251,1281,6,7819
4,4,62702.8,43100.9,415407,162544,125896,92,77308,75199,63289,342045,336469,322959,34873,2030239,25872,27153,23021,938,92468,24351,2015,6,7819
4,4,80344.7,108151,320820,352360,290847,69,168175,163723,140183,299361,294867,279908,29724,1836191,37884,44197,39122,1375,166764,40818,7291,6,7819
4,4,64476.8,51570.1,439879,246266,199665,87,89908,87446,73420,362322,356344,340526,36670,2133632,32999,35717,30284,1297,117540,32266,3664,6,7819
4,4,40538.6,34037.3,82064.3,89451.6,76076,60,64421,62541,52261,106934,104873,96863,10498,523984,10585,12627,10586,308,33886,11524,2396,6,7819
4,4,53867,24419.6,270053,79725.6,66214,26,50111,48592,39787,250511,246063,233610,25453,1421870,10191,12022,10118,257,33849,10868,2160,6,7819
4,4,76489.7,77769.7,482828,323499,257017,107,124019,120735,102998,397423,391194,376681,39570,2486754,43052,45914,39617,1897,166643,41677,4030,6,7819
4,4,36003.6,10740.6,111887,68621,57555,53,24634,23814,18852,130128,127458,118151,13119,606250,9641,9952,7915,209,26075,8798,656,6,7819
4,4,36739.1,15675.3,130048,107481,90997,42,33352,32371,25967,153138,150135,138566,15455,701186,13039,14797,12164,394,38365,13261,2167,6,7819
4,4,70047.3,59625.4,423241,267749,212425,95,101372,98620,83132,356323,350726,337520,35715,2166421,38441,41275,35250,1144,140958,37120,3910,6,7819
4,4,33610.9,16635.6,60054.4,9370.98,7989,7,32676,31782,26338,78060,76547,71648,7763,387393,1244,1552,1161,1,2550,1348,349,6,7819
