K,order,dist,cost_polyanya,cost_ki,cost_hi,h_cost,vnum,gen_poly,push_poly,pop_poly,gen_ki,push_ki,pop_ki,prune_ki,suc_call_ki,gen_hi,push_hi,pop_hi,prune_hi,suc_call_hi,heuristic_call,reevaluate,pts,polys
2,2,35886.9,20670.1,31642.3,31906.8,28299,23,40523,39340,32242,46419,45429,42043,4716,198288,3085,3211,2552,44,8849,2833,216,8,3894
2,2,9025.69,6236.63,1113.77,840.79,768,4,17168,16621,13085,2670,2601,2053,124,7186,94,104,63,0,154,83,11,8,3894
2,2,47306.9,33606.9,21639.8,45214.2,40963,38,83255,80981,67261,40338,39497,36653,4025,175429,4294,4709,3733,102,11322,4187,563,8,3894
2,2,29678.8,9896.27,13398.6,12339,11157,13,26924,26100,20667,27120,26503,24014,2505,104817,1323,1362,1058,8,3686,1202,85,8,3894
2,2,50865.5,29183.3,30489.8,43090.3,38453,41,72269,70187,58044,53553,52465,48973,5422,242197,4940,4893,3851,138,13459,4292,116,8,3894
2,2,21685.2,5412.07,10422.3,9184.59,8189,12,15180,14705,11544,20994,20493,18063,1759,74067,926,957,732,9,2492,839,63,8,3894
2,2,31988.2,12493.9,21614.5,28515.4,25734,12,34021,32979,26665,39991,39137,35679,3863,156729,2679,3014,2388,44,6928,2670,414,8,3894
2,2,21609.4,5953.97,8887.45,7305.49,6559,21,18543,17906,13886,20046,19526,17109,1517,65348,843,852,612,8,1708,743,48,8,3894
2,2,25620,9638.93,12740.6,14297,12900,13,27456,26574,20999,26383,25730,23215,2400,99817,1463,1578,1196,19,3665,1382,159,8,3894
2,2,39509.1,31510.9,18777.5,35478.5,32279,33,67847,65838,54257,36179,35446,32759,3504,156274,3159,3250,2582,80,8546,2878,208,8,3894
2,2,41083.4,30079.5,19402,52739.5,47805,27,75356,73228,60272,31597,30947,28528,3231,142471,4595,5022,4080,143,13345,4543,583,8,3894
2,2,41195.9,16255.2,20727.8,38254.6,34510,32,45253,43712,35015,39672,38805,35864,4168,172886,3738,4109,3291,127,10040,3695,504,8,3894
2,2,19211.6,7970.38,6754.05,5471.11,4966,16,24174,23461,18560,15110,14747,12847,1229,50641,639,644,472,9,1467,556,19,8,3894
2,2,17092.3,11848.9,4720.18,4975.25,4521,13,23621,22905,18087,11639,11318,9714,821,36093,532,563,403,0,1107,486,53,8,3894
2,2,20987.7,4776.12,9125.58,8904.06,8027,14,13940,13490,10495,19500,19038,16696,1498,66420,993,987,746,8,2331,843,32,8,3894
2,2,32901.2,13069.9,15998.1,17260.1,15602,29,34058,32998,26482,30441,29756,26978,2873,115769,1973,1974,1527,40,5402,1725,67,8,3894
2,2,46886.4,30246.4,25968.5,49072.7,43575,37,75549,73543,60781,42407,41536,38479,4351,184569,4941,5111,4070,101,13882,4509,312,8,3894
2,2,6403.39,4508.55,368.462,1643.89,1498,8,13468,13006,10016,1127,1087,795,54,2386,169,182,118,3,241,154,17,8,3894
2,2,54157.7,40833.2,31042.8,63389.9,56514,59,81806,79482,65675,53936,52940,49218,5759,250380,6167,6398,5107,218,17345,5652,426,8,3894
2,2,16887.7,6958.94,4778.94,4618.27,4229,7,19745,19090,14918,11088,10791,9323,804,35060,463,501,359,1,911,432,58,8,3894
2,2,29656.5,10669.4,18935,8461.58,7592,34,31265,30289,24102,37291,36476,33511,3561,152861,991,1004,708,10,2093,861,49,8,3894
2,2,35877.4,15398.3,20179.5,21234.7,18964,21,41078,39882,31825,39061,38194,35177,3673,158466,2251,2340,1806,47,5805,2043,162,8,3894
2,2,29382,7053.83,19451.2,32305.4,29428,25,21219,20534,15671,37864,37075,33713,3604,145512,2919,3191,2487,66,7107,2806,359,8,3894
2,2,38865.7,29979.9,14936.9,58069.6,52785,31,73774,71726,58923,29254,28640,26310,2989,128709,5139,5522,4502,146,15708,4965,537,8,3894
2,2,45090.7,20001.9,34135.6,43891.2,39891,11,49617,48278,39607,54611,53552,49530,5563,241280,3698,4167,3277,48,10016,3716,575,8,3894
2,2,8236.93,5753.32,758.929,1416.87,1285,6,17200,16635,13087,2003,1946,1506,79,4954,173,175,113,0,278,142,11,8,3894
