         k,      dist, cost_poly,  gen_poly,   cost_hi,    gen_hi,     hcost,     hcall,reevaluate,   cost_ki,    gen_ki,  cost_ki0,   gen_ki0,  cost_pre,   gen_pre,   edgecnt,    damcnt,       pts,     polys
         8,   64562.9,    132622,    283284,    907114,     52825,    835333,     56742,     10913,    283406,    291265,    904342,1.45769e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   47982.1,   54960.4,    131371,    488803,     31490,    450679,     33293,      6363,    234555,    263828,    777121,1.11852e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   61479.1,   99142.4,    211511,    577123,     36532,    529540,     39270,      7815,    187036,    219830,    717832,1.14258e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   64938.3,    123067,    257445,    775233,     46806,    711472,     51136,     10647,    266171,    294168,    908195,1.35112e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   52565.1,   89117.8,    197502,    508903,     30666,    470934,     34219,      7796,    216799,    228950,    745719,1.13859e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   47831.2,    104433,    192507,    372705,     20764,    346024,     24180,      6415,    139865,    186098,    610248,    949757,    457320,    413370,    188905,    374639,        15,      8385
         8,   57161.9,    118208,    208670,    306073,     18361,    282771,     21632,      5897,    266190,    256300,    861355,1.2282e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   53498.8,    136051,    239041,    414957,     27230,    378396,     28736,      5278,    154587,    175916,    677633,1.08868e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   51081.4,   87835.8,    183794,    380251,     24665,    349030,     26903,      5770,    163696,    209883,    638613,    996865,    457320,    413370,    188905,    374639,        15,      8385
         8,   63172.5,    104360,    215752,    478342,     29159,    435347,     32376,      7452,    201199,    210660,    752977,1.17812e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   62890.4,    107704,    224038,    567449,     38406,    522358,     41611,      8517,    174057,    224453,    747704,1.17235e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   70582.3,    219782,    370285,    792641,     44895,    734281,     51414,     12483,    212282,    253042,    926374,1.38267e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   61857.3,   76175.7,    163235,    376793,     25416,    345823,     27894,      6057,    177816,    211616,    775129,1.20702e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   37210.1,   50132.1,    115223,    270917,     14591,    252176,     17218,      4758,    129163,    166090,    526821,    796771,    457320,    413370,    188905,    374639,        15,      8385
         8,   37827.3,     44086,    102754,    305386,     18112,    283945,     20321,      4874,    135278,    175362,    535366,    839515,    457320,    413370,    188905,    374639,        15,      8385
         8,   57320.5,    166280,    277631,    548168,     33877,    502617,     37276,      8029,    156332,    195989,    642469,1.06026e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   49209.7,   69883.3,    147996,    516299,     33574,    474679,     34207,      5487,    235744,    264049,    742388,1.12437e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   53721.8,   76291.7,    154757,    619464,     40934,    560750,     41624,      6424,    331996,    284141,    857193,1.1954e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   59404.9,   78962.8,    175268,    501921,     34231,    461637,     37083,      7693,    212379,    231551,    736614,1.11337e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   54609.9,    106789,    210679,    488061,     30231,    448601,     33606,      7575,    171957,    202201,    681712,1.0274e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   40469.8,   45432.6,    109120,    292407,     19602,    270667,     20924,      4303,    132478,    177094,    573541,    854000,    457320,    413370,    188905,    374639,        15,      8385
         8,   49092.6,     50943,    116554,    325244,     22764,    299568,     24130,      4765,    157653,    197228,    646269,    946950,    457320,    413370,    188905,    374639,        15,      8385
         8,   42751.7,   75957.8,    118321,    463497,     27922,    419546,     28410,      4627,    187024,    214557,    631933,    953267,    457320,    413370,    188905,    374639,        15,      8385
         8,   41437.1,   38503.3,     81520,    328125,     19239,    300544,     20827,      4442,    191594,    210755,    572035,    955762,    457320,    413370,    188905,    374639,        15,      8385
         8,   47710.8,   57475.2,    118942,    377806,     23139,    346820,     24812,      5091,    200216,    211396,    683714,    975999,    457320,    413370,    188905,    374639,        15,      8385
         8,     48173,    132174,    214910,    418955,     26393,    376850,     26982,      4261,    124261,    153030,    636727,    995457,    457320,    413370,    188905,    374639,        15,      8385
         8,   49694.4,    109785,    196960,    599155,     28955,    549041,     33506,      8459,    171960,    203747,    690519,1.05621e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   69229.8,    135428,    257161,    729311,     40672,    654658,     43939,      8353,    352344,    305379,1.02169e+06,1.54796e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   57746.2,   87009.6,    192569,    592691,     37441,    542913,     40954,      8633,    193533,    227956,    705517,1.11563e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   53995.9,    120657,    239941,    462539,     26530,    426653,     29576,      6781,    152355,    191985,    677273,1.06562e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   55320.6,    135294,    239070,    570070,     35944,    522290,     39254,      8135,    201454,    219225,    637855,1.06048e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   51552.7,   88172.1,    189701,    490669,     28317,    455657,     32363,      7931,    195723,    228464,    675086,1.07448e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   63348.4,    120628,    204900,    719957,     44860,    649218,     47784,      8941,    267362,    249322,    763827,1.21252e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   36184.4,   63630.4,    122610,    229563,     13347,    213448,     14962,      3622,    140911,    159091,    543667,    778739,    457320,    413370,    188905,    374639,        15,      8385
         8,   53400.9,    100629,    185817,    661984,     38251,    603601,     40506,      7504,    181169,    205524,    578838,1.02659e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   57182.6,    170948,    290793,    567949,     34729,    516103,     37520,      7508,    178931,    194807,    616774,1.04286e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   53739.8,    225872,    277691,    502082,     30775,    453423,     32355,      5819,    160162,    180220,    536626,    957959,    457320,    413370,    188905,    374639,        15,      8385
         8,     54420,    117933,    248011,    477424,     28330,    440752,     31646,      7298,    170497,    193090,    576839,1.05185e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   46603.2,   69806.2,    153835,    249449,     16853,    230312,     18327,      4012,    133717,    176312,    611027,    945487,    457320,    413370,    188905,    374639,        15,      8385
         8,   64300.2,   91194.5,    189500,    421978,     27528,    387665,     30498,      6835,    175644,    216552,    799556,1.24915e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   55094.9,    116292,    239581,    712417,     38742,    660339,     44504,     10916,    197236,    214461,    792190, 1.216e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   60575.5,    128167,    258766,    845545,     50451,    778627,     55750,     11923,    225807,    251978,    861477,1.29111e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   54980.1,   99017.7,    214705,    684300,     41389,    632610,     45156,      9399,    240258,    264592,    832213,1.2308e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   69135.3,    167363,    317962,    774939,     42590,    718131,     50183,     13342,    248883,    278001,    945543,1.36561e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   54603.7,    100103,    218810,    726725,     44069,    669208,     47207,      9135,    172122,    212195,    726396,1.12083e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   64816.3,    191498,    362853,    758928,     43713,    701030,     48728,     10527,    175711,    218821,    790052,1.25289e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   37810.8,   44741.9,     98331,    249175,     16404,    229181,     16829,      3003,    140624,    177610,    565857,    832700,    457320,    413370,    188905,    374639,        15,      8385
         8,   52550.1,   76449.3,    147651,    382886,     23503,    348014,     25605,      5305,    268090,    259543,    825202,1.09939e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,     65540,    214777,    329166,    794593,     47883,    713389,     50268,      8619,    204953,    232682,    713986,1.23355e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   52540.8,   67168.3,    141509,    488737,     35300,    437633,     35511,      4989,    263189,    272218,    812391,1.13346e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   44804.6,    107682,    191427,    225872,     13610,    207582,     15470,      3828,    164458,    180713,    606395,    902774,    457320,    413370,    188905,    374639,        15,      8385
         8,   73061.7,    204164,    343342,    693685,     40086,    636320,     45752,     10892,    188863,    223693,    918377,1.43245e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   43530.7,   95534.5,    169065,    275518,     18269,    253218,     19576,      4079,    125938,    158013,    555461,    860162,    457320,    413370,    188905,    374639,        15,      8385
         8,   36378.2,   49741.5,    117623,    247420,     13763,    231129,     16186,      4562,    128356,    160123,    512241,    773863,    457320,    413370,    188905,    374639,        15,      8385
         8,   50166.9,   84764.9,    180094,    399456,     25383,    368249,     27794,      5970,    173478,    206687,    667129,    978911,    457320,    413370,    188905,    374639,        15,      8385
         8,   60767.5,    104913,    198448,    558221,     35469,    504963,     38358,      7845,    198449,    225954,    736567,1.13731e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   68768.6,    257339,    424576,    978873,     54665,    898745,     59993,     11969,    199306,    225025,    856861,1.38632e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,     53853,    154008,    279186,    473158,     30230,    431616,     31032,      4990,    155113,    182355,    617935,    953966,    457320,    413370,    188905,    374639,        15,      8385
         8,   59461.3,   83096.4,    154573,    365715,     23299,    332467,     25799,      5863,    182271,    207967,    757456,1.16809e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   56886.2,    111595,    215205,    293685,     17719,    271381,     20904,      5686,    237526,    251852,    887816,1.20743e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   65652.8,    131050,    256453,    765611,     46785,    703072,     51629,     11153,    288034,    301109,    954601,1.36841e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   60758.2,   93125.8,    184417,    374113,     24156,    343258,     27171,      6604,    173654,    207131,    731335,1.13522e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,     65673,    217781,    401900,    704992,     43001,    645249,     45035,      7613,    150889,    190110,    764428,1.20589e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   46492.6,   81126.7,    178107,    401749,     24485,    372902,     27354,      6310,    159486,    199810,    634538,    960420,    457320,    413370,    188905,    374639,        15,      8385
         8,     42868,   74642.4,    152276,    334186,     22090,    308606,     23633,      4773,    126116,    170063,    555192,    852080,    457320,    413370,    188905,    374639,        15,      8385
         8,   60351.7,    166316,    300304,    570257,     33289,    527987,     36702,      7810,    165759,    208149,    739847,1.14604e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   64758.8,    109356,    208886,    444410,     28230,    408167,     31872,      7578,    178146,    218540,    834725,1.26189e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,     54177,   89287.9,    183596,    344845,     22701,    316819,     24425,      5093,    172938,    197284,    756901,1.16603e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   62394.9,    125265,    249681,    695141,     41278,    641007,     46839,     11119,    227489,    248936,    820700,1.23918e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   59553.6,    102692,    202219,    469586,     32600,    428829,     34436,      6180,    246147,    264427,    869911,1.23348e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   69311.4,    142826,    272256,    713681,     46342,    652558,     48706,      8589,    197977,    233595,    853191,1.32667e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   45904.6,     29930,     74638,    294311,     20799,    270180,     21462,      3826,    207521,    236995,    741945,1.01925e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   62681.1,    110215,    222192,    652955,     42218,    600504,     45914,      9361,    208432,    237162,    822783,1.20574e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   64828.6,    167847,    323850,    702732,     46901,    643162,     49835,      9070,    195007,    231500,    770241,1.21368e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   42036.5,   79730.2,    167070,    305856,     22123,    281330,     23208,      4382,    110984,    151271,    509621,    820909,    457320,    413370,    188905,    374639,        15,      8385
         8,   36962.4,   70626.6,    145835,    169587,     11094,    157222,     11813,      2450,    111253,    145591,    493832,    734426,    457320,    413370,    188905,    374639,        15,      8385
         8,   41683.9,   85033.4,    170998,    258111,     17175,    239011,     18566,      3927,    100162,    147229,    519504,    819438,    457320,    413370,    188905,    374639,        15,      8385
         8,   40594.6,   72115.9,    150458,    233701,     14749,    216628,     16765,      4206,    139109,    181575,    573671,    841432,    457320,    413370,    188905,    374639,        15,      8385
         8,   39017.3,   62338.9,    134518,    218724,     15573,    200948,     16176,      2914,    145959,    180509,    575395,    849400,    457320,    413370,    188905,    374639,        15,      8385
         8,   57127.3,    128442,    248222,    775541,     46157,    714583,     50400,     10454,    219187,    248775,    816886,1.25608e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   52184.2,     88359,    188145,    503177,     30646,    464576,     34079,      7663,    198085,    228848,    771606,1.11933e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,     45290,   64816.3,    150395,    416664,     26592,    384542,     28520,      5705,    180419,    208145,    662173,    937755,    457320,    413370,    188905,    374639,        15,      8385
         8,   40565.9,   46902.7,     99478,    286001,     17595,    261925,     18870,      3872,    196927,    192991,    629506,    889460,    457320,    413370,    188905,    374639,        15,      8385
         8,   41418.5,   85559.2,    161191,    244483,     14671,    225951,     16884,      4381,    160108,    181893,    576905,    866508,    457320,    413370,    188905,    374639,        15,      8385
         8,   60881.2,    170751,    268569,    364657,     20790,    332035,     25504,      7582,    222883,    231449,    728200,1.2562e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   59625.1,    149284,    258784,    485621,     26856,    445451,     31424,      8272,    192516,    214820,    597752,1.09879e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   38403.3,   47476.9,    103048,    292435,     20049,    267316,     20158,      3114,    157506,    178161,    463470,    841759,    457320,    413370,    188905,    374639,        15,      8385
         8,   43566.7,     50818,    111920,    415441,     25894,    377949,     27728,      5554,    234065,    240557,    736146,1.03952e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   41865.5,   55807.8,    118825,    216210,     13541,    198807,     14434,      2966,    167958,    189159,    565148,    890442,    457320,    413370,    188905,    374639,        15,      8385
         8,   39578.7,   42012.9,     97732,    375041,     21969,    344007,     24086,      5315,    177716,    196741,    631686,    899631,    457320,    413370,    188905,    374639,        15,      8385
         8,   38216.6,   68958.1,    138245,    250395,     14734,    231344,     16477,      4010,    122907,    155621,    430446,    766328,    457320,    413370,    188905,    374639,        15,      8385
         8,   38922.7,   56865.8,    120338,    322149,     17903,    296570,     20034,      4744,    155605,    180099,    460008,    839799,    457320,    413370,    188905,    374639,        15,      8385
         8,   57998.5,    132214,    232073,    299962,     17862,    275219,     21636,      6325,    244199,    245168,    812456,1.23366e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   53169.4,   73459.2,    159800,    572931,     35362,    518760,     37537,      7291,    287391,    280760,    699984,1.20331e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   61861.1,    143851,    253913,    682190,     40913,    614736,     45333,      9741,    217934,    231684,    704783,1.22584e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   40535.4,   40016.2,     92296,    341453,     21828,    311832,     23102,      4491,    186046,    204346,    512290,    934730,    457320,    413370,    188905,    374639,        15,      8385
         8,   64323.3,    166846,    287870,    649805,     35264,    596210,     41129,     10729,    223971,    243273,    660069,1.2157e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   51180.5,    107740,    193617,    384433,     25607,    348761,     27224,      5283,    174661,    198124,    513483,    964442,    457320,    413370,    188905,    374639,        15,      8385
         8,   71672.3,    185146,    312011,    634282,     37127,    575538,     42390,     10230,    203098,    222833,    762896,1.37893e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   52934.9,     74692,    145702,    400177,     28008,    357984,     29374,      5191,    269785,    267647,    657716,1.12311e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   40168.2,     78312,    149024,    244450,     14714,    225099,     16855,      4336,    165234,    179921,    480323,    847259,    457320,    413370,    188905,    374639,        15,      8385
         8,   58023.2,    130645,    241627,    594319,     40575,    530572,     42020,      6932,    203201,    222927,    620808,1.09649e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   63131.6,    156184,    275386,    735207,     42429,    664890,     47272,     10266,    214694,    230945,    675769,1.27425e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   56071.9,   84857.1,    170187,    433382,     29324,    389098,     30432,      5303,    168475,    200894,    564087,1.0373e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   48808.4,   86563.7,    171714,    451281,     24562,    412024,     28357,      7242,    204985,    220143,    556786,1.01994e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   63627.3,    185271,    304893,    621113,     33948,    568201,     39497,     10136,    202591,    228427,    622903,1.19352e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   36340.1,   53706.2,    112895,    282813,     15745,    260801,     17295,      3877,    141946,    160776,    404604,    771547,    457320,    413370,    188905,    374639,        15,      8385
         8,     59850,    194461,    305547,    541924,     35948,    486087,     38168,      6992,    180705,    198748,    572913,1.06083e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   58901.1,    165198,    208501,    877668,     29658,    805148,     35007,      9568,    264346,    262490,    693024,1.17612e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   65403.7,    389927,    297019,1.69596e+06,     46029,1.57657e+06,     51655,     11680,    543575,    245173,1.24016e+06,1.26187e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   52214.8,    234946,    210904,1.52805e+06,     39105,1.42478e+06,     43479,      9708,    430185,    205862,1.34811e+06,1.10743e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,     66020,    319392,    329894,1.56361e+06,     37401,1.45183e+06,     43307,     10868,    457361,    235208,1.40205e+06,1.26557e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   64590.5,    226169,    339498,    675235,     39500,    611645,     44457,     10039,    202866,    216554,    785734,1.23325e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   68400.1,    198198,    302392,    846135,     42052,    774260,     49703,     13387,    296354,    286191,    758946,1.3574e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   46078.4,    114305,    201093,    349696,     22648,    319748,     23740,      4262,    120290,    151418,    581144,    928505,    457320,    413370,    188905,    374639,        15,      8385
         8,   53887.4,    133533,    247290,    380017,     24785,    348312,     26307,      4951,    157798,    187499,    668199,    962007,    457320,    413370,    188905,    374639,        15,      8385
         8,   63758.3,    282990,    389029,    678527,     40087,    621201,     41802,      7028,    169127,    186109,    728613,1.14438e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   49212.7,   81205.2,    180735,    402816,     22919,    373707,     27200,      7452,    173998,    215943,    713650,1.06797e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   49785.6,   77725.8,    159807,    249115,     15069,    229679,     17140,      4366,    239574,    239477,    763237,1.06172e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   66490.4,    234502,    418616,    737041,     47354,    673877,     48640,      7333,    158800,    188979,    664739,1.1947e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   51052.7,    108552,    213711,    507791,     30866,    469234,     33865,      7254,    161117,    209155,    661439,1.00602e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   55675.4,    112972,    232331,    530269,     27414,    492268,     32798,      9221,    195524,    217651,    796477,1.17406e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   58198.2,   90199.3,    186024,    327540,     22011,    299699,     23953,      4934,    264784,    283429,    936663,1.26342e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   52673.9,    117161,    208373,    241005,     15429,    222473,     18204,      4971,    183760,    218089,    734637,1.0648e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   45939.6,   46318.9,     99183,    276999,     18138,    255085,     18971,      3560,    161777,    190186,    624788,    925952,    457320,    413370,    188905,    374639,        15,      8385
         8,   54051.5,    119818,    234724,    783574,     44722,    724547,     48212,      9528,    177325,    206615,    766472,1.1509e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   70588.8,    152180,    287224,1.1124e+06,     66782,1.00828e+06,     71140,     13083,    328385,    321743,1.09167e+06,1.51932e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   53397.6,    176785,    238626,    437192,     27192,    398689,     28698,      5283,    145713,    175419,    701828,1.08443e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,     48846,   85288.9,    165885,    234274,     13729,    217024,     16129,      4495,    242310,    227563,    777041,1.03142e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   40834.9,     41946,     99977,    264500,     14891,    245494,     17089,      4401,    172180,    207024,    620762,    927154,    457320,    413370,    188905,    374639,        15,      8385
         8,   62802.6,    132095,    263463,    625381,     35532,    579398,     41717,     11054,    213684,    252474,    800012,1.18786e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   50838.5,    149223,    215949,    361398,     25534,    331838,     26076,      4197,    144678,    184851,    536133,    967148,    457320,    413370,    188905,    374639,        15,      8385
         8,   49848.6,   83916.5,    177068,    499389,     29413,    463601,     32810,      7447,    174699,    214704,    673818,    981983,    457320,    413370,    188905,    374639,        15,      8385
         8,   62306.9,    139315,    271115,    359481,     21152,    332828,     25990,      7765,    211635,    247196,    894306,1.3306e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   76119.9,    240163,    445466,1.07272e+06,     58582,    981953,     64926,     13648,    266526,    267798,    909542,1.56661e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   64081.4,    195704,    382912,    641617,     41140,    589862,     43867,      8106,    138292,    189513,    686444,1.13853e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   50965.2,   38260.2,     90569,    293506,     20387,    270474,     21479,      4165,    211104,    250486,    749409,1.07851e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   45578.9,    103098,    197710,    314443,     21947,    288018,     22935,      4120,    114877,    149173,    560002,    922650,    457320,    413370,    188905,    374639,        15,      8385
         8,   54451.1,   74840.5,    151670,    412685,     29877,    374468,     30752,      5001,    258061,    279126,    859174,1.18831e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   41920.6,   45736.8,    104364,    427877,     26472,    396296,     28361,      5672,    192982,    225677,    693553,    992289,    457320,    413370,    188905,    374639,        15,      8385
         8,   45128.7,   98380.4,    201373,    317985,     20322,    293317,     21640,      4221,    130708,    168095,    561811,    864073,    457320,    413370,    188905,    374639,        15,      8385
         8,   43747.9,   62515.4,    133899,    259116,     16001,    239589,     17893,      4251,    162188,    194712,    602296,    911179,    457320,    413370,    188905,    374639,        15,      8385
         8,   39504.8,   41877.7,    104429,    267699,     17800,    247268,     18852,      3743,    164979,    196456,    624349,    901387,    457320,    413370,    188905,    374639,        15,      8385
         8,   37266.1,   50809.5,    120981,    185614,     11474,    172737,     12668,      2968,    118528,    155792,    501668,    778911,    457320,    413370,    188905,    374639,        15,      8385
         8,   61452.1,    107522,    197238,    349413,     22596,    320542,     25401,      5907,    259432,    289667,    968539,1.36213e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   50264.9,   60863.8,    142826,    550562,     36109,    504595,     36464,      5614,    246462,    270842,    790186,1.13664e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   53323.5,    114681,    231688,    531994,     34800,    491115,     37576,      7495,    175249,    211563,    672319,1.03302e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   51175.9,   63933.8,    137917,    589008,     36336,    536948,     38452,      7325,    269726,    282647,    823893,1.16057e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   40791.1,   36739.8,     91918,    373935,     23281,    341653,     24641,      4700,    180013,    211186,    657064,    946979,    457320,    413370,    188905,    374639,        15,      8385
         8,   43191.5,   60347.9,    142706,    387859,     25359,    357808,     26564,      4801,    167681,    204064,    603519,    918125,    457320,    413370,    188905,    374639,        15,      8385
         8,   71001.7,    188162,    363954,    803956,     45709,    745185,     51901,     12313,    214091,    256468,    868113,1.37654e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   73814.2,    187347,    351981,    744521,     41065,    681361,     47400,     11625,    177523,    220586,    928287,1.4599e+06,    457320,    413370,    188905,    374639,        15,      8385
         8,   48587.5,   83037.1,    142622,    332760,     20693,    304237,     22166,      4365,    237973,    253235,    811272,1.08049e+06,    457320,    413370,    188905,    374639,        15,      8385
