k,order,dist,cost_polyanya,cost_ki,cost_hi,cost_hi2,h_cost,h_cost2,vnum,gen_poly,push_poly,gen_ki,push_ki,prune_ki,gen_hi,push_hi,prune_hi,hcall,reevaluate,gen_hi2,push_hi2,prune_hi2,hcall2,reevaluate2,precost,gen_pre,edgecnt,damcnt,pts,polys
7,7,67843.4,14200.4,100428,174871,160665,144386,123019,67,36601,35515,139719,137236,14115,25706,29832,764,26953,0,25706,29832,764,23213,4858,209295,240169,126417,219608,8,4459
7,7,59020.6,12458.7,97039.8,161026,122521,135756,94625,50,33248,32322,146747,144137,15137,22523,26578,578,23994,0,22523,26577,578,18959,4675,209295,240169,126417,219608,8,4459
7,7,85107.3,24180.9,157812,212922,184038,179873,142459,48,59490,57775,206562,203182,20811,29120,35673,998,32436,0,29105,35645,993,26765,7339,209295,240169,126417,219608,8,4459
7,7,77300.3,26647.4,138611,175854,152670,147093,120615,37,62625,60885,188294,185005,19664,23150,29739,811,27243,0,23150,29739,811,23761,7249,209295,240169,126417,219608,8,4459
7,7,49413.3,7124.45,92644.9,99895.3,79752,83218,62057,50,21282,20617,141515,138811,14247,15468,18072,370,16126,0,15468,18072,370,12527,3067,209295,240169,126417,219608,8,4459
7,7,84878.9,57258.1,107543,363771,292457,311618,236981,22,118356,114901,158646,155917,16662,39346,49979,1293,46030,0,39346,49979,1293,38763,11774,209295,240169,126417,219608,8,4459
7,7,69433.6,14160.9,94864.6,203682,179043,169826,140044,52,37989,36891,143400,140922,14513,28057,32822,764,29614,0,28057,32822,764,24971,5539,209295,240169,126417,219608,8,4459
7,7,72087.2,17789.7,111653,186873,170286,152837,131708,63,45891,44632,163145,160380,16701,28938,34184,750,30911,0,28938,34184,750,26014,6025,209295,240169,126417,219608,8,4459
7,7,65747.4,14149,154464,89458.1,77686.5,73458,60619,50,31769,30810,189205,185870,19037,14239,17364,443,15719,0,14263,17407,452,12632,3584,209295,240169,126417,219608,8,4459
7,7,67033.6,13898.2,134272,159906,134896,134301,106025,61,39353,38233,182897,179628,18824,22114,26573,651,24140,0,22114,26573,651,18920,5063,209295,240169,126417,219608,8,4459
7,7,62483.2,19727.6,119303,115411,95675.7,98014,77242,30,45897,44547,168325,165246,16916,14314,18018,332,16452,0,14314,18018,332,13450,4146,209295,240169,126417,219608,8,4459
7,7,65869.1,16422,129076,104614,92207.4,87091,72642,21,40092,38876,165412,162355,17281,14702,18194,528,16524,0,14702,18194,528,14561,3956,209295,240169,126417,219608,8,4459
7,7,102916,52769.8,184813,327364,291203,271084,227117,83,116166,113030,238601,235027,23686,44174,55029,1676,50324,0,44174,55029,1676,42880,12028,209295,240169,126417,219608,8,4459
7,7,54574.1,8196.71,91262.7,136348,115754,117276,92895,11,23842,23145,132470,130015,13563,17371,20624,393,18505,0,17501,20774,437,14801,3779,209295,240169,126417,219608,8,4459
7,7,95574.9,36984.2,195265,222838,206323,177492,152630,39,80917,78628,243113,239323,24437,36892,44241,1162,40202,0,36892,44241,1162,35280,8361,209295,240169,126417,219608,8,4459
7,7,65379.8,12047.1,139854,105132,79495.5,89063,62827,48,33306,32330,183927,180670,18536,14303,17387,482,15727,0,14303,17384,482,12468,3510,209295,240169,126417,219608,8,4459
7,7,57753.8,11823.3,88910.9,158536,127591,132750,99174,45,32200,31302,137177,134692,14092,22939,26722,568,24098,0,22939,26720,568,19486,4418,209295,240169,126417,219608,8,4459
7,7,56746.5,11282.8,123549,120480,106649,99814,82375,45,32836,31846,174389,171142,18054,19226,22816,594,20634,0,19226,22816,594,17523,4168,209295,240169,126417,219608,8,4459
7,7,46628.4,6005.01,74612.9,90969.9,75519.7,78762,61723,17,17091,16573,119310,117072,12154,11449,13452,237,11989,0,11449,13452,237,9155,2339,209295,240169,126417,219608,8,4459
7,7,70295.6,12917,156614,100120,82960.9,83829,63037,52,35016,33973,193136,189803,19424,15312,18736,485,16966,0,15312,18736,485,14064,3885,209295,240169,126417,219608,8,4459
7,7,76913.6,20523,185314,127403,115512,98854,83752,56,48044,46741,229991,226146,23300,23451,27009,724,24295,0,23483,27109,722,21737,4276,209295,240169,126417,219608,8,4459
7,7,71134.4,26642.6,139450,144534,120576,123053,97022,36,56190,54601,189895,186558,19128,18310,22196,466,20194,0,18310,22196,466,16809,4415,209295,240169,126417,219608,8,4459
7,7,83808,25935.4,165973,161646,152325,127841,112802,19,63129,61379,217509,213985,22111,27163,32856,789,29853,0,27163,32856,789,25828,6439,209295,240169,126417,219608,8,4459
7,7,73701.2,16701.7,111930,197740,151318,168041,120734,21,45223,43918,158184,155424,16391,22958,30085,558,27337,0,22958,30085,558,22213,7783,209295,240169,126417,219608,8,4459
7,7,52159,8229.9,131065,109974,82089.3,91445,62550,44,24658,23899,177295,173983,18186,16729,19269,504,17329,0,16729,19269,504,13228,3056,209295,240169,126417,219608,8,4459
7,7,45407.2,6419.38,83908.7,98378.6,74759.3,84407,60414,21,19082,18481,118408,116128,12037,12607,14935,269,13386,0,12607,14935,269,10189,2714,209295,240169,126417,219608,8,4459
7,7,81775.2,21280,158768,183640,149072,152152,114388,64,54688,53200,199799,196358,20637,26414,32503,733,29577,0,26414,32503,733,23907,6833,209295,240169,126417,219608,8,4459
7,7,77635.8,23702.9,114078,287212,238184,244972,191263,12,57563,55871,155781,153110,15977,32893,41071,969,37297,0,32893,41071,969,31461,9107,209295,240169,126417,219608,8,4459
7,7,56659.6,11374,169121,127058,105988,104932,81143,41,30432,29512,201709,198021,20807,18672,21695,553,19520,0,18672,21695,553,16386,3585,209295,240169,126417,219608,8,4459
7,7,61820.9,12499,93334.1,162141,136886,134089,105048,53,32684,31746,137683,135237,13812,23977,27619,685,24964,0,23977,27619,685,20836,4303,209295,240169,126417,219608,8,4459
7,7,59012.8,11260.5,171390,116727,90856.5,94444,67426,39,31654,30719,203004,199333,20678,19327,22188,635,19930,0,19327,22188,635,15672,3428,209295,240169,126417,219608,8,4459
7,7,59636,11465.3,152042,115590,93192.7,92134,68923,35,32061,31093,199883,196274,20246,19566,22770,647,20490,0,19566,22770,647,16173,3787,209295,240169,126417,219608,8,4459
7,7,92903,37878.7,157865,272114,240885,226369,190772,93,86431,84085,211590,208140,21874,34541,43275,1164,39625,0,34541,43275,1164,33423,9663,209295,240169,126417,219608,8,4459
7,7,52039,12503.1,133190,104780,87417.7,87130,68467,37,30213,29322,176798,173473,18208,14670,18073,438,16408,0,14670,18073,438,13508,3826,209295,240169,126417,219608,8,4459
7,7,55458.5,18366.8,105788,123664,96270.5,105007,76066,31,40593,39404,154102,151119,15669,15658,18934,454,17166,0,15658,18934,454,14055,3742,209295,240169,126417,219608,8,4459
7,7,71995.6,27512.8,107514,164423,135005,142730,110911,18,57342,55676,153105,150322,16074,17740,22275,455,20326,0,17738,22242,455,16937,5033,209295,240169,126417,219608,8,4459
7,7,66086,17559,137556,164699,133641,134640,101221,66,43472,42229,179781,176550,18332,24775,29187,811,26485,0,24775,29187,811,21330,5070,209295,240169,126417,219608,8,4459
7,7,86117,35242.9,144248,258856,233915,213601,181356,77,81742,79443,196795,193508,20387,37326,44669,1414,40702,0,37326,44669,1414,35548,8350,209295,240169,126417,219608,8,4459
