K,order,dist,cost_polyanya,cost_ki,cost_hi,h_cost,vnum,gen_poly,push_poly,pop_poly,gen_ki,push_ki,pop_ki,prune_ki,suc_call_ki,gen_hi,push_hi,pop_hi,prune_hi,suc_call_hi,heuristic_call,reevaluate,pts,polys
8,8,62958.2,36255.5,313278,294994,242203,71,76069,73865,61019,269730,265068,252300,27736,1528445,35641,40493,34670,1022,124869,36530,5857,10,7257
8,8,77245.5,67480.1,401473,437981,367735,84,121554,118149,99541,339669,334258,321069,34390,2069254,45832,53815,46358,1507,160019,48835,9268,10,7257
8,8,81446.1,71200.5,511665,540311,458724,24,126020,122603,102806,396617,390493,377588,38703,2499488,51289,63253,54996,1596,186641,57644,13411,10,7257
8,8,85686.8,83778.3,452544,474654,399823,54,149531,145341,122922,374619,368915,354807,36032,2402365,47317,58476,51612,1305,183958,53703,12482,10,7257
8,8,84355.2,83417.4,424180,551654,458733,93,144483,140649,118904,356006,350512,336849,36050,2218023,57272,66843,58115,2040,209681,60757,11074,10,7257
8,8,77592.9,90053.9,412971,495299,411819,97,150378,146257,124414,345597,340166,327525,34398,2116572,53628,59212,51216,2026,196799,53544,7041,10,7257
8,8,98499.1,195928,483256,898217,756522,108,279510,272200,234189,391863,386283,370901,36139,2580087,80665,98420,87813,3129,349117,90849,19830,10,7257
8,8,64610.2,45365.8,403799,245422,207642,25,86924,84424,70561,327109,321602,308541,32484,1953418,26968,32621,28218,540,93938,29784,6499,10,7257
8,8,55675.6,24865.6,312943,245603,208014,67,53871,52228,42331,273997,269204,256234,26783,1538764,27817,32494,27444,880,87582,29390,5544,10,7257
8,8,104545,259058,536673,1.15839e+06,970348,87,358311,349670,304531,416789,411059,396095,38209,2795645,100621,119437,107637,3667,443474,109359,21169,10,7257
8,8,68560,47101.1,298457,307760,254678,85,87760,85302,71057,281517,276765,263675,28695,1619354,38364,43884,37743,1172,134040,39574,6602,10,7257
8,8,57571.8,23205.5,361676,230215,189840,73,50297,48682,39711,307747,302390,289329,30866,1771109,29561,33767,28713,1033,97102,30511,5132,10,7257
8,8,64388.1,45024.9,352742,319348,267412,71,80505,78228,64504,312845,307550,293469,32021,1790716,34818,40739,34721,986,117055,36912,6898,10,7257
8,8,53243.9,34336.5,225541,322040,275803,68,68473,66517,54414,203465,199828,189737,20782,1106381,32392,37612,31973,1066,105060,34052,6142,10,7257
8,8,61137.4,46894.8,381009,258319,219677,38,83953,81390,67356,319085,313707,300280,32411,1840801,28440,32692,27430,695,93695,29491,5140,10,7257
8,8,71634.1,66937.7,400470,316866,268281,50,119155,115763,97602,337417,331975,318005,33522,2050789,32771,40118,34780,836,119530,36638,8322,10,7257
8,8,65290,56784.7,242362,379074,318065,76,102900,99904,83184,240132,236117,224442,24074,1376536,41694,48760,42191,1661,151185,44433,8262,10,7257
8,8,81366.5,93849.8,292041,473346,388480,95,151994,147979,125296,270236,266074,252597,26910,1621635,52024,60530,52873,1908,206333,55364,9915,10,7257
8,8,84510.9,83982.6,501039,584200,496495,18,142489,138494,116949,391739,385717,372237,38574,2499450,56471,68602,59795,2068,203421,62527,13760,10,7257
8,8,69445.9,50963.4,456540,408321,348934,4,90570,88048,73787,362165,356246,343485,36154,2213872,39687,48309,41938,1331,140661,43937,9763,10,7257
8,8,60288.3,39726.7,287646,289949,239888,68,71185,69126,56869,264117,259514,246892,27369,1478536,33720,38131,32606,994,118937,34417,5346,10,7257
8,8,72647.2,51469.1,424101,274595,231442,26,91525,88819,73819,344523,338998,326314,33733,2135882,30511,36888,31651,670,106416,33628,7341,10,7257
8,8,88736.7,84720.3,397462,474706,391639,110,141911,138047,116797,343556,338363,323200,33190,2131567,51079,60621,53301,1643,193601,55278,10902,10,7257
8,8,68054.5,44413.3,254826,312493,258394,73,84937,82432,68302,238483,234544,222815,24623,1405683,38659,44951,38934,1448,139037,40920,7383,10,7257
8,8,51568.7,27214.8,208057,267481,229762,62,60255,58497,47392,213603,209796,199295,21191,1162549,28377,33864,28708,905,89612,30691,6339,10,7257
8,8,87947.2,94201.5,416958,581567,483872,96,158219,154084,131028,364179,358678,344791,36488,2302282,60607,70131,61266,2214,227313,63759,11113,10,7257
8,8,84078.2,101329,402671,460605,388182,22,163005,158426,133745,354744,349250,334415,34800,2207165,46907,58513,51060,1649,174227,53553,12967,10,7257
8,8,73539.9,74134.9,390244,372875,310376,61,127249,123707,104020,331139,325756,310686,32864,1978315,38855,45743,39703,1180,144569,41628,8004,10,7257
8,8,63333.7,42454.5,306689,325219,269264,70,79639,77311,64075,277886,273119,260010,28544,1579784,37788,42341,36393,1118,135995,38179,5619,10,7257
8,8,69740.9,31960.8,372029,269075,227079,97,63870,61892,50443,311537,306469,294338,30419,1910069,30502,36753,31354,988,100854,33452,7205,10,7257
8,8,87785.5,120711,449208,541456,452045,75,192452,187232,159563,374918,369246,354321,36421,2397707,55523,67363,59422,1781,218028,61678,13338,10,7257
8,8,62023.6,53837.1,372259,383857,320576,32,87123,84628,70318,313306,308039,296158,32073,1834305,40761,46287,39607,1281,142089,41819,6669,10,7257
8,8,73890.7,82968,421513,473007,394784,88,136316,132499,112399,340497,335016,322572,34021,2061387,51244,56870,49000,1721,185576,51272,7054,10,7257
8,8,63540.6,53346.3,268920,343378,287382,80,94458,91837,76935,237876,233843,222590,24499,1380698,36006,42077,36176,1147,121656,38119,7069,10,7257
8,8,62957.3,57731.2,245734,382451,320445,68,95390,92701,77143,221628,217893,206789,22879,1279884,40187,45907,39824,1628,144555,41767,6836,10,7257
8,8,63449.9,46652.1,245527,350505,297051,60,84058,81694,67605,230378,226478,215498,23151,1290099,36237,41624,35361,1167,120722,37636,6387,10,7257
8,8,97439.4,131573,587606,742260,632557,48,187408,182345,155002,436791,430536,416913,41416,2895769,64643,80675,71700,2303,259952,74321,17806,10,7257
8,8,90019.9,124711,435633,620361,522480,94,199137,193654,164855,365200,359755,345033,35432,2322182,56595,68757,60536,1863,217999,63018,13714,10,7257
8,8,54760.5,25894.4,372668,254133,218683,11,51877,50275,40391,319031,313468,297329,32182,1735263,25821,31596,26623,692,80775,28592,6573,10,7257
8,8,64156.6,49997.6,376612,336135,284802,8,90474,87869,73394,315285,309998,297962,32217,1857138,36314,42339,36135,1220,123093,38370,7084,10,7257
8,8,74577.2,68297.8,436756,408082,343169,37,123818,120317,101463,353811,348040,333150,34731,2140622,41500,50487,44489,1316,153912,46249,10156,10,7257
8,8,61139.7,36999.5,337333,278203,234842,69,71564,69464,56960,293431,288363,274697,30374,1663652,30751,36398,30997,815,101662,32929,6543,10,7257
8,8,61645.4,48314.1,370285,266092,226813,42,90843,88100,73054,318898,313508,299719,32281,1839978,28401,33184,28170,760,95277,30049,5662,10,7257
8,8,48480.5,23340,268897,166400,143246,38,45690,44282,35724,250602,245971,231311,26114,1285000,18630,21641,18018,346,55989,19364,3591,10,7257
8,8,68512.6,36704.8,308082,322150,274096,88,76348,73970,60189,280028,275405,263588,27504,1692379,34268,41001,34756,1107,111684,37325,7786,10,7257
8,8,84050.9,104246,477051,615244,523963,38,175853,171174,145280,382212,376366,362822,37690,2433684,55713,68364,60374,1829,217501,62350,14135,10,7257
8,8,87533.1,93391.7,469616,589492,484894,106,150554,146397,124399,381359,375713,362014,36253,2471815,65617,76394,67140,2090,261694,69848,12557,10,7257
8,8,80796.8,95228.7,418631,406618,343305,63,152934,148736,126304,355963,350361,336140,35113,2234143,41779,50256,43975,1209,154807,45839,9632,10,7257
8,8,99698.6,131247,617575,900354,741087,65,207125,201560,172284,456307,449785,437189,42876,3063618,88330,105375,93647,3067,368510,96642,19389,10,7257
8,8,99242.2,170854,538350,854799,726625,53,263651,256940,221374,417377,411426,397673,39988,2764368,74179,92710,82801,2476,294930,84872,20433,10,7257
8,8,55222.9,32785.3,207684,300315,255070,70,67538,65549,53691,207632,203937,193754,20997,1137662,32010,36479,30906,1010,105341,32934,5388,10,7257
8,8,87237.1,91625.8,530664,569652,482004,47,154944,150689,127709,415315,409038,395959,40181,2675434,54392,66823,59035,1916,206636,61356,13950,10,7257
8,8,72472.9,66947.7,443722,399901,343226,26,119376,115976,97135,360733,354937,341231,36164,2205096,37919,46423,40218,1121,132943,42285,9608,10,7257
8,8,87445.9,95729.7,447689,598034,496618,91,156201,152117,129108,363622,358133,344227,36529,2292972,60884,70586,61567,2235,227648,64175,11288,10,7257
8,8,85975.4,76314.2,414308,509867,424909,68,135655,132039,111247,350142,344737,330196,34791,2165037,53647,63865,56193,1628,209334,58115,11649,10,7257
8,8,94855.7,101702,441405,577280,473949,95,169560,165278,140718,368696,363277,348292,35852,2354060,62409,74535,66007,1926,254133,68008,13692,10,7257
8,8,43578,20904.8,210825,208231,181566,33,47568,46160,37116,210704,206750,191315,21683,1009307,19915,22351,18259,445,56546,19983,3055,10,7257
8,8,72792.9,58901.2,525583,455998,378561,54,106283,103300,86843,399329,392927,381103,39468,2489719,51667,59962,52127,1666,190261,54571,9754,10,7257
8,8,93791.6,127718,519220,642979,539863,34,195805,190508,162253,411253,405252,390801,39333,2676555,59921,74326,65785,2065,238019,68320,16075,10,7257
8,8,56815.6,30031.3,365912,185960,156741,12,58562,56715,46619,305750,300387,286709,30718,1733880,21968,24731,20858,539,70445,22321,3483,10,7257
8,8,75510.6,68393,318429,388235,323623,106,116208,113009,95605,279012,274536,262238,27696,1681690,43761,50462,43663,1347,154821,45633,7895,10,7257
