k,order,dist,cost_polyanya,cost_ki,cost_hi,cost_hi2,h_cost,h_cost2,vnum,gen_poly,push_poly,gen_ki,push_ki,prune_ki,gen_hi,push_hi,prune_hi,hcall,reevaluate,gen_hi2,push_hi2,prune_hi2,hcall2,reevaluate2,precost,gen_pre,edgecnt,damcnt,pts,polys
4,4,33007.8,12659.1,42454.7,43268.9,37241.7,39214,32783,37,34918,33782,68320,66812,6329,3881,4353,57,3894,0,3881,4353,57,3268,589,225294,251314,106557,229824,10,4736
4,4,38089.5,16974,38415.5,58055.2,29873.7,52695,25317,22,43667,42352,69675,68163,6791,4945,5596,83,4963,0,4961,5611,89,2464,819,225294,251314,106557,229824,10,4736
4,4,39352.7,13565.3,43553.1,70671,40101.4,64327,34392,39,36562,35438,77421,75784,7599,6195,7024,95,6280,0,6195,7024,95,3423,1029,225294,251314,106557,229824,10,4736
4,4,49555.1,21394.9,50605.9,75875.3,54119.1,69168,47404,10,57555,55762,85720,84017,8967,6047,7069,141,6325,0,6047,7069,141,4410,1234,225294,251314,106557,229824,10,4736
4,4,58701.7,29979.8,77287.1,171502,135628,156010,118844,71,76492,74168,116510,114327,12216,14189,16406,471,14913,0,14189,16406,471,11646,2644,225294,251314,106557,229824,10,4736
4,4,55823.9,71338.9,53679.6,176224,152625,161106,135814,7,157337,153018,90635,88931,9403,13422,16014,446,14612,0,13422,16014,446,11954,2987,225294,251314,106557,229824,10,4736
4,4,40169,53436.6,40831.6,90512.7,54709.9,83057,47592,15,109184,106227,65793,64413,6614,6989,8212,168,7374,0,6989,8212,168,4227,1432,225294,251314,106557,229824,10,4736
4,4,39972.5,12389.7,62754.6,85485.4,70544.8,77859,62165,25,35970,34805,102212,100100,10294,7985,8553,149,7588,0,7985,8553,149,6185,812,225294,251314,106557,229824,10,4736
4,4,46502.2,19358.7,55491.1,77936.1,55496.7,71266,48877,34,50488,48991,90826,89104,9379,6474,7385,123,6566,0,6474,7385,123,4894,1111,225294,251314,106557,229824,10,4736
4,4,34219.2,12650.1,40929.6,46787.9,31034.6,42807,27008,28,30463,29466,74823,73256,7456,4278,4743,96,4223,0,4278,4743,96,2657,595,225294,251314,106557,229824,10,4736
4,4,36213.2,28011.9,46867.8,44754.1,33221.9,41239,29757,35,68224,66263,79923,78195,8078,3413,3908,98,3510,0,3413,3908,98,2516,605,225294,251314,106557,229824,10,4736
4,4,52199.3,34227.6,51525.6,88657.3,79116.3,80422,69123,54,74879,72739,84047,82442,8711,8376,8953,221,8023,0,8376,8953,221,6428,852,225294,251314,106557,229824,10,4736
4,4,39073.5,12130.4,67248.6,39939.9,32106.7,36061,28152,39,34581,33494,100944,98879,10099,3883,4167,91,3687,0,3883,4167,91,2898,407,225294,251314,106557,229824,10,4736
4,4,37799.3,18171.6,40395.9,63822,49401.7,58059,43604,24,47250,45845,66357,64989,6580,5820,6320,119,5637,0,5820,6320,119,4323,685,225294,251314,106557,229824,10,4736
4,4,26841.2,11667.5,19808.8,39360.6,24807.7,36068,21784,14,31929,30855,40996,40053,3790,3144,3655,40,3255,0,3144,3655,40,2038,619,225294,251314,106557,229824,10,4736
4,4,35081,14592.3,49746.9,29831.3,21718.2,27100,18967,26,38642,37440,79260,77578,7746,2938,3133,46,2724,0,2938,3131,46,1952,312,225294,251314,106557,229824,10,4736
4,4,53635.8,45854,42159.4,142114,106582,130156,93968,14,92797,90306,69995,68690,7640,11145,13212,270,11887,0,11145,13212,270,8672,2393,225294,251314,106557,229824,10,4736
4,4,69412.2,86437.3,84632,199355,168629,182039,149395,13,181610,176435,129101,126820,13718,15092,18403,587,16797,0,15092,18403,587,13611,3781,225294,251314,106557,229824,10,4736
4,4,51566,38031.6,100585,100622,73709.6,91041,63983,31,80895,78658,135607,133046,14063,9019,9987,149,8909,0,9019,9987,149,6478,1280,225294,251314,106557,229824,10,4736
4,4,27037.2,34731.7,7284.37,18276.3,15353.5,16908,13827,4,78777,76598,15520,15192,1439,1308,1700,14,1517,0,1308,1700,14,1229,431,225294,251314,106557,229824,10,4736
4,4,38427,41070.2,44406.6,57697.4,41879.8,52647,36652,22,87321,84874,76777,75142,7816,4827,5469,95,4922,0,4827,5469,95,3168,798,225294,251314,106557,229824,10,4736
4,4,41435.9,44024.9,41815.1,90372.2,57359.8,81947,49219,44,103480,100621,68688,67263,6955,7570,8406,124,7505,0,7570,8406,124,4787,1091,225294,251314,106557,229824,10,4736
4,4,61111.5,46855.4,56374,141568,123063,129986,109994,13,105249,102410,85139,83620,9361,10411,13067,185,11815,0,10411,13067,185,9676,2987,225294,251314,106557,229824,10,4736
4,4,27973.7,16122.4,14292.4,21960.9,18272.7,20057,16275,34,42190,40828,28735,28054,2689,2073,2248,46,1982,0,2073,2248,46,1667,249,225294,251314,106557,229824,10,4736
4,4,19914.5,13656.1,10296.1,27308.9,12380.6,25232,10684,6,34823,33726,21682,21134,1699,2165,2477,29,2167,0,2110,2413,25,957,380,225294,251314,106557,229824,10,4736
4,4,28375.2,26495.5,14170.2,27069.4,21644.8,24900,19295,30,63228,61394,28994,28333,2700,2355,2620,48,2340,0,2355,2613,48,1860,343,225294,251314,106557,229824,10,4736
4,4,54757.7,42879.7,90865.6,134664,105483,121341,91389,39,99199,96552,131917,129511,13862,12398,13601,278,12221,0,12398,13601,278,8775,1587,225294,251314,106557,229824,10,4736
4,4,29798.1,21560.9,20196.8,36542.9,28648.5,33306,25218,34,54410,52788,39920,39029,3927,3365,3683,123,3279,0,3365,3683,123,2522,422,225294,251314,106557,229824,10,4736
4,4,59274.9,32294.8,64362.3,104164,72710.6,95923,64626,10,78349,76022,102677,100775,10960,7389,8893,182,8004,0,7389,8893,182,5948,1765,225294,251314,106557,229824,10,4736
4,4,24961.8,10927.2,21763.2,22809.2,13845.3,20823,12016,19,28640,27735,35814,34964,3209,2011,2243,26,1937,0,2011,2243,26,1180,313,225294,251314,106557,229824,10,4736
4,4,47465.5,35440.7,70225.9,94546.2,82540.9,85678,72613,44,84063,81665,110615,108433,11149,8734,9560,261,8600,0,8734,9560,261,7282,1087,225294,251314,106557,229824,10,4736
4,4,29780,9687.24,29321.3,44915.6,25104.2,41303,21770,35,27343,26414,54683,53473,5225,3685,4161,53,3672,0,3685,4161,53,2085,619,225294,251314,106557,229824,10,4736
4,4,35726.1,38377.6,35397.9,70000.7,47722.4,64313,41817,39,89378,86844,56518,55321,5657,6039,6533,135,5816,0,6039,6533,135,3866,710,225294,251314,106557,229824,10,4736
