K,order,dist,cost_polyanya,cost_ki,cost_hi,h_cost,vnum,gen_poly,push_poly,pop_poly,gen_ki,push_ki,pop_ki,prune_ki,suc_call_ki,gen_hi,push_hi,pop_hi,prune_hi,suc_call_hi,heuristic_call,reevaluate,pts,polys
2,2,22885.9,13280.9,36478.5,16730.4,13346,21,20195,19554,16166,47593,46546,42285,4441,192867,2722,2953,2242,32,6355,2600,323,4,7819
2,2,41137.9,24824.4,135192,30481.6,24206,31,42204,41066,34412,141676,138971,129453,14436,672002,5511,5602,4407,121,15401,4974,282,4,7819
2,2,44952.7,10580.9,137987,21015.3,16682,5,21960,21237,16973,156429,153466,143347,16100,815317,3953,3957,2976,66,9174,3464,164,4,7819
2,2,55434,32343.9,426013,83260.1,64151,59,55711,54251,45592,332811,327029,310666,33425,1853302,14687,14952,12349,471,48060,13333,690,4,7819
2,2,32066.2,16618.6,77635.9,24530.5,19722,14,33811,32868,27063,100020,97931,90343,10049,439436,4114,4511,3534,82,10717,4011,523,4,7819
2,2,49054.4,49259.2,178612,29536.7,23136,18,73750,71859,61481,189762,186331,176119,19883,1012583,5618,5705,4533,99,16861,5055,265,4,7819
2,2,86692.1,119841,308226,66865.5,53014,21,154296,150598,131277,292647,288405,273672,28552,1819563,11076,11667,9916,239,39709,10441,900,4,7819
2,2,52371.2,28899,340852,122230,98458,38,55007,53523,44616,300066,294897,279592,30964,1640519,18825,19793,16558,523,63351,17713,1461,4,7819
2,2,38809.8,16569,150544,50089.4,40546,55,34222,33259,27565,168765,165469,153121,16967,783056,7968,8307,6603,168,22683,7358,578,4,7819
2,2,58333.2,35313.9,407238,167562,129841,68,59716,58039,48431,340770,335069,320624,34816,1970526,26914,28088,23407,865,89775,25142,1938,4,7819
2,2,30273,32492.9,43516.1,3728.09,3007,7,50449,49085,41835,62067,60708,55857,6213,267758,678,696,484,0,1250,603,51,4,7819
2,2,37599.3,9768.21,130078,55511.5,45027,29,19894,19229,15331,142209,139416,129513,13974,691649,8965,9558,7851,210,26452,8536,907,4,7819
2,2,48770.7,38842.1,220188,46201.1,37329,15,63302,61645,52262,219188,215215,204086,23063,1174878,7544,8235,6591,146,21894,7363,929,4,7819
2,2,34018.3,17928.6,87765.9,33811.7,27753,16,33902,32931,27091,111501,109218,101032,11377,498593,5176,5668,4473,114,13898,5061,655,4,7819
2,2,32093.4,11012.8,63196.3,23481.6,18282,28,22467,21820,17785,78401,76865,71938,7702,389357,4320,4357,3425,82,12111,3836,156,4,7819
2,2,50234.2,31168.9,286884,73394.7,60153,18,54459,52999,44485,260135,255552,242378,27066,1409563,10468,11564,9467,280,30899,10378,1400,4,7819
2,2,57422.6,54053.8,215894,76368,60083,43,90285,87954,75635,220705,216867,205689,23163,1219200,12901,13271,11021,375,44943,11845,748,4,7819
2,2,39081.3,8921.67,127047,30189.2,24290,21,21271,20586,16453,139255,136554,126837,14038,688328,5038,5325,4166,62,13771,4731,478,4,7819
2,2,49821.6,50038.1,187150,23544.5,18472,16,77671,75697,64976,188447,185074,174903,19598,1006910,4478,4614,3589,58,12365,4084,279,4,7819
2,2,56001.4,55110,184986,82130.2,62205,56,90153,87913,75793,194334,190941,180192,20069,1046432,14717,14661,12323,567,51401,13054,320,4,7819
2,2,41173.6,12437.1,191933,82291.9,66163,37,25703,24890,19926,194487,190822,177294,19456,958297,12878,13729,11379,471,39607,12325,1268,4,7819
2,2,72688,81121.8,327523,82696.3,64440,27,112563,109702,94405,304935,300087,285766,30588,1798650,13195,13798,11472,311,44780,12346,1004,4,7819
2,2,71760.6,67057.8,395773,124006,96750,42,99037,96459,82443,338862,333423,318192,33700,2005328,19757,20421,17361,637,71320,18324,1229,4,7819
2,2,32879.9,23859.5,68654.3,25488.9,19963,37,43616,42410,35569,90337,88464,81806,9234,397632,4828,4858,3877,134,13866,4303,190,4,7819
2,2,93964.4,81354.2,567865,375313,278690,127,125738,122640,105901,442510,436276,421582,42832,2905643,59627,60944,52276,2503,219285,54715,2856,4,7819
2,2,49611.9,55660.4,151693,13495.9,10864,10,80426,78350,67654,164578,161615,152214,17211,871404,2238,2214,1646,7,5292,1934,58,4,7819
2,2,69656.5,53303.3,422567,126804,99357,52,86848,84571,71874,354933,349193,333826,35409,2101012,20475,21139,17996,713,73020,18920,1228,4,7819
2,2,85104.2,93952.7,404294,168155,132648,20,136640,133277,115081,351955,346684,331938,34589,2185791,24865,26603,22662,681,93841,23806,2388,4,7819
2,2,25443.1,33996.6,19752.9,7259,6008,14,54412,52831,44985,32395,31664,28824,3206,147421,1229,1243,864,8,2504,1058,72,4,7819
2,2,44873.5,54001.1,109910,13895.7,10961,11,81864,79770,69099,135471,132923,124321,14136,682177,2731,2678,2015,14,7780,2366,44,4,7819
2,2,60189,41739.9,316616,72868.1,60035,9,69544,67660,57129,294315,289390,275768,30493,1686365,10891,12169,10025,222,31619,10921,1616,4,7819
2,2,34088.9,14612.4,107755,36320.2,29560,30,29915,29039,23617,127868,125227,114459,12940,566214,5847,6225,4966,134,16218,5556,575,4,7819
2,2,43532.4,20420.7,229145,75401.9,60280,56,39130,38032,31317,223094,218950,203637,22609,1085889,12337,13006,10728,323,38434,11576,1024,4,7819
2,2,90898.7,109160,510036,205509,159243,52,131055,127820,110475,410864,404957,390202,40532,2659552,31477,32893,28472,1194,126324,29668,2237,4,7819
2,2,49487.4,25542.1,98604.8,44784.8,33712,30,47627,46338,39486,113935,111869,105179,11637,602325,9100,8993,7383,210,32859,8019,125,4,7819
2,2,32715.4,14094.1,83674.1,12290.8,9726,14,28336,27441,22528,104607,102399,94494,10588,476851,2348,2484,1893,31,5697,2203,223,4,7819
2,2,39713.4,26046.4,88687.9,33130,25713,49,49760,48469,40913,112966,110743,102844,11380,526301,6751,6754,5468,201,20231,5975,200,4,7819
2,2,75600.1,83592.7,381606,285325,218790,82,106340,103603,88426,347018,341684,328058,34401,2118024,45892,47468,40913,1697,168610,42763,2788,4,7819
2,2,79787.9,108313,352273,143036,108654,36,142321,138845,120404,320722,315741,300855,32243,1929037,22223,23337,19811,574,84269,20804,1728,4,7819
2,2,44796,27737.7,196622,33745.2,25785,36,50489,49107,41178,201241,197434,184662,20774,1010206,6535,6599,5209,116,19800,5811,264,4,7819
2,2,43933.3,9692.43,209014,71144.4,57474,34,21797,21067,16917,197139,193419,180613,19927,1007648,9532,9940,8141,285,28498,8897,738,4,7819
2,2,31940.9,14556.7,31502.2,9117.34,6996,10,27244,26477,21886,49866,48851,45205,4889,238181,1865,1863,1335,11,3913,1631,74,4,7819
2,2,26963.2,10758.3,52205.1,21163.5,16864,37,21676,20940,16883,74134,72527,65979,7123,312087,3880,4149,3212,89,9927,3693,396,4,7819
2,2,32188.2,20750.5,62488.8,19090.9,14360,45,32350,31379,26246,78876,77203,71732,7950,378084,4196,4062,3136,114,11323,3611,17,4,7819
