k,order,dist,cost_polyanya,cost_ki,cost_hi,cost_hi2,h_cost,h_cost2,vnum,gen_poly,push_poly,gen_ki,push_ki,prune_ki,gen_hi,push_hi,prune_hi,hcall,reevaluate,gen_hi2,push_hi2,prune_hi2,hcall2,reevaluate2,precost,gen_pre,edgecnt,damcnt,pts,polys
9,9,56263.8,23194.4,250773,295212,243475,250380,192824,69,59389,57663,271389,266638,27745,34733,42235,1219,38279,0,34724,42222,1216,30128,8530,388510,398437,164164,365282,10,7257
9,9,54748,24799.2,163810,258302,233444,221591,191345,40,63686,61904,216437,212627,21343,32173,38686,982,35073,0,32173,38685,982,27295,7405,388510,398437,164164,365282,10,7257
9,9,86056,77749,350970,550115,517191,472187,422900,30,156140,151994,367460,361931,36496,65133,76778,2349,69870,0,65162,76776,2360,61894,13370,388510,398437,164164,365282,10,7257
9,9,80690,47010.5,346264,390335,362415,322355,284335,93,107460,104408,370179,364421,35876,51815,61420,1761,56099,0,51815,61420,1761,51010,11040,388510,398437,164164,365282,10,7257
9,9,79987.4,55141.4,422905,471030,430649,397680,345975,54,124071,120663,414570,408132,40269,57812,69693,1896,63690,0,57812,69692,1896,56341,13472,388510,398437,164164,365282,10,7257
9,9,55511.5,19426.5,308243,228649,189778,200260,158422,14,51592,49964,329011,323309,33353,25759,31925,681,28925,0,25759,31924,681,22919,6973,388510,398437,164164,365282,10,7257
9,9,47607.8,17345.1,206030,167828,132855,142726,105907,57,44014,42690,248387,243776,25746,21654,25378,470,22749,0,21654,25378,470,16470,4400,388510,398437,164164,365282,10,7257
9,9,79973.5,60731.5,362645,506292,447177,437592,370768,88,135932,132149,381306,375294,37820,55903,65623,1866,59570,0,56355,65999,1873,51789,11221,388510,398437,164164,365282,10,7257
9,9,80791.3,46147.7,284438,370961,341000,309157,271248,98,105708,102793,327612,322528,32112,48039,58069,1533,52853,0,48039,58067,1533,48643,11323,388510,398437,164164,365282,10,7257
9,9,66812.4,37541,197418,317361,285699,261404,223933,48,90703,88046,252451,248261,24959,44066,52270,1692,47566,0,44948,53091,1904,40385,9421,388510,398437,164164,365282,10,7257
9,9,108736,188317,433613,1.19991e+06,1.10325e+06,1.01511e+06,887288,128,345615,337179,444768,438650,40582,122660,148504,4415,136258,0,123791,149877,4462,118734,29027,388510,398437,164164,365282,10,7257
9,9,60514.2,26908.7,364106,251358,208963,212583,167624,43,67483,65441,365375,359173,36906,30643,37332,852,33976,0,30643,37323,852,27158,7615,388510,398437,164164,365282,10,7257
9,9,96032.2,122111,396073,812838,763613,689623,619249,112,247081,240827,411846,405887,39592,90892,109399,3148,99999,0,92024,110695,3192,89445,20985,388510,398437,164164,365282,10,7257
9,9,59547,25388.1,339578,285529,235328,250664,194860,14,63107,61183,348741,342856,35178,30706,38143,850,34713,0,30706,38142,850,27581,8374,388510,398437,164164,365282,10,7257
9,9,88946.5,60543.2,421303,482146,450781,396417,349623,89,135103,131404,419481,413140,41238,65867,77849,2655,71048,0,65867,77849,2655,64749,13762,388510,398437,164164,365282,10,7257
9,9,65424.5,24075,323783,240521,213506,199293,166349,88,61431,59461,338417,332806,33257,35875,41419,1098,37538,0,35875,41419,1098,33060,6694,388510,398437,164164,365282,10,7257
9,9,106266,102813,479956,672961,638197,554322,500239,106,198537,193317,461415,455038,43383,89113,106281,3732,97610,0,89113,106281,3732,90608,19477,388510,398437,164164,365282,10,7257
9,9,70252.7,43179.4,300308,388895,320392,331877,257487,46,100106,97360,332544,327074,33611,48222,56947,1479,51766,0,48231,56924,1483,42150,10020,388510,398437,164164,365282,10,7257
9,9,91377,76295.9,441895,669719,666316,562051,530046,65,161664,157162,438557,432022,41948,81296,95998,2694,87911,0,81296,95997,2694,80579,16881,388510,398437,164164,365282,10,7257
9,9,69198.8,50673.4,317201,418923,370882,359825,302440,10,107167,104276,324680,319317,33047,48917,55735,1673,50583,0,49352,56613,1718,41614,8598,388510,398437,164164,365282,10,7257
