k,order,dist,cost_polyanya,cost_ki,cost_hi,cost_hi2,h_cost,h_cost2,vnum,gen_poly,push_poly,gen_ki,push_ki,prune_ki,gen_hi,push_hi,prune_hi,hcall,reevaluate,gen_hi2,push_hi2,prune_hi2,hcall2,reevaluate2,precost,gen_pre,edgecnt,damcnt,pts,polys
1,1,15774,23664.4,5897.53,7877.98,688.264,7326,297,19,54415,52732,12427,12111,969,659,636,9,544,0,659,636,9,23,0,238841,268938,113311,246327,10,5021
1,1,39611.1,43111.9,23722,32231.4,9594.96,29660,7563,26,95145,92500,42038,41202,4519,2655,2566,45,2244,0,2655,2566,45,555,0,238841,268938,113311,246327,10,5021
1,1,4426.63,7952.35,333.193,130.593,41.504,119,30,3,20007,19409,746,726,13,20,21,0,10,0,20,21,0,3,0,238841,268938,113311,246327,10,5021
1,1,4407.87,11673.4,199.814,686.538,285.449,643,248,6,31479,30462,665,642,11,59,58,0,48,0,59,58,0,19,0,238841,268938,113311,246327,10,5021
1,1,23285.5,33477.8,14681.8,15068.4,4562.24,13978,3681,29,87463,84977,29386,28725,2682,1257,1222,21,1060,0,1257,1222,21,277,0,238841,268938,113311,246327,10,5021
1,1,15801.2,11398.2,5043.53,4535.05,1529.31,4224,1271,22,32861,31887,12437,12108,962,400,387,1,324,0,400,387,1,97,0,238841,268938,113311,246327,10,5021
1,1,19226,24675,13816.7,7395.25,1468.12,6859,1108,19,66208,64152,21484,20968,1791,620,599,4,515,0,620,599,4,88,0,238841,268938,113311,246327,10,5021
1,1,6171.81,21145,415.714,1599.62,507.705,1496,421,11,47534,46175,1343,1296,44,148,143,0,114,0,148,143,0,32,0,238841,268938,113311,246327,10,5021
1,1,11548.8,12225.3,2570.73,2975.19,894.732,2765,731,13,30135,29273,6625,6443,360,267,259,0,215,0,267,259,0,58,0,238841,268938,113311,246327,10,5021
1,1,11316.1,11521.7,2196.39,876.679,235.999,816,182,5,29220,28383,6160,5998,364,92,91,0,63,0,92,91,0,15,0,238841,268938,113311,246327,10,5021
1,1,37429.4,68530.1,14324.6,63317.3,33283.6,58000,26726,45,145247,141006,29218,28552,3096,5322,5132,157,4521,0,8024,7742,206,1772,0,238841,268938,113311,246327,10,5021
1,1,24407.1,18825.3,13914.6,16707.9,1928.68,15482,1001,18,50159,48602,28387,27717,2503,1329,1284,11,1109,0,1329,1284,11,61,0,238841,268938,113311,246327,10,5021
1,1,16818.4,28723.2,5037.35,4221.4,1203.18,3926,967,8,65985,64121,11896,11588,1008,381,369,1,314,0,381,369,1,79,0,238841,268938,113311,246327,10,5021
1,1,33276,30721.5,20518.4,19065.4,5848.66,17759,4804,17,76711,74525,38130,37321,3930,1348,1300,16,1122,0,1348,1300,16,302,0,238841,268938,113311,246327,10,5021
1,1,22757,13723.7,14115.4,16646,1621.71,15486,1352,9,39156,37915,30827,30117,2730,1411,1363,32,1182,0,436,418,0,96,0,238841,268938,113311,246327,10,5021
1,1,25775.1,25591.3,13034.6,6489.39,1772.43,6004,1399,7,65643,63774,27104,26473,2513,586,565,0,483,0,586,565,0,111,0,238841,268938,113311,246327,10,5021
1,1,18270.3,28450.2,6865.2,12385.7,4522.56,11467,3771,23,72014,69987,15051,14655,1278,1046,1017,18,882,0,1046,1017,18,272,0,238841,268938,113311,246327,10,5021
1,1,20568.4,9594.69,11330.7,8569.12,2132,8013,1712,19,28321,27354,24379,23779,1985,727,701,5,608,0,727,701,5,130,0,238841,268938,113311,246327,10,5021
1,1,25789.4,36592.7,14685,22789,7472.43,21179,6189,17,92997,90377,29732,29083,2852,1639,1589,22,1396,0,1639,1589,22,395,0,238841,268938,113311,246327,10,5021
1,1,24342.8,23371.8,9977.26,2944.77,447.026,2717,281,4,61276,59481,22206,21699,1985,269,262,0,216,0,269,262,0,23,0,238841,268938,113311,246327,10,5021
1,1,15144,20602.7,3994.62,1652.53,640.023,1542,528,6,51898,50446,9452,9206,661,160,154,0,122,0,157,152,0,42,0,238841,268938,113311,246327,10,5021
1,1,22946.4,17134.7,15053.2,16437.5,4438.58,15140,3512,20,48283,46768,31606,30879,2694,1392,1339,22,1173,0,1392,1339,22,277,0,238841,268938,113311,246327,10,5021
1,1,11823,12527,2627.21,2419.64,829.012,2252,693,8,35101,33897,6561,6383,339,213,202,0,177,0,213,202,0,54,0,238841,268938,113311,246327,10,5021
1,1,22906.2,31235.8,7163.29,13927,3235.42,13129,2668,18,74062,71917,16164,15767,1388,822,789,11,670,0,822,789,11,210,0,238841,268938,113311,246327,10,5021
1,1,19154.1,13649.5,8921.12,7437.6,2411.47,6896,1979,27,38038,36884,19770,19271,1696,661,641,4,550,0,661,641,4,146,0,238841,268938,113311,246327,10,5021
1,1,14161.8,25902.4,4021.26,7095.66,746.078,6567,369,16,58110,56328,10046,9773,719,619,594,3,515,0,619,594,3,29,0,238841,268938,113311,246327,10,5021
1,1,28036.2,33859.2,15879.2,11424.9,2377.05,10599,1968,9,70393,68300,30525,29838,2977,1031,982,9,831,0,631,605,4,153,0,238841,268938,113311,246327,10,5021
1,1,24502.6,23565.4,12526.6,10993.7,3123.8,10241,2516,16,59935,58230,26490,25888,2532,953,915,4,795,0,953,915,4,200,0,238841,268938,113311,246327,10,5021
1,1,37352.3,25112.1,26658.9,17655.1,2670.44,16327,1664,11,65626,63857,49915,48934,5051,1511,1460,19,1245,0,1493,1443,18,143,0,238841,268938,113311,246327,10,5021
1,1,23207.5,15830.4,15232.9,18768.7,6162.11,17472,5223,15,44407,43038,31949,31229,2805,1543,1496,39,1317,0,1303,1262,38,390,0,238841,268938,113311,246327,10,5021
1,1,25489,45526,9880.94,7467.76,2354.91,6927,1933,14,105808,102709,20353,19831,1884,661,626,8,542,0,661,626,8,150,0,238841,268938,113311,246327,10,5021
1,1,19424,18500.4,9151.69,5332.38,1605.51,4942,1300,10,49397,47840,19645,19134,1666,473,456,2,391,0,473,456,2,106,0,238841,268938,113311,246327,10,5021
1,1,19196.6,16817,8565.04,11969.6,1099.65,11126,552,22,45447,44060,18881,18424,1529,1007,975,15,852,0,1007,975,15,44,0,238841,268938,113311,246327,10,5021
1,1,19955.7,36573.2,9263.58,2733.3,641.483,2514,483,10,80279,77970,19253,18738,1597,257,247,0,195,0,257,247,0,35,0,238841,268938,113311,246327,10,5021
1,1,32383.4,36878.1,23131.2,25895.9,7342.76,23844,5828,22,83376,80900,40890,39967,4094,2213,2147,41,1869,0,2213,2147,41,460,0,238841,268938,113311,246327,10,5021
1,1,24106.7,26564.7,14121.4,5193.53,1969.97,4812,1635,9,63880,62016,25350,24757,2391,489,467,4,377,0,489,467,4,118,0,238841,268938,113311,246327,10,5021
1,1,15948.2,22049.3,5656.08,2523.71,773.845,2354,625,17,56144,54504,12739,12395,972,235,224,1,185,0,235,224,1,49,0,238841,268938,113311,246327,10,5021
1,1,13444.8,24469.7,4103.69,3463.68,488.09,3211,322,13,65906,63939,9577,9341,613,314,302,1,253,0,314,302,1,26,0,238841,268938,113311,246327,10,5021
1,1,35858,30905.2,25489.7,42695.3,11859.6,39396,9354,48,79538,77167,47231,46208,5071,3602,3494,125,3081,0,3508,3405,123,759,0,238841,268938,113311,246327,10,5021
1,1,25520.6,35223.8,9802.32,19234,5799.68,17952,4825,27,85435,83026,20773,20275,1870,1520,1463,31,1261,0,1520,1463,31,365,0,238841,268938,113311,246327,10,5021
1,1,9727.67,6724.44,1847.42,2064.34,439.359,1939,340,16,19230,18593,4464,4337,228,173,165,1,143,0,173,165,1,25,0,238841,268938,113311,246327,10,5021
1,1,13898,24785.4,3971.53,2056.7,784.83,1907,662,7,59771,57992,9332,9073,622,192,183,0,153,0,192,183,0,48,0,238841,268938,113311,246327,10,5021
1,1,21933.2,36888.3,10024.7,11389.6,2976.12,10546,2373,24,86421,83860,20674,20169,1745,1005,960,24,837,0,1005,960,24,189,0,238841,268938,113311,246327,10,5021
1,1,8405.51,6897.83,1064.83,1090.45,497.059,1024,436,7,17956,17391,3193,3105,132,93,88,0,75,0,93,88,0,31,0,238841,268938,113311,246327,10,5021
1,1,9926.46,42639.7,1432.4,1055.49,582.104,991,510,4,106363,103297,3751,3646,200,97,96,0,75,0,97,96,0,38,0,238841,268938,113311,246327,10,5021
1,1,22338.4,14772.7,13848.9,16638.2,3295.51,15495,2373,18,41895,40539,29832,29112,2481,1383,1327,29,1156,0,1383,1327,29,165,0,238841,268938,113311,246327,10,5021
1,1,29031.1,15019.4,25172.3,28711.8,4267.43,26661,2821,33,41400,40115,46776,45734,4507,2359,2302,52,2027,0,2357,2300,52,217,0,238841,268938,113311,246327,10,5021
1,1,47415.6,76961.4,32998.8,69130.7,21717.3,63694,16959,49,163239,158625,52701,51621,5472,5499,5317,119,4705,0,5499,5317,119,1060,0,238841,268938,113311,246327,10,5021
1,1,17791.7,23172.5,7691.24,5020.6,1777.81,4636,1483,6,60214,58361,17472,17044,1381,436,415,7,358,0,436,415,7,114,0,238841,268938,113311,246327,10,5021
1,1,27124,40597.2,14839.3,20109.8,5643.73,18603,4551,27,103219,100348,29742,29101,2898,1641,1597,38,1377,0,1639,1595,38,346,0,238841,268938,113311,246327,10,5021
1,1,22442.4,29440.6,13611.2,7389.98,2171.81,6865,1766,10,67325,65304,29274,28603,2599,627,600,5,507,0,627,600,5,138,0,238841,268938,113311,246327,10,5021
1,1,16219.1,32794.1,6662.59,8733.11,2385.07,8106,1882,20,84188,81708,14545,14196,1168,722,699,9,612,0,722,699,9,134,0,238841,268938,113311,246327,10,5021
1,1,6480.85,14083.5,529.497,1231.02,371.48,1152,310,10,36602,35447,1629,1578,57,106,101,0,82,0,106,101,0,25,0,238841,268938,113311,246327,10,5021
1,1,11954.5,17055.9,2466.11,3252.57,1117.57,3045,921,13,41491,40348,7035,6851,450,300,290,2,231,0,300,290,2,56,0,238841,268938,113311,246327,10,5021
1,1,20847.2,9774.55,11088.5,14373.6,4330.57,13439,3554,23,28826,27783,24245,23646,2075,1189,1142,21,1013,0,1189,1142,21,263,0,238841,268938,113311,246327,10,5021
1,1,11661.2,26349,2474.33,1892.79,590.156,1768,488,7,57039,55342,6517,6316,428,155,149,0,126,0,155,149,0,40,0,238841,268938,113311,246327,10,5021
1,1,14685,16528.9,4786.79,2084.42,685.074,1949,563,4,45231,43888,11541,11235,813,188,179,0,154,0,188,179,0,44,0,238841,268938,113311,246327,10,5021
1,1,27608.2,57325.7,11194.3,12767.6,7365.42,11879,6268,25,134788,131173,23487,22996,2312,1086,1040,28,910,0,1086,1040,28,292,0,238841,268938,113311,246327,10,5021
1,1,8045.17,10141.1,1049.61,1370.13,263.131,1266,191,9,28345,27430,2862,2765,121,134,128,0,100,0,134,128,0,16,0,238841,268938,113311,246327,10,5021
1,1,11758.1,22703.4,3130.33,475.122,294.095,441,254,3,53598,52078,7004,6805,441,49,50,0,25,0,49,50,0,16,0,238841,268938,113311,246327,10,5021
1,1,19182.5,9817.88,8609.25,11913.5,3554.53,11149,2926,25,27956,26983,20114,19586,1674,958,922,17,821,0,958,922,17,215,0,238841,268938,113311,246327,10,5021
1,1,4479.13,6557.45,163.317,171.045,38.987,157,28,3,19276,18642,660,631,12,23,23,0,13,0,23,23,0,2,0,238841,268938,113311,246327,10,5021
1,1,13559.2,6066.17,3437.71,2393.59,734.722,2253,601,14,18793,18150,9174,8914,652,206,198,0,170,0,206,198,0,46,0,238841,268938,113311,246327,10,5021
1,1,5180.32,6105.89,299.058,724.423,136.079,685,108,6,18217,17587,969,931,14,57,55,0,41,0,57,55,0,9,0,238841,268938,113311,246327,10,5021
1,1,26450.3,28157.2,20005.6,19288.7,8750.75,17863,7198,36,60229,58434,37947,37045,3608,1632,1574,38,1381,0,1630,1572,38,348,0,238841,268938,113311,246327,10,5021
1,1,21551.6,25297.3,7485.13,20941.2,7090.36,19425,5832,33,62028,60149,17442,16998,1503,1757,1700,30,1470,0,1757,1700,30,444,0,238841,268938,113311,246327,10,5021
1,1,35638.3,25435.4,23647.5,9127.4,1618.63,8441,1091,9,65330,63540,45739,44812,4535,799,772,8,652,0,799,772,8,91,0,238841,268938,113311,246327,10,5021
1,1,48133.1,71113.3,28876,69558.3,17909.7,63852,13982,37,161987,157387,53764,52680,5488,5772,5569,114,4914,0,5460,5274,111,1085,0,238841,268938,113311,246327,10,5021
1,1,17828.1,23457.8,6132.8,5547.43,529.987,5186,272,11,60629,58816,12936,12611,980,488,471,0,399,0,488,471,0,21,0,238841,268938,113311,246327,10,5021
1,1,17748.2,20336.4,3944.86,5802.29,1781.52,5368,1454,18,53121,51621,9725,9460,775,535,515,0,423,0,535,515,0,106,0,238841,268938,113311,246327,10,5021
1,1,16183.6,24514,4735.72,11856.6,4281.43,11080,3631,23,63211,61397,11494,11178,940,809,782,11,671,0,809,782,11,194,0,238841,268938,113311,246327,10,5021
1,1,40076.7,49713.2,23108.7,59588.9,14606.9,54752,11121,33,120343,116718,44350,43385,4662,4679,4534,123,3983,0,4679,4534,123,877,0,238841,268938,113311,246327,10,5021
1,1,28103,25496.2,12869.6,11717.5,1631.43,10807,996,11,66219,64300,27434,26842,2614,1001,966,10,827,0,981,947,10,82,0,238841,268938,113311,246327,10,5021
1,1,3405.76,8310.85,129.042,410.262,187.235,382,162,4,22793,22106,412,402,4,37,38,0,29,0,37,38,0,13,0,238841,268938,113311,246327,10,5021
