         k,      dist, cost_poly,  gen_poly,   cost_hi,    gen_hi,     hcost,     hcall,reevaluate,   cost_ki,    gen_ki,  cost_ki0,   gen_ki0,  cost_pre,   gen_pre,   edgecnt,    damcnt,       pts,     polys
        12,   63264.9,     60405,    138183,    604511,     48369,    546880,     55124,     13487,    372629,    378230,1.02659e+06,1.36761e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   78054.8,   80931.6,    165277,    624237,     58822,    550067,     66072,     15122,    421727,    421511,1.19444e+06,1.6174e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   48112.9,   37982.8,     96485,    454992,     33221,    416328,     39278,     10843,    271114,    304966,    864416,1.19384e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   63209.1,   43269.2,    105770,    576727,     48326,    520339,     54641,     13184,    254714,    304287,    891580,1.2821e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,     82978,   98254.2,    186829,    650123,     54338,    576309,     64769,     17812,    421987,    424535,1.27999e+06,1.71331e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   66991.2,   77564.7,    178910,    745185,     55325,    673729,     65586,     17767,    327459,    346042,1.06074e+06,1.44529e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   76941.2,    105698,    241090,1.03527e+06,     73270,    939453,     88738,     25007,    355149,    378138,1.19117e+06,1.62746e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   64610.9,   58586.9,    142097,    632912,     48130,    574280,     56180,     14858,    248514,    296319,    851170,1.26724e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   53102.4,   52747.5,    128205,    688259,     54410,    622647,     59135,     12115,    293103,    318318,    880453,1.24343e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   47728.7,   37408.8,     99040,    517717,     40400,    470866,     44088,      9309,    263902,    297314,    842596,1.17678e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   73232.4,   75568.5,    163892,    673474,     53933,    604831,     61996,     15310,    390361,    403355,1.13991e+06,1.52039e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   54044.9,   42067.8,    104729,    423637,     38003,    378828,     42516,     10009,    323546,    343239,    952128,1.2954e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   79367.6,    153576,    305914,1.15029e+06,     90813,1.03099e+06,    104604,     25115,    338061,    361258,1.11495e+06,1.61922e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,     77878,    145524,    299792,1.06386e+06,     86620,    952695,     96758,     20935,    315589,    359373,1.11003e+06,1.61537e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   84674.9,    149847,    309062,1.30839e+06,     98491,1.1773e+06,    113476,     27561,    399941,    409416,1.22958e+06,1.73728e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   85258.9,    129393,    264579,    761592,     62273,    681436,     75298,     21286,    386864,    404386,1.22929e+06,1.74322e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,     73167,    109018,    240429,1.05148e+06,     78751,    949824,     90551,     21918,    301318,    337617,1.00227e+06,1.49054e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   88764.8,    143346,    295574,1.07612e+06,     80113,    969725,     97006,     27379,    422725,    437522,1.33428e+06,1.8367e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   47637.8,   37159.9,     98716,    549818,     42104,    500160,     46451,     10198,    266525,    301116,    866447,1.19718e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   58758.8,   59777.7,    136216,    659411,     52990,    595715,     57697,     11801,    318240,    347623,    978865,1.31752e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   81752.3,   95397.8,    200904,    710187,     61388,    633824,     72004,     18702,    448416,    444188,1.26994e+06,1.67196e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   73977.7,   85703.9,    199856,    901355,     60441,    822300,     74750,     22386,    356960,    377812,1.14835e+06,1.55537e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   64736.1,   82443.1,    186832,    730720,     58365,    661051,     67020,     16406,    280035,    320785,    918867,1.32249e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   87174.8,    135194,    253275,    755109,     58648,    681289,     73061,     22147,    405119,    419123,1.31506e+06,1.81782e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   71309.1,   76567.2,    177587,    645052,     50741,    579720,     59589,     15802,    376575,    390381,1.09702e+06,1.50022e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   72300.9,    111241,    242997,1.21359e+06,     87703,1.09837e+06,    100717,     24511,    342426,    376597,1.11329e+06,1.58368e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,     64485,   61285.7,    146133,    685212,     54044,    617415,     62271,     15632,    359259,    377486,1.02273e+06,1.38009e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   87476.8,    163235,    293408,    844953,     69057,    755358,     83426,     23329,    375216,    408664,1.27726e+06,1.80838e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   69442.6,    100520,    222371,    929666,     72059,    838648,     82596,     19858,    314306,    331311,    986465,1.4276e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   55579.1,   48558.6,    117106,    487406,     40388,    439282,     46155,     11459,    356606,    370690,1.02092e+06,1.34405e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,     66704,   62155.4,    142140,    607865,     46708,    547850,     55118,     14849,    382554,    390042,1.07036e+06,1.42158e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   91048.8,    188597,    351217,1.03591e+06,     89199,    916824,    102025,     24018,    396250,    414162,1.3813e+06,1.97174e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,     48968,   39597.6,     97115,    533212,     42574,    482026,     47246,     10641,    304297,    316186,    891468,1.22226e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   89183.4,    166641,    338928,1.39139e+06,    104205,1.24643e+06,    121187,     30122,    423868,    435958,1.34105e+06,1.89925e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   75585.3,   77729.9,    160267,    542560,     46456,    486084,     54548,     14491,    394831,    409429,1.15487e+06,1.58194e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   64582.5,   83381.5,    191459,    887568,     68251,    801016,     75958,     16881,    299400,    342659,    975549,1.39621e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   80042.8,    140597,    293304,1.30126e+06,     97691,1.16596e+06,    112778,     27733,    373524,    388344,1.1541e+06,1.63989e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   53673.9,     44713,    106961,    481090,     36902,    437373,     42518,     10895,    357315,    357839,    999786,1.31079e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   75241.9,   89337.1,    193064,    909246,     70349,    817600,     82115,     21192,    380236,    398123,1.11289e+06,1.51685e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   74684.8,   80879.4,    172555,    562256,     42515,    508832,     53959,     17304,    373459,    392422,1.12244e+06,1.56170e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   85579.3,    107388,    217015,    819652,     66091,    733945,     79411,     21841,    462452,    454322,1.38602e+06,1.77538e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   78714.6,   79217.7,    169781,    587972,     51816,    522940,     60962,     16248,    402068,    415260,1.22862e+06,1.63825e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   62496.7,   76115.4,    179400,    859728,     65648,    776289,     73159,     16295,    293024,    336085,    942079,1.35416e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   87876.1,    134669,    242334,    747121,     62880,    665092,     74964,     20310,    467576,    466585,1.40732e+06,1.8314e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   79012.5,   88098.3,    191938,    786707,     63628,    705714,     73241,     17873,    412602,    422690,1.25986e+06,1.63912e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   73983.8,    104733,    238700,1.09938e+06,     78059,    995870,     89217,     21432,    291337,    324442,1.03884e+06,1.53722e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   87197.8,    135198,    283820, 1.088e+06,     86626,    976374,     99827,     24366,    429006,    440685,1.30249e+06,1.83701e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   61940.5,   54869.9,    123529,    506499,     51364,    445538,     54372,     10233,    363781,    378746,1.03881e+06,1.37951e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   58137.9,   60729.4,    146009,    748311,     52856,    680880,     61089,     15649,    322528,    346000,    956424,1.34801e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   79458.4,   96202.3,    201450,    742507,     60282,    666586,     70334,     17999,    412567,    424359,1.22386e+06,1.63863e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   92219.9,    180707,    350640,1.37416e+06,    101330,1.24063e+06,    118230,     29489,    453909,    459895,1.43997e+06,2.00246e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   81803.9,    106506,    218198,    664299,     51627,    598842,     64286,     19585,    373410,    405786,1.25092e+06,1.72153e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,    100402,    208530,    400692,  1.24e+06,     95658,1.11033e+06,    113272,     29621,    493290,    488423,1.6252e+06,2.19382e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   54379.6,   41922.8,    104444,    404823,     36471,    363897,     40785,      9581,    315140,    336256,    925185,1.27668e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   74736.1,     94774,    214435,    810795,     59788,    732317,     72918,     21224,    353394,    376398,1.11666e+06,1.55654e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   68008.7,     83446,    190187,    832165,     66272,    747307,     75563,     17896,    314669,    353618,    996722,1.44521e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   56338.1,   61084.4,    142300,    787239,     58007,    715004,     64565,     14562,    315218,    329319,    944356,1.29273e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   78778.5,    103814,    222479,    870738,     75822,    775174,     85650,     19826,    307558,    336426,1.08912e+06,1.60137e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   78221.8,    146453,    298940,1.05427e+06,     86342,    945220,     96666,     21127,    315473,    358504,1.07901e+06,1.60499e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   86284.5,    159234,    324056,1.35032e+06,    103037,1.2144e+06,    118122,     28070,    413081,    422202,1.28667e+06,1.80805e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   83120.4,    133304,    278834,1.17192e+06,     90155,1.04844e+06,    104553,     25997,    407923,    418930,1.21758e+06,1.71433e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   70680.2,   85237.9,    200986,1.00574e+06,     69794,    912887,     82347,     21778,    302324,    334638,1.01388e+06,1.46502e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   63785.2,   51545.7,    123259,    608521,     52438,    547919,     56525,     11479,    249329,    296463,    885126,1.26587e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   77688.4,   97882.7,    223086,1.03689e+06,     68382,    945553,     84914,     25542,    373365,    388549,1.20082e+06,1.62168e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,     72176,    109266,    238361,    885990,     72486,    797670,     81853,     18733,    299688,    343693,    989761,1.46234e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   81393.1,    125771,    257249,1.02834e+06,     75479,    930868,     89669,     23974,    293983,    342478,1.12237e+06,1.65685e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   69218.2,   86639.5,    191790,    691336,     55454,    624488,     64749,     16792,    310098,    349505,1.02359e+06,1.41875e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,     59726,   48109.2,    118835,    543747,     42682,    492046,     48355,     11711,    235246,    284150,    827748,1.20736e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,     86374,    143007,    287880,1.14926e+06,     90861,1.02405e+06,    104142,     24833,    320854,    357678,1.25007e+06,1.82954e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   65956.4,   76908.9,    181213,    719080,     54384,    650462,     64066,     17075,    315743,    343483,1.02836e+06,1.42198e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,     81895,    136922,    281576,    893516,     80346,    793425,     89434,     19314,    341596,    379786,1.14873e+06,1.68688e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   65711.3,   63361.4,    144728,    530341,     52001,    468017,     57154,     12330,    423576,    413798,1.10217e+06,1.45527e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   62586.3,     70631,    165647,    671322,     52623,    608681,     61412,     15875,    291493,    320611,    915416,1.30356e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   73430.1,    126362,    270333,1.18949e+06,     89145,1.07076e+06,    102161,     24629,    328882,    358009,1.07725e+06,1.53303e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   45761.6,   39812.3,    100753,    516718,     36771,    474530,     41257,      9567,    226652,    275250,    796430,1.12914e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   82071.9,    121028,    236354,    665175,     53578,    594069,     62182,     15786,    403500,    427589,1.26551e+06,1.67933e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,     60124,   56111.6,    124785,    505118,     42968,    454949,     49505,     12571,    403702,    394732,1.09399e+06,1.38909e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   63851.1,   50921.2,    127041,    580358,     41015,    527687,     50102,     14907,    330637,    351643,1.0133e+06,1.39095e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   76025.4,    117910,    258922,1.1145e+06,     81288,1.00970e+06,     94787,     23862,    329080,    354269,1.0832e+06,1.58775e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,     76088,    138107,    296979,1.30722e+06,     94126,1.18426e+06,    106948,     24956,    318685,    357159,1.07361e+06,1.60470e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   48372.6,   35104.5,     94843,    497502,     39082,    451945,     44497,     10924,    259051,    302392,    849834,1.19118e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   57448.8,   53432.9,    125725,    564725,     44057,    511257,     50315,     12396,    344243,    357539,    996640,1.33266e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   68138.5,   74840.2,    157642,    549056,     39359,    500285,     50002,     16191,    348193,    362389,1.00375e+06,1.4271e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   83918.5,    142019,    297869,1.26783e+06,     96369,1.14008e+06,    111015,     26968,    394797,    410309,1.2508e+06,1.72352e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   81316.7,    157798,    321623,1.10953e+06,     89957,    996752,     99992,     21189,    325199,    366676,1.1454e+06,1.68554e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   56865.2,   36484.3,     95301,    512165,     42931,    461166,     48846,     12119,    285324,    318996,    901219,1.26194e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   56550.7,   44389.1,    109530,    502650,     37468,    451881,     43425,     11239,    317028,    339265,    921531,1.28125e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   92367.5,    155092,    322407,1.06482e+06,     83515,    956227,     98432,     25803,    460235,    468138,1.42417e+06,1.94233e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   79149.6,   75547.1,    165648,    741756,     60598,    665048,     69312,     16737,    300212,    346036,1.15097e+06,1.65801e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   88764.7,    159904,    324550,1.31912e+06,    100432,1.1812e+06,    116697,     28941,    436159,    441245,1.36015e+06,1.88865e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   62625.9,   69429.4,    158237,    651835,     55061,    584399,     62332,     14624,    298838,    336378,    939136,1.33931e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   55554.7,   54160.9,    133727,    715040,     59482,    644868,     65378,     13927,    301474,    335521,    932968,1.2929e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   71121.7,    105733,    230737,1.00908e+06,     75790,    913253,     86648,     20642,    293550,    333230,1.01971e+06,1.45209e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   67146.6,   68919.5,    161087,    568552,     45400,    512363,     53376,     14344,    359359,    376372,1.0531e+06,1.45116e+06,    432538,    413370,    188905,    374639,        15,      8385
        12,   49241.6,   38955.1,    100675,    539235,     42114,    488146,     47054,     10810,    283309,    317897,    884237,1.23327e+06,    432538,    413370,    188905,    374639,        15,      8385
