K,order,dist,cost_polyanya,cost_ki,cost_hi,h_cost,vnum,gen_poly,push_poly,pop_poly,gen_ki,push_ki,pop_ki,prune_ki,suc_call_ki,gen_hi,push_hi,pop_hi,prune_hi,suc_call_hi,heuristic_call,reevaluate,pts,polys
3,3,95781.5,92685.3,661704,391555,270308,112,123486,120440,103631,463853,457234,444560,44618,3115086,70059,73962,64794,2651,289513,66992,5592,4,7819
3,3,74702,45845.1,537127,284692,205134,79,77331,75263,63470,410055,403557,389935,40463,2566748,49562,52068,44883,1739,186055,46945,3830,4,7819
3,3,65248.4,10526.5,244378,47443.7,33884,28,19713,19142,15436,239007,235092,223288,23936,1359172,11458,11502,9410,247,40801,10221,379,4,7819
3,3,82400.2,28605,548951,88756.8,61315,26,49247,47872,40510,422898,416500,402117,40861,2705630,19345,19730,16484,415,74374,17680,948,4,7819
3,3,71710,29526.5,507668,67203.7,51059,20,49835,48531,40834,394366,388089,374597,39083,2453782,12242,13681,10966,180,37376,12229,1821,4,7819
3,3,40662,8341.95,140602,61094.6,46703,47,19129,18536,14723,149551,146778,138218,14883,775700,11724,12666,10283,304,33515,11290,1301,4,7819
3,3,68364.4,44797.3,534420,213914,152580,96,70997,69132,58586,404805,398248,384124,40392,2483367,40718,43119,37058,1615,153907,38993,3489,4,7819
3,3,56058.5,15851.6,251337,36859.3,28057,12,29079,28163,23089,236933,232796,220885,24762,1354575,8170,8860,7002,105,23172,7929,981,4,7819
3,3,56801.3,28258.1,439699,113653,87865,21,45588,44345,36879,348782,342808,326832,35496,1971329,19006,21365,17812,486,61432,19246,2889,4,7819
3,3,101699,90179.5,621882,372228,250685,115,126343,123119,106115,476326,469711,457432,45577,3275069,71444,73730,64564,2876,304568,66802,4056,4,7819
3,3,57534.6,15016.4,305700,98857.7,69022,64,29041,28148,22976,274093,269370,256290,27167,1556820,21152,21671,18288,814,73028,19484,1157,4,7819
3,3,90881.7,81362,535040,299676,212830,96,121527,118457,102143,424642,418365,404348,41548,2765898,57836,61029,53125,2047,231091,55088,4685,4,7819
3,3,62196.8,10958.2,201063,36788.8,27196,22,21370,20738,16819,217762,214119,203328,21799,1217616,8781,9019,7230,107,26352,7938,525,4,7819
3,3,52660.8,27168.6,121471,84940.3,63245,28,45546,44297,37581,139830,137365,129550,14226,751593,17411,18623,15611,358,64150,16825,1704,4,7819
3,3,101448,90770.7,614601,496701,340332,107,129652,126431,109198,477922,471298,458190,45774,3254856,93020,97113,85206,3564,389218,87844,6370,4,7819
3,3,54877.4,20015.4,369596,116697,84353,74,38396,37283,30741,303286,298005,283319,30508,1703708,24290,25459,21416,963,81918,22939,1893,4,7819
3,3,57413.9,16522.2,256335,125189,89904,58,32401,31408,25737,234265,230272,218701,23641,1364769,27081,27485,22875,892,93245,24681,1201,4,7819
3,3,53740.7,18036.7,317879,111864,81157,63,33927,32911,27096,275951,271086,257705,27753,1541503,22994,24109,20408,983,77074,21717,1799,4,7819
3,3,56708.2,22992.8,150596,57738.2,42759,17,38470,37381,31352,161041,158277,149720,16676,880683,11338,12106,9849,214,38500,10809,1118,4,7819
3,3,50874.9,15270.4,178881,58788.5,42738,65,28617,27780,22779,180690,177538,167575,18163,993506,13376,13781,11220,435,42011,12359,797,4,7819
3,3,94797.9,78837.4,611352,254017,167741,115,110691,107936,93456,453203,446731,432155,43584,3008136,53172,53446,46282,2434,215716,48318,1635,4,7819
3,3,49885.4,18423.7,374947,99806.2,76448,56,35397,34407,28346,309695,304216,284845,31008,1606057,17286,18513,15425,569,56330,16673,1727,4,7819
3,3,81109.9,73695.2,451972,338614,256241,18,103668,100926,86067,369351,363754,349938,36043,2291799,51183,56458,48783,1806,182621,51193,6670,4,7819
3,3,81062.7,32193,435894,49706.8,34922,24,47799,46382,39158,360321,354874,338811,36139,2261853,11836,11848,9663,264,44453,10623,413,4,7819
3,3,70651.6,38615.9,186614,78618.8,55487,30,57043,55523,47947,187852,184833,174556,18921,1085494,17145,17680,14832,316,71662,16037,1045,4,7819
3,3,73082.7,35116.4,497798,80511.5,60094,23,54378,52941,44769,396960,390701,377150,39232,2474308,16345,17631,14502,268,57666,15824,1765,4,7819
3,3,91008.9,74690.9,562908,263310,179841,109,107849,105115,90394,451011,444426,432526,43796,3008618,53959,55507,48126,2365,216570,50267,2920,4,7819
3,3,70430.8,25482.6,374804,110515,73587,74,40804,39678,33371,320073,314971,301877,32517,1940682,25650,25215,21587,1037,100448,22624,272,4,7819
