K,dist,cost_ki,cost_hi,h_cost,vnum,gen_ki,push_ki,pop_ki,prune_ki,suc_call_ki,gen_hi,push_hi,pop_hi,prune_hi,suc_call_hi,reevaluate,density
5,11655.5,142590,128365,113182,19,3012,153768,143464,16068,761048,380,14554,12168,407,37879,2477,0.0011949
5,19471.5,142590,128365,113182,25,3012,153768,143464,16068,761048,380,14554,12168,407,37879,2477,0.0011949
5,24903,142590,128365,113182,36,3012,153768,143464,16068,761048,380,14554,12168,407,37879,2477,0.0011949
5,33816.4,142590,128365,113182,42,3012,153768,143464,16068,761048,380,14554,12168,407,37879,2477,0.0011949
5,40627.4,142590,128365,113182,34,3012,153768,143464,16068,761048,380,14554,12168,407,37879,2477,0.0011949
5,23758.8,196023,282129,249236,13,3982,226344,214482,22948,1325906,794,30086,25829,833,89456,4987,0.0011949
5,41163,196023,282129,249236,42,3982,226344,214482,22948,1325906,794,30086,25829,833,89456,4987,0.0011949
5,43002.7,196023,282129,249236,56,3982,226344,214482,22948,1325906,794,30086,25829,833,89456,4987,0.0011949
5,48663,196023,282129,249236,54,3982,226344,214482,22948,1325906,794,30086,25829,833,89456,4987,0.0011949
5,68977.3,196023,282129,249236,21,3982,226344,214482,22948,1325906,794,30086,25829,833,89456,4987,0.0011949
5,10281,217744,154455,136056,14,4265,235116,221954,24302,1287731,515,17458,14503,527,47291,2425,0.0011949
5,11767.5,217744,154455,136056,5,4265,235116,221954,24302,1287731,515,17458,14503,527,47291,2425,0.0011949
5,30143.8,217744,154455,136056,28,4265,235116,221954,24302,1287731,515,17458,14503,527,47291,2425,0.0011949
5,39318.8,217744,154455,136056,42,4265,235116,221954,24302,1287731,515,17458,14503,527,47291,2425,0.0011949
5,49271.5,217744,154455,136056,51,4265,235116,221954,24302,1287731,515,17458,14503,527,47291,2425,0.0011949
5,11092.9,263339,190408,169038,20,4696,261463,249688,27550,1557632,552,21228,17803,560,59952,3547,0.0011949
5,13473.8,263339,190408,169038,18,4696,261463,249688,27550,1557632,552,21228,17803,560,59952,3547,0.0011949
5,33338.9,263339,190408,169038,32,4696,261463,249688,27550,1557632,552,21228,17803,560,59952,3547,0.0011949
5,50502.7,263339,190408,169038,64,4696,261463,249688,27550,1557632,552,21228,17803,560,59952,3547,0.0011949
5,61799.9,263339,190408,169038,30,4696,261463,249688,27550,1557632,552,21228,17803,560,59952,3547,0.0011949
5,19691.1,138024,142584,126825,23,3532,170131,159091,17401,850490,451,15878,13119,390,43719,2171,0.0011949
5,27361.9,138024,142584,126825,24,3532,170131,159091,17401,850490,451,15878,13119,390,43719,2171,0.0011949
5,29125.3,138024,142584,126825,37,3532,170131,159091,17401,850490,451,15878,13119,390,43719,2171,0.0011949
