k,order,dist,cost_polyanya,cost_ki,cost_hi,cost_hi2,h_cost,h_cost2,vnum,gen_poly,push_poly,gen_ki,push_ki,prune_ki,gen_hi,push_hi,prune_hi,hcall,reevaluate,gen_hi2,push_hi2,prune_hi2,hcall2,reevaluate2,precost,gen_pre,edgecnt,damcnt,pts,polys
4,4,50658.9,2298.55,49857.3,36737.4,19762.6,28906,12651,12,8097,7836,78733,77156,7875,7810,9194,173,8242,0,7810,9194,173,3909,1626,131693,165201,69745,151202,4,3062
4,4,105036,19548.3,121410,94259.6,83510.8,66856,52448,99,34102,33065,165541,162731,17308,27324,29512,1041,26592,0,27324,29512,1041,22294,2976,131693,165201,69745,151202,4,3062
4,4,57745.1,4949.5,72737.5,53292.4,38796.2,40270,25181,58,15108,14653,107811,105639,11316,14070,15355,437,13709,0,14070,15355,437,8710,1691,131693,165201,69745,151202,4,3062
4,4,87958.3,4428.27,91582.8,55619.1,43696.1,43318,30912,14,14256,13789,140474,137991,14505,12187,14598,293,13198,0,12187,14598,293,10976,2794,131693,165201,69745,151202,4,3062
4,4,74306.5,9132.9,77087.7,93402.1,77043.8,70014,51719,29,24960,24185,120818,118507,12668,22132,24414,796,21847,0,22132,24414,796,16675,2932,131693,165201,69745,151202,4,3062
4,4,102227,15450.4,114824,102370,91292,73367,58385,90,36302,35278,165914,163153,17113,30233,32457,1161,29274,0,30233,32457,1161,24330,3042,131693,165201,69745,151202,4,3062
4,4,69950.2,4411.9,60151.8,51812.7,41550.3,39529,28501,19,13605,13162,97702,95879,10394,12476,14283,319,12811,0,12476,14283,319,8440,2203,131693,165201,69745,151202,4,3062
4,4,64266.8,3717.09,49502.3,53569.3,35182.3,41006,23652,11,12139,11782,84690,83073,8876,11099,12853,312,11611,0,11099,12853,312,7758,2084,131693,165201,69745,151202,4,3062
4,4,61391.5,2376.46,62597.3,29796.6,22505.6,22887,15419,7,7733,7503,103355,101329,10511,7399,8728,151,7810,0,7399,8728,151,5619,1537,131693,165201,69745,151202,4,3062
4,4,80914.4,9580.76,78152.3,73016.2,67074.6,52967,44327,60,25231,24518,114207,112157,11613,21386,23074,702,20694,0,21386,23074,702,16522,2277,131693,165201,69745,151202,4,3062
4,4,104725,15359.7,118326,97826.7,97284.7,69638,62675,84,36981,35891,166506,163674,17549,29372,32026,1054,28938,0,29372,32026,1054,23908,3448,131693,165201,69745,151202,4,3062
4,4,69850.3,4280.59,65554.6,42844,34955,32492,23618,28,13042,12654,102450,100503,10681,12232,13422,281,11891,0,12232,13422,281,9174,1540,131693,165201,69745,151202,4,3062
4,4,44854.1,1677.04,38368.7,23354.8,12614.3,18165,8146,19,5910,5731,68366,66966,6590,5712,6530,63,5781,0,5712,6530,63,2860,982,131693,165201,69745,151202,4,3062
4,4,74952.3,7667.67,112200,61568,55361,45899,34491,68,19305,18753,147936,145182,15377,17648,19162,502,17217,0,17648,19162,502,12731,2002,131693,165201,69745,151202,4,3062
4,4,79496.7,4454.62,82174.9,47190.4,43888.2,35320,29812,8,12439,12029,122407,120143,12611,11091,13071,337,11832,0,11091,13071,337,9779,2333,131693,165201,69745,151202,4,3062
4,4,55035.5,2895.67,50898.6,42954.9,23093.1,33807,15018,12,9214,8908,75411,73909,7449,8757,10119,210,9070,0,8757,10119,210,5265,1652,131693,165201,69745,151202,4,3062
4,4,64139.6,8173.24,65766.1,69709.6,47485.1,53327,31153,44,18835,18250,101103,99155,10586,16337,18123,495,16193,0,16337,18123,495,10646,2273,131693,165201,69745,151202,4,3062
4,4,72165.3,7099.63,51808.7,61619.4,49594.9,45322,31254,55,19367,18813,87217,85594,9064,17644,18891,608,16989,0,17644,18891,608,12894,1739,131693,165201,69745,151202,4,3062
4,4,90753.2,11188.3,107561,85847.8,75049.2,61409,47383,84,27805,27039,157151,154453,15929,23658,25702,801,23115,0,23658,25702,801,18593,2687,131693,165201,69745,151202,4,3062
4,4,59844.4,3102.86,56481.2,45968.2,29897.2,36193,20398,14,10374,10040,90739,88992,9507,9839,11523,250,10310,0,9839,11523,250,5719,1986,131693,165201,69745,151202,4,3062
4,4,81535.7,12139,77247.4,123669,99852,93911,67612,34,31284,30347,124690,122366,12939,26819,29916,984,26897,0,26819,29916,984,20867,3851,131693,165201,69745,151202,4,3062
4,4,93584.7,8285.01,107944,64959.9,58984,45897,36206,52,22914,22223,158673,155911,16381,18824,21070,525,18914,0,18824,21070,525,16102,2782,131693,165201,69745,151202,4,3062
4,4,56513,3997.95,40617.2,41186.7,30014.7,30801,18430,23,11053,10692,73619,72161,7441,10469,11397,256,10160,0,10469,11397,256,6132,1262,131693,165201,69745,151202,4,3062
4,4,85073.2,5982.76,82471.6,58923,51447.3,43330,34479,14,17016,16453,124381,122125,13149,15126,17177,483,15475,0,15126,17177,483,13271,2530,131693,165201,69745,151202,4,3062
4,4,67537,3180.64,88681.1,33697.8,27599.8,25540,18821,30,10147,9839,133178,130674,13430,9459,10672,209,9523,0,9459,10672,209,7312,1488,131693,165201,69745,151202,4,3062
4,4,48074.4,1351.51,53279.3,13712.9,8884.46,10678,5637,29,4685,4546,91745,89823,9189,4613,4957,69,4316,0,4613,4956,69,2453,472,131693,165201,69745,151202,4,3062
4,4,63327.3,2605.48,77277,29334.8,24007.8,22191,16359,20,8706,8450,116105,113852,11617,8290,9509,132,8477,0,8290,9509,132,6361,1455,131693,165201,69745,151202,4,3062
4,4,62941.4,7419.63,61301.9,79208,56481.5,59628,36800,48,21200,20587,100429,98487,10412,18664,19703,546,17503,0,18664,19703,546,11376,1555,131693,165201,69745,151202,4,3062
4,4,64906.4,2795.83,60667.7,31171.8,24891.2,23720,17076,22,9179,8872,96842,94967,9926,8730,9721,157,8625,0,8730,9721,157,6464,1275,131693,165201,69745,151202,4,3062
4,4,45862.9,2617.88,41067.1,36536.8,17818.6,28993,11541,5,8022,7771,71858,70391,7001,7693,8943,156,7989,0,7693,8942,156,3424,1487,131693,165201,69745,151202,4,3062
4,4,82642.1,7047.23,101463,59794.7,61464.1,43965,40163,65,18642,18113,142259,139738,14536,17756,18979,693,16951,0,17756,18979,693,13541,1707,131693,165201,69745,151202,4,3062
4,4,61789.4,2933.93,54644.4,41226.1,28448.4,31755,19579,3,9295,9013,85533,83879,8922,8947,10771,291,9697,0,8947,10771,291,6112,2089,131693,165201,69745,151202,4,3062
4,4,42203.6,1050.81,42499.8,13273.3,9439.6,9659,5927,26,3965,3845,69659,68183,6731,3916,4322,36,3799,0,3916,4322,36,1959,518,131693,165201,69745,151202,4,3062
4,4,58374.4,2930.92,93283.2,31605.5,24595.4,24026,15888,64,9381,9057,130879,128276,13522,9082,9844,259,8804,0,9082,9844,259,5491,1064,131693,165201,69745,151202,4,3062
4,4,101977,14109.8,121132,94545.2,85567.4,69648,56036,84,33956,32959,164477,161642,17432,27113,29615,981,26735,0,27113,29615,981,21784,3231,131693,165201,69745,151202,4,3062
4,4,80157.8,10014.2,73495.3,88708.9,71770.3,67089,46220,45,26034,25299,116836,114710,12137,21076,23490,671,21164,0,21076,23490,671,15996,2987,131693,165201,69745,151202,4,3062
4,4,58023,5700.04,59162.4,69420.1,45686.9,53079,29720,37,17110,16589,95426,93519,9971,15308,16355,453,14531,0,15308,16355,453,9110,1495,131693,165201,69745,151202,4,3062
4,4,51226.1,2013.74,68055.3,20133.5,12744.1,15422,7959,50,6724,6512,107157,104940,10869,6602,6971,153,6159,0,6602,6969,153,3443,567,131693,165201,69745,151202,4,3062
4,4,97960.1,11780,124246,86566.5,73454.8,63849,47001,101,30208,29310,161595,158820,16881,25358,27235,951,24459,0,25358,27235,951,20697,2611,131693,165201,69745,151202,4,3062
4,4,58480.7,5219.69,58028.9,57244.8,36266.2,44593,23617,35,16196,15703,96912,95041,10068,14595,16292,446,14539,0,14595,16292,446,8543,2118,131693,165201,69745,151202,4,3062
4,4,64984.1,3260.91,60668.1,34758.2,26782.9,24905,17853,28,10222,9920,97907,96010,10099,9811,10700,214,9454,0,9811,10700,214,7104,1167,131693,165201,69745,151202,4,3062
4,4,44963.8,2090.82,38592.6,24274.6,14942.3,18182,9279,17,5798,5612,69213,67779,6699,5628,6419,72,5681,0,5628,6419,72,2982,964,131693,165201,69745,151202,4,3062
4,4,76650.2,7162.77,90745.9,60906.8,52053.9,45138,33901,71,19128,18606,140854,138288,14660,18326,19599,679,17562,0,18326,19599,679,13331,1758,131693,165201,69745,151202,4,3062
4,4,82210.8,11027.3,72062,96857.2,82450.7,72050,54354,49,29552,28693,116939,114840,12062,23196,24857,760,22316,0,23196,24857,760,17100,2295,131693,165201,69745,151202,4,3062
4,4,81757.2,12563.1,77875.9,119043,104015,90559,71267,40,30842,29913,124795,122472,12993,26189,29193,939,26230,0,26189,29193,939,20319,3755,131693,165201,69745,151202,4,3062
4,4,68190.2,3483.28,56106.7,36036.1,27389,26080,17918,22,10391,10050,92612,90824,9309,9694,10765,162,9603,0,9694,10765,162,6903,1382,131693,165201,69745,151202,4,3062
4,4,85558.9,9466.25,117674,72251.2,61917.1,53158,40298,74,24999,24298,154521,151809,15866,21728,23622,734,21291,0,21728,23622,734,16558,2492,131693,165201,69745,151202,4,3062
4,4,57513.8,2436.63,72220.9,28992.4,19841.9,22135,13028,29,8304,8058,116538,114221,11709,7977,8968,150,7937,0,7977,8968,150,5075,1213,131693,165201,69745,151202,4,3062
4,4,79954.3,6363.29,71678.7,56093.9,51105.8,41584,34651,12,16528,16011,116722,114572,12126,15337,17049,439,15323,0,15337,17049,439,13263,2172,131693,165201,69745,151202,4,3062
4,4,55757.2,2276.64,64799.6,28116,18695.4,20718,11799,23,7918,7693,107693,105534,10894,7590,8687,140,7744,0,7590,8687,140,4889,1308,131693,165201,69745,151202,4,3062
4,4,69859.6,6658.37,67139.9,70617.8,46798.5,53571,31231,44,19781,19182,106381,104410,11126,17055,19056,521,17097,0,17055,19056,521,11872,2502,131693,165201,69745,151202,4,3062
