k,order,dist,cost_polyanya,cost_ki,cost_hi,cost_hi2,h_cost,h_cost2,vnum,gen_poly,push_poly,gen_ki,push_ki,prune_ki,gen_hi,push_hi,prune_hi,hcall,reevaluate,gen_hi2,push_hi2,prune_hi2,hcall2,reevaluate2,precost,gen_pre,edgecnt,damcnt,pts,polys
9,9,71545.7,10189.2,105523,118394,104548,101520,85442,3,29056,28108,140915,138262,14449,13753,18476,378,16870,0,13753,18476,378,15285,5186,163566,176979,75078,161966,10,3348
9,9,64373.5,10494.9,90306.1,138160,120245,119861,100742,12,32140,31106,136662,134008,13949,15062,19789,412,18056,0,15062,19789,412,15620,5202,163566,176979,75078,161966,10,3348
9,9,70779.3,10651.9,82723.6,112151,110208,94192,89748,15,28217,27282,129764,127352,13435,14441,18908,332,17171,0,14441,18908,332,14886,4922,163566,176979,75078,161966,10,3348
9,9,76273.4,13009.3,81440.9,143812,133677,124183,110910,47,37074,35821,128497,126181,13760,16949,21477,476,19530,0,16946,21474,476,17197,5062,163566,176979,75078,161966,10,3348
9,9,68164.2,13880.8,89878.8,133961,117741,113513,95587,21,39398,38162,132169,129647,13662,17500,21566,554,19516,0,17500,21566,554,16635,4622,163566,176979,75078,161966,10,3348
9,9,66836.7,13489.8,64458.9,164639,146505,140317,121430,52,38414,37222,103964,102017,10935,19160,23478,613,21149,0,19160,23478,613,18728,4885,163566,176979,75078,161966,10,3348
9,9,86625.1,32284.5,99642.4,289756,260207,250328,215427,83,80078,77680,150611,147959,16035,31061,39883,937,36462,0,31061,39883,937,32589,9736,163566,176979,75078,161966,10,3348
9,9,75233,14423.8,79932.7,141734,128217,121585,105027,25,39591,38398,116469,114331,12559,16591,21275,415,19274,0,16591,21275,415,17371,5165,163566,176979,75078,161966,10,3348
9,9,68984.1,11111.8,65848.7,156852,138647,135488,114865,67,34019,32954,104311,102404,11169,17826,23045,454,20815,0,17826,23045,454,18273,5765,163566,176979,75078,161966,10,3348
9,9,59488.8,5982.3,77875.2,98407.4,82407.3,85994,68531,9,19684,18975,119387,117022,12171,11558,15028,283,13536,0,11558,15028,283,10865,3865,163566,176979,75078,161966,10,3348
9,9,79691.1,23649.2,109793,258974,214613,224089,177721,79,63354,61265,149802,147019,15649,27032,34768,823,31742,0,27032,34768,823,28483,8592,163566,176979,75078,161966,10,3348
9,9,64387.6,10190.7,60653.3,166102,141653,144655,118880,31,32207,31233,99291,97445,10796,16860,22026,436,19963,0,16860,22026,436,17334,5678,163566,176979,75078,161966,10,3348
9,9,81167.1,25089.8,96192.9,292877,257829,254396,214752,58,65367,63368,144549,141972,15566,28898,37549,956,34315,0,28898,37543,955,30196,9502,163566,176979,75078,161966,10,3348
9,9,60819.2,14245.2,85251.4,173134,156838,149031,126828,48,38291,37000,128182,125635,13030,20010,24527,560,22260,0,20010,24527,560,19164,5145,163566,176979,75078,161966,10,3348
9,9,73302.6,17322.8,63855,152636,136268,130118,111576,35,47065,45743,103856,101962,11391,17657,22817,430,20745,0,17657,22817,430,18755,5675,163566,176979,75078,161966,10,3348
