k,order,dist,cost_polyanya,cost_ki,cost_hi,cost_hi2,h_cost,h_cost2,vnum,gen_poly,push_poly,gen_ki,push_ki,prune_ki,gen_hi,push_hi,prune_hi,hcall,reevaluate,gen_hi2,push_hi2,prune_hi2,hcall2,reevaluate2,precost,gen_pre,edgecnt,damcnt,pts,polys
1,1,33065.1,16008.4,26744.9,6668.99,1994.97,5403,1107,10,33361,32376,45249,44227,4317,1183,1132,9,987,0,1183,1132,9,212,0,202547,241391,100477,221288,4,4459
1,1,3235.53,3109.78,96.738,198.053,63.165,174,40,6,7516,7233,295,280,1,43,41,0,31,0,43,41,0,7,0,202547,241391,100477,221288,4,4459
1,1,20599.7,2225.95,9959.67,1592.71,705.532,1351,488,5,6972,6740,18666,18270,1526,333,321,0,264,0,333,321,0,96,0,202547,241391,100477,221288,4,4459
1,1,27110.7,3301.21,20565.5,8043.03,3002.43,6834,2040,13,10138,9815,41437,40546,3650,1506,1449,25,1271,0,1506,1449,25,365,0,202547,241391,100477,221288,4,4459
1,1,45621.5,10058.6,49330.9,9061.73,3089.34,7784,2038,14,25966,25229,81130,79489,8157,1678,1621,10,1399,0,1674,1617,10,371,0,202547,241391,100477,221288,4,4459
1,1,21000.4,2398.82,9074.59,3596.87,1364.84,3146,895,12,7236,6994,19726,19296,1667,692,673,11,574,0,692,673,11,159,0,202547,241391,100477,221288,4,4459
1,1,16841.7,7526.37,5850.31,1307.98,498.274,1122,336,7,18090,17560,13764,13431,1006,266,256,2,214,0,266,256,2,68,0,202547,241391,100477,221288,4,4459
1,1,1850.65,3154.73,20.856,74.517,28.345,63,18,4,9189,8879,60,57,0,18,17,0,11,0,18,17,0,3,0,202547,241391,100477,221288,4,4459
1,1,36055,6754.45,20301.4,26117.5,9024.51,22364,5878,34,19076,18539,41082,40251,4040,4144,4028,129,3566,0,4074,3958,126,1071,0,202547,241391,100477,221288,4,4459
1,1,28189.1,11058.5,18892,2194.51,610.619,1790,342,7,26743,25974,36288,35429,3483,456,437,1,372,0,456,437,1,73,0,202547,241391,100477,221288,4,4459
1,1,15353.7,1273.23,4814.4,3408.82,1251.7,2947,868,14,4246,4115,11575,11283,763,633,611,3,529,0,600,579,2,139,0,202547,241391,100477,221288,4,4459
1,1,28075,13786,17629.1,1064.04,337.393,866,189,4,24802,24068,35462,34617,3369,237,230,0,187,0,237,230,0,40,0,202547,241391,100477,221288,4,4459
1,1,27239.4,11104.7,18895.8,4535.39,1104.86,3747,596,14,26163,25379,35759,34911,3373,857,828,11,718,0,857,828,11,126,0,202547,241391,100477,221288,4,4459
1,1,22268.6,2653.29,9707.01,2783.54,1143.16,2317,769,11,8102,7815,20659,20204,1832,545,528,0,450,0,545,528,0,151,0,202547,241391,100477,221288,4,4459
1,1,18033.7,9530.1,6489.88,692.377,248.27,582,153,4,22542,21910,15332,14931,1284,141,136,0,114,0,141,136,0,25,0,202547,241391,100477,221288,4,4459
1,1,36709.4,14908.3,21799.8,15424.6,4942.32,12783,3035,31,31541,30650,42629,41657,4370,2822,2725,79,2413,0,2822,2725,79,552,0,202547,241391,100477,221288,4,4459
1,1,30497.6,7202.31,27649.4,4285.74,1450.35,3663,943,16,19096,18545,52005,50874,4844,812,783,7,660,0,812,783,7,180,0,202547,241391,100477,221288,4,4459
1,1,33987.4,10873.6,32279.6,9827.9,3422.03,8084,2126,22,28592,27730,58668,57437,5704,1863,1797,26,1558,0,1863,1797,26,382,0,202547,241391,100477,221288,4,4459
1,1,30134.1,12264.3,7302.83,13198.5,4345.16,11725,2865,31,29294,28462,16217,15890,1570,2398,2327,57,2044,0,2398,2327,57,508,0,202547,241391,100477,221288,4,4459
1,1,56367.1,30203.6,36873.2,42128,14893.9,36192,9486,61,64749,62834,65695,64377,7169,7379,7132,304,6360,0,7379,7132,304,1681,0,202547,241391,100477,221288,4,4459
1,1,11693.7,2413.86,2137.71,1498.56,589.487,1316,428,10,7156,6907,5726,5555,336,298,288,1,239,0,298,288,1,77,0,202547,241391,100477,221288,4,4459
1,1,31400.1,5333.23,31730.5,15231.9,5462.63,12864,3574,22,15286,14812,54532,53337,5126,2618,2535,36,2189,0,2616,2533,36,622,0,202547,241391,100477,221288,4,4459
1,1,29979.8,11164.7,20109.1,2669.64,1038.33,2199,679,5,26539,25736,39167,38233,3789,540,519,0,446,0,540,519,0,122,0,202547,241391,100477,221288,4,4459
1,1,37601.3,15451.5,43309.9,10197.4,2942.83,8543,1823,32,28444,27609,65227,63871,6510,1732,1674,30,1445,0,1732,1674,30,349,0,202547,241391,100477,221288,4,4459
1,1,52514.1,11485,55472.5,22887.5,7427.33,19448,4709,33,29899,29031,88082,86387,9285,4191,4041,170,3560,0,4171,4021,170,874,0,202547,241391,100477,221288,4,4459
1,1,17903.3,7287.34,5809.7,2480.94,887.361,2190,614,19,19101,18473,13646,13286,1120,477,458,4,396,0,477,458,4,110,0,202547,241391,100477,221288,4,4459
1,1,39232.3,10510.8,40470.1,13785.5,4660.82,11958,3054,15,25670,24937,65851,64482,6484,2499,2416,50,2101,0,2499,2416,50,508,0,202547,241391,100477,221288,4,4459
1,1,24093.6,2084.56,15012.5,7174.31,2692.28,5955,1814,25,6998,6759,31382,30654,2712,1359,1323,25,1147,0,1359,1323,25,321,0,202547,241391,100477,221288,4,4459
1,1,56598.6,29347.1,37660.1,42732.1,15405.8,36478,9745,60,65352,63429,66724,65390,7288,7670,7418,308,6628,0,7670,7418,308,1717,0,202547,241391,100477,221288,4,4459
1,1,23893.5,3043.67,11302.9,8425.82,2859.68,7391,1915,25,9455,9165,24313,23758,2145,1537,1496,16,1317,0,1537,1496,16,347,0,202547,241391,100477,221288,4,4459
