K,order,dist,cost_polyanya,cost_ki,cost_hi,h_cost,vnum,gen_poly,push_poly,pop_poly,gen_ki,push_ki,pop_ki,prune_ki,suc_call_ki,gen_hi,push_hi,pop_hi,prune_hi,suc_call_hi,heuristic_call,reevaluate,pts,polys
7,7,63414.3,61849.3,213079,246530,207993,44,108767,105683,88495,208392,204902,194459,21204,1171908,24853,29129,25037,674,88506,26524,5024,10,7257
7,7,66173,87164.6,336675,377841,330640,19,137054,133204,112847,297203,292192,278989,29649,1729969,32532,39608,34240,1154,108163,36174,8059,10,7257
7,7,76356.7,93348.1,399189,463287,391996,49,153979,149722,126232,349763,344248,329664,35056,2117444,44554,50904,44087,1292,167193,45991,7542,10,7257
7,7,65341.7,47219.7,329363,284740,247219,37,89072,86556,71745,305983,300819,287162,31488,1751601,27069,32199,27415,820,87932,29098,5910,10,7257
7,7,46804.4,23801.5,216476,179049,155777,19,52289,50644,40994,205587,201763,190344,20515,1076679,17293,20637,17188,504,51985,18655,3942,10,7257
7,7,64319.1,53039.9,370174,262052,220727,45,95267,92492,77595,316492,311129,296849,31305,1845914,27075,31347,27005,619,93634,28380,5092,10,7257
7,7,71436.2,57765.5,433263,401968,340962,89,98952,96158,80907,362519,356640,343734,36149,2226550,41974,48541,42118,1459,152078,43995,7742,10,7257
7,7,83116.4,103601,266666,359829,303630,65,161880,157522,134248,258629,254683,241509,25923,1570151,35131,39994,34623,1154,141644,36616,5903,10,7257
7,7,65838.6,49239.4,389570,333446,288224,24,94015,91235,75528,340142,334525,320033,34006,2007006,31336,37980,32528,817,104756,34534,7584,10,7257
7,7,43085.6,28940.5,155001,247825,215247,50,60053,58220,47095,174256,170878,159447,17794,839775,23267,27190,22902,686,72093,24567,4610,10,7257
7,7,61625.2,37160,424073,318467,272517,65,69464,67466,55437,338898,333167,319192,34015,1977953,31056,36738,31354,878,103644,33321,6593,10,7257
7,7,66876.8,82503.9,351812,396930,344561,25,137273,133370,112917,309826,304637,291763,30648,1823744,34635,42506,36693,1140,113990,38786,8919,10,7257
7,7,93413.6,204673,434409,859250,723291,104,286566,279455,241542,367297,361959,346660,35073,2323754,73511,83664,74587,2690,307515,76174,11891,10,7257
7,7,57736,42955.3,194219,245613,211711,70,75232,73074,59994,202708,199178,188751,20547,1119119,24705,28940,24524,832,78894,26217,4972,10,7257
7,7,57559.9,35338.6,204203,239902,206366,77,72120,70063,57459,214198,210472,200189,21400,1181587,25106,29232,24619,718,78917,26473,4834,10,7257
7,7,68853.3,71076.4,348455,280817,243596,4,118525,115247,97569,313416,308279,296448,31851,1869976,26241,30421,26111,822,88371,27531,4892,10,7257
7,7,57841.6,49186.3,208051,278133,237651,64,90819,88303,73757,204007,200432,189885,20913,1144835,29290,33135,28450,951,99695,29952,4666,10,7257
7,7,59850.7,51199.8,326634,239381,207956,13,95335,92506,77011,292297,287331,274266,29479,1667036,22210,25277,21170,595,69946,22685,3727,10,7257
7,7,47117.3,27443.1,253640,146387,125573,26,49302,47863,39099,243052,238605,222964,24816,1215681,16139,17732,14340,297,45664,15799,2099,10,7257
7,7,78070,105720,422392,581756,501997,46,182670,177783,151685,347494,342068,328906,33624,2141031,50389,60888,53217,1771,183549,55626,11910,10,7257
7,7,78356.7,96029.6,403061,498944,422119,51,160424,156042,131951,354798,349238,334801,35449,2165997,47765,54305,47243,1402,180791,49032,7802,10,7257
7,7,63027.2,63282,332359,352606,297820,66,104111,101220,84660,300993,295932,284390,31019,1763759,38534,42083,36000,1379,137173,37999,4607,10,7257
7,7,80104.8,119498,392709,510275,433025,65,188599,183585,156601,346709,341365,327060,34259,2123035,48671,55039,48312,1619,191029,49882,7582,10,7257
7,7,59576.1,40143.6,205865,283387,242541,61,80464,78127,64445,214343,210577,200056,21621,1189591,29835,33761,28510,918,97857,30414,4801,10,7257
7,7,62755.3,44349.4,300271,326090,272536,61,82044,79703,65991,279054,274283,261127,28712,1583731,35533,38872,33043,1026,125087,34923,4320,10,7257
7,7,87845.8,115528,479193,664202,564444,35,182635,177687,150982,394970,388985,375070,39079,2538177,62842,74803,65332,2135,234380,67971,13693,10,7257
7,7,61521.3,38823.3,201969,227978,193821,77,76889,74712,61667,209764,206194,195372,21476,1175823,24587,28419,24079,811,79928,25752,4562,10,7257
7,7,47293.7,25978.8,238989,163196,142713,24,53037,51410,41648,231545,227202,213830,24255,1182840,16305,19448,16076,356,46621,17438,3688,10,7257
7,7,50167,35677.8,298102,231043,201413,53,70087,68070,56045,276551,271585,255463,27755,1437935,22060,26243,22178,488,69711,23773,4852,10,7257
7,7,86286.2,84816.2,456964,610695,524287,85,144369,140460,119070,387256,381418,367956,37831,2467663,56177,67573,59254,2062,208175,61539,12956,10,7257
7,7,39853.3,23115,154514,242231,216492,49,55022,53302,43009,164355,161086,149240,16925,768009,19075,22998,19230,508,55243,20750,4541,10,7257
7,7,82276.9,68845.5,414023,397062,338857,56,131464,127960,107899,348083,342703,328816,35092,2141993,39428,46054,39902,1129,142740,41728,7697,10,7257
7,7,76355.4,96060.1,389073,527796,455495,44,168918,164306,139671,342191,336759,323703,33193,2096441,46691,56413,49170,1630,166195,51514,11033,10,7257
7,7,60358.7,50626.9,220022,274804,234984,70,93734,91101,76212,212850,209136,198398,21912,1212855,28622,32965,28210,812,95737,29819,5163,10,7257
7,7,74201.3,71152.1,432076,445401,375106,18,112400,109158,91542,367013,361086,347996,36570,2274984,46626,53523,46118,1546,165617,48435,8259,10,7257
7,7,70061.6,87884.8,342082,364443,314454,78,150040,145997,124287,301102,296025,282159,29825,1761071,31759,38312,33140,1022,106515,34886,7465,10,7257
7,7,41155.3,23078.3,171299,207873,184498,33,49881,48364,38873,184008,180418,166404,18996,866057,17795,21281,17749,427,53043,19179,4054,10,7257
7,7,98887.1,186055,510783,848626,714095,72,278152,271037,233978,411468,405629,391573,39216,2722281,78142,94907,84819,2732,317597,86706,18744,10,7257
7,7,71826,57983.4,438204,434635,369443,82,101013,98209,82588,363914,358047,345085,36255,2238707,43797,50504,43697,1488,158062,45741,7930,10,7257
7,7,46566.8,22345.4,231217,188218,164892,47,49640,48091,38643,224746,220531,207078,22824,1154419,18309,21905,18118,503,51822,19767,4210,10,7257
7,7,64690.8,59361.4,279744,243392,207221,54,108046,105001,88246,270290,265740,253451,26835,1595793,25731,29965,25636,568,91065,27192,4978,10,7257
7,7,45418.8,28034.5,180658,261401,228766,58,55622,54008,43595,183749,180359,170768,18626,970663,24551,29008,24427,840,74825,26297,5176,10,7257
7,7,72358.9,57951.1,433132,424243,361968,18,106228,103130,85983,361595,355715,342463,36034,2217820,42064,49422,42438,1297,144205,44798,8608,10,7257
7,7,49965.1,29256,220439,241302,207213,61,63321,61447,50051,221432,217318,205300,23320,1166314,24436,28701,24129,720,75965,25968,5008,10,7257
7,7,66169.9,61346.1,247216,415724,355003,72,111071,107858,89899,241880,237849,226105,24032,1407367,41200,46991,40392,1565,147816,42786,7003,10,7257
7,7,62454.4,46053.1,213955,254992,214766,31,84842,82452,68262,221841,218069,207346,22391,1238938,28572,32655,27522,783,92513,29524,4903,10,7257
7,7,69932.2,56065.9,302048,288706,248436,34,100110,97135,80411,282471,277849,265766,27893,1719461,27817,33583,28685,620,94032,30599,6629,10,7257
7,7,64929.9,72305.2,298122,286991,245765,68,122327,118819,100196,267526,263010,250041,26655,1556523,28413,32778,28132,659,99350,29646,5198,10,7257
7,7,77445.7,80746.4,368060,486204,413048,86,137423,133751,113109,325322,320222,307848,32941,1997306,50729,57802,50354,1931,185981,52502,8409,10,7257
7,7,79826.5,86939,390891,479277,404565,89,143788,139979,118583,341550,336221,323231,34659,2104914,46021,54435,47431,1803,166572,49603,9654,10,7257
7,7,69126.5,91247.4,277307,309685,265292,77,142970,139034,117912,272769,268263,254754,27234,1606635,30545,34457,29592,787,109943,31199,4789,10,7257
7,7,48464,38662.4,252777,229967,201150,25,78395,76106,63294,249120,244571,230163,24978,1285808,21141,24822,20954,475,66172,22410,4345,10,7257
7,7,48315.4,28448.2,267721,162636,143580,13,59326,57439,46999,255038,250345,235153,25882,1312899,14507,17902,14792,231,38991,16125,3892,10,7257
7,7,75779,64930,346009,354993,297876,51,113366,110182,92554,323617,318419,303794,32394,1905504,37612,43035,37132,1019,140586,38912,6530,10,7257
7,7,51434.8,23413.9,312177,210909,184851,17,48759,47168,37978,283010,277861,262158,28917,1510040,18894,22744,18660,419,52093,20467,4496,10,7257
7,7,96791.3,196027,469597,929297,780711,76,287347,280016,241387,395770,390060,375780,38000,2584647,83353,97791,87238,2831,349969,89214,16497,10,7257
7,7,66331,70317.2,293348,304871,261392,76,127279,123653,104649,269745,265195,252156,26854,1574974,30079,34521,29789,708,106746,31267,5324,10,7257
7,7,91888,117422,487725,674380,573170,95,173139,168470,143180,405700,399749,385809,39360,2646342,62595,74102,65007,2349,239729,67427,13170,10,7257
7,7,70630.3,52008.3,446497,407774,344025,82,94022,91322,76342,361755,355891,342854,36109,2213643,41816,48515,41839,1412,148362,43947,7900,10,7257
7,7,83923.5,141011,392140,566922,478175,51,217762,212009,181572,341747,336653,322811,33258,2114054,53649,60646,53347,1785,210626,55064,8353,10,7257
7,7,55661.9,35712.1,364175,270426,234477,60,74629,72458,59424,313432,307994,293386,31666,1736163,27116,32158,27322,660,88265,29130,5850,10,7257
7,7,78980.1,115074,384844,505501,428045,68,186114,181176,154642,342450,337151,323089,33999,2097301,47713,53811,47220,1593,188742,48765,7283,10,7257
7,7,43305.7,20675.2,205895,165491,147160,6,46921,45481,36814,206637,202697,187737,21253,991846,13141,16034,13200,281,35642,14443,3344,10,7257
7,7,57997.5,30317.8,265414,181649,160497,4,63591,61640,50209,250649,246293,235088,24822,1458003,15825,19893,16558,375,47101,18047,4636,10,7257
7,7,77519.1,98897.4,226876,345108,298688,12,157496,153267,130429,235977,232256,220249,22967,1364319,31142,38470,33609,906,113301,35027,8253,10,7257
7,7,50268.2,33465.5,199333,261196,225494,71,72236,70130,57634,203041,199338,188189,21249,1066630,26551,30616,25971,789,87365,27636,4827,10,7257
7,7,49368.9,23898,294766,153189,136204,7,55138,53370,43517,264765,259935,244326,26871,1379513,13041,16522,13680,207,34949,14914,3932,10,7257
7,7,70456.2,91055,287786,320597,276680,9,145299,141255,119813,279464,274850,261122,28022,1648077,29590,35484,30647,726,102552,32259,6759,10,7257
7,7,74811.1,56195,372642,359513,307693,59,109522,106490,89158,326133,320867,306583,33067,1925180,35584,41459,35705,1042,125130,37444,6875,10,7257
7,7,57997.8,40940.9,187672,230831,197952,73,73346,71149,58262,197394,193935,183616,20235,1083412,23755,27756,23529,785,75578,25167,4727,10,7257
7,7,61210.8,48429.5,344999,323493,274335,69,92412,89722,74756,303409,298261,286665,31014,1764302,35429,38940,33071,1212,119481,35037,4550,10,7257
7,7,53477.7,37121.2,329435,145494,128548,11,65095,63082,51781,284679,279721,265276,28844,1549162,13120,15129,12445,208,37324,13581,2451,10,7257
7,7,66925,54909.6,376341,335452,286909,76,97391,94669,78849,315734,310428,298101,32101,1864313,34113,39101,33212,1177,113440,35330,5968,10,7257
7,7,80290.8,73085.4,468270,508958,435154,93,127481,123927,103963,377309,371384,358145,37300,2379808,48422,57738,50186,1821,174836,52444,10668,10,7257
7,7,67593.6,63148,348158,292531,253631,62,114602,111304,93551,310946,305728,291341,30753,1824617,27731,33234,28739,853,94648,30276,6310,10,7257
7,7,70986.9,95850.7,281541,326953,282788,3,150668,146534,124571,273431,268940,255350,27410,1615730,30706,34940,30095,825,110401,31625,5111,10,7257
