K,dist,cost_ki,cost_hi,h_cost,vnum,gen_ki,push_ki,pop_ki,prune_ki,suc_call_ki,gen_hi,push_hi,pop_hi,prune_hi,suc_call_hi,reevaluate,density
3,22003.9,107102,115963,97448,15,2429,130707,122872,14372,700826,412,14079,11632,386,42502,971,0.000834824
3,39575.6,107102,115963,97448,13,2429,130707,122872,14372,700826,412,14079,11632,386,42502,971,0.000834824
3,45920.2,107102,115963,97448,53,2429,130707,122872,14372,700826,412,14079,11632,386,42502,971,0.000834824
3,50568,259771,277617,243274,38,4380,268151,255139,27394,1582946,784,31321,26760,862,97420,4237,0.000834824
3,58348.9,259771,277617,243274,82,4380,268151,255139,27394,1582946,784,31321,26760,862,97420,4237,0.000834824
3,66633.7,259771,277617,243274,20,4380,268151,255139,27394,1582946,784,31321,26760,862,97420,4237,0.000834824
3,18178.6,175310,93706.4,83017,15,3838,193198,178571,19696,932701,317,10341,8402,284,25212,1537,0.000834824
3,36092.3,175310,93706.4,83017,38,3838,193198,178571,19696,932701,317,10341,8402,284,25212,1537,0.000834824
3,39931.9,175310,93706.4,83017,11,3838,193198,178571,19696,932701,317,10341,8402,284,25212,1537,0.000834824
3,33027.9,360571,265870,229961,54,5837,345810,330013,35517,2056234,844,31531,26912,1121,105625,2845,0.000834824
3,57203.6,360571,265870,229961,35,5837,345810,330013,35517,2056234,844,31531,26912,1121,105625,2845,0.000834824
3,62134.1,360571,265870,229961,91,5837,345810,330013,35517,2056234,844,31531,26912,1121,105625,2845,0.000834824
3,20321,176961,185988,158997,20,3614,217935,206357,22643,1295569,705,23778,19954,968,80362,1038,0.000834824
3,34392.5,176961,185988,158997,14,3614,217935,206357,22643,1295569,705,23778,19954,968,80362,1038,0.000834824
3,70423.6,176961,185988,158997,99,3614,217935,206357,22643,1295569,705,23778,19954,968,80362,1038,0.000834824
3,20181.2,130470,115471,100259,15,3183,163150,154004,17244,873351,411,14594,12074,357,42588,1341,0.000834824
3,38218.6,130470,115471,100259,62,3183,163150,154004,17244,873351,411,14594,12074,357,42588,1341,0.000834824
3,43921.9,130470,115471,100259,43,3183,163150,154004,17244,873351,411,14594,12074,357,42588,1341,0.000834824
3,14744.8,75298.3,59326.7,52410,13,2328,111793,102646,11517,500799,204,7087,5719,102,19407,809,0.000834824
3,24982,75298.3,59326.7,52410,22,2328,111793,102646,11517,500799,204,7087,5719,102,19407,809,0.000834824
3,31317.4,75298.3,59326.7,52410,13,2328,111793,102646,11517,500799,204,7087,5719,102,19407,809,0.000834824
3,4746.19,22928.1,15613.6,13637,8,993,39952,36463,3750,185282,72,2071,1585,35,5176,170,0.000834824
3,18509.6,22928.1,15613.6,13637,18,993,39952,36463,3750,185282,72,2071,1585,35,5176,170,0.000834824
3,21326.1,22928.1,15613.6,13637,27,993,39952,36463,3750,185282,72,2071,1585,35,5176,170,0.000834824
3,44064.3,340383,270879,234895,48,5789,349630,334479,35550,2135184,837,32155,27718,844,112192,2942,0.000834824
