K,dist,cost_ki,cost_hi,h_cost,vnum,gen_ki,push_ki,pop_ki,prune_ki,suc_call_ki,gen_hi,push_hi,pop_hi,prune_hi,suc_call_hi,reevaluate,density
7,20646,298913,301888,237273,20,4509,270751,259953,27389,1652221,1322,57086,49649,1837,176816,10851,0.0010917
7,38894.5,298913,301888,237273,26,4509,270751,259953,27389,1652221,1322,57086,49649,1837,176816,10851,0.0010917
7,42770.3,298913,301888,237273,7,4509,270751,259953,27389,1652221,1322,57086,49649,1837,176816,10851,0.0010917
7,55377,298913,301888,237273,51,4509,270751,259953,27389,1652221,1322,57086,49649,1837,176816,10851,0.0010917
7,63638.5,298913,301888,237273,76,4509,270751,259953,27389,1652221,1322,57086,49649,1837,176816,10851,0.0010917
7,71007.3,298913,301888,237273,61,4509,270751,259953,27389,1652221,1322,57086,49649,1837,176816,10851,0.0010917
7,77623.3,298913,301888,237273,29,4509,270751,259953,27389,1652221,1322,57086,49649,1837,176816,10851,0.0010917
7,4383.99,341129,336516,262902,7,5036,331734,318788,32501,2158060,1576,72100,63701,2186,241790,12587,0.0010917
7,33587.7,341129,336516,262902,7,5036,331734,318788,32501,2158060,1576,72100,63701,2186,241790,12587,0.0010917
7,47793.1,341129,336516,262902,52,5036,331734,318788,32501,2158060,1576,72100,63701,2186,241790,12587,0.0010917
7,58223.2,341129,336516,262902,35,5036,331734,318788,32501,2158060,1576,72100,63701,2186,241790,12587,0.0010917
7,68658.4,341129,336516,262902,86,5036,331734,318788,32501,2158060,1576,72100,63701,2186,241790,12587,0.0010917
7,85540.2,341129,336516,262902,83,5036,331734,318788,32501,2158060,1576,72100,63701,2186,241790,12587,0.0010917
7,97954.2,341129,336516,262902,123,5036,331734,318788,32501,2158060,1576,72100,63701,2186,241790,12587,0.0010917
7,20181.1,430078,188896,140334,18,6164,385119,379568,37821,2620442,1137,46937,40720,1538,146590,7042,0.0010917
7,20230.7,430078,188896,140334,26,6164,385119,379568,37821,2620442,1137,46937,40720,1538,146590,7042,0.0010917
7,34671.6,430078,188896,140334,9,6164,385119,379568,37821,2620442,1137,46937,40720,1538,146590,7042,0.0010917
7,45380.7,430078,188896,140334,46,6164,385119,379568,37821,2620442,1137,46937,40720,1538,146590,7042,0.0010917
7,52610.1,430078,188896,140334,6,6164,385119,379568,37821,2620442,1137,46937,40720,1538,146590,7042,0.0010917
7,67826.9,430078,188896,140334,69,6164,385119,379568,37821,2620442,1137,46937,40720,1538,146590,7042,0.0010917
7,88925.8,430078,188896,140334,112,6164,385119,379568,37821,2620442,1137,46937,40720,1538,146590,7042,0.0010917
7,37490.4,329461,502379,389998,47,5261,340637,328050,33337,2257408,2165,99386,88897,3746,370024,16379,0.0010917
7,46428.7,329461,502379,389998,56,5261,340637,328050,33337,2257408,2165,99386,88897,3746,370024,16379,0.0010917
7,64428.3,329461,502379,389998,38,5261,340637,328050,33337,2257408,2165,99386,88897,3746,370024,16379,0.0010917
7,83299.7,329461,502379,389998,8,5261,340637,328050,33337,2257408,2165,99386,88897,3746,370024,16379,0.0010917
7,84513.9,329461,502379,389998,84,5261,340637,328050,33337,2257408,2165,99386,88897,3746,370024,16379,0.0010917
7,94259.2,329461,502379,389998,102,5261,340637,328050,33337,2257408,2165,99386,88897,3746,370024,16379,0.0010917
7,99766.3,329461,502379,389998,102,5261,340637,328050,33337,2257408,2165,99386,88897,3746,370024,16379,0.0010917
7,40284.8,319946,419516,342566,37,5061,317742,304826,31321,2028374,1556,71930,63446,2248,219796,15239,0.0010917
7,51327.8,319946,419516,342566,46,5061,317742,304826,31321,2028374,1556,71930,63446,2248,219796,15239,0.0010917
7,55262.6,319946,419516,342566,19,5061,317742,304826,31321,2028374,1556,71930,63446,2248,219796,15239,0.0010917
7,79854.2,319946,419516,342566,70,5061,317742,304826,31321,2028374,1556,71930,63446,2248,219796,15239,0.0010917
7,82731,319946,419516,342566,104,5061,317742,304826,31321,2028374,1556,71930,63446,2248,219796,15239,0.0010917
7,89818.7,319946,419516,342566,3,5061,317742,304826,31321,2028374,1556,71930,63446,2248,219796,15239,0.0010917
7,95303.8,319946,419516,342566,96,5061,317742,304826,31321,2028374,1556,71930,63446,2248,219796,15239,0.0010917
7,9397.96,273007,215937,166948,6,4547,281519,270534,29194,1738374,1125,46542,39999,1081,136407,8685,0.0010917
7,23494.4,273007,215937,166948,3,4547,281519,270534,29194,1738374,1125,46542,39999,1081,136407,8685,0.0010917
7,45706.5,273007,215937,166948,17,4547,281519,270534,29194,1738374,1125,46542,39999,1081,136407,8685,0.0010917
7,54714.8,273007,215937,166948,64,4547,281519,270534,29194,1738374,1125,46542,39999,1081,136407,8685,0.0010917
7,65446.5,273007,215937,166948,40,4547,281519,270534,29194,1738374,1125,46542,39999,1081,136407,8685,0.0010917
7,69847.7,273007,215937,166948,73,4547,281519,270534,29194,1738374,1125,46542,39999,1081,136407,8685,0.0010917
7,81003.7,273007,215937,166948,37,4547,281519,270534,29194,1738374,1125,46542,39999,1081,136407,8685,0.0010917
7,19923.6,230997,211735,172152,9,4354,241132,230759,24977,1387897,990,39593,33938,1254,111724,6782,0.0010917
7,31539.9,230997,211735,172152,38,4354,241132,230759,24977,1387897,990,39593,33938,1254,111724,6782,0.0010917
7,36953.8,230997,211735,172152,34,4354,241132,230759,24977,1387897,990,39593,33938,1254,111724,6782,0.0010917
7,37023.6,230997,211735,172152,33,4354,241132,230759,24977,1387897,990,39593,33938,1254,111724,6782,0.0010917
7,46184.2,230997,211735,172152,50,4354,241132,230759,24977,1387897,990,39593,33938,1254,111724,6782,0.0010917
7,61719.4,230997,211735,172152,9,4354,241132,230759,24977,1387897,990,39593,33938,1254,111724,6782,0.0010917
7,63150.1,230997,211735,172152,77,4354,241132,230759,24977,1387897,990,39593,33938,1254,111724,6782,0.0010917
7,17924.3,488020,321189,246266,17,6178,406300,400508,39086,2866144,1603,71206,62629,2636,235700,11635,0.0010917
7,30697.2,488020,321189,246266,7,6178,406300,400508,39086,2866144,1603,71206,62629,2636,235700,11635,0.0010917
7,45956.8,488020,321189,246266,23,6178,406300,400508,39086,2866144,1603,71206,62629,2636,235700,11635,0.0010917
7,62277.8,488020,321189,246266,65,6178,406300,400508,39086,2866144,1603,71206,62629,2636,235700,11635,0.0010917
7,65013.9,488020,321189,246266,34,6178,406300,400508,39086,2866144,1603,71206,62629,2636,235700,11635,0.0010917
7,84724,488020,321189,246266,88,6178,406300,400508,39086,2866144,1603,71206,62629,2636,235700,11635,0.0010917
7,104793,488020,321189,246266,128,6178,406300,400508,39086,2866144,1603,71206,62629,2636,235700,11635,0.0010917
7,38266.8,328363,469578,385647,46,5125,322235,309317,31682,2071083,1716,78322,69128,2400,245189,16416,0.0010917
7,51453.2,328363,469578,385647,34,5125,322235,309317,31682,2071083,1716,78322,69128,2400,245189,16416,0.0010917
7,57172.2,328363,469578,385647,21,5125,322235,309317,31682,2071083,1716,78322,69128,2400,245189,16416,0.0010917
7,77683.7,328363,469578,385647,70,5125,322235,309317,31682,2071083,1716,78322,69128,2400,245189,16416,0.0010917
7,82509.3,328363,469578,385647,101,5125,322235,309317,31682,2071083,1716,78322,69128,2400,245189,16416,0.0010917
7,91392.4,328363,469578,385647,10,5125,322235,309317,31682,2071083,1716,78322,69128,2400,245189,16416,0.0010917
7,95082.2,328363,469578,385647,93,5125,322235,309317,31682,2071083,1716,78322,69128,2400,245189,16416,0.0010917
7,14951.4,475906,264783,201725,24,6153,394631,389079,38467,2739886,1373,59324,51805,1998,187615,9752,0.0010917
7,27420.2,475906,264783,201725,12,6153,394631,389079,38467,2739886,1373,59324,51805,1998,187615,9752,0.0010917
7,38883,475906,264783,201725,15,6153,394631,389079,38467,2739886,1373,59324,51805,1998,187615,9752,0.0010917
7,55205.6,475906,264783,201725,54,6153,394631,389079,38467,2739886,1373,59324,51805,1998,187615,9752,0.0010917
7,57940.1,475906,264783,201725,26,6153,394631,389079,38467,2739886,1373,59324,51805,1998,187615,9752,0.0010917
7,77651.8,475906,264783,201725,77,6153,394631,389079,38467,2739886,1373,59324,51805,1998,187615,9752,0.0010917
7,97344,475906,264783,201725,119,6153,394631,389079,38467,2739886,1373,59324,51805,1998,187615,9752,0.0010917
7,14276.2,449762,368741,294387,15,6180,400952,392499,38598,2709907,1556,68422,59946,2078,201156,15107,0.0010917
7,44708.5,449762,368741,294387,48,6180,400952,392499,38598,2709907,1556,68422,59946,2078,201156,15107,0.0010917
7,52830,449762,368741,294387,52,6180,400952,392499,38598,2709907,1556,68422,59946,2078,201156,15107,0.0010917
7,59197.7,449762,368741,294387,51,6180,400952,392499,38598,2709907,1556,68422,59946,2078,201156,15107,0.0010917
7,71218.6,449762,368741,294387,94,6180,400952,392499,38598,2709907,1556,68422,59946,2078,201156,15107,0.0010917
7,75919.9,449762,368741,294387,41,6180,400952,392499,38598,2709907,1556,68422,59946,2078,201156,15107,0.0010917
7,99576.5,449762,368741,294387,88,6180,400952,392499,38598,2709907,1556,68422,59946,2078,201156,15107,0.0010917
7,6106.9,235447,193938,157544,4,4212,234828,223966,24525,1323969,883,34973,29475,801,92679,6110,0.0010917
7,26049.1,235447,193938,157544,35,4212,234828,223966,24525,1323969,883,34973,29475,801,92679,6110,0.0010917
7,33578,235447,193938,157544,45,4212,234828,223966,24525,1323969,883,34973,29475,801,92679,6110,0.0010917
7,44110.9,235447,193938,157544,40,4212,234828,223966,24525,1323969,883,34973,29475,801,92679,6110,0.0010917
7,53068.8,235447,193938,157544,63,4212,234828,223966,24525,1323969,883,34973,29475,801,92679,6110,0.0010917
7,53211.6,235447,193938,157544,34,4212,234828,223966,24525,1323969,883,34973,29475,801,92679,6110,0.0010917
7,56415.2,235447,193938,157544,27,4212,234828,223966,24525,1323969,883,34973,29475,801,92679,6110,0.0010917
7,21402.5,238095,173457,139248,25,4553,251018,238933,26074,1413521,930,36347,31009,935,103896,6284,0.0010917
7,31251.2,238095,173457,139248,34,4553,251018,238933,26074,1413521,930,36347,31009,935,103896,6284,0.0010917
7,31891.5,238095,173457,139248,31,4553,251018,238933,26074,1413521,930,36347,31009,935,103896,6284,0.0010917
7,33998.4,238095,173457,139248,25,4553,251018,238933,26074,1413521,930,36347,31009,935,103896,6284,0.0010917
7,36230.9,238095,173457,139248,47,4553,251018,238933,26074,1413521,930,36347,31009,935,103896,6284,0.0010917
7,52558,238095,173457,139248,33,4553,251018,238933,26074,1413521,930,36347,31009,935,103896,6284,0.0010917
7,61465.7,238095,173457,139248,79,4553,251018,238933,26074,1413521,930,36347,31009,935,103896,6284,0.0010917
7,11869,390807,123474,93424,18,5898,332722,321768,33768,1995866,793,29825,25134,771,80070,4744,0.0010917
7,25889.5,390807,123474,93424,16,5898,332722,321768,33768,1995866,793,29825,25134,771,80070,4744,0.0010917
7,30708.8,390807,123474,93424,12,5898,332722,321768,33768,1995866,793,29825,25134,771,80070,4744,0.0010917
7,33810.2,390807,123474,93424,44,5898,332722,321768,33768,1995866,793,29825,25134,771,80070,4744,0.0010917
7,38349.5,390807,123474,93424,35,5898,332722,321768,33768,1995866,793,29825,25134,771,80070,4744,0.0010917
7,50754.2,390807,123474,93424,12,5898,332722,321768,33768,1995866,793,29825,25134,771,80070,4744,0.0010917
7,63319.9,390807,123474,93424,90,5898,332722,321768,33768,1995866,793,29825,25134,771,80070,4744,0.0010917
7,26400.4,263567,229054,180643,6,4539,267695,256674,26927,1621040,1209,48638,41924,1539,153838,7598,0.0010917
7,30181.8,263567,229054,180643,36,4539,267695,256674,26927,1621040,1209,48638,41924,1539,153838,7598,0.0010917
7,44548.1,263567,229054,180643,35,4539,267695,256674,26927,1621040,1209,48638,41924,1539,153838,7598,0.0010917
7,44793.6,263567,229054,180643,58,4539,267695,256674,26927,1621040,1209,48638,41924,1539,153838,7598,0.0010917
7,48413.5,263567,229054,180643,53,4539,267695,256674,26927,1621040,1209,48638,41924,1539,153838,7598,0.0010917
7,74900,263567,229054,180643,25,4539,267695,256674,26927,1621040,1209,48638,41924,1539,153838,7598,0.0010917
7,76836,263567,229054,180643,88,4539,267695,256674,26927,1621040,1209,48638,41924,1539,153838,7598,0.0010917
