K,dist,cost_ki,cost_hi,h_cost,vnum,gen_ki,push_ki,pop_ki,prune_ki,suc_call_ki,gen_hi,push_hi,pop_hi,prune_hi,suc_call_hi,reevaluate,density
2,52086.5,7844.93,12873.5,11532,3,405,15513,14222,1449,59444,52,1556,1138,3,3389,65,0.00833333
2,56955.6,7844.93,12873.5,11532,13,405,15513,14222,1449,59444,52,1556,1138,3,3389,65,0.00833333
2,23131.4,1033.49,4589.64,4164,17,116,2906,2484,225,9529,29,535,396,7,1182,78,0.00833333
2,29635.5,1033.49,4589.64,4164,17,116,2906,2484,225,9529,29,535,396,7,1182,78,0.00833333
2,17584.8,1339.26,2695.79,2474,9,120,3716,3257,247,12976,17,321,217,0,567,42,0.00833333
2,29622,1339.26,2695.79,2474,18,120,3716,3257,247,12976,17,321,217,0,567,42,0.00833333
2,63337.1,6778.01,16158.4,14613,8,387,15825,14502,1518,61758,51,1872,1425,5,4005,172,0.00833333
2,65100,6778.01,16158.4,14613,18,387,15825,14502,1518,61758,51,1872,1425,5,4005,172,0.00833333
2,41906,6502.18,11348.8,10291,15,378,14351,13099,1292,53830,52,1259,933,25,2982,134,0.00833333
2,42901.7,6502.18,11348.8,10291,6,378,14351,13099,1292,53830,52,1259,933,25,2982,134,0.00833333
2,23935.6,1100.62,3581.75,3286,11,112,3271,2778,206,9605,25,356,247,2,524,54,0.00833333
2,26342.4,1100.62,3581.75,3286,14,112,3271,2778,206,9605,25,356,247,2,524,54,0.00833333
2,30513.2,4531.03,3074.02,2829,8,246,9048,8056,668,29965,18,326,228,1,418,77,0.00833333
2,35074.2,4531.03,3074.02,2829,7,246,9048,8056,668,29965,18,326,228,1,418,77,0.00833333
2,23062.5,1717.52,2743.26,2500,7,182,5040,4330,331,15255,23,326,223,2,451,65,0.00833333
2,27438.1,1717.52,2743.26,2500,10,182,5040,4330,331,15255,23,326,223,2,451,65,0.00833333
2,8623.31,394.587,655.351,595,4,74,1519,1170,63,3544,13,87,57,0,141,10,0.00833333
2,14997.2,394.587,655.351,595,5,74,1519,1170,63,3544,13,87,57,0,141,10,0.00833333
2,23294.4,2025.44,7890.12,7239,15,130,4665,4174,399,16238,30,763,584,9,1519,89,0.00833333
2,38945.5,2025.44,7890.12,7239,20,130,4665,4174,399,16238,30,763,584,9,1519,89,0.00833333
2,19812.4,436.624,2527.27,2353,10,74,1490,1181,73,4005,18,205,132,0,308,15,0.00833333
2,20133.1,436.624,2527.27,2353,3,74,1490,1181,73,4005,18,205,132,0,308,15,0.00833333
2,20750.6,1266.34,2932.38,2665,12,120,3138,2636,190,9533,20,355,260,2,651,50,0.00833333
2,22946.5,1266.34,2932.38,2665,12,120,3138,2636,190,9533,20,355,260,2,651,50,0.00833333
2,13610.2,1229.37,2378.7,2214,5,136,3351,2726,162,9270,13,169,112,0,226,26,0.00833333
2,20861.4,1229.37,2378.7,2214,12,136,3351,2726,162,9270,13,169,112,0,226,26,0.00833333
2,8710.09,2429.76,3597.74,3316,9,122,3720,3151,226,10856,17,319,217,1,625,20,0.00833333
2,23460.8,2429.76,3597.74,3316,11,122,3720,3151,226,10856,17,319,217,1,625,20,0.00833333
2,39111.6,4396.15,9295.28,8500,15,248,8799,7859,678,31143,44,994,771,5,2135,152,0.00833333
