K,dist,cost_ki,cost_hi,h_cost,vnum,gen_ki,push_ki,pop_ki,prune_ki,suc_call_ki,gen_hi,push_hi,pop_hi,prune_hi,suc_call_hi,reevaluate,density
3,35902.6,25961.9,35880.7,29873,4,1002,43755,40655,4705,192705,201,6012,4833,111,15161,740,0.0029976
3,57138.1,25961.9,35880.7,29873,27,1002,43755,40655,4705,192705,201,6012,4833,111,15161,740,0.0029976
3,72560.7,25961.9,35880.7,29873,20,1002,43755,40655,4705,192705,201,6012,4833,111,15161,740,0.0029976
3,6549.78,14219.2,13472.3,10917,7,602,23238,21272,2417,95205,101,2708,2065,35,6085,228,0.0029976
3,32744.7,14219.2,13472.3,10917,23,602,23238,21272,2417,95205,101,2708,2065,35,6085,228,0.0029976
3,53705.2,14219.2,13472.3,10917,24,602,23238,21272,2417,95205,101,2708,2065,35,6085,228,0.0029976
3,8808.14,31092.9,10419.3,8530,8,1158,49999,46803,5112,217676,92,2175,1655,30,5260,104,0.0029976
3,17327.3,31092.9,10419.3,8530,11,1158,49999,46803,5112,217676,92,2175,1655,30,5260,104,0.0029976
3,58468.8,31092.9,10419.3,8530,29,1158,49999,46803,5112,217676,92,2175,1655,30,5260,104,0.0029976
3,32635.5,28595.1,35268.2,29340,19,1069,50271,47213,5200,229389,192,6008,4796,112,14934,578,0.0029976
3,33449.9,28595.1,35268.2,29340,12,1069,50271,47213,5200,229389,192,6008,4796,112,14934,578,0.0029976
3,73705.9,28595.1,35268.2,29340,44,1069,50271,47213,5200,229389,192,6008,4796,112,14934,578,0.0029976
3,17749,19636.6,7040.58,5858,11,777,32811,30371,3229,138601,57,1289,939,0,1914,245,0.0029976
3,47931.9,19636.6,7040.58,5858,6,777,32811,30371,3229,138601,57,1289,939,0,1914,245,0.0029976
3,58659.9,19636.6,7040.58,5858,4,777,32811,30371,3229,138601,57,1289,939,0,1914,245,0.0029976
3,19325.3,34166.9,31504.3,25729,11,1250,57624,54338,6167,276318,219,6144,4926,149,16732,432,0.0029976
3,35772.5,34166.9,31504.3,25729,25,1250,57624,54338,6167,276318,219,6144,4926,149,16732,432,0.0029976
3,82625.2,34166.9,31504.3,25729,42,1250,57624,54338,6167,276318,219,6144,4926,149,16732,432,0.0029976
3,29186.8,15059.6,15598.1,13213,11,878,31020,27574,2734,110893,103,2648,2050,32,5894,347,0.0029976
3,29191.6,15059.6,15598.1,13213,14,878,31020,27574,2734,110893,103,2648,2050,32,5894,347,0.0029976
3,39517.8,15059.6,15598.1,13213,22,878,31020,27574,2734,110893,103,2648,2050,32,5894,347,0.0029976
3,29936.3,14038.5,16789,13890,11,718,27019,24978,2766,114395,108,3232,2519,40,7824,334,0.0029976
3,43286.5,14038.5,16789,13890,6,718,27019,24978,2766,114395,108,3232,2519,40,7824,334,0.0029976
3,49377.4,14038.5,16789,13890,31,718,27019,24978,2766,114395,108,3232,2519,40,7824,334,0.0029976
3,40099.8,20112.7,42148.6,36538,10,843,36653,33819,3944,159125,180,6202,5139,129,15376,1079,0.0029976
3,65302.1,20112.7,42148.6,36538,31,843,36653,33819,3944,159125,180,6202,5139,129,15376,1079,0.0029976
