         k,      dist,      rank,  max_rank,      vnum, cost_edbt,  gen_edbt,  cost_ki0,   gen_ki0,   cost_ki,    gen_ki, cost_poly,  gen_poly,  cost_ffp,   gen_ffp,   cost_hi,    gen_hi,     hcost,     hcall,    hreuse,reevaluate,  cost_hi2,   gen_hi2,    hcost2,    hcall2,   hreuse2,   cost_fi,    gen_fi,  cost_pre,   gen_pre,   edgecnt,  fencecnt,    keycnt,      miss,false_retrieval,       pts,     polys
         7,   51608.1,         7,         7,       297,         0,         0,    977166,1.22465e+06,    318327,    315818,   24569.7,     58021,   21924.7,     58021,    395658,     41043,    345368,     42586,      4626,      7341,    398483,     47976,    344856,     42129,      4535,    247936,    166363,    433066,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         7,   75020.8,         6,         7,       262,         0,         0,1.11567e+06,1.57756e+06,    281168,    321193,   29113.8,     64176,     27528,     64176,    452710,     47590,    395476,     49724,      4938,      8312,    449594,     54348,    388685,     48209,      4768,    213808,    163725,    433066,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         7,   50453.6,         7,         7,       210,         0,         0,    901125,1.23711e+06,    297355,    319397,   15334.9,     37007,   13952.7,     37007,    266359,     32914,    229285,     32880,      3526,      4453,    267243,     37445,    228819,     32944,      3448,    183507,    147325,    433066,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         7,   65013.8,         7,         7,       185,         0,         0,    892079,1.36463e+06,    236120,    282031,   11233.6,     30321,   10193.1,     30321,    240759,     22198,    214416,     26837,      2469,      7812,    245290,     30269,    215923,     26991,      2379,    228074,    171453,    433066,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         7,   61271.7,         7,         7,       355,         0,         0,1.00029e+06,1.36176e+06,    362761,    367743,   30512.7,     69574,   27886.6,     69574,    468842,     49271,    411605,     52099,      5139,      9323,    460363,     57643,    398963,     51080,      5021,    369454,    231139,    433066,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         7,   44249.1,         7,         7,       236,         0,         0,    702987,1.04717e+06,    202121,    247457,   12577.3,     30801,   10272.2,     30801,    247998,     27596,    218587,     28606,      3017,      4831,    254779,     32640,    221158,     28772,      2953,    132589,    110907,    433066,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         7,   94947.2,         7,         7,       390,         0,         0,1.49525e+06,1.96086e+06,    498013,    483316,   66563.8,    131897,   67076.9,    131897,    769866,     82640,    658611,     88546,      7833,     15896,    733061,     93500,    621655,     83593,      7492,    565564,    341844,    433066,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         7,   81288.1,         7,         7,       252,         0,         0, 1.281e+06,1.68186e+06,    493744,    470281,   63292.1,    117509,   56847.8,    117509,    454371,     55106,    389150,     56824,      5926,      9131,    448170,     62655,    378543,     55306,      5687,    532862,    328420,    433066,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         7,   91130.1,         7,         7,       376,         0,         0,1.43727e+06,1.85721e+06,    526866,    498959,   73187.3,    137485,   65996.9,    137485,    668589,     75663,    570668,     79187,      7546,     13026,    648551,     86336,    550066,     76872,      7285,    638105,    363381,    433066,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         7,   91850.6,         7,         7,       387,         0,         0,1.44586e+06,1.87446e+06,    522975,    492640,   53219.1,    109312,     53279,    109312,    727446,     77755,    626953,     82763,      7759,     14776,    710284,     89577,    607823,     79850,      7504,    632531,    360885,    433066,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
