K,dist,cost_ki,cost_hi,h_cost,vnum,gen_ki,push_ki,pop_ki,prune_ki,suc_call_ki,gen_hi,push_hi,pop_hi,prune_hi,suc_call_hi,reevaluate,density
3,20108.8,144460,93801.2,84945,16,3328,165818,153653,17016,795315,267,8471,6938,192,21407,1077,0.00146747
3,33305,144460,93801.2,84945,30,3328,165818,153653,17016,795315,267,8471,6938,192,21407,1077,0.00146747
3,43843.6,144460,93801.2,84945,44,3328,165818,153653,17016,795315,267,8471,6938,192,21407,1077,0.00146747
3,14976.1,58174.1,53001.6,48164,25,1757,80082,73801,8288,367023,155,5261,4078,102,12286,576,0.00146747
3,34382,58174.1,53001.6,48164,35,1757,80082,73801,8288,367023,155,5261,4078,102,12286,576,0.00146747
3,34921.4,58174.1,53001.6,48164,17,1757,80082,73801,8288,367023,155,5261,4078,102,12286,576,0.00146747
3,2069.58,11128,9972.38,9164,4,460,17636,15337,1402,60420,48,1017,748,6,1844,139,0.00146747
3,15196.6,11128,9972.38,9164,19,460,17636,15337,1402,60420,48,1017,748,6,1844,139,0.00146747
3,16095.2,11128,9972.38,9164,10,460,17636,15337,1402,60420,48,1017,748,6,1844,139,0.00146747
3,17506.5,33261,49787.7,45413,28,1330,60217,55482,6267,258437,149,5056,3978,52,11803,682,0.00146747
3,30235.3,33261,49787.7,45413,11,1330,60217,55482,6267,258437,149,5056,3978,52,11803,682,0.00146747
3,34672.7,33261,49787.7,45413,15,1330,60217,55482,6267,258437,149,5056,3978,52,11803,682,0.00146747
3,7502.64,71444.4,134630,120878,13,1988,100354,94559,10492,512300,452,14012,11261,304,41644,525,0.00146747
3,22967.9,71444.4,134630,120878,24,1988,100354,94559,10492,512300,452,14012,11261,304,41644,525,0.00146747
3,50906.5,71444.4,134630,120878,62,1988,100354,94559,10492,512300,452,14012,11261,304,41644,525,0.00146747
3,25314.4,31554,47396.4,43447,35,1259,57400,52689,6013,248381,114,4093,3174,27,8874,634,0.00146747
3,27823.3,31554,47396.4,43447,5,1259,57400,52689,6013,248381,114,4093,3174,27,8874,634,0.00146747
3,36331.3,31554,47396.4,43447,11,1259,57400,52689,6013,248381,114,4093,3174,27,8874,634,0.00146747
3,12481.7,38687.1,9015.22,8231,16,1419,59811,53977,5636,242194,35,922,685,0,1512,151,0.00146747
3,23357.5,38687.1,9015.22,8231,4,1419,59811,53977,5636,242194,35,922,685,0,1512,151,0.00146747
3,27845.1,38687.1,9015.22,8231,6,1419,59811,53977,5636,242194,35,922,685,0,1512,151,0.00146747
3,22667.9,41936.6,100945,91472,7,1494,70505,65789,7189,336720,286,9757,7921,257,27285,824,0.00146747
3,36171.1,41936.6,100945,91472,40,1494,70505,65789,7189,336720,286,9757,7921,257,27285,824,0.00146747
3,37163.9,41936.6,100945,91472,46,1494,70505,65789,7189,336720,286,9757,7921,257,27285,824,0.00146747
3,42711.5,133398,204843,187007,23,3168,170440,161031,18181,961197,501,18524,15395,471,50723,2995,0.00146747
3,56883.4,133398,204843,187007,62,3168,170440,161031,18181,961197,501,18524,15395,471,50723,2995,0.00146747
3,65080.5,133398,204843,187007,16,3168,170440,161031,18181,961197,501,18524,15395,471,50723,2995,0.00146747
3,26141.3,105742,139652,126044,27,2722,143132,134895,15289,762495,422,14017,11743,391,43609,1070,0.00146747
3,29591.5,105742,139652,126044,5,2722,143132,134895,15289,762495,422,14017,11743,391,43609,1070,0.00146747
3,55996.8,105742,139652,126044,53,2722,143132,134895,15289,762495,422,14017,11743,391,43609,1070,0.00146747
