K,order,dist,cost_polyanya,cost_ki,cost_hi,h_cost,vnum,gen_poly,push_poly,pop_poly,gen_ki,push_ki,pop_ki,prune_ki,suc_call_ki,gen_hi,push_hi,pop_hi,prune_hi,suc_call_hi,heuristic_call,reevaluate,pts,polys
4,4,47622.3,104098,134052,146615,129217,15,149165,145224,124838,141214,138590,130390,14402,739879,13298,15668,12975,335,37581,14172,2821,8,7819
4,4,37626.1,47304.7,136353,173340,151198,56,81411,79103,65500,157733,154595,143032,16147,746741,16839,18495,15382,593,51007,16627,2188,8,7819
4,4,53004.9,52361.3,340896,165567,143798,76,94302,91547,76199,287733,282672,268829,28468,1607824,16393,18088,15077,382,51645,16202,2167,8,7819
4,4,45367.9,60590.8,197959,182108,158540,61,103043,100091,83400,202699,198965,187721,20276,1076890,18929,20548,17084,560,56410,18378,2226,8,7819
4,4,51917.6,57008.1,277216,209766,179416,81,100399,97461,81230,261557,256869,244242,26049,1453587,23026,24770,20723,776,74922,22264,2472,8,7819
4,4,48602.5,67686.4,152825,124366,106596,54,108713,105814,90425,170115,166965,156287,17166,859043,13607,14591,12051,338,40917,13010,1399,8,7819
4,4,64677.1,97895.6,272655,342561,292429,61,166043,161743,137529,266052,261623,249065,26335,1523670,34528,37518,31876,963,117464,33757,3949,8,7819
4,4,72788.8,123758,257353,261442,219459,75,189458,184685,159619,257711,253659,240803,26424,1512986,27953,29991,25562,945,102186,26900,2777,8,7819
4,4,47027.1,77244.1,147881,104527,92595,11,120156,116942,99890,159651,156665,147942,16410,846827,9410,11228,9313,187,26883,10131,2118,8,7819
4,4,38964.9,38505.7,165230,194045,169172,62,75796,73566,60589,173130,169757,157163,17655,824549,19505,21442,17601,572,58100,19215,2537,8,7819
4,4,45603.7,32447.3,252158,122328,107442,26,64280,62361,51300,252708,248130,230262,25684,1251846,12691,14283,11786,288,39810,12835,1991,8,7819
4,4,33886.1,35369.6,101143,94961.3,83798,46,62907,61009,50605,127855,125344,115087,12894,577716,9694,10679,8539,236,26207,9440,1321,8,7819
4,4,44678.3,33959.4,244789,127435,111929,37,63734,61863,50833,240623,236229,218584,24188,1175446,13004,14514,11984,362,39256,13032,1932,8,7819
4,4,40361,34559.1,178218,158041,138139,45,69634,67586,55405,191814,188101,173720,19502,916465,15876,17705,14595,475,47772,15928,2325,8,7819
4,4,34565,60156.5,55657.6,71378.8,62159,50,95734,93034,78296,77387,75865,71041,8051,365128,7406,8359,6844,186,20697,7509,1183,8,7819
4,4,42845.3,94797.8,99771.5,165769,145336,53,142224,138502,119101,120496,118172,110291,12069,587996,16187,18273,15298,477,48607,16472,2580,8,7819
