k,order,dist,cost_polyanya,cost_ki,cost_hi,cost_hi2,h_cost,h_cost2,vnum,gen_poly,push_poly,gen_ki,push_ki,prune_ki,gen_hi,push_hi,prune_hi,hcall,reevaluate,gen_hi2,push_hi2,prune_hi2,hcall2,reevaluate2,precost,gen_pre,edgecnt,damcnt,pts,polys
7,7,61685.7,15341,126909,162323,143830,143515,122586,29,41729,40433,159354,156453,16541,15461,19755,378,17984,0,15461,19755,378,15812,4761,231758,268938,113311,246327,10,5021
7,7,54206.1,25564.1,82474.1,264319,210488,235790,178979,19,64861,62919,121395,119138,12557,22745,27772,668,25150,0,22877,27913,700,19068,5734,231758,268938,113311,246327,10,5021
7,7,53370,24898.7,76199.5,220620,162850,199124,140197,56,65587,63673,114815,112706,11982,18220,21322,626,19263,0,18220,21322,626,14081,3654,231758,268938,113311,246327,10,5021
7,7,44550.8,8423.76,80398.7,55966.8,54553.8,49691,47531,7,23864,23099,124113,121599,12638,5382,7089,72,6399,0,5382,7089,72,5589,1893,231758,268938,113311,246327,10,5021
7,7,62841.7,26404.2,116672,143395,129013,128622,112517,56,58397,56661,157122,154242,16489,11413,15837,436,14553,0,11528,15991,482,12457,4799,231758,268938,113311,246327,10,5021
7,7,38147.4,7551.29,69586.5,58502.9,52006.2,52030,44692,30,20759,20021,101000,98873,9815,5902,7337,108,6596,0,5902,7337,108,5522,1641,231758,268938,113311,246327,10,5021
7,7,73692.6,37727.6,139494,295981,248058,261289,210074,60,86332,83749,178235,175168,18554,25759,33371,913,30527,0,25759,33371,913,26034,8346,231758,268938,113311,246327,10,5021
7,7,38187.9,11627.7,56166.6,151621,96520.6,137547,82329,30,34024,32890,88408,86629,8525,12611,15170,302,13720,0,12609,15165,302,8702,2979,231758,268938,113311,246327,10,5021
7,7,71228.8,36086.8,122832,287825,213664,259146,183843,69,91637,88911,163949,161171,17666,21301,29781,723,27491,0,21386,29831,741,21603,9073,231758,268938,113311,246327,10,5021
7,7,39515.6,10838.9,67296.2,82001.3,80505.3,72490,69466,53,25781,24969,102876,100789,10156,8846,10211,213,9132,0,8846,10211,213,8052,1624,231758,268938,113311,246327,10,5021
7,7,32798.4,5538.19,46204.5,32597.7,29589.2,29072,25610,19,15789,15270,69959,68380,6608,3558,4365,51,3862,0,3558,4365,51,3481,936,231758,268938,113311,246327,10,5021
7,7,29992.8,17836.5,33254.3,58374.4,43718.9,52563,37883,9,41616,40408,56881,55616,5434,5170,6531,91,5898,0,5170,6531,91,4406,1545,231758,268938,113311,246327,10,5021
7,7,40935.8,7819.58,84090.6,57438.2,49466.7,51438,42009,10,21802,21126,111237,108964,11266,5374,7196,47,6500,0,5374,7196,47,5044,2005,231758,268938,113311,246327,10,5021
7,7,33410,8669.37,44977.1,40166.8,29802.2,36151,25479,41,19476,18859,74248,72618,7251,3957,4800,92,4300,0,3957,4800,92,3605,983,231758,268938,113311,246327,10,5021
7,7,40471.7,15531.5,75125.3,150598,92856.3,136113,78594,35,37966,36739,103010,100922,10236,12223,15030,313,13643,0,12271,15099,322,8640,3237,231758,268938,113311,246327,10,5021
7,7,48669.3,21261.3,88334.5,124935,108689,110954,93173,47,51541,50022,121504,119196,13045,11855,15070,334,13705,0,11996,15232,385,11898,3612,231758,268938,113311,246327,10,5021
7,7,49926.6,20635.1,92144.4,158585,117189,142115,100377,43,54801,53132,118819,116563,12219,13821,17787,414,16194,0,13821,17780,414,12353,4405,231758,268938,113311,246327,10,5021
7,7,42802.6,28392.3,47396.5,131207,105981,118467,92493,44,68437,66443,75876,74302,7604,11073,13915,291,12616,0,11073,13915,291,10215,3201,231758,268938,113311,246327,10,5021
7,7,61727.3,20294,114281,139636,120572,124666,104723,48,54641,52979,156686,153798,16431,11264,16054,422,14822,0,11264,16054,422,12920,5116,231758,268938,113311,246327,10,5021
7,7,34125.3,7995.86,46132.2,55107.9,43017.5,48889,36888,36,21904,21209,74813,73203,7115,5667,6657,113,5998,0,5667,6657,113,4868,1187,231758,268938,113311,246327,10,5021
7,7,49398.4,14603.4,86722.2,133516,107637,120114,94072,14,39612,38378,125809,123374,13110,10407,13875,234,12691,0,10407,13875,234,10506,3799,231758,268938,113311,246327,10,5021
