         k,      dist,      rank,  max_rank,      vnum, cost_edbt,  gen_edbt,  cost_ki0,   gen_ki0,   cost_ki,    gen_ki, cost_poly,  gen_poly,  cost_ffp,   gen_ffp,   cost_hi,    gen_hi,     hcost,     hcall,    hreuse,reevaluate,  cost_hi2,   gen_hi2,    hcost2,    hcall2,   hreuse2,   cost_fi,    gen_fi,  cost_pre,   gen_pre,   edgecnt,  fencecnt,    keycnt,      miss,false_retrieval,       pts,     polys
         4,   45628.1,         4,         4,       109,         0,         0,    609511,    860586,    107696,    140501,   7482.48,     15501,   5721.94,     15501,    148418,     13811,    131529,     13585,      1357,      1526,    150568,     15520,    133581,     13745,      1330,   79399.1,     65610,    486343,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         4,   31081.5,         4,         4,        80,         0,         0,    294985,    512015,   52420.4,     81850,   2900.49,      8182,   2511.55,      8182,    102543,      7414,     93216,      7852,       941,      1570,    102493,      9032,     92327,      7865,       931,   41455.6,     36218,    486343,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         4,   34295.3,         4,         4,        96,         0,         0,    432908,    695541,   97875.5,    138111,   5121.54,     13981,   5054.96,     13981,    151335,     13540,    136590,     13288,      1477,      1632,    154908,     15284,    138991,     13365,      1468,   42748.8,     42170,    486343,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         4,   40452.2,         4,         4,       163,         0,         0,    625012,    912695,    174283,    200292,   8560.52,     20092,   7425.96,     20092,    217424,     19465,    195375,     18875,      2219,      2214,    241936,     21856,    213601,     19010,      2203,   75332.7,     55713,    486343,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         4,   38375.3,         4,         4,        98,         0,         0,    465283,    742796,    134724,    146574,   4399.43,     12084,      4160,     12084,    103368,      8791,     93124,      8937,      1028,      1421,    101697,     10063,     90984,      8802,       983,     58413,     55653,    486343,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         4,   67701.6,         4,         4,       253,         0,         0,1.02188e+06,1.47438e+06,    298726,    287408,   29007.4,     52075,   28602.2,     52075,    528979,     42289,    470606,     42228,      4459,      5623,    533424,     47186,    466778,     41491,      4402,    291554,    163565,    486343,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         4,   40974.2,         3,         4,        92,         0,         0,    428583,    779226,    113381,    132156,   7083.94,     17072,   7181.29,     17072,    195021,     15242,    172794,     14294,      1703,      1177,    184993,     16425,    163483,     14288,      1683,   66761.7,     55182,    486343,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         4,   48810.3,         4,         4,       202,         0,         0,    620995,    943373,    143155,    169868,   6868.78,     18498,   6032.57,     18498,    157260,     13210,    141840,     14078,      1380,      2694,    151292,     15328,    136140,     13507,      1317,    126842,     84618,    486343,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         4,   60120.4,         4,         4,        36,         0,         0,    844623,1.16576e+06,    230775,    257694,   5681.52,     10859,   4042.27,     10859,    124628,     10504,    111834,     10497,      1263,      1612,    128238,     12375,    114435,     10720,      1243,    153183,    114878,    486343,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         4,   52983.2,         4,         4,       203,         0,         0,    772139,1.14801e+06,    199417,    234983,   13716.3,     30749,   12898.2,     30749,    328419,     27309,    293697,     27188,      2871,      3585,    336355,     30818,    297113,     27083,      2832,    173877,    102639,    486343,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         4,   42487.6,         4,         4,        79,         0,         0,    491718,    771650,    119287,    140468,      3206,      7872,   2546.68,      7872,   77428.5,      7302,     68703,      7028,       809,       779,   78403.2,      8445,     70038,      7360,       794,   82750.2,     64921,    486343,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         4,   30953.5,         4,         4,        93,         0,         0,    315756,    531876,   57471.4,     89285,   3182.29,      8734,    3033.7,      8734,   89125.3,      7180,     81197,      7408,       887,      1323,   88734.4,      8588,     80330,      7480,       863,   37813.4,     36404,    486343,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         4,   37173.5,         4,         4,        90,         0,         0,    531002,    788414,    131600,    161464,   1605.41,      4964,    1413.9,      4964,   50800.6,      4575,     45883,      4619,       563,       772,   51621.1,      5534,     46525,      4780,       554,   62764.3,     56398,    486343,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         4,   62556.3,         4,         4,       156,         0,         0,    893484,1.24905e+06,    280210,    292758,   30583.1,     66973,   30016.1,     66973,    356553,     34417,    315012,     32035,      3814,      2437,    363686,     36868,    319477,     32029,      3767,    224960,    152400,    486343,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         4,   33233.5,         4,         4,        45,         0,         0,    374114,    593712,   72203.6,    111439,   1178.29,      3418,   957.437,      3418,   34771.5,      3309,     31183,      3284,       384,       495,   37890.3,      4008,     33920,      3459,       380,   43280.5,     43307,    486343,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         4,   68863.7,         4,         4,       256,         0,         0,    992886,1.44479e+06,    281180,    296471,   24377.6,     52120,   26919.4,     52120,    493402,     42656,    440189,     42549,      4376,      5446,    502242,     47466,    441571,     41898,      4320,    264587,    169967,    486343,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         4,   57627.7,         4,         4,       101,         0,         0,    783246,1.19476e+06,    224830,    246327,   6864.06,     16388,   5280.71,     16388,    190305,     14104,    172100,     15364,      1570,      3294,    190884,     17655,    171877,     15558,      1553,    169861,    120836,    486343,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         4,   68406.7,         4,         4,       141,         0,         0,    866550,1.32016e+06,    204397,    249621,   15676.6,     33841,   14173.9,     33841,    275966,     23682,    245311,     24373,      2414,      3810,    260851,     26199,    232642,     23175,      2254,    173136,    127179,    486343,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         4,   32389.7,         4,         4,        82,         0,         0,    318081,    556457,   59710.7,     92745,   2037.12,      5846,   1716.43,      5846,   58131.3,      5577,     52325,      5441,       652,       713,   62149.6,      6541,     55547,      5663,       645,   37611.3,     34356,    486343,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         4,   39859.4,         4,         4,       129,         0,         0,    604863,    880099,    157934,    188814,   7480.89,     19866,   6841.57,     19866,    221698,     19353,    200706,     18926,      2202,      2348,    224386,     21742,    201089,     18933,      2181,     57499,     56203,    486343,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         4,   34502.2,         5,         5,       132,         0,         0,    422195,    696722,   92003.6,    137550,   6807.73,     18500,   5936.53,     18500,    138221,     12011,    125272,     12186,      1398,      1936,    135927,     13662,    122242,     11900,      1360,   43909.7,     43936,    486343,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         4,   36634.5,         4,         4,       100,         0,         0,    512818,    785614,    117664,    161877,   2889.62,      9285,    2738.1,      9285,   84474.4,      7323,     76503,      7754,       859,      1561,   83684.3,      8741,     75649,      7609,       823,   51235.2,     51301,    486343,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         4,   55258.5,         4,         4,        68,         0,         0,    782764,1.10875e+06,    218967,    255692,   13425.1,     29589,   12192.4,     29589,    122652,     12244,    109393,     11422,      1396,       937,    123977,     13404,    110334,     11613,      1378,    141041,    114938,    486343,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         4,   41532.5,         4,         4,        44,         0,         0,    502745,    774266,    111007,    152504,   1651.46,      4395,   1392.22,      4395,   36957.6,      3944,     33174,      3707,       468,       374,   39748.5,      4408,     35402,      3790,       445,   80813.8,     67558,    486343,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         4,   37789.7,         4,         4,        83,         0,         0,    358945,    636241,   66463.7,    101191,   3259.42,     10203,    2783.8,     10203,    108157,      8631,     98961,      9338,       991,      2015,    109070,     10809,     98747,      9460,       975,   51066.1,     47890,    486343,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         4,   63290.7,         4,         4,       136,         0,         0,    777267,1.22517e+06,    163950,    211798,   14528.5,     30077,   13408.3,     30077,    257679,     24105,    229467,     23083,      2445,      1999,    251666,     25673,    223655,     22676,      2383,    118573,    100037,    486343,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         4,   45680.7,         4,         4,       188,         0,         0,    565456,    908298,    117570,    152763,   6679.49,     18514,    5908.6,     18514,    166418,     13304,    149500,     14554,      1418,      3123,    167617,     16025,    148851,     14147,      1362,   96645.9,     75253,    486343,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         4,   38960.5,         4,         4,       107,         0,         0,    429240,    742002,   84860.6,    124752,   3464.38,     10187,   3066.16,     10187,   94276.4,      8677,     84845,      8714,      1012,      1312,   95276.8,     10013,     85234,      8741,       971,   57225.6,     53832,    486343,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         4,   43362.6,         4,         4,       152,         0,         0,    572661,    925743,    174407,    199972,   7785.22,     20170,   6534.46,     20170,    223234,     18864,    200756,     18816,      2127,      2685,    236416,     21692,    209126,     18912,      2106,   62436.2,     56316,    486343,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         4,   40976.6,         4,         4,       165,         0,         0,    493791,    775273,    104466,    138682,   4417.91,     11004,   4122.68,     11004,    104763,      8705,     94919,      9114,       946,      1670,   99479.1,     10236,     89714,      8976,       901,   78838.8,     65834,    486343,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         4,   39220.1,         4,         4,        96,         0,         0,    495832,    762957,    114214,    151649,   3683.52,      9123,   3133.75,      9123,   80798.2,      7747,     72409,      7540,       922,       935,   78629.7,      8490,     70604,      7353,       882,   70283.7,     60632,    486343,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         4,   37379.6,         4,         4,       106,         0,         0,    384445,    668303,     71086,    106489,   3444.55,     10187,   2910.39,     10187,    106261,      8723,     96984,      9327,       956,      1854,    111532,     10763,    100832,      9486,       935,     52996,     48611,    486343,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         4,   42451.1,         4,         4,       116,         0,         0,    539736,    820812,    120292,    160601,   5742.44,     12140,    6336.9,     12140,    106840,      9874,     95622,      9898,      1149,      1480,    104274,     11087,     93414,      9636,      1101,   83183.1,     70583,    486343,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         4,   54032.9,         4,         4,       118,         0,         0,    711033,1.10778e+06,    224568,    242895,   7947.82,     21884,   7049.03,     21884,    156521,     12370,    140118,     13040,      1435,      2496,    154935,     14226,    138099,     12462,      1332,    124261,    104107,    486343,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         4,   37995.5,         4,         4,        99,         0,         0,    327962,    586769,   60614.1,     87623,   4164.04,     11543,   3585.38,     11543,    129726,     10079,    116500,     10505,      1138,      1904,    123383,     12006,    110554,     10512,      1101,   58770.2,     44552,    486343,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         4,   58720.1,         4,         4,       156,         0,         0,    839334,1.20442e+06,    259691,    280357,   31844.4,     47986,   27770.5,     47986,    272592,     25780,    242134,     24576,      2820,      2402,    272133,     28365,    242062,     24721,      2784,    215320,    146002,    486343,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         4,   28691.8,         4,         4,        67,         0,         0,    246580,    452594,   44858.2,     73980,   1405.35,      4398,   1068.26,      4398,   46755.4,      4059,     42572,      4343,       502,       926,   48471.5,      5087,     43851,      4426,       489,   26494.1,     27017,    486343,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         4,     41534,         4,         4,       147,         0,         0,    637614,    922933,    167457,    206336,   6765.04,     18442,   6350.82,     18442,    204766,     17970,    185207,     17717,      2076,      2366,    206571,     20345,    185893,     17698,      2063,   80296.3,     72651,    486343,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         4,   47553.7,         4,         4,        96,         0,         0,    703605,1.02019e+06,    197334,    232942,   5295.62,     14453,   4578.42,     14453,    158702,     13760,    143792,     13927,      1605,      2225,    165847,     16338,    149255,     14240,      1589,   98569.4,     75825,    486343,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         4,   36345.8,         4,         4,       106,         0,         0,    324618,    608209,   56398.4,     90855,   3261.86,      9100,   2562.14,      9100,   95282.5,      8254,     86461,      8477,       971,      1491,   96622.4,      9830,     87494,      8528,       961,   38403.3,     38672,    486343,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         4,   35871.3,         4,         4,        39,         0,         0,    444834,    696732,    100055,    138794,   694.322,      2173,       521,      2173,   23320.1,      2058,     21298,      2200,       263,       499,   26609.2,      2630,     24365,      2266,       251,   55142.1,     52427,    486343,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         4,   46163.7,         4,         4,       157,         0,         0,    723100,1.01508e+06,    209195,    244431,   17349.6,     42345,   16183.4,     42345,    250570,     23051,    224184,     22506,      2588,      2725,    252270,     25805,    225192,     22504,      2553,     95621,     85319,    486343,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         4,   53323.3,         4,         4,        95,         0,         0,    641565,1.03369e+06,    152009,    197067,     10245,     24198,   9334.41,     24198,    209090,     18703,    188023,     18463,      1979,      2264,    213436,     20792,    190766,     18262,      1951,    103677,     89335,    486343,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         4,   39233.2,         4,         4,       129,         0,         0,    383714,    736359,   69108.3,    108454,   4026.98,     12253,   3569.51,     12253,    121603,     11334,    109630,     11145,      1347,      1553,    122308,     12956,    109737,     11186,      1331,   38537.5,     39773,    486343,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         4,   36273.3,         5,         5,        62,         0,         0,    444639,    732704,    107936,    148182,   5882.84,     16529,   5372.36,     16529,    110400,      9434,     99996,      9698,      1074,      1654,    117690,     11164,    106595,      9747,      1055,   58960.5,     54455,    486343,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
