         k,      dist,      rank,  max_rank,      vnum, cost_edbt,  gen_edbt,  cost_ki0,   gen_ki0,   cost_ki,    gen_ki, cost_poly,  gen_poly,  cost_ffp,   gen_ffp,   cost_hi,    gen_hi,     hcost,     hcall,    hreuse,reevaluate,  cost_hi2,   gen_hi2,    hcost2,    hcall2,   hreuse2,   cost_fi,    gen_fi,  cost_pre,   gen_pre,   edgecnt,  fencecnt,    keycnt,      miss,false_retrieval,       pts,     polys
         1,   67227.5,         2,         2,        23,         0,         0,    996749,1.36927e+06,    247515,    271892,   17451.4,     33656,   14323.7,     33656,   48172.6,      8011,     39187,      6860,       902,         0,   42321.2,      8011,     34248,      6860,       902,   328.378,       366,    404049,    423557,    188905,    385197,    134320,         0,         0,         4,      8385
         1,   44361.2,         1,         1,        64,         0,         0,    541226,    885093,    120286,    173233,   1778.24,      6028,   1621.73,      6028,   28481.2,      5611,     23037,      4687,       707,         0,   28156.3,      5611,     23139,      4687,       707,   231.709,       312,    404049,    423557,    188905,    385197,    134320,         0,         0,         4,      8385
         1,   50641.3,         1,         1,        11,         0,         0,    675388,1.05164e+06,    173830,    224565,   6419.79,     15686,   5530.07,     15686,   4795.48,      1017,      3897,       840,       138,         0,   4782.47,      1017,      3958,       840,       138,   224.972,       302,    404049,    423557,    188905,    385197,    134320,         0,         0,         4,      8385
         1,   51329.2,         1,         1,        55,         0,         0,    577261,    994213,    108645,    161034,   3297.18,      9558,    3137.4,      9558,     49858,      9560,     40018,      8197,      1069,         0,     49184,      9560,     39961,      8197,      1069,   243.037,       309,    404049,    423557,    188905,    385197,    134320,         0,         0,         4,      8385
         1,   40484.8,         1,         1,        54,         0,         0,    423792,    758660,   66457.6,    107964,   2504.79,      7259,   2672.28,      7259,     38013,      7261,     30553,      6221,       796,         0,   37567.6,      7261,     30477,      6221,       796,   203.587,       269,    404049,    423557,    188905,    385197,    134320,         0,         0,         4,      8385
         1,   24985.5,         1,         1,         4,         0,         0,    175745,    347568,   25680.6,     49479,    23.133,       121,     16.28,       121,   377.902,       123,       299,        64,        54,         0,   360.555,       123,       292,        64,        54,    96.781,       123,    404049,    423557,    188905,    385197,    134320,         0,         0,         4,      8385
         1,   20595.5,         1,         1,        16,         0,         0,    134545,    283179,   20106.7,     39852,   412.051,      1495,   374.517,      1495,   7325.89,      1497,      6027,      1240,       193,         0,   7309.06,      1497,      6050,      1240,       193,   105.519,       141,    404049,    423557,    188905,    385197,    134320,         0,         0,         4,      8385
         1,   54747.5,         1,         1,        56,         0,         0,    636059,1.01287e+06,    145279,    199899,   4304.33,     11390,   4108.41,     11390,   60209.2,     11390,     48377,      9889,      1163,         0,   60327.3,     11390,     48702,      9889,      1163,   278.187,       348,    404049,    423557,    188905,    385197,    134320,         0,         0,         4,      8385
         1,   17160.1,         1,         1,        21,         0,         0,   92847.1,    210862,   13327.7,     28931,   362.661,      1447,   337.486,      1447,   7682.46,      1449,      6347,      1212,       167,         0,   7587.79,      1449,      6270,      1212,       167,    83.751,       107,    404049,    423557,    188905,    385197,    134320,         0,         0,         4,      8385
         1,   49954.7,         1,         1,        46,         0,         0,    608327,    973624,    139384,    192634,   3029.32,      8494,   3089.13,      8494,   44457.1,      8494,     35743,      7325,       926,         0,   44098.2,      8494,     35716,      7325,       926,   255.424,       315,    404049,    423557,    188905,    385197,    134320,         0,         0,         4,      8385
         1,   27583.5,         1,         1,        32,         0,         0,    258399,    458950,   48937.5,     80018,   517.975,      1943,   481.413,      1943,   9655.61,      1943,      7841,      1637,       239,         0,   9673.17,      1943,      7965,      1637,       239,   152.836,       188,    404049,    423557,    188905,    385197,    134320,         0,         0,         4,      8385
         1,     32371,         1,         1,        45,         0,         0,    366554,    634272,   73362.3,    121075,    1839.4,      5534,   1702.33,      5534,   30028.5,      5539,     24513,      4736,       620,         0,   29073.7,      5539,     23835,      4736,       620,   176.009,       229,    404049,    423557,    188905,    385197,    134320,         0,         0,         4,      8385
         1,   9862.21,         1,         1,        15,         0,         0,   27612.8,     75099,    3192.6,      8065,    99.148,       389,    87.131,       389,   1968.62,       390,      1619,       331,        44,         0,   2012.46,       390,      1668,       331,        44,    48.827,        66,    404049,    423557,    188905,    385197,    134320,         0,         0,         4,      8385
         1,   23917.1,         1,         1,         7,         0,         0,    135760,    296681,   19679.6,     38232,   138.137,       554,   117.983,       554,   2726.46,       556,      2234,       461,        77,         0,   2777.32,       556,      2305,       461,        77,    98.248,       115,    404049,    423557,    188905,    385197,    134320,         0,         0,         4,      8385
         1,   9024.48,         1,         1,        10,         0,         0,   20910.6,     63925,   2321.83,      6569,    59.081,       242,    56.324,       242,   1152.15,       246,       953,       193,        41,         0,   1143.31,       246,       949,       193,        41,    43.434,        56,    404049,    423557,    188905,    385197,    134320,         0,         0,         4,      8385
         1,   50490.7,         1,         1,        51,         0,         0,    687078,1.08698e+06,    175201,    226090,   4457.03,     10941,   4054.15,     10941,     58111,     10943,     46555,      9423,      1202,         0,   57891.8,     10943,     46742,      9423,      1202,   276.018,       333,    404049,    423557,    188905,    385197,    134320,         0,         0,         4,      8385
         1,   4743.94,         1,         1,         8,         0,         0,   5608.18,     18575,   427.913,      1462,    23.233,       104,    15.674,       104,   499.269,       108,       416,        83,        16,         0,   485.603,       108,       408,        83,        16,    23.981,        38,    404049,    423557,    188905,    385197,    134320,         0,         0,         4,      8385
         1,   26713.7,         1,         1,        10,         0,         0,    250472,    452246,     45874,     78234,   196.057,       813,   170.833,       813,   3813.52,       813,      3115,       665,       117,         0,   4202.91,       813,      3529,       665,       117,   113.861,       137,    404049,    423557,    188905,    385197,    134320,         0,         0,         4,      8385
         1,   42856.2,         1,         1,        50,         0,         0,    574432,    906488,    136749,    190342,   3468.31,      8784,   3142.33,      8784,   47564.5,      8786,     38140,      7625,       929,         0,   47339.5,      8786,     38243,      7625,       929,   227.541,       274,    404049,    423557,    188905,    385197,    134320,         0,         0,         4,      8385
         1,   26915.3,         1,         1,        15,         0,         0,    177173,    359792,   24276.7,     45984,   446.661,      1597,   409.029,      1597,   8225.39,      1597,      6699,      1335,       207,         0,   7963.09,      1597,      6537,      1335,       207,   145.353,       157,    404049,    423557,    188905,    385197,    134320,         0,         0,         4,      8385
         1,   57539.5,         1,         1,        51,         0,         0,    668993,1.06162e+06,    158729,    213369,   5144.78,     11189,   3948.28,     11189,   60901.4,     11189,     49058,      9663,      1197,         0,   62156.3,     11189,     50469,      9663,      1197,   347.024,       358,    404049,    423557,    188905,    385197,    134320,         0,         0,         4,      8385
         1,   1861.95,         1,         1,         5,         0,         0,   1326.14,      3511,    38.392,       168,     7.171,        32,     4.171,        32,    122.34,        32,       101,        21,         3,         0,   116.232,        32,        96,        21,         3,    12.259,        22,    404049,    423557,    188905,    385197,    134320,         0,         0,         4,      8385
