         k,      dist,      rank,  max_rank,      vnum, cost_edbt,  gen_edbt,  cost_ki0,   gen_ki0,   cost_ki,    gen_ki, cost_poly,  gen_poly,  cost_ffp,   gen_ffp,   cost_hi,    gen_hi,     hcost,     hcall,    hreuse,reevaluate,  cost_hi2,   gen_hi2,    hcost2,    hcall2,   hreuse2,   cost_fi,    gen_fi,  cost_pre,   gen_pre,   edgecnt,  fencecnt,    keycnt,      miss,false_retrieval,       pts,     polys
         8,   53825.8,         8,         8,       314,         0,         0,1.13161e+06,1.35168e+06,    405597,    374910,   22351.7,     53199,   19712.8,     53199,    416237,     44468,    361577,     48117,      4897,      9858,    414586,     53622,    354132,     47350,      4788,    315276,    198897,    441221,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         8,   71268.7,         8,         8,       445,         0,         0,1.13716e+06,1.50121e+06,    428055,    415894,   60098.1,    128654,   57276.2,    128654,    608562,     65851,    525935,     72371,      7008,     15290,    599108,     78361,    509101,     69552,      6828,    496775,    292447,    441221,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         8,   85242.5,         8,         8,       386,         0,         0,1.33714e+06,1.72751e+06,    523788,    492442,   65138.6,    117241,   55532.9,    117241,    641055,     82836,    528912,     84197,      8289,     11709,    623408,     91851,    508082,     81663,      7940,    618106,    357728,    441221,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         8,   49270.1,         8,         8,       257,         0,         0,    666578,1.03506e+06,    178057,    222369,     15174,     39064,   14896.6,     39064,    254597,     29917,    217654,     32237,      3325,      6549,    249512,     35619,    211185,     31366,      3218,    163474,    128278,    441221,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         8,   46831.8,         8,         8,       231,         0,         0,    650324,1.02587e+06,    164766,    217534,     12389,     33341,   11212.2,     33341,    240390,     26757,    208794,     29446,      3048,      6579,    239309,     32842,    205811,     28910,      2953,    131577,    113468,    441221,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         8,   72244.2,         8,         8,       314,         0,         0,    976716,1.42121e+06,    307564,    344279,   46588.8,     95950,   43993.9,     95950,    632031,     68114,    548104,     71038,      7293,     12031,    619072,     78892,    528597,     69775,      7109,    309308,    224603,    441221,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         8,   92167.1,         8,         8,       556,         0,         0,1.41252e+06,1.81798e+06,    507785,    490741,    105646,    219450,    104157,    219450,    961274,     99712,    829837,    113622,      9864,     26316,    940071,    119972,    791519,    107656,      9528,    672021,    378919,    441221,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         8,   53567.8,         8,         8,       307,         0,         0,    993620,1.3314e+06,    349868,    362174,   17411.9,     45721,   16408.8,     45721,    287945,     31839,    250685,     35011,      3488,      7587,    290503,     39143,    249533,     34682,      3385,    277029,    193624,    441221,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         8,   84697.1,         9,         9,       394,         0,         0,1.30395e+06,1.67597e+06,    514910,    482273,   88601.8,    183343,   86430.8,    183343,    699327,     73332,    602873,     85109,      7328,     21092,    696657,     91678,    589206,     82337,      7096,    652062,    369198,    441221,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         8,   76318.5,         8,         8,       301,         0,         0,1.16736e+06,1.62448e+06,    336305,    360852,   54769.1,    113857,   52335.9,    113857,    536960,     62731,    459561,     66921,      6678,     12505,    524413,     72892,    443258,     64616,      6471,    291687,    215648,    441221,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
