K,dist,cost_ki,cost_hi,h_cost,vnum,gen_ki,push_ki,pop_ki,prune_ki,suc_call_ki,gen_hi,push_hi,pop_hi,prune_hi,suc_call_hi,reevaluate,density
1,6496.2,596.051,362.667,317,7,63,1681,1296,36,4096,6,62,32,0,76,0,0.000995818
1,7296.24,768.931,622.139,564,9,85,2279,1845,85,6157,9,80,50,0,115,0,0.000995818
1,30820.8,22363.9,19242.8,16482,29,805,37002,34186,3841,164295,102,2674,2066,71,7355,0,0.000995818
1,16033.9,6368.35,3333.36,2908,17,333,13685,12087,971,45568,21,487,342,2,1134,0,0.000995818
1,33695.5,29328.9,4626.99,4050,7,1162,51938,47683,5023,219316,31,691,468,0,1376,0,0.000995818
1,9484.23,1687.7,790.753,704,10,131,4162,3437,204,11335,8,109,68,0,180,0,0.000995818
1,10774.1,1983.82,2062.86,1806,14,157,5348,4447,297,14786,14,322,234,2,685,0,0.000995818
1,38952.8,30168.4,29512.7,25406,39,1172,53104,49164,5455,251743,132,4136,3310,123,11976,0,0.000995818
1,27055.6,23610,9044.56,7879,31,897,37434,34202,3654,167305,64,1355,953,19,2928,0,0.000995818
1,27541,23661.6,5735.39,4979,15,1058,43817,39792,4152,180245,39,833,599,3,1862,0,0.000995818
1,21523.4,12908.1,6876.93,5991,20,662,26023,22923,2297,95098,45,1039,744,18,2701,0,0.000995818
1,37475.9,35097.7,18541.8,16104,14,1308,60399,55484,6091,263083,84,2423,1898,57,8216,0,0.000995818
1,27023.5,27994.6,11817.9,10216,31,1038,44380,39947,4125,178969,53,1686,1269,46,4695,0,0.000995818
1,9038.68,1837.59,1048.01,918,11,105,3481,2922,164,9794,8,155,106,0,283,0,0.000995818
1,42212.6,47834.2,28122.2,24033,43,1515,69185,64890,7176,341018,150,4061,3178,129,11332,0,0.000995818
1,20542,11076.1,4329.01,3739,10,606,23511,20683,2051,84561,22,640,453,3,1580,0,0.000995818
1,12251.8,3018.86,1566.04,1386,7,246,7229,6109,481,21742,17,230,155,0,508,0,0.000995818
1,13634.1,3748.24,975.122,872,15,273,8998,7706,612,27093,15,148,84,0,204,0,0.000995818
1,22125.4,12372.1,5867.43,5069,22,621,24078,21547,2288,98238,41,894,650,13,2104,0,0.000995818
1,17039.9,7132.15,4284.24,3744,14,421,15499,13536,1237,50861,26,663,488,10,1476,0,0.000995818
1,17759.6,5458.13,2287.32,2007,10,281,12254,10947,936,43344,17,351,237,2,676,0,0.000995818
1,42946.7,42372.7,23968.2,20814,23,1501,69004,63836,6979,329352,115,3049,2379,43,9425,0,0.000995818
1,20215,12498.9,5658.33,4912,22,541,22484,19736,1960,81943,36,852,612,20,2043,0,0.000995818
1,37204.7,35748.7,21032.9,18165,23,1361,62904,57915,6300,274953,87,2983,2305,89,9731,0,0.000995818
1,5595.22,288.879,250.889,221,5,41,861,682,19,2045,7,47,25,0,76,0,0.000995818
1,11771.5,2713.22,2366.98,2098,15,189,6766,5790,376,21010,18,361,254,2,780,0,0.000995818
1,29752.6,32357.9,24187,20866,23,1145,50222,45834,4883,216519,121,3525,2692,96,9659,0,0.000995818
