         k,      dist,      rank,  max_rank,      vnum, cost_edbt,  gen_edbt,  cost_ki0,   gen_ki0,   cost_ki,    gen_ki, cost_poly,  gen_poly,  cost_ffp,   gen_ffp,   cost_hi,    gen_hi,     hcost,     hcall,    hreuse,reevaluate,  cost_hi2,   gen_hi2,    hcost2,    hcall2,   hreuse2,   cost_fi,    gen_fi,  cost_pre,   gen_pre,   edgecnt,  fencecnt,    keycnt,      miss,false_retrieval,       pts,     polys
         1,   8847.01,         1,         1,        12,         0,         0,   25314.1,     51288,   2698.85,      6104,   117.861,       384,    82.105,       384,   817.886,       388,       620,       329,        38,         0,   804.693,       388,       616,       329,        38,    38.661,        57,    398732,    423007,    188905,    385396,    134320,         0,         0,         1,      8385
         1,   75271.5,         1,         1,        86,         0,         0,1.15661e+06,1.55562e+06,    321687,    331575,   15109.7,     28495,   13027.3,     28495,   69428.9,     28497,     47629,     24866,      2877,         0,   68759.9,     28497,     47694,     24866,      2877,   440.882,       484,    398732,    423007,    188905,    385396,    134320,         0,         0,         1,      8385
         1,   12717.5,         1,         1,        31,         0,         0,   45201.3,    110500,   5632.25,     13226,   241.849,       940,   224.084,       940,   1841.63,       944,      1339,       784,       118,         0,   1826.55,       944,      1325,       784,       118,    67.981,       106,    398732,    423007,    188905,    385396,    134320,         0,         0,         1,      8385
         1,   65609.2,         1,         1,        28,         0,         0,1.03646e+06,1.46408e+06,    344953,    365866,   5853.16,     13439,   5422.44,     13439,   30504.7,     13443,     14613,     11702,      1388,         0,   30010.6,     13443,     19292,     11702,      1388,   282.568,       339,    398732,    423007,    188905,    385396,    134320,         0,         0,         1,      8385
         1,   78868.1,         1,         1,        60,         0,         0,1.17448e+06,1.64041e+06,    393362,    399652,   13162.6,     27323,   12477.6,     27323,   64288.4,     27327,     37451,     23855,      2762,         0,   63315.2,     27327,     45285,     23855,      2762,   393.951,       483,    398732,    423007,    188905,    385396,    134320,         0,         0,         1,      8385
         1,     35019,         1,         1,        44,         0,         0,    435319,    697894,   98887.5,    137063,   1779.78,      5497,   1670.03,      5497,     12952,      5499,      8950,      4702,       611,         0,   12056.6,      5499,      8915,      4702,       611,   168.298,       230,    398732,    423007,    188905,    385396,    134320,         0,         0,         1,      8385
         1,   69906.3,         1,         1,        99,         0,         0,    935478,1.40148e+06,    295758,    326504,   10873.2,     24102,   10411.8,     24102,   54540.4,     24104,     32888,     20995,      2467,         0,   54119.9,     24104,     32205,     20995,      2467,   420.242,       514,    398732,    423007,    188905,    385396,    134320,         0,         0,         1,      8385
         1,   66965.8,         1,         1,        77,         0,         0,    913413,1.38846e+06,    249585,    298033,   8399.19,     20259,   7745.16,     20259,   47010.7,     20261,     33575,     17574,      2105,         0,   45855.4,     20261,     33501,     17574,      2105,   337.548,       422,    398732,    423007,    188905,    385396,    134320,         0,         0,         1,      8385
         1,   38792.9,         1,         1,        53,         0,         0,    552818,    837443,    131627,    180863,   2568.28,      7204,   2522.24,      7204,     15315,      7208,      9258,      6201,       771,         0,   15095.7,      7208,      9045,      6201,       771,   194.302,       251,    398732,    423007,    188905,    385396,    134320,         0,         0,         1,      8385
         1,   53795.9,         1,         1,        63,         0,         0,    778739,1.15158e+06,    208754,    255825,   4904.17,     12409,   4470.45,     12409,   28054.8,     12411,     19799,     10688,      1326,         0,   26822.8,     12411,     17645,     10688,      1326,   261.225,       340,    398732,    423007,    188905,    385396,    134320,         0,         0,         1,      8385
         1,   84641.4,         1,         1,        97,         0,         0,1.20211e+06,1.77778e+06,    319200,    352824,   15259.8,     31697,   14123.1,     31697,   81194.3,     31699,     49287,     27622,      3243,         0,   73172.3,     31699,     44257,     27622,      3243,   462.253,       541,    398732,    423007,    188905,    385396,    134320,         0,         0,         1,      8385
         1,   89259.9,         1,         1,       117,         0,         0,1.32258e+06,1.9169e+06,    395745,    404980,   22072.1,     41670,   21768.6,     41670,    101730,     41672,     56966,     36604,      4072,         0,    104542,     41672,     71024,     36604,      4072,   554.543,       660,    398732,    423007,    188905,    385396,    134320,         0,         0,         1,      8385
         1,   75645.9,         1,         1,        97,         0,         0,1.08289e+06,1.55688e+06,    321186,    348950,   14413.7,     30676,   13736.5,     30676,   73584.6,     30678,     51643,     26982,      2854,         0,   71879.4,     30678,     51584,     26982,      2854,   364.122,       458,    398732,    423007,    188905,    385396,    134320,         0,         0,         1,      8385
         1,     39401,         1,         1,        32,         0,         0,    411214,    679449,   77388.3,    120106,   1721.93,      5063,   1593.15,      5063,   11014.6,      5065,      8141,      4335,       571,         0,   10758.3,      5065,      8181,      4335,       571,   183.517,       249,    398732,    423007,    188905,    385396,    134320,         0,         0,         1,      8385
         1,   55508.7,         1,         1,        72,         0,         0,    841740,1.17933e+06,    253798,    283586,   6094.08,     15491,   5995.18,     15491,     34574,     15493,     20700,     13476,      1549,         0,   33974.2,     15493,     22547,     13476,      1549,   278.468,       348,    398732,    423007,    188905,    385396,    134320,         0,         0,         1,      8385
         1,   70585.8,         1,         1,        91,         0,         0,1.02665e+06,1.53987e+06,    253252,    300767,   8420.77,     20586,   8200.15,     20586,     46576,     20588,     32417,     17848,      2121,         0,   45875.5,     20588,     32599,     17848,      2121,    351.28,       443,    398732,    423007,    188905,    385396,    134320,         0,         0,         1,      8385
         1,   55034.2,         1,         1,        49,         0,         0,    876208,1.22763e+06,    281417,    311112,   6051.22,     12335,   5501.51,     12335,   28333.5,     12339,     20379,     10699,      1292,         0,   28183.5,     12339,     20454,     10699,      1292,   281.992,       365,    398732,    423007,    188905,    385396,    134320,         0,         0,         1,      8385
         1,   17391.8,         1,         1,        33,         0,         0,    100556,    221749,   13676.5,     29126,   418.241,      1317,   425.754,      1317,   2822.87,      1319,      1754,      1108,       154,         0,   2573.14,      1319,      1577,      1108,       154,    97.223,       148,    398732,    423007,    188905,    385396,    134320,         0,         0,         1,      8385
         1,   29207.1,         1,         1,        38,         0,         0,    317715,    554939,   60072.2,     97977,   1024.34,      3170,   872.097,      3170,   6488.27,      3172,      3926,      2677,       380,         0,    6258.3,      3172,      3724,      2677,       380,   169.573,       211,    398732,    423007,    188905,    385396,    134320,         0,         0,         1,      8385
         1,   58165.5,         1,         1,        14,         0,         0,    956857,1.34317e+06,    317168,    337979,   1083.47,      3688,   1016.43,      3688,   7744.24,      3692,      5548,      3081,       466,         0,   7442.56,      3692,      5576,      3081,       466,   252.155,       340,    398732,    423007,    188905,    385396,    134320,         0,         0,         1,      8385
         1,   69020.2,         1,         1,        74,         0,         0,1.00872e+06,1.41673e+06,    314170,    340412,   9070.98,     20553,   8526.96,     20553,   46479.9,     20555,     26119,     17895,      2078,         0,   47427.2,     20555,     30265,     17895,      2078,   327.822,       426,    398732,    423007,    188905,    385396,    134320,         0,         0,         1,      8385
         1,   33087.1,         1,         1,         9,         0,         0,    305620,    534706,   55828.6,     89088,    150.92,       618,   121.384,       618,   1169.12,       620,       799,       489,       108,         0,   1151.73,       620,       840,       489,       108,   151.948,       193,    398732,    423007,    188905,    385396,    134320,         0,         0,         1,      8385
         1,   53883.2,         1,         1,        24,         0,         0,    889249,1.25871e+06,    294623,    320748,   3109.23,      7876,   2859.59,      7876,   17922.7,      7880,     12766,      6781,       869,         0,   17544.2,      7880,     12963,      6781,       869,   250.214,       293,    398732,    423007,    188905,    385396,    134320,         0,         0,         1,      8385
         1,   49396.1,         1,         1,        55,         0,         0,    601139,    957583,    124753,    171908,   4157.53,     10676,   3949.67,     10676,   23563.2,     10678,     13530,      9242,      1124,         0,   23021.1,     10678,     12489,      9242,      1124,   250.018,       332,    398732,    423007,    188905,    385396,    134320,         0,         0,         1,      8385
         1,   35381.1,         1,         1,        51,         0,         0,    425411,    708045,   91201.4,    136815,    1090.4,      3924,   1078.88,      3924,   8255.08,      3926,      6216,      3316,       441,         0,   8095.91,      3926,      6248,      3316,       441,   150.087,       222,    398732,    423007,    188905,    385396,    134320,         0,         0,         1,      8385
         1,   58327.1,         1,         1,        81,         0,         0,    821499,1.28205e+06,    184061,    229635,   5667.42,     13929,    5027.4,     13929,   32066.4,     13931,     23130,     12020,      1514,         0,     31033,     13931,     23079,     12020,      1514,   305.995,       400,    398732,    423007,    188905,    385396,    134320,         0,         0,         1,      8385
         1,   26961.4,         1,         1,        29,         0,         0,    257332,    459829,   46904.3,     79270,   849.239,      2877,   819.896,      2877,   6132.07,      2879,      4570,      2430,       361,         0,   6022.97,      2879,      4618,      2430,       361,   137.633,       188,    398732,    423007,    188905,    385396,    134320,         0,         0,         1,      8385
         1,     46912,         1,         1,        66,         0,         0,    567574,    942979,    120115,    172875,   2948.16,      8251,   2866.24,      8251,   18128.1,      8253,     11810,      7090,       899,         0,   17429.1,      8253,     11811,      7090,       899,   232.707,       321,    398732,    423007,    188905,    385396,    134320,         0,         0,         1,      8385
         1,   48926.1,         1,         1,        54,         0,         0,    587822,    943211,    119291,    167889,   3773.87,     10074,   3592.96,     10074,   23412.8,     10076,     16893,      8723,      1055,         0,   22155.6,     10076,     16628,      8723,      1055,   249.452,       328,    398732,    423007,    188905,    385396,    134320,         0,         0,         1,      8385
         1,   54312.3,         1,         1,        80,         0,         0,    787440,1.1451e+06,    236169,    274740,   4851.93,     12785,   4472.16,     12785,   28863.2,     12787,     20461,     11029,      1369,         0,   28061.1,     12787,     20982,     11029,      1369,   297.001,       392,    398732,    423007,    188905,    385396,    134320,         0,         0,         1,      8385
         1,   43919.3,         1,         1,        41,         0,         0,    520156,    834608,    109773,    156821,      3030,      8376,   2895.58,      8376,   18498.2,      8378,     11093,      7225,       909,         0,   18063.4,      8378,     11703,      7225,       909,   236.261,       311,    398732,    423007,    188905,    385396,    134320,         0,         0,         1,      8385
         1,   39918.2,         1,         1,        17,         0,         0,    591468,    907940,    148714,    199114,    1376.5,      4127,   1337.18,      4127,   8644.71,      4131,      4152,      3506,       489,         0,   8543.21,      4131,      4851,      3506,       489,   175.322,       221,    398732,    423007,    188905,    385396,    134320,         0,         0,         1,      8385
         1,   59674.9,         1,         1,        79,         0,         0,    856014,1.22816e+06,    259558,    298764,   7994.93,     17886,   7486.53,     17886,   39807.5,     17888,     21982,     15567,      1783,         0,   39572.8,     17888,     25881,     15567,      1783,   320.705,       390,    398732,    423007,    188905,    385396,    134320,         0,         0,         1,      8385
         1,   13834.9,         1,         1,        25,         0,         0,   54229.2,    129175,   6214.68,     14460,   136.856,       551,   122.077,       551,   1101.28,       555,       839,       441,        84,         0,   1067.01,       555,       829,       441,        84,    71.813,       110,    398732,    423007,    188905,    385396,    134320,         0,         0,         1,      8385
         1,   71840.2,         1,         1,        81,         0,         0,    993435,1.45756e+06,    326630,    345925,   10634.9,     22959,   9621.59,     22959,   56539.6,     22961,     35458,     20028,      2306,         0,   55860.3,     22961,     35963,     20028,      2306,   377.915,       464,    398732,    423007,    188905,    385396,    134320,         0,         0,         1,      8385
         1,   61348.4,         1,         1,        24,         0,         0,    969070,1.37042e+06,    333770,    351176,   5576.82,     11810,    4739.3,     11810,   27332.7,     11814,     14663,     10232,      1266,         0,   26351.7,     11814,     15049,     10232,      1266,   283.576,       333,    398732,    423007,    188905,    385396,    134320,         0,         0,         1,      8385
         1,   73831.5,         1,         1,        79,         0,         0,1.05433e+06,1.51482e+06,    327014,    357602,   11913.8,     24344,   11050.1,     24344,   57094.8,     24346,     35219,     21210,      2466,         0,   55968.9,     24346,     40651,     21210,      2466,   398.902,       459,    398732,    423007,    188905,    385396,    134320,         0,         0,         1,      8385
         1,   63871.8,         1,         1,         5,         0,         0,    986735,1.41676e+06,    327893,    348905,    274.11,      1114,   232.915,      1114,   2165.12,      1118,       966,       917,       154,         0,   2015.09,      1118,       959,       917,       154,   272.155,       370,    398732,    423007,    188905,    385396,    134320,         0,         0,         1,      8385
         1,   67105.7,         1,         1,        87,         0,         0,    974134,1.39882e+06,    281219,    317610,   10074.7,     22955,   9577.59,     22955,     52253,     22957,     34269,     20087,      2226,         0,   56488.1,     22957,     34932,     20087,      2226,   352.374,       448,    398732,    423007,    188905,    385396,    134320,         0,         0,         1,      8385
         1,   85653.3,         1,         1,        94,         0,         0,1.26316e+06,1.80326e+06,    401586,    415172,   22013.4,     40444,   22434.3,     40444,    100468,     40448,     51806,     35575,      3774,         0,   97749.3,     40448,     54845,     35575,      3774,   467.643,       577,    398732,    423007,    188905,    385396,    134320,         0,         0,         1,      8385
         1,   18811.4,         1,         1,         9,         0,         0,    116325,    241444,   18121.4,     35306,   235.326,       889,   216.884,       889,   1988.52,       893,      1159,       761,        96,         0,   1814.55,       893,       981,       761,        96,    84.119,       119,    398732,    423007,    188905,    385396,    134320,         0,         0,         1,      8385
         1,   18114.1,         1,         1,        21,         0,         0,     71573,    178339,   7446.05,     16963,    264.57,      1080,   245.766,      1080,   2177.42,      1084,      1471,       878,       156,         0,   2191.21,      1084,      1719,       878,       156,    82.369,       119,    398732,    423007,    188905,    385396,    134320,         0,         0,         1,      8385
         1,   68088.6,         1,         1,        78,         0,         0,    931503,1.39622e+06,    278617,    305690,   9859.75,     21467,      8477,     21467,   51410.1,     21469,     34421,     18635,      2223,         0,     51203,     21469,     36332,     18635,      2223,   378.756,       424,    398732,    423007,    188905,    385396,    134320,         0,         0,         1,      8385
         1,   14507.3,         1,         1,         9,         0,         0,   73159.8,    152005,   8964.58,     19589,   130.087,       553,   116.036,       553,   1125.25,       557,       865,       471,        56,         0,   1109.95,       557,       865,       471,        56,    68.518,       102,    398732,    423007,    188905,    385396,    134320,         0,         0,         1,      8385
         1,   34591.2,         1,         1,        42,         0,         0,    359079,    615328,   68898.1,    109231,   1308.78,      4000,   1191.63,      4000,   8203.58,      4002,      4650,      3361,       492,         0,   8126.79,      4002,      4806,      3361,       492,   173.206,       244,    398732,    423007,    188905,    385396,    134320,         0,         0,         1,      8385
         1,   9027.99,         1,         1,         9,         0,         0,   20430.1,     63407,   2458.15,      6578,    37.712,       176,    28.167,       176,    367.75,       180,       287,       152,        16,         0,   369.242,       180,       223,       152,        16,    41.803,        70,    398732,    423007,    188905,    385396,    134320,         0,         0,         1,      8385
         1,   71488.7,         1,         1,        88,         0,         0,1.02263e+06,1.44919e+06,    358295,    356672,   12836.4,     26678,   11788.5,     26678,   64719.1,     26682,     35429,     23325,      2584,         0,   61934.2,     26682,     43229,     23325,      2584,   398.522,       482,    398732,    423007,    188905,    385396,    134320,         0,         0,         1,      8385
         1,   19527.8,         1,         1,        27,         0,         0,   81001.4,    205955,   8165.81,     18995,    362.48,      1410,    342.34,      1410,   2779.45,      1414,      2150,      1161,       190,         0,   2762.31,      1414,      2150,      1161,       190,     88.67,       128,    398732,    423007,    188905,    385396,    134320,         0,         0,         1,      8385
         1,   76002.8,         1,         1,        32,         0,         0,1.11503e+06,1.59646e+06,    375341,    378908,   7210.72,     16311,   6842.42,     16311,   36734.9,     16315,     18200,     14122,      1755,         0,     36292,     16315,     22069,     14122,      1755,   338.712,       409,    398732,    423007,    188905,    385396,    134320,         0,         0,         1,      8385
         1,   19812.9,         1,         1,        26,         0,         0,    126526,    272871,   19018.2,     39333,   296.334,      1208,   271.821,      1208,   2348.11,      1210,      1509,       999,       155,         0,   2269.29,      1210,      1453,       999,       155,    91.966,       133,    398732,    423007,    188905,    385396,    134320,         0,         0,         1,      8385
         1,   83289.4,         1,         1,        84,         0,         0,1.19563e+06,1.73517e+06,    376304,    389584,   15248.8,     31290,     14098,     31290,   74131.9,     31292,     44903,     27383,      3101,         0,   72834.2,     31292,     43861,     27383,      3101,   425.673,       516,    398732,    423007,    188905,    385396,    134320,         0,         0,         1,      8385
         1,   38856.6,         1,         1,        16,         0,         0,    554375,    873343,    134007,    188650,   1230.65,      3728,   1178.36,      3728,   8500.01,      3732,      6076,      3188,       417,         0,   7903.14,      3732,      5962,      3188,       417,   171.089,       212,    398732,    423007,    188905,    385396,    134320,         0,         0,         1,      8385
         1,   36937.9,         1,         1,        50,         0,         0,    500092,    799807,    114514,    165044,   2433.51,      7073,   2366.08,      7073,   15446.4,      7077,     10051,      6092,       768,         0,   15293.6,      7077,     10146,      6092,       768,   196.382,       264,    398732,    423007,    188905,    385396,    134320,         0,         0,         1,      8385
         1,     17629,         1,         1,        31,         0,         0,   96626.5,    214591,   13567.6,     29296,   426.696,      1513,   396.093,      1513,   3117.11,      1515,      2284,      1286,       181,         0,   3043.49,      1515,      2201,      1286,       181,    94.008,       136,    398732,    423007,    188905,    385396,    134320,         0,         0,         1,      8385
