k,order,dist,cost_polyanya,cost_ki,cost_hi,cost_hi2,h_cost,h_cost2,vnum,gen_poly,push_poly,gen_ki,push_ki,prune_ki,gen_hi,push_hi,prune_hi,hcall,reevaluate,gen_hi2,push_hi2,prune_hi2,hcall2,reevaluate2,precost,gen_pre,edgecnt,damcnt,pts,polys
5,5,58525.8,21010.7,68177.8,130040,101790,105223,74442,36,49331,47924,100758,98891,10816,19686,23233,795,21080,0,19703,23277,790,16181,4142,206075,251563,106557,230002,6,4736
5,5,60449.7,13249.3,122354,163090,82209.2,138450,59320,22,35701,34701,161237,158249,16554,20915,24183,654,21805,0,20915,24174,654,12726,3822,206075,251563,106557,230002,6,4736
5,5,57913.7,8963.35,161655,34211.8,24953.9,28527,19441,10,22779,22102,203466,199702,21011,4821,6555,55,5910,0,4821,6555,55,4238,1901,206075,251563,106557,230002,6,4736
5,5,83880.2,23735.6,213056,91246,70202.5,76124,54409,12,50356,48990,240611,236690,24930,12440,16386,253,14919,0,12440,16386,253,12020,4336,206075,251563,106557,230002,6,4736
5,5,69253.1,28329.6,175818,80823.9,75538.7,63162,54875,52,57300,55815,222142,218292,22661,14638,15854,476,14170,0,14638,15854,476,12753,1590,206075,251563,106557,230002,6,4736
5,5,71854.5,15946.9,112639,87455.6,69676.7,68019,48601,78,41221,40042,163381,160608,17085,18035,19794,565,17742,0,18035,19794,565,13944,2278,206075,251563,106557,230002,6,4736
5,5,75606.3,20645.6,123558,139391,110857,112611,80679,50,50551,49074,176078,173083,18177,23083,26807,808,24305,0,23083,26807,808,18988,4375,206075,251563,106557,230002,6,4736
5,5,62739,1915.09,76637.5,29821.3,22050.1,25080,17383,10,7173,6930,118496,116388,12235,3920,5375,17,4868,0,3920,5375,17,3675,1581,206075,251563,106557,230002,6,4736
5,5,71506,14678.8,121619,117688,83899.8,95113,60962,44,39400,38216,169965,167002,17542,19638,22625,631,20420,0,19638,22625,631,15288,3553,206075,251563,106557,230002,6,4736
5,5,72606,23477.8,152354,215337,136651,175037,96491,42,57399,55821,202286,198824,20424,32748,36634,1103,33180,0,32579,36410,1112,18751,4709,206075,251563,106557,230002,6,4736
5,5,37925.8,9823.87,61689.1,48617.5,36402.4,40490,28094,38,24217,23543,91513,89625,9295,7264,8388,146,7468,0,7264,8389,146,6158,1309,206075,251563,106557,230002,6,4736
5,5,97628.6,51986.8,227426,150756,144919,118320,105576,62,101812,99246,266333,262249,26709,26526,30356,781,27435,0,26526,30356,781,25296,4472,206075,251563,106557,230002,6,4736
5,5,65069.3,12470.2,107769,86253.2,61871.3,68774,44063,59,32624,31693,155666,152948,16166,15753,17805,570,15956,0,15753,17802,570,11763,2482,206075,251563,106557,230002,6,4736
5,5,69796.1,29579.4,168354,88815.4,87218.6,69176,63262,63,65323,63663,218314,214547,22127,16847,18055,495,16152,0,16847,18055,495,14456,1627,206075,251563,106557,230002,6,4736
5,5,71107.9,19450.6,156506,179434,110943,145749,78224,46,48234,46854,207702,204127,20806,28972,33195,817,30103,0,28843,32910,812,17849,4860,206075,251563,106557,230002,6,4736
5,5,77001.6,34018.2,165730,105104,97345.9,82748,72040,81,75116,73131,217138,213448,21860,18832,20861,603,18788,0,18832,20861,603,17005,2504,206075,251563,106557,230002,6,4736
5,5,76772.3,22536.6,210732,93049.9,90487.2,73315,68808,34,53992,52541,236957,232990,24725,16418,19321,375,17385,0,16418,19320,375,15239,3320,206075,251563,106557,230002,6,4736
5,5,86122.4,36669.6,160661,286887,182168,237401,127469,74,84528,82185,215798,212293,21965,41764,47639,1557,43356,0,43461,49757,1867,25541,7539,206075,251563,106557,230002,6,4736
5,5,92472.7,25809.2,196838,102562,79685.9,85288,61720,9,57063,55502,249376,245436,25660,13760,18371,319,16762,0,13760,18371,319,13600,5028,206075,251563,106557,230002,6,4736
5,5,72556.9,18896,173456,146340,96834,120344,70952,38,47414,46060,222818,218942,22515,21328,25398,592,23028,0,21058,25169,571,16403,4746,206075,251563,106557,230002,6,4736
5,5,64881.6,15287.4,203618,60258.2,53291.8,47560,39582,26,37619,36633,224494,220568,23177,10991,12838,214,11451,0,10986,12817,214,9873,2102,206075,251563,106557,230002,6,4736
