K,order,dist,cost_polyanya,cost_ki,cost_hi,h_cost,vnum,gen_poly,push_poly,pop_poly,gen_ki,push_ki,pop_ki,prune_ki,suc_call_ki,gen_hi,push_hi,pop_hi,prune_hi,suc_call_hi,heuristic_call,reevaluate,pts,polys
3,3,35099.2,14516.9,121533,13406.8,11637,12,26359,25459,20171,127778,125221,115820,12982,602844,1586,1927,1488,8,3864,1702,406,6,7819
3,3,29507.4,13176.7,43270.5,13368.5,11643,6,27923,27051,22030,60080,58772,54110,5914,256275,1333,1772,1378,10,2667,1577,501,6,7819
3,3,61592.1,48607.3,290490,148676,121914,60,75900,73694,61283,258286,253862,241162,26385,1495868,19431,20469,16928,475,61765,18301,1623,6,7819
3,3,51283.5,40129.7,324693,100539,84137,31,70569,68598,57375,289562,284559,269270,29747,1569832,12981,13927,11464,319,42303,12460,1370,6,7819
3,3,62377.8,59918.3,239513,158283,134541,9,99658,96890,81887,236882,232896,220667,24781,1381052,17518,19914,17116,500,64169,18170,2899,6,7819
3,3,58582.4,28493.5,161162,74213.9,63778,7,50778,49356,41117,170964,168052,159060,18068,928602,7840,9200,7648,152,23855,8278,1620,6,7819
3,3,30975.4,18670.1,79799,27862.6,24333,23,38239,37098,30299,93443,91478,84319,9165,421482,2966,3523,2837,48,8793,3187,644,6,7819
3,3,49267.1,19888.1,133001,39240,33851,8,37310,36286,29786,158112,155322,147104,16448,830009,4574,5214,3999,30,10908,4653,786,6,7819
3,3,39019,19218.9,161797,73756.9,62482,65,39254,38168,31128,176154,172780,159175,17795,817200,9611,10045,8159,292,28129,8966,701,6,7819
3,3,32963.2,12229.6,104241,73155.5,62480,44,28260,27382,21699,118678,116290,106266,11669,522615,8291,9427,7820,215,23575,8454,1377,6,7819
3,3,46602.7,19096.8,157968,58392.8,48183,23,38185,37060,30196,172515,169376,160574,17721,905355,7762,8036,6364,114,23744,7144,530,6,7819
3,3,55641.9,26694.7,260540,106516,87765,52,50997,49598,40786,253535,249224,236884,25712,1408873,15020,15519,12794,378,49494,13756,922,6,7819
3,3,42446.6,17112,198198,87592.4,73588,45,39040,37915,30807,197971,194294,182367,20014,990188,11491,12208,9902,337,34366,10800,1084,6,7819
3,3,40544.8,25267.6,117806,69720.7,60352,3,47834,46429,38691,133815,131163,121823,13621,664093,7652,8769,7364,197,24287,7968,1343,6,7819
3,3,79652.9,71931.4,378875,254188,213878,10,116413,113137,95935,330845,325780,311353,32234,2053229,28137,32017,27178,849,94201,28876,4695,6,7819
3,3,32422.5,10788.8,76147,19384.9,16231,23,24683,23919,19179,96417,94372,87180,9567,434039,2550,2772,2176,54,6923,2429,295,6,7819
3,3,55646.7,33434.7,258719,52737.7,45826,14,59868,58091,47993,245323,240979,228929,25053,1392911,5825,7063,5703,100,15735,6330,1464,6,7819
3,3,64956.7,34399.3,325866,179290,147951,62,71218,69389,57930,294483,289757,277321,29753,1731415,24153,25360,21543,800,85533,22650,1834,6,7819
3,3,20977.1,14304.4,25088.3,6325.18,5278,17,27599,26781,21788,40868,39931,36030,3578,159143,969,965,726,14,2456,821,28,6,7819
3,3,23628.6,12500.3,35468.9,7358.19,6063,20,25771,24983,20230,52412,51223,46618,4929,214107,1106,1149,851,13,2699,983,82,6,7819
3,3,76970.6,68202.5,406275,200474,165656,21,116322,113235,96192,348182,342924,329796,33945,2144018,26882,28415,23896,653,93135,25380,2329,6,7819
3,3,19911.2,18469.8,23104.4,13003.5,10714,25,33703,32707,27107,35998,35136,31196,3322,134043,2037,2074,1584,60,5310,1836,109,6,7819
3,3,45370.2,15714.6,140331,34096.1,28948,13,32935,31982,26160,154547,151706,143722,16005,799522,4584,4962,3819,66,11877,4401,539,6,7819
3,3,95033.1,248087,437532,715676,568508,106,308222,301012,264306,380033,374592,357982,36261,2435073,81017,84325,75086,3280,353775,76477,5172,6,7819
3,3,21244.5,16228.8,12367,15803.9,13625,32,30983,30056,24532,22059,21544,19409,1995,94886,2134,2384,1855,31,5071,2116,334,6,7819
3,3,86481.7,118207,508939,315277,261528,16,169550,165261,142813,405670,399616,384707,39112,2606913,35232,39062,33264,1352,121781,35371,4820,6,7819
3,3,29639.3,42709.5,22907.3,20619.2,17550,20,60652,58954,49712,35250,34510,31616,3466,164533,2578,2854,2256,40,7009,2527,367,6,7819
3,3,38322.6,39577.3,71950.7,84347.2,70010,57,67254,65287,54617,91545,89743,82648,8929,435899,11167,11918,9811,373,36563,10777,1121,6,7819
3,3,37408.4,15894.7,148710,49633.7,43167,7,36486,35398,28768,160141,156975,144299,16089,738738,6115,6950,5642,74,16323,6193,1045,6,7819
3,3,85775.4,142009,447785,357023,292216,27,198107,193092,166392,375706,370032,354333,36957,2368195,40883,44839,38592,1459,152563,40615,5043,6,7819
3,3,72822.5,47309.1,356366,221385,181548,70,87721,85457,72043,316611,311789,298920,31562,1923341,30003,31393,26891,1064,110662,28096,2163,6,7819
3,3,66787.3,75035.5,352945,204258,167829,59,120507,117266,99592,321113,315956,302050,32610,1889049,26650,27841,23649,786,101194,25051,1932,6,7819
3,3,20681,19274.6,15491.2,12917.4,10914,15,33136,32136,26424,25095,24462,22085,2281,96586,1862,2018,1552,25,4578,1795,229,6,7819
3,3,56228.9,50035.4,199886,165039,137352,18,90201,87627,73472,201936,198445,187239,21139,1151348,18901,20884,17830,615,70226,18978,2523,6,7819
3,3,40551.9,17843.2,157617,25196.7,21964,12,35030,33915,27352,166315,163067,151818,16987,825637,2650,3284,2595,43,6885,2954,744,6,7819
3,3,12482.3,18904.4,6859.65,6155.42,5481,7,34424,33490,27886,12339,12021,10304,949,39451,684,843,638,6,1422,747,182,6,7819
3,3,54308.2,40844.5,364139,118514,99141,30,71656,69652,58249,305591,300357,285559,31560,1707558,14954,16086,13399,386,49624,14439,1603,6,7819
3,3,56629.5,37843.7,291259,133794,114744,9,62129,60382,50119,259851,255304,242741,26358,1479611,14578,16698,13898,355,43197,14974,2533,6,7819
3,3,54149.1,29075.4,230008,110304,91268,37,54240,52753,43753,223751,219913,208949,22697,1222892,15009,15654,12958,404,48571,13925,1082,6,7819
3,3,22891.6,12222.1,32474.3,8375.65,6951,18,25594,24843,20151,49608,48491,43978,4531,198357,1297,1327,1018,23,3203,1147,70,6,7819
3,3,46176.7,17551,214499,74680.8,61799,49,38481,37427,30531,211932,208064,196757,21307,1116213,10632,11087,8996,270,33287,9780,759,6,7819
3,3,22527.7,23019.1,26020,32348.8,28123,10,43716,42469,35585,43505,42519,38586,4194,181117,3857,4380,3496,64,10532,3944,650,6,7819
3,3,75363,80107.9,297611,276084,230477,9,130924,127370,108273,288879,284383,269981,29045,1748565,31190,34594,29750,952,120522,31530,4282,6,7819
3,3,73106.4,58324,343148,228648,186868,54,98050,95594,81423,300628,296020,283140,30477,1817777,31133,32741,28227,1066,116869,29388,2407,6,7819
3,3,32179.8,33238.7,48213.8,63847.9,54433,48,59460,57702,48320,66068,64673,59265,6577,298446,8267,8977,7291,225,25341,8085,1005,6,7819
3,3,32578.5,13439.3,89185.2,65583,56220,40,28306,27432,21843,115132,112830,103297,11367,506019,7866,8794,7265,232,22086,7847,1161,6,7819
3,3,32773.6,11024.8,97309.9,68142.8,58269,41,28409,27526,21916,116396,114054,104463,11460,512892,7991,8948,7391,230,22609,7980,1192,6,7819
3,3,39356.6,13706.2,99802,21543,18290,21,30646,29731,24207,118966,116698,109727,12542,592688,3053,3234,2492,37,7960,2845,285,6,7819
3,3,52623.3,26874.2,260900,88141.4,73349,46,52577,51010,42170,242338,237955,226092,24906,1360852,11672,12210,10087,250,35720,10830,895,6,7819
3,3,65618.8,60487.2,452260,248086,205701,58,106819,104007,88495,362814,356839,343562,36587,2188378,31730,33661,29082,1310,118660,30526,2754,6,7819
3,3,75509.4,87300.1,479449,353796,287731,69,137229,133733,114629,386519,380498,366709,37862,2408659,42862,45801,39886,1832,167529,41601,4029,6,7819
3,3,28005.6,12314.1,59457.4,37761,32417,36,26780,25945,20715,78593,76902,70518,7673,333826,4588,4974,3928,76,11745,4425,541,6,7819
3,3,57243.2,27916.3,224552,134930,111894,32,59063,57483,47959,221076,217352,206385,22707,1215375,17182,18235,15323,490,58517,16318,1522,6,7819
3,3,74401.1,101303,371551,321164,263377,64,163389,159199,136743,334992,329722,315522,33989,2016460,40431,42557,36915,1339,158943,38382,3191,6,7819
3,3,54125.2,44969.7,360961,190386,160881,40,80485,78289,65720,314066,308624,293273,31565,1743561,21982,23647,20003,620,73327,21221,2259,6,7819
3,3,22600.1,14504.7,17740.9,11656.6,9787,15,29910,28986,23625,30102,29400,26628,2831,118810,1889,1983,1501,26,4783,1753,167,6,7819
3,3,44650.3,16131.5,101638,30671.8,26512,13,32410,31463,25892,129295,126920,119988,13564,657735,3647,4153,3169,17,8874,3657,646,6,7819
3,3,29315.2,28992.5,48488.6,39894.2,34157,46,48940,47554,39629,68096,66652,61134,6691,303390,5238,5369,4254,153,15122,4780,301,6,7819
3,3,39990.1,17780.9,117545,54090,45731,18,34163,33171,26990,142232,139544,131795,14775,715456,7259,7954,6327,98,20280,7094,944,6,7819
3,3,85180,135332,446572,350370,291115,28,195331,190405,163935,372887,367251,351608,36852,2341480,40683,44554,38417,1529,151532,40360,4938,6,7819
3,3,54629.2,40899.9,387861,179944,151810,45,81688,79517,66980,322285,316759,301213,32482,1790652,22268,23765,20187,681,76119,21418,2091,6,7819
3,3,73287.7,44903.3,370114,226890,185690,75,83906,81774,68725,325805,320868,308060,32454,1980951,30122,31443,26815,1016,109243,28149,2091,6,7819
3,3,95623.3,228045,442328,753457,602349,113,306483,299293,262800,381348,375905,358946,35931,2449157,85774,87848,78338,3505,383773,79587,4016,6,7819
3,3,54095.1,46257.5,323375,108996,91709,19,81497,79248,66565,289252,284318,270573,30025,1615503,13850,15092,12528,400,46829,13596,1673,6,7819
