K,dist,cost_ki,cost_hi,h_cost,vnum,gen_ki,push_ki,pop_ki,prune_ki,suc_call_ki,gen_hi,push_hi,pop_hi,prune_hi,suc_call_hi,reevaluate,density
4,20106.2,15689.5,15124.2,11992,5,756,27861,25708,2844,118361,99,3284,2654,63,6854,691,0.00239808
4,33262.1,15689.5,15124.2,11992,18,756,27861,25708,2844,118361,99,3284,2654,63,6854,691,0.00239808
4,44149.2,15689.5,15124.2,11992,21,756,27861,25708,2844,118361,99,3284,2654,63,6854,691,0.00239808
4,49341.2,15689.5,15124.2,11992,7,756,27861,25708,2844,118361,99,3284,2654,63,6854,691,0.00239808
4,52659.5,46270.9,57050.8,44659,29,1494,71108,68121,7512,360717,338,13664,11746,353,35901,2913,0.00239808
4,74440,46270.9,57050.8,44659,50,1494,71108,68121,7512,360717,338,13664,11746,353,35901,2913,0.00239808
4,78908.3,46270.9,57050.8,44659,34,1494,71108,68121,7512,360717,338,13664,11746,353,35901,2913,0.00239808
4,97953.6,46270.9,57050.8,44659,69,1494,71108,68121,7512,360717,338,13664,11746,353,35901,2913,0.00239808
4,27868.3,29513.2,16278.1,12052,20,1266,51991,48684,5251,223003,129,3978,3192,61,8754,779,0.00239808
4,31697.7,29513.2,16278.1,12052,10,1266,51991,48684,5251,223003,129,3978,3192,61,8754,779,0.00239808
4,48936.3,29513.2,16278.1,12052,27,1266,51991,48684,5251,223003,129,3978,3192,61,8754,779,0.00239808
4,54448.6,29513.2,16278.1,12052,27,1266,51991,48684,5251,223003,129,3978,3192,61,8754,779,0.00239808
4,10718.1,14166.4,6480.32,5081,8,733,27475,25188,2585,110184,88,2394,1867,52,5693,239,0.00239808
4,22324,14166.4,6480.32,5081,17,733,27475,25188,2585,110184,88,2394,1867,52,5693,239,0.00239808
4,22907.5,14166.4,6480.32,5081,8,733,27475,25188,2585,110184,88,2394,1867,52,5693,239,0.00239808
4,44441.5,14166.4,6480.32,5081,41,733,27475,25188,2585,110184,88,2394,1867,52,5693,239,0.00239808
4,52633.7,42025.5,56231.3,43969,29,1513,71175,68087,7409,364131,329,12536,10735,282,31178,2848,0.00239808
4,75653.8,42025.5,56231.3,43969,54,1513,71175,68087,7409,364131,329,12536,10735,282,31178,2848,0.00239808
4,78166.2,42025.5,56231.3,43969,39,1513,71175,68087,7409,364131,329,12536,10735,282,31178,2848,0.00239808
4,98572.5,42025.5,56231.3,43969,68,1513,71175,68087,7409,364131,329,12536,10735,282,31178,2848,0.00239808
