         k,      dist,      rank,  max_rank,      vnum, cost_edbt,  gen_edbt,  cost_ki0,   gen_ki0,   cost_ki,    gen_ki, cost_poly,  gen_poly,  cost_ffp,   gen_ffp,   cost_hi,    gen_hi,     hcost,     hcall,    hreuse,reevaluate,  cost_hi2,   gen_hi2,    hcost2,    hcall2,   hreuse2,   cost_fi,    gen_fi,  cost_pre,   gen_pre,   edgecnt,  fencecnt,    keycnt,      miss,false_retrieval,       pts,     polys
         1,   4356.81,         1,         1,         4,         0,         0,   4383.05,     14281,    302.52,      1191,     9.342,        43,     5.965,        43,   337.341,        46,       309,        30,         9,         0,   332.039,        46,       303,        30,         9,    17.087,        34,    406659,    408960,    188905,    369928,    134320,         0,         0,         8,      8385
         1,   31139.6,         1,         1,        38,         0,         0,    182034,    387481,   24213.7,     46339,    1557.7,      4145,   1393.51,      4145,   39691.8,      4145,     35487,      3587,       457,         0,   41846.2,      4145,     37635,      3587,       457,   207.169,       224,    406659,    408960,    188905,    369928,    134320,         0,         0,         8,      8385
         1,   18419.4,         1,         1,         8,         0,         0,   82458.5,    193413,   9877.52,     20851,   129.288,       549,   114.951,       549,   4873.36,       551,      4447,       459,        68,         0,   4856.93,       551,      4437,       459,        68,     73.45,        94,    406659,    408960,    188905,    369928,    134320,         0,         0,         8,      8385
         1,     25192,         1,         1,        16,         0,         0,    132375,    302762,   18377.7,     37186,   492.771,      1714,    411.66,      1714,   15127.3,      1716,     13690,      1416,       222,         0,   15132.9,      1716,     13739,      1416,       222,   111.807,       144,    406659,    408960,    188905,    369928,    134320,         0,         0,         8,      8385
         1,   11913.2,         1,         1,        17,         0,         0,   36026.7,    103014,   4814.18,     11890,    152.62,       616,   137.911,       616,   5542.87,       618,      5017,       523,        73,         0,   5605.23,       618,      5092,       523,        73,    64.077,        88,    406659,    408960,    188905,    369928,    134320,         0,         0,         8,      8385
         1,   48012.1,         1,         1,        50,         0,         0,    617043,1.03267e+06,    150116,    194505,     15452,     36845,     13959,     36845,    100476,     10446,     89355,      9018,      1131,         0,   99770.8,     10446,     89551,      9018,      1131,   247.384,       307,    406659,    408960,    188905,    369928,    134320,         0,         0,         8,      8385
         1,   5816.85,         1,         1,         8,         0,         0,   11293.8,     27591,   1058.71,      2702,    30.202,       118,     22.62,       118,   1112.26,       120,      1015,        97,        17,         0,   1100.38,       120,       996,        97,        17,    33.268,        46,    406659,    408960,    188905,    369928,    134320,         0,         0,         8,      8385
         1,   20610.3,         1,         1,        23,         0,         0,    138836,    290168,   21219.9,     43123,   453.361,      1666,   426.338,      1666,   15337.2,      1668,     13796,      1418,       197,         0,   15265.7,      1668,     13793,      1418,       197,   109.324,       149,    406659,    408960,    188905,    369928,    134320,         0,         0,         8,      8385
         1,   21775.8,         1,         1,         8,         0,         0,    136869,    285968,   19965.6,     39537,   159.007,       683,   142.849,       683,   6500.32,       684,      5920,       552,        99,         0,   5999.98,       684,      5442,       552,        99,    96.606,       119,    406659,    408960,    188905,    369928,    134320,         0,         0,         8,      8385
         1,   11824.7,         1,         1,        22,         0,         0,     33633,     94801,   2976.95,      7655,   100.674,       441,    86.764,       441,   3995.43,       441,      3651,       374,        43,         0,   5035.02,       441,      4659,       374,        43,    54.958,        86,    406659,    408960,    188905,    369928,    134320,         0,         0,         8,      8385
         1,   36325.5,         1,         1,        31,         0,         0,    375622,    681831,   77408.2,    123423,   1344.79,      4122,   1183.77,      4122,   37932.3,      4122,     34135,      3481,       492,         0,     37486,      4122,     33961,      3481,       492,    199.94,       235,    406659,    408960,    188905,    369928,    134320,         0,         0,         8,      8385
         1,   29443.7,         1,         1,        11,         0,         0,    297191,    541742,   53580.2,     91230,   306.346,      1235,   282.018,      1235,   11231.7,      1235,     10210,      1015,       168,         0,     11173,      1235,     10202,      1015,       168,   170.016,       201,    406659,    408960,    188905,    369928,    134320,         0,         0,         8,      8385
         1,   16939.3,         1,         1,        34,         0,         0,   58108.7,    162187,   6473.02,     15518,   279.044,      1174,   261.309,      1174,   10229.5,      1176,      9298,       962,       153,         0,   10762.5,      1176,      9821,       962,       153,    79.426,       114,    406659,    408960,    188905,    369928,    134320,         0,         0,         8,      8385
         1,   5110.19,         1,         1,        11,         0,         0,   6869.94,     20288,    502.91,      1824,    54.794,       203,    44.871,       203,   1803.88,       206,      1639,       172,        23,         0,   1838.37,       206,      1673,       172,        23,    30.345,        51,    406659,    408960,    188905,    369928,    134320,         0,         0,         8,      8385
         1,   14034.8,         1,         1,        27,         0,         0,   51553.7,    128764,   6428.08,     14998,     204.3,       821,   182.608,       821,   6920.11,       822,      6320,       669,       112,         0,   6925.73,       822,      6342,       669,       112,    86.389,       124,    406659,    408960,    188905,    369928,    134320,         0,         0,         8,      8385
         1,   6692.27,         1,         1,        10,         0,         0,   12741.4,     39332,   1004.38,      3331,    37.096,       169,    28.386,       169,   1440.35,       171,      1314,       132,        24,         0,   1425.71,       171,      1306,       132,        24,    35.001,        56,    406659,    408960,    188905,    369928,    134320,         0,         0,         8,      8385
         1,   27443.5,         1,         1,        33,         0,         0,    258632,    474968,     48015,     83897,   744.098,      2208,   564.623,      2208,     20455,      2210,     18420,      1868,       245,         0,   20101.1,      2210,     18230,      1868,       245,   123.065,       169,    406659,    408960,    188905,    369928,    134320,         0,         0,         8,      8385
         1,   50854.8,         1,         1,        69,         0,         0,    669020,1.10257e+06,    166968,    209084,   16198.8,     38816,   15113.1,     38816,    213789,     21808,    189731,     18824,      2371,         0,    212037,     21808,    188761,     18824,      2371,   318.147,       359,    406659,    408960,    188905,    369928,    134320,         0,         0,         8,      8385
         1,   8670.85,         1,         1,        22,         0,         0,   19542.6,     58451,   2057.62,      5708,    85.177,       374,    72.146,       374,   3306.84,       376,      3000,       308,        41,         0,   3341.33,       376,      3049,       308,        41,     50.61,        75,    406659,    408960,    188905,    369928,    134320,         0,         0,         8,      8385
         1,   16281.1,         1,         1,        31,         0,         0,   80710.8,    199143,   10970.5,     25267,   406.536,      1298,   314.258,      1298,   12001.6,      1300,     10879,      1117,       139,         0,     11875,      1300,     10798,      1117,       139,    99.971,       135,    406659,    408960,    188905,    369928,    134320,         0,         0,         8,      8385
         1,   49317.4,         1,         1,        23,         0,         0,    486617,    874899,   91409.7,    136916,   2740.94,      7543,    2626.6,      7543,   72286.6,      7543,     64644,      6523,       804,         0,   72116.5,      7543,     64922,      6523,       804,   238.204,       292,    406659,    408960,    188905,    369928,    134320,         0,         0,         8,      8385
         1,   19623.9,         1,         1,        18,         0,         0,    119170,    255814,   18514.9,     36873,   208.377,       867,   186.199,       867,   7531.94,       869,      6797,       713,       112,         0,   7867.01,       869,      7171,       713,       112,   103.852,       135,    406659,    408960,    188905,    369928,    134320,         0,         0,         8,      8385
         1,   25579.4,         1,         1,        32,         0,         0,    218622,    422101,   38936.5,     70933,   787.149,      2761,   760.391,      2761,     25398,      2763,     22795,      2362,       314,         0,   25352.3,      2763,     22881,      2362,       314,   147.682,       183,    406659,    408960,    188905,    369928,    134320,         0,         0,         8,      8385
         1,   21873.7,         1,         1,         8,         0,         0,    154868,    319376,   24642.3,     48826,   225.458,       890,   202.893,       890,   7869.26,       894,      7074,       733,       122,         0,   7961.98,       894,      7224,       733,       122,   102.849,       131,    406659,    408960,    188905,    369928,    134320,         0,         0,         8,      8385
         1,    1279.4,         1,         1,         2,         0,         0,   839.336,      2223,     16.33,        91,     2.244,        10,     0.757,        10,    50.983,        12,        45,         5,         2,         0,    47.026,        12,        41,         5,         2,      4.66,        12,    406659,    408960,    188905,    369928,    134320,         0,         0,         8,      8385
         1,   11284.5,         1,         1,        13,         0,         0,   25840.5,     77355,   2749.91,      7377,   207.988,       595,   173.494,       595,   5578.16,       596,      5077,       502,        73,         0,   5983.92,       596,      5489,       502,        73,    58.014,        81,    406659,    408960,    188905,    369928,    134320,         0,         0,         8,      8385
         1,   13099.9,         1,         1,        15,         0,         0,   50775.3,    122776,   5994.57,     14799,   167.064,       674,    147.45,       674,   6046.09,       674,      5502,       567,        79,         0,   5991.56,       674,      5460,       567,        79,    73.564,        96,    406659,    408960,    188905,    369928,    134320,         0,         0,         8,      8385
         1,   18835.9,         1,         1,        19,         0,         0,     91138,    203213,   12128.8,     24651,    360.13,      1379,   340.492,      1379,   12395.8,      1381,     11296,      1172,       161,         0,   12528.8,      1381,     11479,      1172,       161,    87.469,       123,    406659,    408960,    188905,    369928,    134320,         0,         0,         8,      8385
         1,   23167.3,         1,         1,         7,         0,         0,    152444,    318320,   24861.4,     46452,    76.931,       332,    62.485,       332,   2976.56,       332,      2690,       271,        46,         0,   2825.87,       332,      2565,       271,        46,   109.461,       140,    406659,    408960,    188905,    369928,    134320,         0,         0,         8,      8385
         1,   5443.41,         1,         1,         4,         0,         0,   7221.87,     24416,     592.8,      2085,     9.077,        40,     5.543,        40,    268.12,        40,       242,        24,        11,         0,   261.326,        40,       237,        24,        11,    22.475,        34,    406659,    408960,    188905,    369928,    134320,         0,         0,         8,      8385
         1,   40038.6,         1,         1,        31,         0,         0,    414242,    751571,   90073.5,    135954,   1401.61,      4296,   1264.87,      4296,   40289.8,      4296,     36074,      3619,       513,         0,   39340.9,      4296,     35441,      3619,       513,   248.954,       243,    406659,    408960,    188905,    369928,    134320,         0,         0,         8,      8385
         1,   36169.4,         1,         1,        38,         0,         0,    394812,    693987,     89668,    129382,   1795.17,      5171,   1690.67,      5171,   52271.2,      5171,     46847,      4423,       587,         0,   52589.6,      5171,     47387,      4423,       587,   196.484,       227,    406659,    408960,    188905,    369928,    134320,         0,         0,         8,      8385
         1,     36003,         1,         1,         6,         0,         0,    220217,    453620,   25376.4,     45229,   224.266,       950,   206.024,       950,   8993.78,       952,      8182,       803,       111,         0,   8591.85,       952,      7850,       803,       111,   146.888,       174,    406659,    408960,    188905,    369928,    134320,         0,         0,         8,      8385
         1,   28007.8,         1,         1,        14,         0,         0,    277982,    504683,   50743.2,     84827,   432.697,      1545,   377.763,      1545,     13826,      1545,     12477,      1281,       193,         0,   14148.4,      1545,     12684,      1281,       193,   143.718,       189,    406659,    408960,    188905,    369928,    134320,         0,         0,         8,      8385
         1,   22782.3,         1,         1,        13,         0,         0,    178346,    350387,   28926.3,     55356,   190.689,       808,   172.769,       808,   7210.86,       808,      6510,       670,        97,         0,   7109.98,       808,      6463,       670,        97,   122.783,       161,    406659,    408960,    188905,    369928,    134320,         0,         0,         8,      8385
         1,     21438,         1,         1,        19,         0,         0,    130374,    277171,   16907.8,     35168,   376.634,      1303,   299.137,      1303,   11829.9,      1305,     10730,      1085,       161,         0,   11726.3,      1305,     10693,      1085,       161,   139.414,       136,    406659,    408960,    188905,    369928,    134320,         0,         0,         8,      8385
         1,   15713.3,         1,         1,         5,         0,         0,   74986.6,    176487,   10276.9,     22168,     95.86,       382,     78.81,       382,   3584.74,       383,      3268,       307,        58,         0,   3269.56,       383,      2964,       307,        58,    72.196,        94,    406659,    408960,    188905,    369928,    134320,         0,         0,         8,      8385
         1,   5410.02,         1,         1,         6,         0,         0,   7265.83,     21826,   604.997,      2105,    11.543,        51,      7.17,        51,   354.576,        51,       320,        34,        11,         0,   346.213,        51,       315,        34,        11,    27.049,        41,    406659,    408960,    188905,    369928,    134320,         0,         0,         8,      8385
         1,   28877.5,         1,         1,        30,         0,         0,    162022,    349191,   24461.2,     44590,   1048.02,      3364,   973.582,      3364,     32257,      3364,     28859,      2909,       360,         0,   32175.9,      3364,     29102,      2909,       360,     145.3,       185,    406659,    408960,    188905,    369928,    134320,         0,         0,         8,      8385
         1,   19105.2,         1,         1,        16,         0,         0,    111146,    245431,   16588.5,     34886,   256.862,       990,   229.771,       990,    8735.6,       990,      7868,       815,       133,         0,   8706.44,       990,      7872,       815,       133,    98.644,       124,    406659,    408960,    188905,    369928,    134320,         0,         0,         8,      8385
         1,   3089.47,         1,         1,         6,         0,         0,   1869.55,      5264,   106.741,       394,    15.114,        68,     9.988,        68,    586.72,        72,       539,        50,        12,         0,   555.769,        72,       509,        50,        12,    17.638,        35,    406659,    408960,    188905,    369928,    134320,         0,         0,         8,      8385
         1,   12212.9,         1,         1,        28,         0,         0,   45251.3,    120144,   5021.04,     12879,   193.531,       774,   182.601,       774,   7106.49,       776,      6515,       665,        79,         0,   8146.92,       776,      7444,       665,        79,     85.58,       114,    406659,    408960,    188905,    369928,    134320,         0,         0,         8,      8385
         1,   4566.41,         1,         1,         6,         0,         0,   5688.01,     19421,   294.601,      1241,     12.23,        51,     7.854,        51,   422.304,        53,       379,        40,         6,         0,   444.307,        53,       402,        40,         6,    21.963,        32,    406659,    408960,    188905,    369928,    134320,         0,         0,         8,      8385
         1,   7639.92,         1,         1,        12,         0,         0,   12921.7,     31706,   1272.08,      3152,    37.281,       137,     28.35,       137,   1500.45,       140,      1377,       107,        27,         0,   1349.35,       140,      1238,       107,        27,    54.081,        63,    406659,    408960,    188905,    369928,    134320,         0,         0,         8,      8385
         1,   21547.2,         1,         1,        27,         0,         0,    154033,    314761,   24108.1,     47763,    473.37,      1678,   449.099,      1678,   16246.8,      1682,     14768,      1432,       187,         0,   15524.6,      1682,     14043,      1432,       187,    110.01,       145,    406659,    408960,    188905,    369928,    134320,         0,         0,         8,      8385
         1,   15224.6,         1,         1,        25,         0,         0,   71536.8,    165455,   9485.19,     21102,   223.535,       873,   190.903,       873,    7770.6,       875,      7064,       737,        92,         0,   7862.06,       875,      7153,       737,        92,    84.504,       115,    406659,    408960,    188905,    369928,    134320,         0,         0,         8,      8385
         1,   10403.7,         1,         1,        19,         0,         0,   28505.4,     79545,   3495.57,      8868,    130.72,       524,   115.968,       524,   4727.31,       524,      4273,       443,        55,         0,   4731.71,       524,      4281,       443,        55,    50.191,        81,    406659,    408960,    188905,    369928,    134320,         0,         0,         8,      8385
         1,     29233,         1,         1,        16,         0,         0,    166243,    354648,   23111.8,     44559,   652.819,      2319,   615.972,      2319,   21087.8,      2321,     19050,      1961,       270,         0,   21005.8,      2321,     19093,      1961,       270,   125.202,       158,    406659,    408960,    188905,    369928,    134320,         0,         0,         8,      8385
         1,   10745.6,         1,         1,         4,         0,         0,   23087.3,     67196,   2056.62,      5625,    42.587,       205,    31.954,       205,   1631.43,       207,      1489,       156,        34,         0,   1624.59,       207,      1488,       156,        34,    65.417,        81,    406659,    408960,    188905,    369928,    134320,         0,         0,         8,      8385
         1,   10805.1,         1,         1,        14,         0,         0,   22150.6,     68086,   2459.93,      6639,   146.332,       547,   134.172,       547,   5159.07,       548,      4678,       463,        67,         0,   5094.27,       548,      4605,       463,        67,    53.781,        78,    406659,    408960,    188905,    369928,    134320,         0,         0,         8,      8385
         1,   9104.41,         1,         1,         5,         0,         0,     21326,     67970,   2615.03,      6946,    27.495,       115,    19.465,       115,   956.053,       119,       861,        92,        15,         0,    943.64,       119,       853,        92,        15,     38.17,        50,    406659,    408960,    188905,    369928,    134320,         0,         0,         8,      8385
         1,   48315.9,         1,         1,        27,         0,         0,    532040,    934146,    106286,    155853,   1625.36,      5018,    1547.8,      5018,   46852.3,      5018,     42018,      4236,       589,         0,     46120,      5018,     41555,      4236,       589,   252.748,       314,    406659,    408960,    188905,    369928,    134320,         0,         0,         8,      8385
         1,   21973.2,         1,         1,        13,         0,         0,    161095,    320217,     27731,     50233,    293.15,      1077,   268.292,      1077,   9928.47,      1077,      8948,       893,       143,         0,   9424.08,      1077,      8549,       893,       143,   109.479,       137,    406659,    408960,    188905,    369928,    134320,         0,         0,         8,      8385
         1,   36191.2,         1,         1,        45,         0,         0,    334479,    601231,   62824.7,     99820,   2428.54,      5131,   2091.35,      5131,   49562.2,      5134,     44506,      4385,       604,         0,   51191.4,      5134,     46351,      4385,       604,   286.682,       281,    406659,    408960,    188905,    369928,    134320,         0,         0,         8,      8385
         1,   24340.2,         1,         1,        30,         0,         0,    206980,    392760,   34240.5,     63437,   704.705,      2446,   666.454,      2446,   22968.6,      2448,     20608,      2084,       283,         0,   22553.4,      2448,     20402,      2084,       283,   145.862,       179,    406659,    408960,    188905,    369928,    134320,         0,         0,         8,      8385
         1,   16038.8,         1,         1,        22,         0,         0,     75040,    175111,   10519.5,     23086,   354.201,      1352,    332.48,      1352,   12645.9,      1354,     11441,      1155,       155,         0,   12542.6,      1354,     11381,      1155,       155,    136.47,       123,    406659,    408960,    188905,    369928,    134320,         0,         0,         8,      8385
         1,   19351.7,         1,         1,        29,         0,         0,    120804,    255351,   17648.4,     37163,   563.737,      1563,   385.584,      1563,     14171,      1563,     12771,      1316,       184,         0,   14550.2,      1563,     13274,      1316,       184,   153.447,       128,    406659,    408960,    188905,    369928,    134320,         0,         0,         8,      8385
         1,   22873.2,         1,         1,        10,         0,         0,    126403,    266149,   15433.7,     30300,   180.363,       769,   161.138,       769,   6950.12,       771,      6348,       646,        94,         0,   6931.13,       771,      6343,       646,        94,    95.589,       117,    406659,    408960,    188905,    369928,    134320,         0,         0,         8,      8385
         1,   18569.4,         1,         1,        18,         0,         0,    109786,    233707,   17421.4,     33799,   359.116,      1364,    337.66,      1364,   13778.6,      1367,     12587,      1155,       162,         0,   12628.6,      1367,     11475,      1155,       162,    94.496,       123,    406659,    408960,    188905,    369928,    134320,         0,         0,         8,      8385
         1,   18932.5,         1,         1,        22,         0,         0,    107668,    237975,   15705.1,     33725,   400.193,      1481,   375.412,      1481,   13806.4,      1486,     12444,      1263,       172,         0,   13780.1,      1486,     12478,      1263,       172,    94.074,       119,    406659,    408960,    188905,    369928,    134320,         0,         0,         8,      8385
         1,   16680.5,         1,         1,        10,         0,         0,   76230.9,    177521,   10970.3,     24008,   214.741,       870,   196.854,       870,   7626.71,       871,      6926,       724,       114,         0,   7671.26,       871,      6991,       724,       114,    68.153,        87,    406659,    408960,    188905,    369928,    134320,         0,         0,         8,      8385
         1,   13822.1,         1,         1,        12,         0,         0,   54958.8,    137512,   6606.84,     15990,    66.112,       293,    53.216,       293,   2544.89,       295,      2317,       238,        38,         0,   2480.58,       295,      2255,       238,        38,    61.372,        83,    406659,    408960,    188905,    369928,    134320,         0,         0,         8,      8385
         1,   22906.3,         1,         1,        32,         0,         0,    153159,    315857,   23811.7,     44325,   643.332,      2192,   592.112,      2192,   21014.1,      2194,     18985,      1889,       243,         0,   20628.3,      2194,     18698,      1889,       243,   109.155,       145,    406659,    408960,    188905,    369928,    134320,         0,         0,         8,      8385
         1,   28378.7,         1,         1,        38,         0,         0,    203857,    412441,   29334.6,     54532,   990.554,      3420,   971.604,      3420,   33374.4,      3421,     30166,      2901,       402,         0,   35387.1,      3421,     32277,      2901,       402,   191.754,       202,    406659,    408960,    188905,    369928,    134320,         0,         0,         8,      8385
         1,   13297.8,         1,         1,         9,         0,         0,   51939.7,    128331,   7585.27,     15913,   116.098,       485,    103.33,       485,   5440.61,       488,      5017,       396,        72,         0,   4266.19,       488,      3871,       396,        72,    52.781,        72,    406659,    408960,    188905,    369928,    134320,         0,         0,         8,      8385
         1,   34006.9,         1,         1,        15,         0,         0,    335912,    608887,   67691.6,    106195,   695.502,      2471,   646.303,      2471,   22758.2,      2471,     20454,      2073,       296,         0,   22270.5,      2471,     20173,      2073,       296,   179.962,       227,    406659,    408960,    188905,    369928,    134320,         0,         0,         8,      8385
         1,   51809.3,         1,         1,        46,         0,         0,    473615,    862354,   85704.4,    133118,   4393.02,     11040,   3934.62,     11040,    105883,     11040,     94428,      9508,      1253,         0,    105742,     11040,     94760,      9508,      1253,   282.433,       343,    406659,    408960,    188905,    369928,    134320,         0,         0,         8,      8385
         1,   26177.9,         1,         1,        36,         0,         0,    233870,    444688,   40889.4,     74964,   2174.84,      6094,   1775.76,      6094,     24729,      2640,     22255,      2231,       304,         0,   24736.8,      2640,     22364,      2231,       304,   180.367,       183,    406659,    408960,    188905,    369928,    134320,         0,         0,         8,      8385
         1,   4252.13,         1,         1,        10,         0,         0,   4604.65,     14842,   265.485,      1104,    16.042,        79,    10.937,        79,   715.043,        82,       658,        64,        11,         0,   683.327,        82,       626,        64,        11,     28.59,        50,    406659,    408960,    188905,    369928,    134320,         0,         0,         8,      8385
         1,   47282.9,         1,         1,        34,         0,         0,    529086,    932272,    111362,    160136,   2250.02,      6203,   1936.81,      6203,   58234.9,      6203,     52165,      5255,       722,         0,   57743.4,      6203,     52023,      5255,       722,   228.737,       281,    406659,    408960,    188905,    369928,    134320,         0,         0,         8,      8385
         1,   37120.8,         1,         1,        28,         0,         0,    198940,    446343,   26192.3,     50052,   1247.14,      3854,   1130.01,      3854,   35576.4,      3856,     31955,      3263,       460,         0,   35082.3,      3856,     31614,      3263,       460,   204.298,       242,    406659,    408960,    188905,    369928,    134320,         0,         0,         8,      8385
         1,   20399.7,         1,         1,        26,         0,         0,    120243,    256909,     19741,     36850,   408.699,      1578,   382.777,      1578,   14449.5,      1580,     13017,      1333,       186,         0,   14044.4,      1580,     12755,      1333,       186,   105.406,       144,    406659,    408960,    188905,    369928,    134320,         0,         0,         8,      8385
