K,order,dist,cost_polyanya,cost_ki,cost_hi,h_cost,vnum,gen_poly,push_poly,pop_poly,gen_ki,push_ki,pop_ki,prune_ki,suc_call_ki,gen_hi,push_hi,pop_hi,prune_hi,suc_call_hi,heuristic_call,reevaluate,pts,polys
4,4,86599,30200.8,591179,171808,112211,54,50584,49153,41707,429781,423382,408201,41639,2802063,43244,45799,39733,1442,175298,41368,3742,4,7819
4,4,82652.9,25543.6,508807,143450,94530,55,44574,43281,36688,416567,410224,395469,40876,2690555,38309,40310,34801,1319,153413,36360,3093,4,7819
4,4,72519.1,22257.9,511802,125305,82962,46,36043,35012,29244,394218,387898,372705,38833,2461279,32530,34380,29332,1070,122513,30925,2771,4,7819
4,4,72300.6,21591.9,415897,102106,67002,89,30366,29441,24391,339452,334005,320520,33958,2119315,29614,30405,25577,1092,104711,27299,1669,4,7819
4,4,59882.4,12128.1,338613,87542.3,62604,65,25325,24518,19872,293218,288161,275742,29760,1753723,23264,24887,20707,731,74674,22335,2349,4,7819
4,4,53968.8,12501.3,361032,116133,84551,60,26296,25477,20530,312371,306923,291296,31003,1755045,24410,26807,22355,688,79530,24095,3144,4,7819
4,4,93770.9,51592.2,632139,244475,162023,66,74972,73058,63119,476213,469376,456023,45461,3172343,59190,63222,55625,2699,257310,57598,5527,4,7819
4,4,95033.4,61001.3,646055,402478,286517,126,93071,90644,77174,491512,484478,475101,46556,3377591,76839,85175,74425,3126,300196,77448,10289,4,7819
4,4,84946.4,29824.1,561434,152549,101553,30,44092,42861,36117,435662,429140,414605,42281,2809820,36619,39826,34444,1513,149688,36188,4222,4,7819
4,4,81236.3,47969,559445,390530,283914,86,84707,82451,69695,433278,426698,413331,42241,2764611,68607,75014,65059,2579,260500,67997,8205,4,7819
4,4,94411.7,43435.5,523186,202225,128627,109,62723,61066,52518,425949,419941,403553,40694,2839946,55066,56721,49463,1981,241423,51580,3110,4,7819
4,4,80924.1,39696.8,587471,218249,150973,87,62026,60358,51141,451317,444311,432642,44246,2937192,50896,55714,48394,2356,198350,50655,6169,4,7819
4,4,65352.6,35442.9,553772,269222,194812,80,58945,57386,48078,421536,414647,401284,42209,2592509,50276,55398,47694,1937,186546,50299,6437,4,7819
4,4,96529.2,18458.7,508654,93169.2,60159,39,30781,29960,25304,421210,415276,398854,40144,2744936,30146,30646,26278,723,119664,27509,1295,4,7819
4,4,79611.7,41731.9,592806,260176,181062,97,70672,68854,58501,452712,445662,435258,44987,2968165,57746,63239,55055,2727,225301,57562,6967,4,7819
4,4,95665.8,86077.3,604694,487306,332119,124,122326,119295,102698,469496,462801,450387,45213,3154477,92345,99768,87778,3628,384695,90555,9657,4,7819
4,4,103690,50747,608387,228142,140905,120,72891,71001,61068,470740,464454,449193,43490,3253157,64362,66162,57965,2480,292395,60409,3425,4,7819
4,4,87684.8,43081.5,604369,210564,138310,61,62989,61320,52540,460642,453782,440201,44257,3021534,50301,54002,47183,2376,208024,49202,5027,4,7819
4,4,69364.1,28346,597566,232269,169770,102,53120,51644,42974,442508,435403,424454,44152,2832324,46812,51772,44337,1654,166836,46821,6235,4,7819
4,4,72475.4,17059.6,396471,108788,71448,88,30974,30031,24904,341239,335767,322315,34159,2130546,30223,30908,26003,1134,107657,27759,1589,4,7819
4,4,83031.6,59050.2,532210,445415,322889,80,94153,91661,77859,431578,425082,410987,42017,2760917,74719,80233,69713,2890,289695,72576,7439,4,7819
4,4,74634.5,46920.2,546731,352123,256745,82,78202,76059,64180,421641,414984,402165,41522,2666075,65257,70971,61474,2416,248133,64236,7429,4,7819
4,4,87133.3,58236.7,594042,344034,235735,103,94385,91911,78719,461303,454383,444368,44967,3087647,74485,81456,71402,3388,301308,74174,8878,4,7819
4,4,77395.1,35329.3,613350,269057,196781,101,62501,60762,50937,453134,446083,435905,44818,2974632,54466,60815,52548,2044,199131,55143,7810,4,7819
4,4,48145.9,8152.64,271441,84734.6,63520,50,20296,19604,15636,253976,249320,233850,25632,1345292,19242,21159,17505,622,59197,18984,2558,4,7819
4,4,59739.7,8663.19,332236,82413.5,62549,8,16754,16201,12940,302315,297120,283395,29467,1729712,15969,19063,16054,415,48524,17261,3605,4,7819
4,4,58195.9,13607.3,269865,97360.3,68823,60,25853,25042,20234,246754,242540,230792,24931,1447306,23624,25903,21685,736,75393,23372,2997,4,7819
4,4,66848.1,19102.2,316257,120245,84845,50,34313,33271,27441,276923,272372,260155,27593,1657218,29515,32292,27494,883,106100,29246,3638,4,7819
4,4,66166.2,21781.9,563280,149219,104452,55,38864,37760,31228,413826,407099,393792,40949,2553525,34084,37599,32020,1396,119917,34126,4470,4,7819
4,4,75161.5,22323.5,494475,120499,80872,47,38047,36936,30946,400771,394426,379554,39514,2527704,33862,35855,30687,1058,129571,32265,2956,4,7819
4,4,85376.4,54521,596327,330442,227500,106,89398,87065,74659,460346,453383,443682,45362,3082216,71094,77486,67983,3310,288475,70497,8198,4,7819
4,4,107858,80978.4,732423,376039,245705,112,110038,107265,93063,529057,521843,512394,48400,3758284,89318,94681,83644,3081,391394,86181,7530,4,7819
4,4,70803,21733.7,300285,142511,101815,76,41739,40523,33832,281125,276594,264063,27728,1704350,34381,37535,32189,1140,130383,34171,4126,4,7819
4,4,73748.2,22154.8,522994,140465,98261,33,38565,37426,31076,411909,405359,391382,40277,2580963,33025,36675,31374,1423,121747,33366,4629,4,7819
4,4,93032.9,22966.3,482595,103144,65320,44,38106,37096,31445,402087,396304,380222,38357,2601113,33049,33785,29275,755,140205,30553,1590,4,7819
4,4,82140.1,39667.5,592713,226145,156760,88,63602,61910,52546,455657,448647,436905,44723,2980348,51870,56768,49394,2487,204754,51638,6263,4,7819
4,4,72467.9,28550.3,627650,252705,186761,98,53879,52389,43602,451737,444604,434587,45091,2936036,47763,51877,44293,1689,171337,46897,5390,4,7819
4,4,88043.3,66145.3,579116,425828,292432,112,101763,99134,84690,444567,437981,424444,43146,2879980,79664,86143,75286,3131,314139,78025,8479,4,7819
4,4,79618.4,27184.7,376093,150017,101485,64,44405,43204,36560,324888,319880,305797,31222,2012106,35825,38728,33710,1052,146015,35266,3844,4,7819
4,4,87535.2,45795,631908,245425,164010,85,70822,69010,58957,465700,458702,446990,45465,3079973,56817,61852,54045,2711,230165,56345,6480,4,7819
4,4,66803.6,17577.8,577660,132191,93053,70,33869,32904,27184,433612,426584,414390,42819,2715862,32282,34604,29323,1108,112181,31277,3232,4,7819
4,4,74609.6,21347.2,619795,154883,108848,77,41013,39949,33033,451933,444903,434401,44352,2933753,38502,41822,35520,1328,138915,37954,4316,4,7819
4,4,104931,88668.3,641028,450892,304245,127,126304,123166,105929,490811,484065,472469,46582,3405363,94468,103038,90751,3995,393123,93660,10882,4,7819
4,4,79054.4,50173.4,528387,385363,278890,83,81076,78874,66591,419982,413492,399864,41161,2657805,65990,71201,61601,2393,248189,64342,6965,4,7819
4,4,76288,11833.1,483558,91582.5,64607,2,19460,18866,15600,386861,380797,365882,37442,2377432,19057,22284,19179,590,69073,20222,3806,4,7819
4,4,76998.5,17061.2,370951,103348,71526,47,30748,29894,24908,335609,330329,315812,32442,2029678,28043,29794,25501,700,106083,26801,2511,4,7819
4,4,55148.9,15238,398382,138213,102716,24,29384,28492,23080,333849,328034,311575,33276,1876111,26688,30349,25580,990,87292,27539,4467,4,7819
4,4,73857.3,19470.7,453485,109367,72727,69,36266,35217,29470,376619,370609,355235,37154,2348981,32454,33911,28877,1133,122416,30480,2392,4,7819
4,4,77442.8,25091.8,501612,133405,88590,50,40975,39806,33607,404544,398194,383264,40105,2566249,36110,38103,32862,1259,141991,34318,2998,4,7819
4,4,93585.8,53182.7,657354,348254,246662,117,85688,83370,70681,489154,482085,472953,46910,3360491,71459,79174,68974,2907,275586,72048,9584,4,7819
4,4,92490.3,40437.9,571766,208113,138925,51,62872,61185,52383,448724,442259,427015,42551,2971970,52337,55323,48380,1726,221069,50136,4348,4,7819
4,4,89716.9,61940.9,571292,436792,316354,91,102059,99384,84767,452517,445877,431991,43296,2952485,80513,88858,77771,3241,312583,80625,10418,4,7819
4,4,88345.9,38332,619658,173767,111986,83,50635,49265,41632,462418,455588,441583,44128,3034513,43844,46158,39839,1249,170756,41663,3477,4,7819
4,4,96768.2,63983.6,678652,290248,180881,101,86691,84506,73087,490842,483830,472994,47620,3371757,67858,72377,63787,3571,292770,66056,6202,4,7819
4,4,93794.6,52075.2,696237,268257,178081,103,77540,75537,64768,491321,484160,474670,46717,3361109,66148,70425,61582,2367,276450,63931,5955,4,7819
4,4,77943.7,46611.2,582559,314470,219873,108,77859,75773,64005,433720,426915,414424,42488,2776988,63553,70215,61009,2603,241523,63688,8309,4,7819
4,4,90846.9,46979.6,665716,278294,188659,123,72300,70346,59437,482336,475239,466877,46435,3314698,61933,67993,58906,2471,239618,61818,7682,4,7819
4,4,88114.8,26484.7,558596,128555,80907,65,43720,42413,35822,423606,417339,403160,41728,2794277,39229,40201,34622,1590,160509,36335,2101,4,7819
4,4,84306.1,61625.9,564163,446741,321126,83,96439,93919,79809,437855,431329,417253,42364,2815176,76497,83025,72253,2941,296953,75167,8497,4,7819
4,4,62504.2,28438.7,567082,214863,153301,79,49710,48346,40165,415140,408271,394102,41937,2502312,43559,47913,40972,1649,153702,43408,5528,4,7819
4,4,75277,14329.8,378297,91841.9,63485,41,27238,26497,22071,333484,328248,313584,32075,1997824,25977,27303,23234,700,95753,24539,2022,4,7819
4,4,73367.3,20466.6,533296,134765,93798,25,35332,34267,28335,405425,398989,384845,39456,2530243,30558,34286,29334,1176,112572,31158,4638,4,7819
4,4,89003.9,47915.4,660339,355500,252156,109,78376,76275,64283,478069,471027,461672,46150,3243019,66200,73670,63899,2625,250986,66982,9209,4,7819
4,4,97718.9,48694.8,588080,213865,133236,125,66109,64285,54966,443589,437428,421953,42345,2996033,57795,59963,52275,2039,254311,54645,3712,4,7819
4,4,86419,66345.8,572038,508313,362236,81,104385,101651,86665,430857,424439,410200,41529,2772921,81345,83689,72446,3175,319793,75346,4413,4,7819
4,4,61345.8,14429.3,427444,95254.2,65130,37,26423,25621,21014,340949,335193,319784,33464,2012394,24362,26231,22085,769,84544,23538,2592,4,7819
4,4,92820.7,76671.5,606934,553560,389251,99,117461,114489,98289,448726,442305,427745,42891,2944298,89487,95825,83942,3492,359794,86695,8587,4,7819
4,4,82904.7,9739.74,494904,77014.1,54085,6,18854,18262,14863,400517,394470,379233,38576,2500489,17609,20250,17225,505,61863,18327,3178,4,7819
4,4,98520.3,72054.9,690604,305636,189873,123,91273,88967,76803,491047,484057,473869,47501,3392590,71242,76178,67046,3696,300493,69525,6700,4,7819
4,4,91708.7,53383.5,673421,264173,169840,96,78700,76712,65855,475801,468825,457582,46249,3198584,62135,67200,58920,3052,261234,61317,6620,4,7819
4,4,66984,22230.3,560108,143671,100556,43,37878,36778,30339,407965,401347,387746,40329,2517629,33260,36899,31422,1376,116847,33420,4601,4,7819
4,4,85971.3,23980,645682,126422,80608,102,37638,36638,30850,467150,460123,447618,44461,3064002,35886,36735,31389,1149,131693,33088,1782,4,7819
4,4,89570.2,78814.1,600380,509342,348461,101,113855,110929,95259,442661,436209,421875,42361,2880815,87727,91633,80030,3391,353824,82750,6109,4,7819
4,4,94266.8,77187.5,610239,496181,349382,92,115401,112443,96492,461692,455120,440718,43943,3044286,88600,97237,85368,3653,351761,88259,10870,4,7819
4,4,85559.9,19969.4,562820,123269,82003,16,31921,30961,25749,427610,421293,406355,41383,2749469,27996,30919,26618,1063,108662,28038,3735,4,7819
4,4,100276,85030.6,670217,425330,277702,139,115972,113001,97215,481621,474776,463811,46119,3303489,87828,95876,84453,3938,363416,87305,10253,4,7819
4,4,100046,65775,698068,378187,255559,127,96300,93805,80497,502269,495172,486086,47358,3503651,79096,86944,76331,3426,317632,79128,9833,4,7819
4,4,88594,62489.5,571317,376585,260832,124,98311,95832,81827,457307,450548,439136,44473,3029325,76933,84581,74086,3202,305429,76768,9552,4,7819
4,4,56117.1,16810.1,426964,145034,108816,34,32209,31238,25366,349792,343701,326549,35030,1966586,29231,32947,27784,1120,96756,29865,4587,4,7819
4,4,98079.2,81261.4,617457,407199,269896,133,112270,109408,94247,480994,474131,463473,46049,3301464,86224,93965,82822,4011,362273,85724,9867,4,7819
4,4,66880.8,24717.9,529401,146586,105311,41,38275,37174,30652,406583,399976,386257,40210,2503233,33458,37213,31697,1352,117773,33724,4720,4,7819
4,4,77950,34137.6,635220,208513,147590,114,52173,50764,42485,461455,454278,445411,45332,3070478,46699,51329,44133,1714,174488,46621,5884,4,7819
4,4,68061.6,18715.5,302745,117753,82370,54,34503,33450,27550,281724,277086,264661,28006,1688295,29332,32137,27366,892,105284,29114,3658,4,7819
4,4,74115.3,15960.1,361304,88942.7,60581,41,26777,26044,21615,329755,324534,309995,31794,1965015,25532,26964,22919,723,92511,24207,2116,4,7819
4,4,90468.7,26830.8,605657,156273,103578,91,48315,47041,39694,472624,465653,452174,44714,3129140,43418,45136,38925,1329,167524,40763,2848,4,7819
4,4,118260,118107,738115,519203,325769,159,147404,143844,125190,529981,523183,511144,48684,3839575,110178,118461,105228,5418,489287,108110,10874,4,7819
4,4,83940.1,21867.6,485552,110163,69162,99,36007,34985,29609,395765,389840,374386,38946,2569988,35042,35128,30047,1512,133868,31585,1067,4,7819
4,4,63184.1,7999.32,376789,88737.2,68382,3,17330,16763,13594,330455,324862,310094,32244,1921512,16982,20516,17488,578,55904,18697,4078,4,7819
4,4,69586,9669.97,418986,87724.1,64749,3,17658,17100,13929,361827,355917,339994,35150,2145151,17284,20532,17511,564,58051,18623,3791,4,7819
4,4,101667,75884.5,651222,522569,384957,112,117248,114252,97955,500150,493174,480694,46852,3402391,91881,103462,91138,3638,360093,94131,13889,4,7819
4,4,89186.9,42377.1,646610,234219,157577,120,65872,64112,54311,481629,474429,465645,46432,3283775,57815,61940,53559,1956,230306,56204,5638,4,7819
4,4,57015.9,13387.4,387146,127146,96021,18,26725,25860,20842,332144,326367,310964,32737,1900034,24511,28184,23734,941,78890,25573,4447,4,7819
4,4,91997.7,12821.6,513052,78312.4,54981,21,24722,24000,19427,424302,418202,402145,40516,2722186,20119,22447,18906,337,70200,20217,2897,4,7819
4,4,119203,114510,740018,549019,367535,154,149284,145618,126365,545371,538211,528610,49048,3932096,112016,122431,108478,4705,487112,111577,13117,4,7819
4,4,69475,24782.8,608384,183876,132250,84,43836,42657,35396,446884,439821,428990,44268,2857141,40411,44093,37617,1388,145553,39926,4740,4,7819
4,4,63426.9,11341.3,333505,83841.9,60839,26,20790,20158,16290,303217,298114,284316,29614,1747941,18028,20177,16831,341,55191,18099,2668,4,7819
4,4,80569.5,22300.3,442853,106606,68118,98,34315,33325,28185,383853,377984,362938,38070,2466585,33785,33839,28891,1434,127438,30422,1015,4,7819
4,4,82385.4,28047.5,551855,140982,97272,77,45522,44250,37222,441728,435004,421025,42560,2843772,39929,42274,36385,1125,153942,38169,3429,4,7819
4,4,85608.4,27113.4,543018,161625,107498,71,49954,48597,41271,444027,437362,422876,42813,2878854,42944,45240,39188,1245,169349,40880,3442,4,7819
4,4,102407,42468.5,594337,181269,109335,82,59136,57522,49508,469209,462895,448076,43711,3242260,55348,55908,48872,2385,239993,50753,2027,4,7819
4,4,77866,47492.3,545781,366877,268298,82,79008,76859,64671,424513,417895,404691,41513,2699355,64795,70439,60868,2327,244439,63686,7364,4,7819
4,4,96044.4,63286.1,639718,315255,209442,122,92939,90530,77684,483949,476947,466966,47036,3324696,72624,78642,68987,3701,301107,71765,7855,4,7819
4,4,108972,75780.3,727913,395762,261074,122,111689,108813,94121,520451,513276,504077,48116,3688620,90897,96962,85484,3615,384035,88196,8346,4,7819
4,4,65452.4,17420.7,302539,130774,93357,72,33302,32261,26193,275184,270634,258217,27979,1679133,29559,32504,27300,994,97187,29422,3838,4,7819
4,4,91162.3,25751.7,460791,111608,72641,58,41492,40337,34175,391625,385916,370037,37707,2511193,34344,35476,30692,850,149476,32132,2055,4,7819
4,4,91591.5,69119.3,577370,395730,272673,133,104276,101654,86983,464354,457601,446296,44983,3108669,80545,88374,77537,3403,325101,80313,9820,4,7819
4,4,83904.8,41065.7,615242,310480,227126,112,67907,66047,55209,466073,459035,449454,45534,3113524,58149,65291,56338,2295,211788,59272,8691,4,7819
4,4,88351,42235.5,646329,231678,154178,117,63279,61558,52044,478750,471557,463027,46156,3269257,55738,59795,51664,2064,220419,54328,5553,4,7819
4,4,66263.1,17062.8,486742,126402,91290,29,32577,31578,25799,394788,388314,373704,38859,2395093,28716,32447,27478,1166,97934,29490,4608,4,7819
4,4,69194.3,11998.9,443460,99474.9,73012,11,21654,20930,16837,376693,370543,355476,36709,2259116,20164,23458,19840,713,66747,21290,3943,4,7819
4,4,92439.6,36373.5,568416,163121,105493,60,54062,52492,44501,445610,439183,424223,42693,2973968,44944,47226,40873,1521,190274,42694,3553,4,7819
4,4,75058.9,45376.7,547192,353683,259887,79,76819,74737,63053,430091,423345,411055,42617,2743318,64299,70195,60843,2470,243353,63568,7586,4,7819
4,4,86668.1,62457.9,573505,369376,257975,122,94309,91906,78422,452819,446060,434477,43955,2982922,74244,81674,71498,3089,292734,74140,9265,4,7819
4,4,64845.8,12670.5,436648,109357,81042,17,24898,24098,19341,370369,364229,348629,36420,2192344,22633,26365,22191,839,73636,23981,4462,4,7819
4,4,62661.3,15235.1,410774,97503.3,65339,40,28057,27198,22418,344050,338267,323033,33690,2038993,25607,27446,23203,867,90291,24579,2605,4,7819
4,4,89947.2,53953,619830,277921,184335,99,79996,77933,66651,472250,465217,454588,46130,3179628,63512,69036,60466,3198,259459,62914,7152,4,7819
4,4,77189.2,21037.6,488867,117965,74757,75,37410,36270,30378,387802,381767,366359,38408,2462838,33985,35178,29977,1272,129284,31689,2201,4,7819
4,4,65748.1,19339.7,284302,139518,98130,67,37531,36373,29873,266450,262055,249915,26557,1593308,32336,35711,30371,994,115812,32456,4332,4,7819
4,4,68626.1,18898.4,495735,118434,77576,64,32046,31123,25671,389174,382860,367619,38121,2401700,28922,30376,25608,795,105600,27226,2285,4,7819
