K,order,dist,cost_polyanya,cost_ki,cost_hi,h_cost,vnum,gen_poly,push_poly,pop_poly,gen_ki,push_ki,pop_ki,prune_ki,suc_call_ki,gen_hi,push_hi,pop_hi,prune_hi,suc_call_hi,heuristic_call,reevaluate,pts,polys
2,2,10329.2,41534.1,5159.46,6348.41,5847,7,78724,76525,63138,8559,8350,7117,577,26306,471,530,393,3,1032,452,71,10,7819
2,2,28644.9,71107.5,65446.5,11079.4,10169,8,126750,123283,103896,77586,75891,69749,7855,328409,1007,999,703,6,2035,852,25,10,7819
2,2,32303.1,54791.8,60563.3,68585.5,62944,51,93868,91200,75372,74813,73291,68552,7755,349068,4564,4999,4056,134,12617,4477,566,10,7819
2,2,22414.3,35974.5,33250,17573.6,16203,4,65751,63803,52051,48551,47439,42586,4434,187563,1108,1320,1007,16,2630,1165,253,10,7819
2,2,27251.7,97961.1,58644.3,40702.9,37213,27,157672,153336,129874,72544,70901,64880,7031,312241,2998,3012,2340,67,8402,2655,123,10,7819
2,2,40866.5,142575,91193.7,114157,102435,34,213061,207458,178519,100196,98204,91497,10496,503170,8897,8812,7361,204,31137,7796,173,10,7819
2,2,16955.5,61591.2,15510,3073.91,2851,4,109948,106927,90157,25771,25193,22357,2292,87431,232,241,158,0,456,207,18,10,7819
2,2,56217.2,247613,111468,217905,192944,66,351342,342544,296500,124400,122245,115061,13112,677846,17047,16571,13575,656,57863,14817,8,10,7819
2,2,27441.4,87053.5,17790.7,5888.08,5518,3,148878,144909,122659,26899,26355,24078,2758,113776,393,486,355,0,737,424,109,10,7819
2,2,19533.9,110849,10900.9,14860.5,13720,18,182917,178168,152816,19306,18870,16937,1731,70263,1238,1256,917,19,2779,1094,68,10,7819
2,2,31060.7,91495.4,65151.1,64485.6,59027,40,150951,146763,123262,81438,79802,74308,8129,389224,4997,5165,4038,139,13450,4599,348,10,7819
2,2,29167.3,31131.7,74491.5,55182.9,50644,14,63163,61299,49815,90518,88652,80694,8827,385294,3993,4302,3380,54,10141,3775,447,10,7819
2,2,14086.2,86048.9,3803.16,4509.4,4214,8,147528,143773,122763,8168,7949,6907,627,26832,362,402,285,2,784,337,52,10,7819
2,2,33364.5,93272,21144.5,12257.2,11369,10,152572,148563,125689,34348,33637,30929,3767,148757,861,1007,744,2,1825,882,172,10,7819
2,2,51617.7,165428,111899,153974,139063,41,243894,237508,203019,125428,123199,115964,13267,669229,11732,11838,9790,429,39591,10653,477,10,7819
2,2,18942.1,109512,11779.9,15652.8,14368,18,180552,175880,150626,19430,18989,17115,1717,69935,1330,1316,976,29,2965,1132,43,10,7819
2,2,6597.06,50457.6,1284.55,1702.74,1580,4,85458,83172,69750,3020,2926,2371,138,8073,143,158,105,0,236,130,20,10,7819
2,2,18074.5,56001.8,17355.9,19947.9,18335,35,98941,96169,80186,28172,27518,24779,2456,104866,1338,1446,1094,20,3338,1272,149,10,7819
2,2,28235.7,83731.1,61783.8,17048.6,15691,11,143785,139916,118233,77141,75463,68991,7598,329299,1356,1340,948,12,3321,1163,37,10,7819
2,2,33625.5,74432.8,73485.9,52982.4,48604,24,136079,132405,111464,89160,87331,80692,8900,393806,3953,4030,3185,74,11512,3553,194,10,7819
2,2,28534.8,132600,16969.7,34904.2,31959,33,176102,171725,147447,26820,26308,24175,2482,115395,2821,2808,2170,45,7186,2436,71,10,7819
2,2,25301.5,118697,14575.7,29263.5,26942,28,160895,156821,134632,25392,24871,22869,2345,108663,2185,2221,1699,32,5420,1921,111,10,7819
2,2,20707.1,74655.9,24936.6,30527.9,28309,24,131184,127655,107767,39901,38937,34632,3597,145728,2030,2221,1678,30,4664,1953,250,10,7819
2,2,27781.5,48787.6,55483.6,48367,44541,35,86582,84121,69394,71469,69966,64793,7163,315785,3337,3663,2913,72,9264,3268,432,10,7819
2,2,28613.6,43986.4,62023.5,56057.1,51593,11,88209,85706,70907,83859,82107,75316,8298,355374,3869,4288,3390,58,10395,3792,519,10,7819
2,2,21470.6,45180.9,29727.8,21693.3,20003,23,82204,79955,66391,44154,43132,38868,4085,167697,1732,1813,1363,17,4560,1583,140,10,7819
2,2,20135.1,38693.9,24308.7,31350.6,28849,18,75801,73677,60636,38305,37455,33438,3572,140095,2229,2469,1961,56,5834,2215,316,10,7819
2,2,9124.3,43649.5,2513.06,4731.23,4404,5,85843,83475,68683,5951,5789,4851,375,16505,362,409,296,0,636,358,62,10,7819
2,2,43054.7,164134,88274.1,89140.4,80580,51,246735,240390,206862,104989,102997,96634,10606,537246,7269,7136,5696,166,20899,6298,90,10,7819
2,2,20049.2,38629.9,24641.2,20223.3,18637,14,72414,70425,58170,37365,36525,32628,3452,135324,1587,1620,1221,7,3773,1426,96,10,7819
2,2,44617.8,134404,107731,103657,93791,38,212027,206452,175646,113071,110974,104369,11992,591051,8083,8090,6622,274,27411,7256,247,10,7819
2,2,22126.5,54463.4,31159.9,19688.9,18014,21,100249,97482,81367,47223,46171,41315,4364,180475,1548,1575,1113,17,3370,1364,79,10,7819
2,2,39300.5,70838.5,91590.1,193736,175020,42,132337,128600,107335,110126,108012,100981,11585,537290,13254,13731,11279,439,42249,12268,863,10,7819
2,2,21847.6,117827,13883.1,29668.9,27434,25,191398,186464,160235,24093,23536,21266,2262,89518,2283,2347,1818,38,5679,2046,139,10,7819
2,2,44049.7,107925,102412,13954.4,12853,4,175361,170847,145553,122554,120223,112542,12236,617572,1129,1159,818,4,2454,991,64,10,7819
2,2,22721.8,61708.7,35148,22050.3,20398,26,109104,106016,88783,50003,48865,44080,4621,191840,1771,1787,1326,37,4020,1559,75,10,7819
2,2,28576.6,76871.5,57218.7,56597.7,51366,35,137171,133344,111501,76272,74674,68955,7352,345874,4440,4681,3627,102,11526,4183,407,10,7819
2,2,19359.6,57824.6,20103.9,21092.7,19150,35,100169,97414,82074,32267,31542,28479,2801,121509,1793,1801,1379,19,4599,1558,68,10,7819
2,2,19017,77552.8,17445,13882,12786,21,117245,114137,97130,26025,25455,23333,2317,107208,1088,1166,880,7,2435,1005,109,10,7819
2,2,17641.8,53754.7,14508.8,17602.8,16397,21,89551,87035,72742,27827,27153,24021,2295,94812,1157,1244,904,15,2469,1089,138,10,7819
2,2,15480.6,39475.2,11620,14508.1,13493,26,69809,67796,56191,21443,20913,18436,1804,70625,1102,1163,872,20,2339,1020,108,10,7819
2,2,29990.8,38661.5,79289.4,76322.4,69870,26,72117,70016,57416,96139,94114,85755,9179,409584,5442,5732,4557,51,15213,5026,452,10,7819
2,2,24080.9,56520.2,37864.8,31218,28734,23,109897,106999,89623,57557,56310,50710,5531,228323,2416,2473,1914,31,5967,2161,143,10,7819
2,2,22590.1,56643.3,35189.7,34160.4,31529,17,106724,103684,86010,49469,48350,43345,4565,192664,2556,2591,1940,46,5798,2278,134,10,7819
2,2,38079,98414.8,90927.7,66137.2,60361,16,167358,162860,138473,108713,106533,98727,11257,513015,4900,5064,3958,92,13801,4495,356,10,7819
2,2,21133.4,33444,27531.3,41244.7,37812,31,59445,57700,47049,43519,42517,38121,3825,160279,2920,2916,2256,66,7809,2544,89,10,7819
2,2,31367.9,107370,56480.6,79268.5,72973,41,172574,168048,143504,77553,75868,69807,7660,348863,5549,5971,4747,147,14436,5338,601,10,7819
2,2,19003.3,49588.1,17764.5,17996.6,16707,20,89718,87210,72845,33303,32525,28945,2868,116621,1304,1354,990,22,2931,1187,104,10,7819
2,2,28804.1,56184.4,59837.7,10549.2,9659,6,110312,107349,89910,78167,76543,70484,7480,335506,870,956,668,1,1570,806,123,10,7819
2,2,42103.7,137486,84502,93946,84286,54,209363,203931,173943,101965,100011,93908,10806,525722,7773,7602,6116,307,23709,6789,72,10,7819
2,2,31560.5,53583.9,78653,87694.7,79679,47,97845,95021,78524,91969,90117,83365,9391,413004,6301,6459,5083,161,17045,5736,353,10,7819
2,2,40025.1,64719.6,128560,111731,101909,33,120100,116630,97158,138315,135656,126453,14220,677690,7988,8350,6698,205,23630,7421,620,10,7819
2,2,25038.1,29885.4,46316.4,35465.8,32509,26,57498,55834,45474,63194,61821,55916,5961,256354,2595,2755,2124,37,6693,2433,243,10,7819
2,2,26141.1,67460.8,51084.8,50285.5,46258,29,117435,114089,94805,68648,67139,61089,6406,285767,3760,3884,2988,75,9080,3421,280,10,7819
2,2,20227.5,55281.6,25626.1,15687.2,14286,22,90352,87797,73287,38218,37335,33324,3458,136890,1289,1294,938,25,2825,1131,61,10,7819
2,2,46245.3,158788,90798.6,115404,103739,61,234799,228755,196204,107012,105039,98537,11205,552777,9115,8990,7206,346,27237,8043,171,10,7819
2,2,32703.8,98926.9,77513.7,64209,58628,38,164430,159923,134400,86884,85176,79792,8459,428448,4872,5011,3896,133,12856,4453,302,10,7819
2,2,52299.8,231039,106072,186326,166060,56,320436,312407,269373,118599,116485,109682,12504,632059,14841,14422,11782,586,48900,12875,11,10,7819
2,2,41864.8,73986,126719,124116,112538,34,130117,126434,106097,147382,144519,134977,15125,729028,9306,9636,7799,250,27761,8565,631,10,7819
2,2,24842.2,57536.5,45623.2,37070.4,33994,23,106636,103460,85032,61591,60214,54532,5727,251653,2878,3114,2384,49,6787,2764,353,10,7819
2,2,32000,51570.5,85212.3,47923.6,43886,29,99653,96843,80962,105673,103487,95369,10588,470643,3641,3775,2953,76,9988,3314,259,10,7819
2,2,22146.4,85153,15724.1,16959.2,15623,21,123267,120044,102379,23661,23148,20923,2191,90156,1333,1415,1077,13,3278,1213,124,10,7819
