K,dist,cost_ki,cost_hi,h_cost,vnum,gen_ki,push_ki,pop_ki,prune_ki,suc_call_ki,gen_hi,push_hi,pop_hi,prune_hi,suc_call_hi,reevaluate,density
4,16172.7,4396.15,3686.35,3283,8,331,9612,8453,740,31382,32,523,383,0,755,117,0.00833333
4,16261.1,4396.15,3686.35,3283,7,331,9612,8453,740,31382,32,523,383,0,755,117,0.00833333
4,32120.7,4396.15,3686.35,3283,8,331,9612,8453,740,31382,32,523,383,0,755,117,0.00833333
4,34142.8,4396.15,3686.35,3283,4,331,9612,8453,740,31382,32,523,383,0,755,117,0.00833333
4,27652.5,12177.3,15162.6,13393,5,528,18012,16528,1643,67715,72,1822,1410,19,4032,177,0.00833333
4,33910.6,12177.3,15162.6,13393,8,528,18012,16528,1643,67715,72,1822,1410,19,4032,177,0.00833333
4,46048.2,12177.3,15162.6,13393,5,528,18012,16528,1643,67715,72,1822,1410,19,4032,177,0.00833333
4,48194.4,12177.3,15162.6,13393,16,528,18012,16528,1643,67715,72,1822,1410,19,4032,177,0.00833333
4,9219.9,7910.95,11778.9,10368,7,390,14213,12933,1320,53899,78,1765,1342,16,3929,230,0.00833333
4,16386.9,7910.95,11778.9,10368,7,390,14213,12933,1320,53899,78,1765,1342,16,3929,230,0.00833333
4,53862,7910.95,11778.9,10368,6,390,14213,12933,1320,53899,78,1765,1342,16,3929,230,0.00833333
4,56362.2,7910.95,11778.9,10368,15,390,14213,12933,1320,53899,78,1765,1342,16,3929,230,0.00833333
4,38332.8,8658.42,23103.8,20501,4,494,17728,16254,1671,68888,113,3012,2391,60,6452,529,0.00833333
4,39799,8658.42,23103.8,20501,21,494,17728,16254,1671,68888,113,3012,2391,60,6452,529,0.00833333
4,42531.4,8658.42,23103.8,20501,21,494,17728,16254,1671,68888,113,3012,2391,60,6452,529,0.00833333
4,49520,8658.42,23103.8,20501,24,494,17728,16254,1671,68888,113,3012,2391,60,6452,529,0.00833333
4,17448.7,6853.8,8447.94,7512,9,472,15045,13438,1294,52498,56,1270,956,5,2139,266,0.00833333
4,23893.5,6853.8,8447.94,7512,13,472,15045,13438,1294,52498,56,1270,956,5,2139,266,0.00833333
4,33285.5,6853.8,8447.94,7512,8,472,15045,13438,1294,52498,56,1270,956,5,2139,266,0.00833333
4,40803.2,6853.8,8447.94,7512,16,472,15045,13438,1294,52498,56,1270,956,5,2139,266,0.00833333
4,9491.77,3138.05,4334.83,3889,9,254,7896,7040,590,27043,30,649,482,3,1142,107,0.00833333
4,11955.3,3138.05,4334.83,3889,8,254,7896,7040,590,27043,30,649,482,3,1142,107,0.00833333
4,12454.1,3138.05,4334.83,3889,5,254,7896,7040,590,27043,30,649,482,3,1142,107,0.00833333
4,32195.6,3138.05,4334.83,3889,18,254,7896,7040,590,27043,30,649,482,3,1142,107,0.00833333
4,38722.1,8541.74,15417.5,13932,5,488,17414,16058,1664,67077,78,1676,1296,8,3306,364,0.00833333
4,44738.8,8541.74,15417.5,13932,10,488,17414,16058,1664,67077,78,1676,1296,8,3306,364,0.00833333
4,48703.8,8541.74,15417.5,13932,14,488,17414,16058,1664,67077,78,1676,1296,8,3306,364,0.00833333
4,51436.2,8541.74,15417.5,13932,14,488,17414,16058,1664,67077,78,1676,1296,8,3306,364,0.00833333
4,19517.7,2958.31,6700.97,5961,4,249,6980,6117,605,23627,52,1059,795,6,1902,183,0.00833333
4,21661.5,2958.31,6700.97,5961,5,249,6980,6117,605,23627,52,1059,795,6,1902,183,0.00833333
4,26074.2,2958.31,6700.97,5961,16,249,6980,6117,605,23627,52,1059,795,6,1902,183,0.00833333
4,36171.5,2958.31,6700.97,5961,16,249,6980,6117,605,23627,52,1059,795,6,1902,183,0.00833333
4,19191.7,3876.04,7803.85,6991,14,290,9832,8883,838,35092,53,1072,820,10,2121,213,0.00833333
4,32907,3876.04,7803.85,6991,14,290,9832,8883,838,35092,53,1072,820,10,2121,213,0.00833333
4,48605.3,3876.04,7803.85,6991,8,290,9832,8883,838,35092,53,1072,820,10,2121,213,0.00833333
4,48931.7,3876.04,7803.85,6991,9,290,9832,8883,838,35092,53,1072,820,10,2121,213,0.00833333
4,35001.4,8429.26,22824.6,20639,17,497,18228,16790,1761,71765,73,2504,2034,36,4623,642,0.00833333
4,44935.1,8429.26,22824.6,20639,21,497,18228,16790,1761,71765,73,2504,2034,36,4623,642,0.00833333
4,46060.4,8429.26,22824.6,20639,22,497,18228,16790,1761,71765,73,2504,2034,36,4623,642,0.00833333
4,60851.6,8429.26,22824.6,20639,14,497,18228,16790,1761,71765,73,2504,2034,36,4623,642,0.00833333
4,20692.6,3459.08,9356.32,8402,8,304,8496,7227,597,25604,64,1232,900,9,2207,187,0.00833333
4,29086.5,3459.08,9356.32,8402,19,304,8496,7227,597,25604,64,1232,900,9,2207,187,0.00833333
4,30556.9,3459.08,9356.32,8402,15,304,8496,7227,597,25604,64,1232,900,9,2207,187,0.00833333
4,30894.8,3459.08,9356.32,8402,15,304,8496,7227,597,25604,64,1232,900,9,2207,187,0.00833333
4,22116.7,3202.68,9582.53,8652,9,314,9100,7761,644,27877,56,1240,923,9,2022,233,0.00833333
4,29461.2,3202.68,9582.53,8652,15,314,9100,7761,644,27877,56,1240,923,9,2022,233,0.00833333
4,30173.9,3202.68,9582.53,8652,11,314,9100,7761,644,27877,56,1240,923,9,2022,233,0.00833333
4,31967,3202.68,9582.53,8652,16,314,9100,7761,644,27877,56,1240,923,9,2022,233,0.00833333
4,11453.9,2631.29,3110.97,2805,10,242,6893,6137,486,23287,22,440,318,0,664,82,0.00833333
4,16920.2,2631.29,3110.97,2805,12,242,6893,6137,486,23287,22,440,318,0,664,82,0.00833333
4,30574.3,2631.29,3110.97,2805,6,242,6893,6137,486,23287,22,440,318,0,664,82,0.00833333
4,30900.8,2631.29,3110.97,2805,7,242,6893,6137,486,23287,22,440,318,0,664,82,0.00833333
4,9787.77,1883.01,1721.22,1536,3,210,5656,4719,364,15802,20,285,201,0,353,63,0.00833333
4,11118.5,1883.01,1721.22,1536,5,210,5656,4719,364,15802,20,285,201,0,353,63,0.00833333
4,12893.9,1883.01,1721.22,1536,8,210,5656,4719,364,15802,20,285,201,0,353,63,0.00833333
4,25334.8,1883.01,1721.22,1536,10,210,5656,4719,364,15802,20,285,201,0,353,63,0.00833333
4,67426.3,9495.28,57165.5,50439,16,515,20266,18570,2061,82364,184,6854,5701,113,17524,1114,0.00833333
4,71879.5,9495.28,57165.5,50439,13,515,20266,18570,2061,82364,184,6854,5701,113,17524,1114,0.00833333
4,77074,9495.28,57165.5,50439,21,515,20266,18570,2061,82364,184,6854,5701,113,17524,1114,0.00833333
4,79843.9,9495.28,57165.5,50439,39,515,20266,18570,2061,82364,184,6854,5701,113,17524,1114,0.00833333
4,15362.6,3239.91,4929.19,4421,9,267,7643,6468,508,22903,38,695,513,3,1036,202,0.00833333
4,19715.7,3239.91,4929.19,4421,15,267,7643,6468,508,22903,38,695,513,3,1036,202,0.00833333
4,22387.2,3239.91,4929.19,4421,14,267,7643,6468,508,22903,38,695,513,3,1036,202,0.00833333
4,29045.5,3239.91,4929.19,4421,10,267,7643,6468,508,22903,38,695,513,3,1036,202,0.00833333
4,38167.9,8727.16,22492.2,20028,19,497,19265,17822,1920,76951,87,3045,2482,41,6331,704,0.00833333
4,47391.9,8727.16,22492.2,20028,23,497,19265,17822,1920,76951,87,3045,2482,41,6331,704,0.00833333
4,48517.2,8727.16,22492.2,20028,24,497,19265,17822,1920,76951,87,3045,2482,41,6331,704,0.00833333
4,63006.5,8727.16,22492.2,20028,20,497,19265,17822,1920,76951,87,3045,2482,41,6331,704,0.00833333
4,48803.4,8485.84,32329.8,28778,16,503,19005,17457,1939,75412,119,4226,3475,74,9093,921,0.00833333
4,54797.1,8485.84,32329.8,28778,34,503,19005,17457,1939,75412,119,4226,3475,74,9093,921,0.00833333
4,56622.2,8485.84,32329.8,28778,28,503,19005,17457,1939,75412,119,4226,3475,74,9093,921,0.00833333
4,62588.4,8485.84,32329.8,28778,12,503,19005,17457,1939,75412,119,4226,3475,74,9093,921,0.00833333
4,53993.7,9085.52,34459.6,30442,17,472,18197,16699,1794,71964,119,4267,3519,65,9424,931,0.00833333
4,60137.1,9085.52,34459.6,30442,34,472,18197,16699,1794,71964,119,4267,3519,65,9424,931,0.00833333
4,61962.1,9085.52,34459.6,30442,28,472,18197,16699,1794,71964,119,4267,3519,65,9424,931,0.00833333
4,64983.9,9085.52,34459.6,30442,8,472,18197,16699,1794,71964,119,4267,3519,65,9424,931,0.00833333
4,14862.7,5357.37,12931.5,11517,11,343,12061,11008,1147,45261,63,1677,1348,38,3712,288,0.00833333
4,31690.4,5357.37,12931.5,11517,14,343,12061,11008,1147,45261,63,1677,1348,38,3712,288,0.00833333
4,33165.8,5357.37,12931.5,11517,13,343,12061,11008,1147,45261,63,1677,1348,38,3712,288,0.00833333
4,54954.5,5357.37,12931.5,11517,20,343,12061,11008,1147,45261,63,1677,1348,38,3712,288,0.00833333
4,21747.1,4250.66,8387.61,7524,10,292,8803,7568,531,28026,46,1071,822,7,1857,236,0.00833333
4,24479.5,4250.66,8387.61,7524,10,292,8803,7568,531,28026,46,1071,822,7,1857,236,0.00833333
4,29859.2,4250.66,8387.61,7524,12,292,8803,7568,531,28026,46,1071,822,7,1857,236,0.00833333
4,30915.5,4250.66,8387.61,7524,19,292,8803,7568,531,28026,46,1071,822,7,1857,236,0.00833333
4,21370.9,3168.43,4875.16,4329,6,288,8185,6957,534,24385,41,745,539,7,1162,127,0.00833333
4,24311.4,3168.43,4875.16,4329,6,288,8185,6957,534,24385,41,745,539,7,1162,127,0.00833333
4,28235.7,3168.43,4875.16,4329,13,288,8185,6957,534,24385,41,745,539,7,1162,127,0.00833333
4,30118.8,3168.43,4875.16,4329,12,288,8185,6957,534,24385,41,745,539,7,1162,127,0.00833333
4,18313.1,14843,16221.3,14280,8,558,20723,19325,1950,83875,89,2253,1745,29,5210,353,0.00833333
4,22874,14843,16221.3,14280,7,558,20723,19325,1950,83875,89,2253,1745,29,5210,353,0.00833333
4,53237.2,14843,16221.3,14280,13,558,20723,19325,1950,83875,89,2253,1745,29,5210,353,0.00833333
4,58434.5,14843,16221.3,14280,13,558,20723,19325,1950,83875,89,2253,1745,29,5210,353,0.00833333
4,45690,8325.68,28080.3,25116,12,502,17884,16451,1770,69038,118,3745,3058,67,8153,780,0.00833333
