k,order,dist,cost_polyanya,cost_ki,cost_hi,cost_hi2,h_cost,h_cost2,vnum,gen_poly,push_poly,gen_ki,push_ki,prune_ki,gen_hi,push_hi,prune_hi,hcall,reevaluate,gen_hi2,push_hi2,prune_hi2,hcall2,reevaluate2,precost,gen_pre,edgecnt,damcnt,pts,polys
4,4,28126.2,15380,10960.1,30101.6,18649.1,27362,16204,19,36707,35557,20674,20198,1782,2289,2608,37,2323,0,2289,2608,37,1488,398,128507,150211,62481,137735,10,2782
4,4,25938.5,3625.63,7104.45,16555.9,9772.45,15484,8674,14,12827,12338,15720,15319,1294,1029,1219,5,1066,0,1029,1219,5,826,232,128507,150211,62481,137735,10,2782
4,4,54894.7,34704.3,29831.3,105530,67486.4,96807,59040,31,75726,73616,52092,51075,5201,7300,8480,174,7629,0,7300,8480,174,5409,1404,128507,150211,62481,137735,10,2782
4,4,68026.2,49671.6,38935.1,130969,87913,121010,76851,27,101264,98550,63228,62048,6761,8633,10306,187,9271,0,8633,10306,187,6558,1936,128507,150211,62481,137735,10,2782
4,4,83587,40356.7,75733.8,212701,140600,193613,121354,10,91243,88495,110767,108796,11440,15023,17757,403,16111,0,15023,17758,403,10402,3220,128507,150211,62481,137735,10,2782
4,4,39667.5,22072.3,17953.2,48192.5,37385.8,44386,33436,31,56827,55146,29381,28775,2805,3450,3963,63,3533,0,3450,3963,63,2862,632,128507,150211,62481,137735,10,2782
4,4,20696.5,2173.63,5347.6,10986.5,8635.2,10198,7803,23,7620,7286,12787,12461,964,816,1047,10,944,0,816,1044,10,736,253,128507,150211,62481,137735,10,2782
4,4,76043.6,34544,73114.3,156587,137175,142723,122772,54,83855,81567,99335,97525,10307,10569,12606,320,11363,0,10579,12620,321,10094,2346,128507,150211,62481,137735,10,2782
4,4,58253.5,22544.9,58971.8,99250.7,86326.4,91096,76868,46,51183,49672,90123,88340,9320,6941,8459,211,7642,0,6941,8459,211,6602,1732,128507,150211,62481,137735,10,2782
4,4,22903.7,8888.87,6742.25,25262.7,10620.9,23756,9340,15,25549,24734,16116,15722,1218,1441,1794,21,1598,0,1403,1745,17,822,392,128507,150211,62481,137735,10,2782
4,4,32503,4326.82,18617.8,25302.7,19658.3,23408,17492,22,13916,13492,35798,34965,3295,1917,2278,26,2017,0,1917,2278,26,1293,429,128507,150211,62481,137735,10,2782
4,4,39501.1,7385.46,21780.5,36413.4,27982,33418,24891,35,22815,22031,33482,32719,3274,2525,3282,57,2988,0,2525,3282,57,2414,849,128507,150211,62481,137735,10,2782
4,4,50236,33390.1,22360.7,89615.2,71770.4,82720,62672,36,75535,73328,42249,41420,4097,6245,7439,138,6738,0,7369,8709,329,5126,1581,128507,150211,62481,137735,10,2782
4,4,28088.1,5204.06,6937.09,22728.1,17944.1,21114,16072,25,14063,13531,16429,16008,1490,1704,2109,26,1881,0,1704,2109,26,1191,471,128507,150211,62481,137735,10,2782
4,4,71008.5,35478.9,51888,95602.3,73505.4,87943,64868,30,87079,84654,79972,78461,8646,6569,8072,155,7294,0,6572,8064,156,5032,1693,128507,150211,62481,137735,10,2782
4,4,90127.5,66440.6,76008,279658,195570,253728,167355,39,132616,128755,105662,103821,10658,20178,23282,686,21231,0,20227,23330,704,13801,3692,128507,150211,62481,137735,10,2782
4,4,43510.4,12817.1,30965.9,60600.1,43987.3,55475,38700,25,31406,30452,50153,49060,4980,4420,5433,130,4891,0,4423,5424,132,3423,1144,128507,150211,62481,137735,10,2782
4,4,25257.2,2128.94,10402.2,25777.1,16547.4,23774,14656,19,7618,7356,18762,18287,1568,1934,2211,42,1962,0,1934,2209,42,1244,334,128507,150211,62481,137735,10,2782
4,4,25329.3,12057.8,8588.08,23336.8,14821.9,21408,13007,19,33961,32846,18136,17692,1484,1877,2075,34,1839,0,1877,2075,34,1141,264,128507,150211,62481,137735,10,2782
4,4,30354.4,2397.19,13255.3,14872.3,10537,13813,9513,8,8618,8300,28624,27920,2613,939,1184,10,1039,0,939,1184,10,774,284,128507,150211,62481,137735,10,2782
4,4,24400.4,13167.8,4101.19,17689.9,13046.6,16579,11923,23,33197,32130,9388,9159,784,994,1270,9,1126,0,994,1270,9,906,315,128507,150211,62481,137735,10,2782
4,4,33012.6,7063.49,10406.2,32869.2,23707.2,30513,21136,20,17911,17261,17754,17311,1684,2423,2843,22,2512,0,2423,2842,22,1821,514,128507,150211,62481,137735,10,2782
4,4,30373.4,14139.5,13803.1,21886.8,18232.8,20238,16393,15,39518,38374,27214,26610,2370,1757,2051,12,1825,0,1757,2050,12,1213,358,128507,150211,62481,137735,10,2782
4,4,62851.9,18309.4,63634.9,145510,127469,133302,113748,48,52431,50824,99052,97104,10149,9932,11811,269,10655,0,9932,11811,269,9287,2180,128507,150211,62481,137735,10,2782
4,4,57308.2,17450.1,63967.6,131337,98534.5,119380,84409,48,39739,38527,93269,91339,9677,10486,11383,267,10146,0,10486,11383,267,7410,1227,128507,150211,62481,137735,10,2782
4,4,66492.3,31407.7,50558.3,151217,91165.2,138412,78426,30,81250,78818,81804,80243,8648,11064,13136,232,11894,0,11221,13334,234,7183,2459,128507,150211,62481,137735,10,2782
4,4,89491.8,59673,76213.6,280077,169560,256496,145190,26,130020,126179,109673,107773,11167,18478,21942,510,20058,0,18478,21942,510,12377,4024,128507,150211,62481,137735,10,2782
4,4,65640.3,22113.6,67767.1,174843,142186,159844,125651,48,59347,57564,101028,99076,10427,12213,14319,355,12916,0,12213,14319,355,11142,2468,128507,150211,62481,137735,10,2782
4,4,20591.2,7327,3059.56,10580.4,7971.14,9771,7078,15,20078,19417,7701,7493,575,942,1092,10,951,0,940,1089,10,681,183,128507,150211,62481,137735,10,2782
4,4,72593.3,30091.8,72346.6,196812,155818,178609,137626,55,72405,70225,103588,101667,10527,14315,15596,384,13966,0,14315,15596,384,11658,1725,128507,150211,62481,137735,10,2782
