k,order,dist,cost_polyanya,cost_ki,cost_hi,cost_hi2,h_cost,h_cost2,vnum,gen_poly,push_poly,gen_ki,push_ki,prune_ki,gen_hi,push_hi,prune_hi,hcall,reevaluate,gen_hi2,push_hi2,prune_hi2,hcall2,reevaluate2,precost,gen_pre,edgecnt,damcnt,pts,polys
6,6,79747.6,56703.6,260598,324736,276683,271785,215989,64,118037,114963,291225,286466,29090,42604,49675,1361,45184,0,42604,49675,1361,36881,8182,299566,334305,139510,306065,8,6133
6,6,65894.5,33603.3,164122,159624,140307,135501,111812,64,75778,73619,213731,210162,21829,21048,24484,513,22017,0,21048,24484,513,17734,4079,299566,334305,139510,306065,8,6133
6,6,75127.4,39989.4,229386,206263,180939,169548,139894,55,85108,82655,275721,271163,27736,29904,33918,808,30592,0,29904,33918,808,26279,4854,299566,334305,139510,306065,8,6133
6,6,48238.5,14774,145220,112339,75319,95005,58997,52,37086,35901,194240,190525,19596,14902,17417,384,15670,0,14902,17417,384,10818,3025,299566,334305,139510,306065,8,6133
6,6,58381.9,24345.3,231372,220356,180519,186631,143689,22,58786,57050,269297,264498,27650,30358,34419,918,31100,0,30358,34419,918,23902,4959,299566,334305,139510,306065,8,6133
6,6,71284.6,30369.6,258720,223035,178863,187345,138816,53,71466,69426,293626,288624,30086,28871,34545,901,31365,0,29063,34762,940,24993,6587,299566,334305,139510,306065,8,6133
6,6,47378.9,11449.7,87156.8,67634.2,60043,58041,49084,8,30927,29919,125874,123495,13039,8767,10934,118,9773,0,8767,10934,118,7606,2460,299566,334305,139510,306065,8,6133
6,6,76371.8,45234.2,225811,207507,186259,172488,145595,52,88601,86064,278242,273674,27898,30713,34775,832,31370,0,30713,34775,832,27051,4924,299566,334305,139510,306065,8,6133
6,6,63884.9,15212.3,123134,97950.3,80793.2,85860,66615,8,38218,37104,175203,172174,18634,11622,15031,296,13627,0,11622,15031,296,11354,3774,299566,334305,139510,306065,8,6133
6,6,93299.7,64518,230219,257051,230011,215252,181615,75,131256,127659,281376,277125,27270,31420,37319,1023,33896,0,31420,37319,1023,30006,6792,299566,334305,139510,306065,8,6133
6,6,47908.4,11343.9,91953.3,67951,55205.5,59278,45801,4,29942,28968,132178,129691,13976,7622,9980,125,8966,0,7622,9980,125,6867,2624,299566,334305,139510,306065,8,6133
6,6,88248.8,84376.7,234442,582018,401459,503079,315706,98,168883,164272,287223,282719,28104,64343,74663,2304,68138,0,64343,74662,2304,44838,12028,299566,334305,139510,306065,8,6133
6,6,55377.8,27590.9,148360,150072,137901,128007,110223,41,63676,61866,188657,185328,19028,21301,23908,458,21435,0,21301,23907,458,17207,3243,299566,334305,139510,306065,8,6133
6,6,52294.6,16132.9,207557,154376,110115,132671,86998,41,43156,41820,247332,242729,24785,20051,23797,516,21533,0,20051,23797,516,14719,4355,299566,334305,139510,306065,8,6133
6,6,64952.6,28244.6,191425,168154,139493,139627,107212,58,67576,65595,243205,239074,24960,25224,28306,592,25455,0,25224,28306,592,20780,3819,299566,334305,139510,306065,8,6133
6,6,72422.1,55748.1,214893,397504,306401,340684,246408,90,123157,119668,249415,245214,25932,46645,53399,1834,48621,0,46757,53543,1863,36607,8130,299566,334305,139510,306065,8,6133
6,6,81180.3,57714.1,261288,331893,283294,281646,224891,66,122382,119197,294862,290073,29351,43451,50576,1418,45981,0,43451,50576,1418,38143,8268,299566,334305,139510,306065,8,6133
6,6,49490.8,26333.8,103515,121042,91433.1,106054,75481,62,59284,57597,144214,141594,15152,14234,17000,308,15221,0,14234,17000,308,11498,3222,299566,334305,139510,306065,8,6133
6,6,69113.7,37938.2,211154,195223,156200,164761,123740,36,81927,79616,253995,249616,26183,24318,30086,795,27330,0,24318,30086,795,21765,6498,299566,334305,139510,306065,8,6133
6,6,63881.2,30780.2,200597,172077,127743,146451,101760,33,68690,66685,233638,229505,23986,20458,25343,620,22961,0,20458,25343,620,17580,5529,299566,334305,139510,306065,8,6133
6,6,49554.1,21210.7,113014,119300,94789.4,105691,79448,7,49320,47875,147114,144416,15475,11490,15071,293,13623,0,11490,15071,293,10327,3950,299566,334305,139510,306065,8,6133
6,6,65313.1,32634.9,198191,171291,145467,143169,111596,50,67797,65819,243436,239281,24980,24739,27691,590,24903,0,24739,27691,590,20490,3672,299566,334305,139510,306065,8,6133
6,6,51283.1,11725.9,199440,118965,94239.6,98766,73294,65,31852,30840,233102,228767,23782,17547,19766,593,17762,0,17547,19766,593,13655,2779,299566,334305,139510,306065,8,6133
6,6,68492,43508.9,218082,341330,246029,294780,196238,62,101861,99062,261988,257463,26059,40697,47416,1181,42890,0,40697,47415,1181,31847,7850,299566,334305,139510,306065,8,6133
6,6,87198.1,66225.2,246852,310437,274998,262240,219870,78,132062,128455,303163,298345,29795,38685,45431,1248,41229,0,38685,45431,1248,35326,7844,299566,334305,139510,306065,8,6133
6,6,55484,31535.1,186318,262578,215377,227287,173570,28,72914,70718,221863,217754,22279,30539,34326,1045,31019,0,30539,34323,1045,22758,4703,299566,334305,139510,306065,8,6133
6,6,67798.3,46839.1,201056,328278,261412,279439,207907,24,104941,101965,243906,239693,24944,39231,45544,1373,41449,0,39314,45669,1381,32047,7498,299566,334305,139510,306065,8,6133
6,6,66959.7,43836.6,156109,156704,132360,135394,108260,3,86280,83872,197697,194190,20352,19084,23290,628,21075,0,19084,23290,628,17845,4783,299566,334305,139510,306065,8,6133
6,6,62997.2,30937.2,243655,238061,191601,201974,152755,53,72029,70008,271349,266598,27476,30471,35367,963,32078,0,30471,35367,963,24339,5769,299566,334305,139510,306065,8,6133
6,6,63758.2,16466.6,111153,102993,86051.9,87227,68994,16,40889,39663,161924,159149,17507,13512,16401,358,14811,0,13512,16401,358,12740,3325,299566,334305,139510,306065,8,6133
6,6,63610.1,37002.2,203757,303147,229784,262972,187034,67,88392,85848,248767,244322,24807,34042,39547,1046,35817,0,34042,39547,1046,26980,6499,299566,334305,139510,306065,8,6133
6,6,51306,15510.7,200044,94130.5,75286.7,82242,62314,6,38455,37300,237576,233150,24207,10560,13213,179,11897,0,10560,13213,179,9307,2984,299566,334305,139510,306065,8,6133
6,6,48345.6,17201.6,106650,102326,81944.4,89172,68079,15,44632,43304,155669,152817,16156,11729,14843,270,13395,0,11729,14843,270,10353,3482,299566,334305,139510,306065,8,6133
6,6,49091.8,12327.2,161742,115394,86507.2,97477,68546,62,32851,31804,211545,207592,21585,16501,18799,489,16944,0,16501,18799,489,12640,2821,299566,334305,139510,306065,8,6133
6,6,44141.7,10882.7,68409.7,58052.6,50123.2,49308,41092,8,27829,26935,111407,109182,11351,8412,9856,219,8846,0,8412,9856,219,7231,1737,299566,334305,139510,306065,8,6133
6,6,79580.9,46667.5,244739,259773,223781,220591,180199,36,101422,98433,287252,282555,29974,31484,39427,1023,35990,0,31484,39427,1023,29698,8894,299566,334305,139510,306065,8,6133
6,6,53068.1,11503.1,164196,114637,89221.1,95857,69114,50,31489,30493,211411,207657,21694,16903,19227,492,17352,0,16903,19227,492,13301,2843,299566,334305,139510,306065,8,6133
6,6,89900.7,62780.4,256524,323195,282052,272272,225835,86,133040,129476,308790,303975,30142,40200,47047,1313,42647,0,40200,47047,1313,37782,7966,299566,334305,139510,306065,8,6133
6,6,68256.5,36750.3,194923,185919,146309,157394,116222,32,81524,79218,246558,242285,25391,22606,27953,651,25392,0,22606,27953,651,20328,6039,299566,334305,139510,306065,8,6133
6,6,78290.2,49301.4,246605,247518,215389,208340,171414,35,97613,94789,284136,279478,29831,30368,38035,1054,34690,0,30368,38035,1054,28580,8579,299566,334305,139510,306065,8,6133
6,6,65982.6,35610.8,160016,179103,133429,154138,106611,66,81213,78885,209839,206296,21538,21088,25651,556,23118,0,21088,25651,556,17797,5205,299566,334305,139510,306065,8,6133
6,6,56886.5,26235.2,211930,235336,193127,202338,155766,56,64974,63132,253836,249305,25786,29926,34570,943,31283,0,29926,34570,943,23692,5503,299566,334305,139510,306065,8,6133
6,6,41163.6,8417.65,80558.3,61855.3,48071.3,53213,39184,26,22806,22072,125320,122856,12996,8255,9818,113,8788,0,8255,9818,113,6620,1859,299566,334305,139510,306065,8,6133
6,6,49710.4,17468.9,142661,118045,83108.3,100814,65417,54,44564,43188,193673,189960,19424,15480,18242,444,16408,0,15480,18242,444,11374,3280,299566,334305,139510,306065,8,6133
