         k,      dist,      rank,  max_rank,      vnum, cost_edbt,  gen_edbt,  cost_ki0,   gen_ki0,   cost_ki,    gen_ki, cost_poly,  gen_poly,  cost_ffp,   gen_ffp,   cost_hi,    gen_hi,     hcost,     hcall,    hreuse,reevaluate,  cost_hi2,   gen_hi2,    hcost2,    hcall2,   hreuse2,   cost_fi,    gen_fi,  cost_pre,   gen_pre,   edgecnt,  fencecnt,    keycnt,      miss,false_retrieval,       pts,     polys
         9,   72074.3,         9,         9,       341,         0,         0,1.2391e+06,1.5156e+06,    382873,    360697,   43145.9,     88730,   40806.8,     88730,    512181,     66381,    423952,     70234,      7081,     12748,    529823,     77531,    423787,     68609,      6898,    373036,    227643,    440662,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         9,   96068.3,         9,         9,       507,         0,         0,1.38801e+06,1.83343e+06,    679088,    541163,    110125,    209369,    105139,    209369,    859345,     90279,    729333,    106288,      9117,     27506,    836678,    111959,    693094,    100473,      8766,    863602,    435561,    440662,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         9,     95524,         9,         9,       531,         0,         0,1.54076e+06,1.99343e+06,    519879,    473119,    116101,    193693,    108423,    193693,    976400,    104326,    831920,    118120,     10454,     26874,    988552,    125644,    812211,    112636,     10071,    660173,    355337,    440662,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         9,   87928.3,         9,         9,       463,         0,         0,1.4229e+06, 1.655e+06,    691466,    527658,   94564.6,    161507,   94803.3,    161507,    736258,     75311,    594084,     85305,      7758,     19776,    689551,     92568,    535787,     82766,      7505,1.01675e+06,    437475,    440662,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         9,   84933.2,        10,        10,       393,         0,         0,1.24181e+06,1.79477e+06,    476565,    418521,   60779.4,    115291,   60565.7,    115291,    485498,     65931,    391376,     72035,      6850,     14764,    463443,     76567,    360469,     68095,      6463,    539020,    273209,    440662,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         9,    107015,         9,         9,       626,         0,         0,1.58472e+06,1.94986e+06,    728742,    568433,    165792,    283718,    172962,    283718,    921045,    105302,    758950,    121797,     10425,     29651,    937171,    129101,    740548,    115954,     10066,1.04338e+06,    497918,    440662,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         9,   76501.4,         9,         9,       359,         0,         0,1.21391e+06,1.58071e+06,    452209,    420911,   63369.2,    129537,   60500.6,    129537,    548853,     77429,    453498,     83119,      8254,     16028,    543819,     90641,    442454,     80302,      7980,    487526,    298521,    440662,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         9,   91914.6,         9,         9,       364,         0,         0,1.43557e+06,1.82748e+06,    635742,    504991,   69168.9,    119356,   58709.4,    119356,    576408,     70549,    480263,     80928,      7113,     19341,    669786,     86609,    526483,     77680,      6805,    739415,    357852,    440662,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         9,   68547.4,         9,         9,       362,         0,         0,    993562,1.53452e+06,    362548,    346587,   30995.5,     60918,   28899.5,     60918,    331838,     44134,    277636,     48659,      4779,     10568,    325386,     53771,    267340,     47697,      4588,    344913,    227747,    440662,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         9,   71323.8,         9,         9,       362,         0,         0,    877758,1.58879e+06,    328384,    326249,   31318.3,     75819,   29601.2,     75819,    406360,     47902,    340629,     54226,      5108,     12801,    378289,     58308,    315503,     51858,      4877,    290937,    207305,    440662,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         9,    102538,         9,         9,       583,         0,         0,1.62624e+06,1.96189e+06,    659297,    562722,    144789,    251479,    143399,    251479,1.04718e+06,    108039,    877443,    124412,     10684,     29732,1.00232e+06,    129572,    818591,    116429,     10179,1.00432e+06,    453692,    440662,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         9,     63269,         9,         9,       309,         0,         0,1.04058e+06,1.40932e+06,    398792,    351406,   21487.6,     49556,   19948.2,     49556,    316882,     38120,    267122,     42714,      4233,      9974,    328368,     47426,    269124,     41993,      4092,    348530,    219478,    440662,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         9,   88653.4,        10,        10,       543,         0,         0,1.33269e+06,1.71677e+06,    684215,    492235,    105639,    204002,    115511,    204002,    986789,     94914,    826384,    107814,      9556,     24939,1.07788e+06,    114328,    886831,    102367,      9200,    813155,    381395,    440662,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         9,   84451.1,         9,         9,       516,         0,         0,1.26569e+06,1.71264e+06,    532966,    441934,   82647.4,    171072,   84284.4,    171072,    934785,     93542,    791700,    104889,      9608,     23356,    917562,    112398,    761141,    100403,      9317,    579992,    327138,    440662,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         9,   83014.5,        10,        10,       363,         0,         0,1.3118e+06,1.7286e+06,    491687,    403575,     59681,    117054,   60062.2,    117054,    523362,     66965,    431629,     73115,      7117,     14998,    485206,     77580,    395570,     68936,      6731,    444235,    273738,    440662,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         9,   90609.7,         9,         9,       470,         0,         0,1.41597e+06,1.69474e+06,    631373,    530945,     70015,    136888,   80819.3,    136888,    646380,     80731,    525721,     88115,      8283,     17782,    759270,     96259,    587666,     85857,      8023,    809428,    432195,    440662,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         9,   80452.5,         9,         9,       460,         0,         0,1.28882e+06,1.58902e+06,    651183,    517175,   70800.3,    140843,   68200.6,    140843,    631044,     68792,    518529,     76194,      7244,     16545,    586504,     83281,    471239,     74147,      7011,    912102,    424293,    440662,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         9,   76448.9,         9,         9,       456,         0,         0,1.31859e+06,1.56599e+06,    619413,    482071,   57599.1,    131704,   64172.8,    131704,    594198,     69444,    504572,     78172,      7267,     17907,    610681,     84818,    501073,     75584,      7044,    767734,    373347,    440662,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         9,   50949.8,         9,         9,       398,         0,         0,    932951,1.2424e+06,    316713,    320996,   28250.7,     63353,   27443.4,     63353,    481216,     45290,    403798,     49337,      4878,     10187,    430898,     54024,    359908,     47877,      4688,    275121,    167166,    440662,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         9,   94931.6,         9,         9,       498,         0,         0,1.54154e+06,1.80255e+06,    660982,    540809,   82663.3,    150008,   85814.1,    150008,    674997,     87446,    548500,     97156,      8747,     20769,    671097,    104583,    529941,     93612,      8398,    817041,    429411,    440662,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         9,   78103.8,        10,        10,       331,         0,         0,1.22741e+06,1.64386e+06,    443152,    393346,   50581.1,    104732,   51354.7,    104732,    483764,     65998,    397080,     71160,      7078,     13987,    491876,     77795,    388838,     69014,      6801,    461158,    264523,    440662,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         9,   50539.8,         9,         9,       404,         0,         0,    869125,1.23482e+06,    308169,    317118,   27333.6,     63265,     24902,     63265,    379179,     44881,    325169,     48421,      4832,      9620,    377175,     53104,    319216,     47032,      4636,    232346,    162714,    440662,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         9,   64527.9,         9,         9,       490,         0,         0,1.13997e+06,1.42842e+06,    419640,    402311,   46342.6,    102096,   45117.7,    102096,    517481,     58340,    442788,     64164,      6307,     13695,    527340,     69485,    439107,     61623,      6106,    471220,    271111,    440662,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         9,   96049.1,         9,         9,       489,         0,         0,1.45432e+06,1.7435e+06,    657911,    544962,    112648,    193310,   99399.3,    193310,    673690,     87896,    556596,     98176,      8866,     21395,    711848,    105989,    555062,     94967,      8508,    976401,    453607,    440662,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         9,   62412.1,         9,         9,       345,         0,         0,1.03499e+06,1.40274e+06,    439481,    366200,   23951.2,     56575,   22089.3,     56575,    366611,     42451,    308020,     46868,      4585,     10233,    337381,     51503,    281280,     45638,      4446,    369735,    221510,    440662,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         9,   64017.9,         8,         9,       233,         0,         0,    867978,1.27154e+06,    256705,    293079,   20382.5,     45937,     18412,     45937,    274790,     35837,    231531,     37921,      3867,      6967,    268806,     42297,    224204,     37369,      3742,    246857,    178805,    440662,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         9,   96652.6,         9,         9,       552,         0,         0,1.53843e+06,1.8174e+06,    674106,    549959,    120229,    227725,    121156,    227725,    789474,     95456,    638283,    106047,      9436,     22490,    723228,    114038,    580882,    102177,      9100,    931172,    460196,    440662,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         9,   77400.7,         8,         9,       295,         0,         0,1.00255e+06,1.59545e+06,    313301,    326347,   41809.7,     85526,   39294.9,     85526,    416401,     54985,    346146,     58646,      5762,     10868,    419225,     64846,    340177,     57612,      5598,    283213,    208381,    440662,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         9,   58648.9,         9,         9,       373,         0,         0,1.0838e+06,1.44701e+06,    486973,    429421,   24428.8,     58782,   23257.2,     58782,    333523,     41714,    282716,     45612,      4619,      9794,    329246,     50922,    275695,     44923,      4510,    371797,    238659,    440662,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         9,   93658.5,         9,         9,       652,         0,         0,1.46938e+06,1.85989e+06,    567185,    497955,    110361,    224438,    115149,    224438,1.09662e+06,    108329,    939003,    125453,     10811,     30671,1.06952e+06,    131634,    897663,    118172,     10459,    701900,    391216,    440662,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         9,   65843.9,         9,         9,       327,         0,         0,1.04276e+06,1.45578e+06,    343013,    353184,   21144.8,     50420,   19415.2,     50420,    275741,     39025,    230862,     42786,      4274,      9191,    281600,     48165,    231168,     42669,      4130,    343453,    226649,    440662,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         9,   64099.7,         9,         9,       520,         0,         0,1.18779e+06,1.47563e+06,    461606,    428156,   51151.6,    114652,   49590.9,    114652,    517071,     57587,    444074,     64654,      6323,     14981,    517218,     70406,    434350,     62431,      6150,    497889,    284245,    440662,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         9,   63960.1,         8,         9,       501,         0,         0,1.09071e+06,1.4124e+06,    397575,    392703,     47251,    102948,   46788.4,    102948,    528236,     59068,    455186,     63210,      6385,     12102,    516303,     68989,    437957,     61050,      6178,    428868,    262772,    440662,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         9,   83586.4,         9,         9,       433,         0,         0,1.29809e+06,1.7519e+06,    398142,    398414,   58968.4,    122466,   59765.5,    122466,    634610,     79859,    533900,     87091,      8339,     17649,    624081,     93404,    516723,     83098,      8030,    424805,    273097,    440662,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         9,   86210.2,         9,         9,       302,         0,         0,1.33737e+06,1.79031e+06,    515066,    462005,   39756.4,     83667,   39387.8,     83667,    483194,     59735,    401656,     67929,      6178,     16004,    486336,     73654,    393875,     65858,      5883,    492928,    312690,    440662,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         9,   80815.2,        10,        10,       390,         0,         0,1.28575e+06,1.67339e+06,    454618,    439018,   66409.9,    137422,     67409,    137422,    551034,     77567,    454004,     83603,      8211,     16287,    546806,     90770,    444510,     80532,      7947,    512366,    312954,    440662,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         9,    100286,         9,         9,       506,         0,         0,1.62773e+06,2.12906e+06,    538833,    492574,    146951,    268141,    157519,    268141,1.00409e+06,    109208,    850527,    121767,     10833,     26092,    986602,    129575,    816329,    116053,     10546,    638637,    368722,    440662,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         9,   77506.8,         9,         9,       286,         0,         0, 1.149e+06,1.63386e+06,    413572,    377042,   31271.4,     66873,   29166.9,     66873,    376611,     44974,    315126,     51693,      4905,     12864,    379699,     56424,    313312,     50261,      4670,    405045,    249589,    440662,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         9,   66397.1,         9,         9,       281,         0,         0,1.0864e+06,1.43602e+06,    404804,    380026,   27051.1,     55768,     29014,     55768,    336330,     39827,    280173,     44695,      4389,     10410,    328651,     49197,    267286,     43633,      4208,    405390,    250579,    440662,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         9,   85289.6,         9,         9,       445,         0,         0,1.28183e+06,1.60438e+06,    627645,    522792,   89784.7,    175206,    101361,    175206,    558185,     76912,    454056,     83410,      7999,     16548,    586104,     91573,    459524,     81521,      7757,    818857,    427867,    440662,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         9,     63897,         9,         9,       282,         0,         0,    813842,1.28851e+06,    295351,    309291,     24051,     53071,   26643.3,     53071,    314973,     40494,    266731,     44752,      4416,      9862,    319642,     49502,    264099,     43863,      4261,    289313,    188437,    440662,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         9,   80175.8,         9,         9,       383,         0,         0,1.24687e+06,1.61892e+06,    527411,    436918,   75797.7,    144614,   70455.5,    144614,    551126,     64416,    452864,     71590,      6996,     15847,    524742,     78615,    421623,     69860,      6765,    578593,    310360,    440662,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         9,   83162.7,         9,         9,       417,         0,         0,1.23053e+06,1.67415e+06,    526920,    450850,   82838.2,    168712,    103828,    168712,    701569,     73911,    573528,     81994,      7862,     17862,    650481,     89186,    534887,     79393,      7581,    582415,    324943,    440662,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
         9,   90518.1,         9,         9,       455,         0,         0,1.33224e+06,1.76168e+06,    579577,    513450,   85761.5,    148980,     77139,    148980,    734319,     93949,    585020,    100429,      9344,     18219,    713058,    107745,    563443,     96111,      8991,    647497,    369697,    440662,    413227,    188905,    374568,    134320,         0,         0,        10,      8385
