k,order,dist,cost_polyanya,cost_ki,cost_hi,cost_hi2,h_cost,h_cost2,vnum,gen_poly,push_poly,gen_ki,push_ki,prune_ki,gen_hi,push_hi,prune_hi,hcall,reevaluate,gen_hi2,push_hi2,prune_hi2,hcall2,reevaluate2,precost,gen_pre,edgecnt,damcnt,pts,polys
2,2,25220,5950.98,17588.4,12212.1,9807.02,10104,7454,22,13587,13206,31039,30344,2920,1952,2164,35,1934,0,1952,2164,35,1238,271,270512,318338,133402,291560,4,5862
2,2,62663.8,33826.5,168658,76762.9,35391.1,60096,21993,17,71461,69476,198460,195024,20431,13547,14526,359,13075,0,13547,14526,359,4945,1399,270512,318338,133402,291560,4,5862
2,2,76094.9,34431.4,254100,57797.2,27424.6,47162,18973,6,64560,62778,278809,274170,28279,9181,10343,288,9249,0,9181,10343,288,3759,1428,270512,318338,133402,291560,4,5862
2,2,97028.3,52582.5,342954,248639,217306,185336,142495,77,96692,94121,345136,339907,33831,47330,47415,1856,42512,0,47330,47415,1856,33346,1313,270512,318338,133402,291560,4,5862
2,2,37673.5,9804.64,79277.7,36953.4,16019.8,30670,10735,38,26887,26086,116609,114169,11346,6718,7314,159,6502,0,6718,7306,159,2284,789,270512,318338,133402,291560,4,5862
2,2,37330.1,7134.4,61718,19775.7,11273,15549,7547,23,18860,18293,96352,94395,9565,4177,4231,78,3717,0,4177,4231,78,1806,182,270512,318338,133402,291560,4,5862
2,2,53221.5,7723.25,110929,9837.05,5209.51,8417,3838,3,17264,16721,152708,149983,15916,1661,1884,27,1642,0,1661,1884,27,810,274,270512,318338,133402,291560,4,5862
2,2,60584.8,11901.7,100530,18621.5,13333.2,14157,8930,13,28019,27185,132711,130375,13296,4030,3984,46,3496,0,4030,3984,46,2270,88,270512,318338,133402,291560,4,5862
2,2,83626.1,44711.8,250444,117092,54742.1,97061,36410,11,89473,87030,287409,282859,29041,18375,20078,482,18072,0,18375,20078,482,7493,2229,270512,318338,133402,291560,4,5862
2,2,36974.6,8303.03,71593.1,39214.1,14845.2,33430,10332,34,22813,22127,112748,110406,11035,6029,6641,169,5930,0,6029,6641,169,2185,797,270512,318338,133402,291560,4,5862
2,2,26298.1,5525.98,29182.5,15640.5,5953.07,13473,4240,7,14035,13656,51461,50372,4942,2499,2714,56,2388,0,2422,2620,53,838,264,270512,318338,133402,291560,4,5862
2,2,42658.2,7256.38,105729,39891,22744.2,32090,15630,53,19575,18974,153414,150379,15107,7732,7893,214,6984,0,7732,7893,214,3467,409,270512,318338,133402,291560,4,5862
2,2,69526.3,20980.3,258143,70213.8,56358.5,54177,39403,60,47770,46342,280367,275573,28711,13842,13730,545,12237,0,13842,13730,545,9683,306,270512,318338,133402,291560,4,5862
2,2,51670.2,6766.13,97627.8,17043.7,12305.8,13038,8437,12,16668,16173,129331,126913,12906,3810,3718,30,3262,0,3657,3572,29,2134,22,270512,318338,133402,291560,4,5862
2,2,79318.7,30521.7,279113,101134,85473.5,77929,59421,68,66734,64857,307508,302478,30681,19602,19643,843,17600,0,19602,19643,843,13964,610,270512,318338,133402,291560,4,5862
2,2,53763.9,10515.4,206762,41015.5,32753.5,31260,22498,54,27775,26918,236363,232051,24390,9018,8811,339,7773,0,9018,8811,339,5579,76,270512,318338,133402,291560,4,5862
2,2,66785.1,20693.8,256313,63488.8,59968.8,48249,43310,63,45567,44234,279207,274387,28613,13297,13160,534,11707,0,13297,13160,534,9314,258,270512,318338,133402,291560,4,5862
2,2,27655.4,7788.22,27440.7,8418.97,3864.09,7283,2789,7,17269,16810,48397,47373,4592,1460,1682,19,1470,0,1460,1682,19,591,265,270512,318338,133402,291560,4,5862
2,2,90030.1,50590.2,275323,82010.3,41298.7,67955,27838,13,98702,96104,314344,309509,30704,13429,14498,283,12938,0,13429,14498,283,6305,1467,270512,318338,133402,291560,4,5862
2,2,64046.1,17694.1,146239,66487.4,49799.4,51116,34019,57,42125,40927,202412,198866,20282,13921,13903,480,12322,0,13921,13903,480,7566,400,270512,318338,133402,291560,4,5862
2,2,54221.9,10875.2,213306,42326.2,33530.6,32041,23155,54,28213,27345,237566,233225,24517,9181,8962,352,7902,0,9181,8962,352,5730,65,270512,318338,133402,291560,4,5862
2,2,86318.6,42198.1,282050,122896,81697.8,96409,55116,38,88720,86390,320523,315426,31687,22445,22931,567,20520,0,22445,22931,567,13205,1055,270512,318338,133402,291560,4,5862
2,2,82350,28924.2,249034,99785.1,81516.1,77249,57132,50,64572,62741,293360,288637,29666,18842,18743,730,16706,0,18842,18743,730,13865,421,270512,318338,133402,291560,4,5862
2,2,56918.7,7699.39,118432,15266.8,9753.2,12586,7154,10,19966,19349,169673,166692,17941,2971,3136,35,2785,0,2971,3136,35,1651,269,270512,318338,133402,291560,4,5862
2,2,66976.9,46849.5,145929,102173,41686.5,82614,25789,13,96016,93403,198107,194805,20265,16596,18125,445,16402,0,16594,18102,445,5549,2024,270512,318338,133402,291560,4,5862
2,2,32579.5,6122.97,47309.7,17432.1,8406.19,13647,5344,30,16759,16273,81882,80160,8339,3813,3786,90,3310,0,3813,3786,90,1331,83,270512,318338,133402,291560,4,5862
2,2,66902,20292.8,190455,57165.4,57850.4,43443,41811,36,42914,41704,244854,240661,25765,12120,11834,425,10503,0,12120,11834,425,8257,47,270512,318338,133402,291560,4,5862
2,2,65756.8,32722.1,190464,65002.8,31001.4,53373,21206,11,70566,68603,232469,228367,23670,10943,11822,168,10546,0,10943,11822,168,4458,1220,270512,318338,133402,291560,4,5862
2,2,65900,10803.6,126213,24272.4,17669,18758,12447,17,25962,25209,173629,170683,17430,5394,5375,37,4731,0,5200,5191,34,3209,149,270512,318338,133402,291560,4,5862
2,2,49201.3,7511.01,98374.2,18817.1,12424.3,14684,8544,11,16242,15718,136253,133713,13697,4364,4249,65,3711,0,4264,4150,73,2104,44,270512,318338,133402,291560,4,5862
2,2,62409.8,21400.8,156962,68365.1,44780.3,52763,29939,46,48523,47220,203003,199440,20359,14284,14281,500,12680,0,14284,14281,500,7383,430,270512,318338,133402,291560,4,5862
2,2,41320.4,6255.17,91716.6,33903.5,13368.7,27320,8375,45,18178,17606,130827,128147,12912,5971,6077,158,5366,0,5971,6077,158,2058,293,270512,318338,133402,291560,4,5862
2,2,85324,29225.3,225106,82440.3,74747.6,63370,52058,31,60252,58585,276855,272457,28050,15609,15436,360,13731,0,15609,15436,360,11320,245,270512,318338,133402,291560,4,5862
2,2,12620.4,5005.98,2935.42,3292,2392.37,2790,1832,22,12658,12328,7096,6891,507,641,684,11,606,0,641,684,11,411,65,270512,318338,133402,291560,4,5862
2,2,48485,6038.92,86363.1,20351.2,13165.8,15630,9025,6,16181,15682,127550,125167,12816,4666,4559,57,3979,0,4460,4365,44,2308,46,270512,318338,133402,291560,4,5862
2,2,79987,25330.7,210347,66779.4,57446.9,50956,39890,31,54922,53387,260990,256694,26764,13790,13626,331,12102,0,13790,13626,331,9729,208,270512,318338,133402,291560,4,5862
2,2,56159.2,15509.9,153201,51202.7,29282.7,39316,19165,51,38983,37836,189297,185849,18482,10692,10751,340,9562,0,10692,10751,340,4760,393,270512,318338,133402,291560,4,5862
2,2,29384,9033.66,25456.6,15117,6257.29,13115,4505,7,21228,20666,49306,48269,4777,2562,2919,34,2586,0,2562,2918,34,936,439,270512,318338,133402,291560,4,5862
2,2,93068.6,87191.9,241220,272022,136630,218130,84388,68,160547,156491,284787,280504,28102,46196,48453,1684,44103,0,46196,48453,1684,18480,3434,270512,318338,133402,291560,4,5862
2,2,92614.8,46166.6,298420,188634,141540,145594,95402,50,94447,91936,334720,329552,32985,34516,34801,1150,31097,0,34516,34801,1150,22565,1188,270512,318338,133402,291560,4,5862
2,2,39677.1,14025,86235.9,40533,17801.5,31774,10887,36,35232,34231,131699,129032,12899,7982,8332,207,7395,0,7982,8332,207,2443,584,270512,318338,133402,291560,4,5862
2,2,45448.3,7823.6,133585,36496.7,22702.4,28702,15339,40,21410,20742,165891,162735,16910,6956,6809,232,6013,0,6956,6809,232,3774,68,270512,318338,133402,291560,4,5862
2,2,44940.7,15908.1,131916,30469.8,12907.8,25636,8833,15,39090,37975,165715,162494,16144,5279,5782,83,5122,0,5279,5782,83,1807,665,270512,318338,133402,291560,4,5862
2,2,68730.7,13167.5,124644,10403.9,7994.74,8040,5592,8,29360,28508,165357,162575,16782,2279,2262,10,1968,0,2279,2262,10,1338,64,270512,318338,133402,291560,4,5862
2,2,76251.6,39018.3,222074,112815,51317.4,92471,34319,14,84167,81856,263695,259317,27167,17719,19117,484,17180,0,17719,19117,484,7333,1905,270512,318338,133402,291560,4,5862
2,2,70403.6,32969.7,242206,69077.9,38453.2,54765,25999,20,59870,58210,280907,276150,28271,12891,13562,241,12126,0,12891,13562,241,6056,1037,270512,318338,133402,291560,4,5862
2,2,29188.4,6799.69,36679.3,14391.4,6307.48,11671,4091,24,16598,16103,60786,59446,5972,2880,2985,61,2626,0,2880,2985,61,916,197,270512,318338,133402,291560,4,5862
2,2,59400.5,8486.69,121898,35552.9,23949.9,27705,16392,24,22300,21617,163336,160456,16309,7021,6859,105,6029,0,6847,6692,90,4021,58,270512,318338,133402,291560,4,5862
2,2,42548.7,5347.75,76372.1,19964.7,11832.9,15545,8017,19,15645,15164,119744,117319,11929,4341,4369,71,3832,0,4164,4200,69,1930,164,270512,318338,133402,291560,4,5862
2,2,94421.4,81302.9,257818,220990,118789,177700,75353,42,146109,142393,301924,297442,29790,37855,39926,1247,36215,0,37855,39926,1247,16295,3059,270512,318338,133402,291560,4,5862
