         k,      dist, cost_poly,  gen_poly,   cost_hi,    gen_hi,     hcost,     hcall,reevaluate,   cost_ki,    gen_ki,  cost_ki0,   gen_ki0,  cost_pre,   gen_pre,   edgecnt,    damcnt,       pts,     polys
         9,     61493,   80448.6,    163819,    524080,     37225,    477492,     41134,      8952,    274105,    304158,    896916,1.25811e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   45662.6,   87394.3,    174061,    329994,     24154,    300838,     25506,      4949,    120119,    169650,    579391,    929161,    463291,    413370,    188905,    374639,        15,      8385
         9,   41090.6,   46973.6,    111578,    260968,     14650,    243038,     17901,      5452,    165078,    203445,    635311,    916209,    463291,    413370,    188905,    374639,        15,      8385
         9,   68049.7,    150078,    280345,    674458,     40105,    618054,     47503,     12787,    244431,    271388,    942910,1.41109e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   71593.8,    226369,    390900,    849243,     59285,    767206,     61661,     10016,    222040,    245166,    846479,1.3982e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   55448.9,   81196.9,    135470,    438698,     29955,    393092,     32179,      6535,    214927,    229697,    730077,1.16528e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   63405.4,    216360,    202273,    998018,     38671,    917581,     43359,     10131,    312047,    241954,    691703,1.19365e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,     43791,   70271.5,    108453,    462325,     19381,    426995,     21563,      5040,    337878,    237339,    753598,1.01771e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   46348.6,    105587,    178814,    352813,     21885,    321062,     23689,      4978,    152957,    169168,    645657,    938589,    463291,    413370,    188905,    374639,        15,      8385
         9,   58129.6,    136428,    235918,    778832,     40807,    708051,     44825,      9583,    249168,    232950,    701561,1.11098e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   64425.9,    109642,    223776,    622475,     42127,    568470,     47272,     10902,    257076,    287753,    936132,1.35878e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   42016.5,   38455.8,     92438,    343744,     22326,    315726,     24158,      5151,    177929,    216553,    666283,    961182,    463291,    413370,    188905,    374639,        15,      8385
         9,   43879.1,    102094,    140767,    291448,     19285,    265418,     21400,      4916,    182844,    217935,    584372,    957401,    463291,    413370,    188905,    374639,        15,      8385
         9,   58385.1,    150040,    283917,    491239,     31807,    452469,     35509,      7991,    193838,    200520,    633725,1.04566e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   58016.5,   84381.5,    193834,    790099,     52614,    717328,     55258,     10009,    280551,    300369,    872971,1.30226e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   61290.5,    124688,    248376,    825780,     48708,    748964,     55035,     12906,    244179,    257185,    893930,1.35338e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   58860.6,   74714.3,    140034,    379031,     24618,    347226,     28574,      7612,    168018,    213673,    751922,1.1373e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   45881.3,   55291.5,    118359,    272003,     19580,    249503,     20986,      4356,    217775,    244069,    728048,1.03738e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   59709.2,    122446,    249251,    544295,     39307,    496612,     41964,      8017,    180929,    228995,    722032,1.1418e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   58037.9,   98911.4,    213251,    583627,     35888,    538686,     42151,     11222,    217810,    247530,    816480,1.24245e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   59721.5,    145051,    261456,    393557,     26003,    362494,     30560,      8279,    174157,    224161,    762933,1.15271e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   64939.6,    125428,    250307,    981098,     62264,    892908,     66324,     12225,    325804,    312131,    945161,1.42967e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   56648.2,   85206.3,    181274,    606834,     36415,    555362,     40650,      9169,    259652,    274231,    813565,1.21114e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   58254.8,   58825.5,    123911,    339310,     21752,    312616,     26224,      7737,    171794,    219147,    730526,1.15262e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   44175.2,   52313.6,    118415,    504270,     32047,    462333,     33740,      6257,    234565,    239476,    732119,1.02783e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   62144.4,   85942.2,    183218,    644521,     44599,    592028,     48540,     10044,    214480,    255664,    787734,1.18988e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   46822.1,   88000.1,    171356,    397612,     24349,    361198,     26139,      5421,    180369,    179196,    608960,    969725,    463291,    413370,    188905,    374639,        15,      8385
         9,   52225.3,   86433.6,    177343,    623128,     39278,    572038,     43163,      9362,    256223,    268373,    748178,1.19552e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   46764.1,   46315.7,    109488,    455431,     29150,    419900,     32228,      7338,    269369,    276498,    774231,1.13396e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,     48591,   58083.2,    129141,    318177,     16620,    296556,     20518,      6374,    222577,    245583,    687201,1.04276e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   45316.4,   94129.9,    171566,    255729,     17288,    233524,     18856,      4157,    162932,    199587,    596875,    934529,    463291,    413370,    188905,    374639,        15,      8385
         9,   65831.1,    131110,    224034,    708774,     43275,    648272,     50988,     13632,    303159,    313426,    903495,1.33796e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   53662.7,   66346.8,    145006,    578998,     39582,    526038,     42753,      8543,    270431,    283579,    853705,1.17438e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,     40805,   42874.8,    105495,    329648,     23492,    304474,     24174,      4184,    153170,    193995,    600290,    896556,    463291,    413370,    188905,    374639,        15,      8385
         9,   84909.5,    197753,    371297,1.05832e+06,     63331,    960065,     73176,     17946,    387890,    381747,1.21919e+06,1.8377e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   53598.5,    128277,    239613,    388710,     25477,    358036,     28700,      6850,    143885,    189229,    622245,    953067,    463291,    413370,    188905,    374639,        15,      8385
         9,   42336.5,   60557.8,    132867,    233384,     17717,    213097,     19032,      3957,    165024,    205785,    658690,    935007,    463291,    413370,    188905,    374639,        15,      8385
         9,   44384.5,   51552.6,    112354,    473037,     31101,    432452,     33738,      7036,    247336,    246161,    748939,1.04876e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   42987.8,   88673.1,    152958,    369536,     22591,    341191,     25230,      5953,    145329,    177746,    553527,    872851,    463291,    413370,    188905,    374639,        15,      8385
         9,   43237.1,   76374.1,    136939,    347562,     23141,    319234,     25502,      5782,    159564,    193211,    587181,    907689,    463291,    413370,    188905,    374639,        15,      8385
         9,   51239.2,   59606.9,    133294,    270099,     19464,    247103,     21691,      5060,    254213,    266948,    826211,1.13286e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   46185.1,   48444.3,    109305,    302863,     21835,    278505,     23613,      5012,    221415,    260135,    771048,1.07432e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   41983.8,     40790,     89688,    308007,     19755,    281768,     21441,      4693,    169081,    210898,    685346,    942968,    463291,    413370,    188905,    374639,        15,      8385
         9,   75676.8,    137200,    278058,    844472,     53499,    770935,     62076,     15596,    332146,    346987,1.06491e+06,1.52177e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   66328.1,    120367,    234238,    460817,     30281,    420202,     35622,      9512,    273186,    306073,1.04001e+06,1.45555e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,     59906,    111658,    229537,    606410,     40540,    555211,     45158,     10163,    214762,    251719,    771779,1.15874e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,     71960,    113364,    230493,    772462,     56017,    697253,     60181,     11214,    312464,    338404,1.10355e+06,1.54613e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   53100.6,   62480.4,    138365,    300339,     21103,    275373,     23857,      5799,    248315,    274076,    807057,1.15971e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   62878.9,    123938,    250266,    720930,     43724,    664880,     50983,     13103,    215317,    260816,    901253,1.37658e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   41361.4,   43103.8,     99433,    322492,     22754,    296389,     23777,      4467,    180231,    216153,    654019,    957446,    463291,    413370,    188905,    374639,        15,      8385
         9,   39660.1,   76448.7,    161269,    305541,     21287,    282651,     22251,      4100,   93553.2,    140798,    465709,    763509,    463291,    413370,    188905,    374639,        15,      8385
         9,   51382.2,   47899.2,    111535,    371094,     26031,    340156,     28786,      6603,    179606,    222302,    691612,1.0089e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   69840.8,    137977,    281138,    674214,     44471,    620498,     50710,     12350,    171279,    228217,    814447,1.31967e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   53660.3,     86206,    172971,    308865,     21126,    283091,     23851,      5769,    236466,    261566,    814182,1.14768e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   54378.5,   69021.3,    152246,    631781,     42448,    581086,     45053,      8472,    265604,    293699,    867287,1.20681e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   73304.8,    123425,    252578,    790400,     58550,    715606,     62749,     11512,    313434,    338042,1.13822e+06,1.61415e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   46227.3,   76459.5,    158706,    336760,     22655,    310216,     25234,      5873,    146532,    185182,    607398,    922593,    463291,    413370,    188905,    374639,        15,      8385
         9,   60680.6,    115428,    217668,    819145,     48991,    749240,     55659,     13256,    258703,    262972,    876706,1.30703e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   44389.6,     35459,     88351,    428099,     27304,    389966,     29674,      6410,    232203,    247486,    705043,1.0426e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   40343.7,   55125.1,    127481,    302705,     19972,    278671,     23009,      5863,    147425,    199146,    626965,    911570,    463291,    413370,    188905,    374639,        15,      8385
         9,   52103.2,   84044.4,    169590,    338347,     26454,    308316,     28032,      5449,    152424,    198429,    706776,1.09865e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   44410.4,   56225.3,    122762,    313177,     21376,    288340,     24293,      5990,    195456,    235292,    713762,1.00411e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,     44747,   46364.9,    105646,    399611,     26181,    367277,     29309,      6974,    199311,    239738,    711069,1.01724e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   65197.6,    211632,    349604,    685571,     42774,    628136,     48879,     11609,    183929,    218277,    809874,1.22144e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   66792.9,    123913,    235619,    793637,     50184,    729020,     57085,     13533,    235041,    268331,    879644,1.32771e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   63100.1,    202421,    344915,    673727,     41332,    613352,     45589,      9719,    160841,    204222,    742555,1.14295e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   51824.3,   57543.7,    130079,    428391,     29947,    391259,     32646,      6928,    283796,    296751,    875788,1.16999e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   43776.2,     48772,    115660,    403948,     23675,    374762,     26366,      6221,    204170,    222607,    655215,    982899,    463291,    413370,    188905,    374639,        15,      8385
         9,   53640.9,     65624,    149138,    550847,     39502,    502562,     42117,      7974,    249192,    282313,    835537,1.15873e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   63891.6,   86043.5,    166180,    579622,     40471,    522899,     44484,      9320,    290692,    314588,    927514,1.28643e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   67021.5,    126833,    260651,    819257,     49215,    752363,     56753,     14243,    275769,    307516,    935919,1.37671e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,     54770,   59573.1,    133074,    332164,     23958,    304284,     26570,      6210,    170529,    202168,    618185,1.04086e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   64034.1,    114784,    230342,    567080,     35721,    521562,     40676,      9798,    274945,    278847,    904612,1.34306e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   43491.8,   41851.9,     98809,    314291,     20141,    289017,     22155,      4985,    171887,    209160,    637395,    945129,    463291,    413370,    188905,    374639,        15,      8385
         9,   47028.7,   51678.1,    116011,    303848,     20356,    279611,     23533,      6159,    229943,    261797,    731795,1.07541e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,     61026,    101326,    218655,    823943,     49776,    755882,     56315,     13240,    238753,    264311,    868759,1.31861e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   80767.4,    166983,    308392,1.01479e+06,     67842,    910712,     75090,     15872,    351428,    371933,1.17699e+06,1.66885e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   52306.3,   62182.7,    138248,    533626,     37027,    485735,     39893,      7932,    259076,    276673,    821310,1.14236e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   53809.8,    102311,    199073,    414067,     28263,    379386,     31192,      6908,    170785,    215101,    673798,1.04571e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   60906.3,   79427.2,    165705,    471336,     37711,    426693,     39970,      7351,    293714,    318797,    958657,1.32053e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   57363.8,    134209,    254174,    370014,     24835,    341203,     28960,      7572,    158792,    212127,    701621,1.08132e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   82091.8,    184849,    319709,    993709,     65030,    899031,     72747,     15972,    357703,    376311,1.16945e+06,1.70078e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   53242.2,   73813.6,    161559,    552604,     33765,    509284,     38364,      9406,    210932,    249780,    792451,1.15324e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   72589.2,    122621,    232657,    598735,     35365,    543433,     43072,     12367,    396960,    341298,1.16248e+06,1.5902e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   38635.3,   97700.1,    147143,    394573,     23062,    360840,     24839,      5204,    106299,    146867,    477826,    752311,    463291,    413370,    188905,    374639,        15,      8385
         9,   42319.8,   36945.9,     88562,    474887,     25917,    435542,     28412,      6332,    248290,    225362,    631814,    987068,    463291,    413370,    188905,    374639,        15,      8385
         9,   75293.3,    176868,    264811,    967098,     61141,    872671,     66487,     12938,    412094,    347504,1.18994e+06,1.64713e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   65871.1,    115216,    181780,    622420,     33646,    563169,     38231,      9305,    253915,    230013,    838656,1.30034e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   58623.7,    181682,    220089,    364612,     23155,    328105,     26131,      6267,    293880,    248608,    767686,1.19452e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   51756.3,    131959,    192845,1.0665e+06,     36640,    984468,     41412,      9802,    504515,    225954,    942008,1.13292e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   66344.1,    157628,    251282,1.37156e+06,     42975,1.27422e+06,     47435,     10343,    202123,    224654,    766467,1.23362e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   50627.7,   54252.4,    117366,    406805,     23751,    372279,     27045,      6835,    243758,    233414,    730221,1.04464e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   53543.7,   50853.9,    109220,    294404,     19976,    270891,     23193,      6271,    159949,    205658,    691720,1.05524e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   65397.4,    137497,    278612,    658033,     40864,    605390,     47832,     12453,    202106,    247881,    845524,1.29469e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   75614.6,    172552,    262896,    952305,     60286,    845651,     66910,     14468,    358586,    354243,1.09296e+06,1.52248e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   64032.7,    153437,    225693,1.07843e+06,     44075,    988541,     50497,     12408,    434182,    304626,    791055,1.3276e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   64858.5,    273722,    362724,    939874,     47591,    852936,     51203,      9697,    283351,    206298,    911233,1.17765e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   63885.1,    141848,    241345,1.16398e+06,     50958,1.06408e+06,     57803,     13733,    250420,    249176,    761255,1.35244e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   55513.1,   65154.5,    148534,    456463,     28704,    416734,     31698,      7191,    167681,    211190,    674279,1.03801e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   72169.2,    300476,    425193,    881648,     54104,    800424,     60397,     13214,    184107,    220408,    834629,1.36664e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   57263.2,   94251.6,    199429,    647709,     41059,    593582,     44974,      9370,    236294,    264282,    807996,1.21558e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,     47550,    116209,    195647,    332412,     20736,    304590,     23122,      5407,    146672,    180038,    588993,    893493,    463291,    413370,    188905,    374639,        15,      8385
         9,   69942.1,    178202,    333749,    835417,     55552,    762008,     62083,     13792,    210440,    256653,    840697,1.33858e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   45302.7,   80640.1,    144447,    399841,     23791,    365813,     26568,      6223,    192239,    201843,    622111,    941178,    463291,    413370,    188905,    374639,        15,      8385
         9,   41573.5,   45873.2,    103539,    481410,     26486,    445362,     29537,      6799,    190035,    221758,    595997,    982530,    463291,    413370,    188905,    374639,        15,      8385
         9,   37974.2,   97216.8,    150102,    328359,     22404,    302451,     23921,      4874,    103568,    140329,    390916,    727200,    463291,    413370,    188905,    374639,        15,      8385
         9,   59060.8,   62985.9,    143516,    473272,     30122,    436150,     34829,      9071,    220782,    263901,    814045,1.17312e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   57804.9,    103861,    217913,    651755,     38491,    601787,     44895,     11596,    209580,    243791,    844475,1.26267e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   48399.4,    102398,    207210,    344425,     21753,    316859,     24504,      5877,    144789,    181022,    575809,    914172,    463291,    413370,    188905,    374639,        15,      8385
         9,   40692.4,   56484.6,    125902,    273386,     14856,    255237,     18066,      5497,    159255,    192218,    582524,    872916,    463291,    413370,    188905,    374639,        15,      8385
         9,   48938.8,   98608.9,    189968,    331420,     23277,    302927,     25069,      5128,    143975,    174222,    547047,    991649,    463291,    413370,    188905,    374639,        15,      8385
         9,   58770.5,     82253,    175766,    548460,     34211,    501624,     38410,      8995,    273725,    287069,    868297,1.24858e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   61877.3,    195444,    334321,    656657,     40611,    594027,     44783,      9627,    160808,    202803,    667747,1.11554e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   52735.4,   99366.7,    188312,    417501,     27349,    382068,     30361,      6882,    177846,    216748,    676278,1.03002e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,     66790,   81453.7,    177969,    614398,     42654,    557909,     46629,      9609,    323598,    323505,    902578,1.33301e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   70365.3,    127750,    231776,    700305,     49215,    632097,     53990,     11067,    332893,    334487,1.13588e+06,1.56675e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   52386.9,   75184.1,    152369,    630956,     41522,    576573,     43663,      8075,    278007,    284519,    829372,1.20001e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   61405.9,     88735,    194724,    560008,     37319,    513719,     41348,      9277,    190467,    227718,    747217,1.14297e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   73757.3,    175966,    323530,    857099,     50776,    780194,     58134,     14170,    205197,    241807,    887624,1.45693e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   74168.7,    151040,    282853,    943259,     63578,    854396,     68983,     13546,    213055,    263276,    910718,1.45729e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   53244.8,     99151,    208574,    661114,     39054,    610217,     44482,     10753,    186860,    226878,    737979,1.1592e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   59729.3,   87481.5,    184942,    527529,     36130,    483111,     39386,      8304,    163206,    218240,    721322,1.10552e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   44476.7,   59535.5,    135266,    358331,     24009,    330410,     26981,      6469,    167690,    206933,    635139,    939767,    463291,    413370,    188905,    374639,        15,      8385
         9,   60304.2,   91050.5,    181121,    569129,     36418,    520951,     40645,      9382,    191469,    231841,    731317,1.1233e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   63037.4,    110353,    218235,    389655,     26989,    354655,     31085,      7860,    267612,    292886,    947055,1.35998e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   56765.8,    125200,    226940,    411861,     29756,    375198,     32224,      6636,    179563,    212075,    707280,1.11896e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   61560.9,    108302,    237560,    873302,     54095,    803496,     60225,     13475,    272475,    297020,    935978,1.38918e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   40959.5,   56866.1,    124101,    284082,     16029,    265519,     19141,      5562,    149662,    190774,    586912,    866875,    463291,    413370,    188905,    374639,        15,      8385
         9,   50466.3,   64772.3,    136286,    539821,     36833,    491829,     39447,      7595,    262815,    285420,    834978,1.16974e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   54441.4,   77350.7,    170997,    582008,     35411,    537221,     40437,     10066,    244819,    253000,    737831,1.17895e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,     49866,   43342.8,     98618,    329346,     23551,    301978,     25855,      5722,    184870,    224907,    693118,1.00583e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   77250.8,    213252,    352724,    920893,     57346,    839689,     65718,     15837,    197422,    246793,    991487,1.56306e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   63460.3,   98426.2,    193463,    676144,     41011,    618758,     47141,     11750,    224771,    267523,    837686,1.24814e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   42492.8,   93741.6,    165294,    326979,     21985,    300356,     23624,      4823,    118078,    161461,    548413,    853337,    463291,    413370,    188905,    374639,        15,      8385
         9,   63817.7,    125876,    252269,    950326,     57652,    868143,     63909,     14006,    292525,    303486,    958805,1.44342e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   62448.3,    169294,    250542,    969214,     59871,    880590,     65157,     13282,    307707,    299622,    891624,1.40873e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   44518.5,   38639.7,     95711,    337973,     20769,    311695,     23595,      5851,    233351,    248431,    700661,1.0423e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   45340.7,   40969.4,     94357,    426736,     26763,    389630,     28564,      5640,    267709,    269679,    808300,1.10796e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   52531.7,     86737,    177924,    496971,     30115,    457346,     34902,      8938,    208065,    235042,    780629,1.12303e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   45327.9,   53429.8,    112703,    344342,     21976,    315151,     25512,      6723,    234120,    250363,    760059,1.05452e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,     70328,    178273,    336479,    871271,     55458,    789123,     62057,     13850,    230637,    259629,    863231,1.35683e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   64377.8,    175334,    297454,    541768,     32144,    496959,     38360,     10567,    237247,    241879,    849621,1.30656e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   62995.3,    181308,    333024,    674614,     43602,    617901,     48284,     10509,    156823,    208085,    748031,1.15208e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,     48737,     37132,     88544,    361852,     25186,    331192,     26603,      5144,    223892,    248640,    759834,1.06362e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   72994.9,    166417,    317282,    805671,     49369,    734885,     57128,     14347,    190502,    235672,    894627,1.41128e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   51952.7,    155410,    205664,    415653,     27638,    381770,     31425,      7723,    135623,    183779,    746817,1.12702e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   77759.8,    126927,    258281,    797785,     53396,    725898,     59434,     12818,    356524,    356287,1.06663e+06,1.61292e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   67636.4,    216796,    404343,    785842,     52656,    720748,     56901,     10887,    159923,    209267,    775213,1.23270e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   50103.1,     67480,    130352,    349540,     22904,    319796,     26335,      6703,    250473,    280820,    824119,1.13181e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   41590.2,   36116.2,     92953,    379407,     24632,    350016,     26671,      5537,    176493,    220969,    698538,    981424,    463291,    413370,    188905,    374639,        15,      8385
         9,   46731.1,   52262.8,    116994,    399339,     24693,    369236,     27843,      6829,    227438,    248648,    726177,1.04664e+06,    463291,    413370,    188905,    374639,        15,      8385
         9,   51296.2,    101691,    187686,    390895,     26554,    357729,     29153,      6367,    159391,    201840,    673508,1.03385e+06,    463291,    413370,    188905,    374639,        15,      8385
