K,dist,cost_ki,cost_hi,h_cost,vnum,gen_ki,push_ki,pop_ki,prune_ki,suc_call_ki,gen_hi,push_hi,pop_hi,prune_hi,suc_call_hi,reevaluate,density
9,2653.15,4931.67,9406.92,7760,2,320,8827,8292,736,31874,94,2000,1582,20,3452,483,0.0313589
9,13262.6,4931.67,9406.92,7760,4,320,8827,8292,736,31874,94,2000,1582,20,3452,483,0.0313589
9,22566.1,4931.67,9406.92,7760,3,320,8827,8292,736,31874,94,2000,1582,20,3452,483,0.0313589
9,31514.5,4931.67,9406.92,7760,10,320,8827,8292,736,31874,94,2000,1582,20,3452,483,0.0313589
9,40185,4931.67,9406.92,7760,8,320,8827,8292,736,31874,94,2000,1582,20,3452,483,0.0313589
9,41946.1,4931.67,9406.92,7760,14,320,8827,8292,736,31874,94,2000,1582,20,3452,483,0.0313589
9,45589.2,4931.67,9406.92,7760,15,320,8827,8292,736,31874,94,2000,1582,20,3452,483,0.0313589
9,48392.3,4931.67,9406.92,7760,15,320,8827,8292,736,31874,94,2000,1582,20,3452,483,0.0313589
9,59874.9,4931.67,9406.92,7760,8,320,8827,8292,736,31874,94,2000,1582,20,3452,483,0.0313589
9,39936.6,5160.37,23316.9,19252,3,401,10274,9994,1018,43028,185,4458,3746,107,9867,1131,0.0313589
9,43400.2,5160.37,23316.9,19252,10,401,10274,9994,1018,43028,185,4458,3746,107,9867,1131,0.0313589
9,43532,5160.37,23316.9,19252,13,401,10274,9994,1018,43028,185,4458,3746,107,9867,1131,0.0313589
9,51308.6,5160.37,23316.9,19252,16,401,10274,9994,1018,43028,185,4458,3746,107,9867,1131,0.0313589
9,52851.9,5160.37,23316.9,19252,21,401,10274,9994,1018,43028,185,4458,3746,107,9867,1131,0.0313589
9,58279.2,5160.37,23316.9,19252,12,401,10274,9994,1018,43028,185,4458,3746,107,9867,1131,0.0313589
9,59442.4,5160.37,23316.9,19252,12,401,10274,9994,1018,43028,185,4458,3746,107,9867,1131,0.0313589
9,79911,5160.37,23316.9,19252,4,401,10274,9994,1018,43028,185,4458,3746,107,9867,1131,0.0313589
9,99487.7,5160.37,23316.9,19252,30,401,10274,9994,1018,43028,185,4458,3746,107,9867,1131,0.0313589
9,15442,6477.82,22104.8,18775,4,381,10326,9819,1063,42817,133,3860,3226,61,7496,1152,0.0313589
9,47105.2,6477.82,22104.8,18775,12,381,10326,9819,1063,42817,133,3860,3226,61,7496,1152,0.0313589
9,51246.8,6477.82,22104.8,18775,12,381,10326,9819,1063,42817,133,3860,3226,61,7496,1152,0.0313589
9,53639.7,6477.82,22104.8,18775,4,381,10326,9819,1063,42817,133,3860,3226,61,7496,1152,0.0313589
9,66127.5,6477.82,22104.8,18775,14,381,10326,9819,1063,42817,133,3860,3226,61,7496,1152,0.0313589
9,67956.4,6477.82,22104.8,18775,18,381,10326,9819,1063,42817,133,3860,3226,61,7496,1152,0.0313589
9,73277.1,6477.82,22104.8,18775,12,381,10326,9819,1063,42817,133,3860,3226,61,7496,1152,0.0313589
