k,order,dist,cost_polyanya,cost_ki,cost_hi,cost_hi2,h_cost,h_cost2,vnum,gen_poly,push_poly,gen_ki,push_ki,prune_ki,gen_hi,push_hi,prune_hi,hcall,reevaluate,gen_hi2,push_hi2,prune_hi2,hcall2,reevaluate2,precost,gen_pre,edgecnt,damcnt,pts,polys
7,7,96524.5,55842.9,112728,357417,329473,312146,273657,93,129475,125435,146082,143534,15373,32127,40052,1248,36701,0,32127,40052,1248,32746,8942,149962,176979,75078,161966,10,3348
7,7,45272.3,7754.3,45544.1,63974.7,54419.2,56346,45604,24,22589,21855,67591,66232,6694,6569,7861,105,6970,0,6569,7861,105,5808,1518,149962,176979,75078,161966,10,3348
7,7,83275.9,35766.2,87100.1,281506,230181,253691,198107,73,88658,86157,134821,132526,14331,22635,29283,703,26740,0,22635,29283,703,21552,7351,149962,176979,75078,161966,10,3348
7,7,40758.4,4843.68,52758.1,86035.2,64024.8,76551,54336,25,17099,16497,75494,73852,7268,9262,10673,202,9490,0,9265,10679,202,7091,1734,149962,176979,75078,161966,10,3348
7,7,47420.1,5531.6,51336.8,43991.9,35214.4,39481,30629,8,17296,16723,78346,76732,8065,3989,5374,42,4813,0,3989,5374,42,3926,1535,149962,176979,75078,161966,10,3348
7,7,60928.5,16868.1,68547.3,115392,93364.6,102740,78983,43,46757,45262,103598,101531,10582,11205,14051,220,12728,0,11205,14052,220,10829,3223,149962,176979,75078,161966,10,3348
7,7,54935.6,18185.1,38483,131452,111999,116507,94625,51,40377,39096,69571,68200,7064,13586,15015,418,13324,0,13586,15015,418,11414,1854,149962,176979,75078,161966,10,3348
7,7,61804.1,14832.6,45192.2,150190,115267,135347,99047,33,42299,41166,80567,79073,8777,12971,16445,430,14881,0,12971,16439,430,12259,3826,149962,176979,75078,161966,10,3348
7,7,54869.4,7287.99,51138.3,40675.7,33908.1,36307,29200,8,21816,21106,86963,85163,9028,4106,5492,70,4908,0,4106,5492,70,3947,1528,149962,176979,75078,161966,10,3348
7,7,51074.8,9633.25,43365.6,107676,97036.6,96014,83468,26,29805,28921,76244,74727,7880,10964,13485,220,12058,0,10964,13485,220,10515,2860,149962,176979,75078,161966,10,3348
7,7,43333.3,7899.27,36751.2,48456.7,42191,43436,36148,38,18993,18336,66289,64915,6626,5248,6291,91,5577,0,5248,6291,91,4544,1239,149962,176979,75078,161966,10,3348
