k,order,dist,cost_polyanya,cost_ki,cost_hi,cost_hi2,h_cost,h_cost2,vnum,gen_poly,push_poly,gen_ki,push_ki,prune_ki,gen_hi,push_hi,prune_hi,hcall,reevaluate,gen_hi2,push_hi2,prune_hi2,hcall2,reevaluate2,precost,gen_pre,edgecnt,damcnt,pts,polys
9,9,62930.1,20775.1,165084,180148,170588,150384,135800,58,51236,49690,192911,189565,20154,23831,29234,692,26410,0,24116,29568,704,22984,6181,277000,312570,158982,286992,10,5576
9,9,73644.9,43939.2,224096,355034,321705,297961,257724,89,93986,91346,256519,252198,25445,43893,54199,1595,49492,0,43893,54198,1595,43923,11497,277000,312570,158982,286992,10,5576
9,9,66381.9,39780.6,152703,348267,293923,302501,242456,84,94841,92299,198609,195260,20762,35393,44328,1090,40247,0,35937,44882,1131,33627,9927,277000,312570,158982,286992,10,5576
9,9,72509.6,20708.9,151047,214321,197834,177431,156074,79,50281,48804,209989,206506,21674,29994,36019,753,32562,0,29994,36019,753,27831,6909,277000,312570,158982,286992,10,5576
9,9,55311.6,13506.6,222522,178397,134657,151510,106648,40,37472,36312,249847,245238,24942,22123,27067,692,24539,0,22123,27065,692,19824,5617,277000,312570,158982,286992,10,5576
9,9,67190.6,16836,229226,106315,93013.3,90474,75272,16,39871,38657,252524,248014,25423,13593,17930,235,16244,0,13593,17928,235,13469,4778,277000,312570,158982,286992,10,5576
9,9,80639.6,22699.4,174045,270379,241715,224739,191375,80,59673,57809,228313,224514,23899,34789,42820,1192,39026,0,34789,42820,1192,34730,8999,277000,312570,158982,286992,10,5576
9,9,61237.6,13523.4,205392,107580,94938.7,91318,77103,7,34289,33276,249741,245148,24636,13164,17337,327,15763,0,13164,17336,327,13290,4570,277000,312570,158982,286992,10,5576
9,9,87896.4,65565.3,249944,473133,382590,415940,318895,84,129786,126058,291882,287325,29255,43131,59718,1517,55116,0,43131,59717,1517,44031,17766,277000,312570,158982,286992,10,5576
9,9,96507,93960.8,247731,710490,624098,612853,509015,99,199630,194179,297443,292957,29615,70841,91139,2891,84275,0,70823,91111,2885,72769,22106,277000,312570,158982,286992,10,5576
9,9,68954.6,30054.2,180588,282434,209268,247770,171307,72,76687,74530,228564,224747,24357,27181,36708,976,33634,0,27181,36712,975,26730,10296,277000,312570,158982,286992,10,5576
9,9,71448.2,31809,218152,322430,252985,283912,209764,53,77718,75361,265007,260550,26745,29852,40853,889,37477,0,30084,41275,895,30375,12106,277000,312570,158982,286992,10,5576
9,9,86079.5,40515.2,239685,432944,360206,380249,301939,12,93715,91026,277354,273035,27297,40235,53783,1090,49319,0,40234,53773,1090,40911,14664,277000,312570,158982,286992,10,5576
9,9,57217.5,10848.2,143143,128844,113061,106431,88053,54,30108,29104,190807,187318,20094,18665,22471,483,20312,0,18691,22493,493,17666,4380,277000,312570,158982,286992,10,5576
9,9,55796.1,11844.1,148387,119678,106646,98834,83436,54,32660,31633,197715,194104,20636,18640,22026,471,19869,0,18770,22241,529,17255,4024,277000,312570,158982,286992,10,5576
9,9,50255.2,18718.8,155756,194610,153919,168305,126156,44,41062,39662,203504,199623,20772,22248,27635,655,24982,0,22248,27634,655,19176,6150,277000,312570,158982,286992,10,5576
9,9,54451.6,17911.3,165057,102399,82009.5,85958,64052,24,38192,37070,202800,199016,20587,14342,17283,247,15590,0,14342,17291,247,12164,3391,277000,312570,158982,286992,10,5576
9,9,103282,102136,262312,691843,587765,607934,494163,89,201523,196134,307646,303120,30604,59163,83253,2296,77025,0,59163,83252,2296,67230,25637,277000,312570,158982,286992,10,5576
9,9,92051.4,44198.8,264240,461727,385188,388731,302008,101,104742,101602,311707,306798,31023,55383,70476,2139,64668,0,56262,71792,2231,55337,17103,277000,312570,158982,286992,10,5576
9,9,55646.9,17988.5,224297,155109,128192,130586,101321,29,37843,36684,249988,245373,25070,21130,25968,662,23517,0,21519,26551,759,18843,5688,277000,312570,158982,286992,10,5576
9,9,92709.3,60840.6,251604,531236,429822,468286,359152,65,135214,131290,297802,293248,29320,46686,63974,1634,59004,0,46686,63973,1634,48688,18576,277000,312570,158982,286992,10,5576
9,9,69081,35520.3,199814,328171,306950,276823,244793,75,87379,84846,251077,246747,24638,41140,51116,1472,46642,0,41140,51115,1472,41130,11100,277000,312570,158982,286992,10,5576
9,9,61613.5,17144.3,136816,163672,149570,138881,121298,61,46517,45072,190789,187443,19951,21162,25573,609,23067,0,21466,25927,625,19957,5132,277000,312570,158982,286992,10,5576
9,9,86700.2,59037.8,240160,474999,418933,415612,350470,95,127137,123655,280170,275798,27777,46184,58919,1370,54042,0,46184,58918,1370,48030,13994,277000,312570,158982,286992,10,5576
9,9,102474,96949.7,264667,635830,591510,549186,485484,123,194439,188996,306452,301963,29932,62404,83136,2358,77002,0,62404,83135,2358,67994,22371,277000,312570,158982,286992,10,5576
9,9,69438.3,21190.7,218189,109967,92404.3,93175,74149,27,43657,42322,250959,246487,25520,14583,19005,277,17211,0,14583,19003,277,14390,4903,277000,312570,158982,286992,10,5576
9,9,79395.1,28923.2,234790,174652,148518,145363,115276,39,63926,62070,268289,263725,27894,24385,29883,768,27157,0,24431,29929,786,23512,6204,277000,312570,158982,286992,10,5576
9,9,58281.8,16396.5,249748,167255,139067,141701,109961,40,39052,37871,263368,258580,26253,22505,27254,700,24710,0,22515,27258,702,19783,5424,277000,312570,158982,286992,10,5576
9,9,56779,21342.7,138239,96932,100384,77320,76678,41,46591,45294,181211,177803,18946,16914,19598,362,17578,0,16914,19598,362,15193,3180,277000,312570,158982,286992,10,5576
9,9,89889.1,65400.2,260838,509002,483974,434935,397692,28,123531,120203,282707,278405,27699,54832,64948,1692,59148,0,54832,64945,1692,55023,11576,277000,312570,158982,286992,10,5576
9,9,49485.3,13236.2,158156,147053,120539,125507,96231,23,33057,31984,208274,204293,20511,18580,22971,511,20789,0,18580,22970,511,16505,4977,277000,312570,158982,286992,10,5576
9,9,66757.1,10981.7,147626,159780,150491,133906,120686,66,31328,30316,200125,196586,20976,21329,26778,516,24323,0,21329,26778,516,21660,6106,277000,312570,158982,286992,10,5576
9,9,78030.2,32552.5,222135,386870,308769,339313,256744,8,79447,77094,264602,260312,26418,37326,48659,1045,44547,0,37326,48654,1045,36361,12388,277000,312570,158982,286992,10,5576
9,9,78735.5,42941.7,204679,338699,272838,296276,225746,86,103014,100061,248545,244535,26302,32179,44690,1173,41107,0,32127,44575,1165,34407,13371,277000,312570,158982,286992,10,5576
9,9,54812.6,18058.9,177991,227317,172436,198194,141936,51,48232,46637,221406,217334,23080,23412,29845,708,27035,0,23412,29844,708,20521,7209,277000,312570,158982,286992,10,5576
9,9,63669.1,24325.5,224718,252162,209887,221593,174358,45,59756,57859,252294,247876,25577,25835,33500,723,30541,0,25835,33499,723,24874,8484,277000,312570,158982,286992,10,5576
9,9,84819.7,43048,238999,427681,345265,376702,288570,28,97747,94968,280535,276118,27780,39879,53508,1327,49119,0,39881,53509,1327,41158,14755,277000,312570,158982,286992,10,5576
9,9,80294.2,38273.8,242483,370900,309807,312311,243288,85,92688,89944,281173,276489,28098,44828,57602,1722,52880,0,44828,57601,1722,45433,14006,277000,312570,158982,286992,10,5576
9,9,77565.4,22265.5,174277,239006,231972,197240,180429,35,56125,54482,216140,212618,22257,34916,41011,771,36965,0,34916,41011,771,32809,7087,277000,312570,158982,286992,10,5576
9,9,61580.8,17061.1,246578,200653,176790,165913,137710,83,45660,44292,272681,267807,27148,29684,35379,946,32083,0,29684,35376,946,27432,6602,277000,312570,158982,286992,10,5576
9,9,78115.6,36156.9,231947,408620,376517,346643,303270,53,84040,81679,266336,262017,26226,49906,57774,1581,52471,0,49906,57768,1581,46666,9262,277000,312570,158982,286992,10,5576
9,9,56185.9,14830.9,174618,95801.3,77791.1,81343,62111,20,36204,35171,213799,209831,21668,13453,16556,222,14956,0,13453,16556,222,11741,3507,277000,312570,158982,286992,10,5576
9,9,71127.1,20571.2,203834,125685,102627,106294,81133,36,49032,47594,251114,246646,25567,16859,21608,382,19590,0,17213,21992,489,16700,5306,277000,312570,158982,286992,10,5576
