K,dist,cost_ki,cost_hi,h_cost,vnum,gen_ki,push_ki,pop_ki,prune_ki,suc_call_ki,gen_hi,push_hi,pop_hi,prune_hi,suc_call_hi,reevaluate,density
3,19745.5,8146.16,14378.7,13137,7,490,16055,14254,1377,57125,63,1460,1085,19,3049,168,0.00539568
3,20229.2,8146.16,14378.7,13137,9,490,16055,14254,1377,57125,63,1460,1085,19,3049,168,0.00539568
3,31257.1,8146.16,14378.7,13137,15,490,16055,14254,1377,57125,63,1460,1085,19,3049,168,0.00539568
3,23329.1,12315.7,29421.7,26876,5,619,24611,22194,2276,95991,102,3024,2379,68,6818,298,0.00539568
3,35342.6,12315.7,29421.7,26876,12,619,24611,22194,2276,95991,102,3024,2379,68,6818,298,0.00539568
3,47575.1,12315.7,29421.7,26876,30,619,24611,22194,2276,95991,102,3024,2379,68,6818,298,0.00539568
3,10376,8475.55,21755,20040,7,501,17771,16212,1617,68507,80,1814,1378,29,4077,177,0.00539568
3,29432.2,8475.55,21755,20040,10,501,17771,16212,1617,68507,80,1814,1378,29,4077,177,0.00539568
3,37173.4,8475.55,21755,20040,37,501,17771,16212,1617,68507,80,1814,1378,29,4077,177,0.00539568
3,36145.7,12155.7,18663.8,17141,26,618,24274,22264,2409,101903,63,1813,1420,12,3501,353,0.00539568
3,44497,12155.7,18663.8,17141,2,618,24274,22264,2409,101903,63,1813,1420,12,3501,353,0.00539568
3,50974.3,12155.7,18663.8,17141,8,618,24274,22264,2409,101903,63,1813,1420,12,3501,353,0.00539568
3,22303.3,5058.37,21116.3,19430,5,387,12198,11006,1247,44514,92,2218,1687,21,4439,338,0.00539568
3,41614.9,5058.37,21116.3,19430,25,387,12198,11006,1247,44514,92,2218,1687,21,4439,338,0.00539568
3,44221.1,5058.37,21116.3,19430,14,387,12198,11006,1247,44514,92,2218,1687,21,4439,338,0.00539568
3,28331.8,8123.08,18604,17138,18,502,17302,15839,1554,70029,58,1769,1359,23,3904,235,0.00539568
3,35807.3,8123.08,18604,17138,6,502,17302,15839,1554,70029,58,1769,1359,23,3904,235,0.00539568
3,36330.9,8123.08,18604,17138,19,502,17302,15839,1554,70029,58,1769,1359,23,3904,235,0.00539568
3,10675.5,3099.32,4812.02,4444,10,249,8477,7287,568,26033,20,514,371,2,801,74,0.00539568
3,14119.5,3099.32,4812.02,4444,11,249,8477,7287,568,26033,20,514,371,2,801,74,0.00539568
