k,order,dist,cost_polyanya,cost_ki,cost_hi,cost_hi2,h_cost,h_cost2,vnum,gen_poly,push_poly,gen_ki,push_ki,prune_ki,gen_hi,push_hi,prune_hi,hcall,reevaluate,gen_hi2,push_hi2,prune_hi2,hcall2,reevaluate2,precost,gen_pre,edgecnt,damcnt,pts,polys
7,7,100221,133555,435219,790594,591152,659977,455524,97,244649,238301,409141,403269,39520,87495,109588,3160,101169,0,87495,109588,3160,78416,24339,337025,378256,158601,346139,8,6974
7,7,89816.8,42730.9,383498,249664,224254,202442,169983,46,94791,92221,399868,393836,38859,37674,45463,1193,41534,0,37674,45463,1193,36729,8826,337025,378256,158601,346139,8,6974
7,7,80350.4,68547.8,270409,228075,232843,188566,185593,75,120733,117624,314872,309994,31338,30163,37934,1101,34593,0,30163,37934,1101,31529,8561,337025,378256,158601,346139,8,6974
7,7,71885.7,36901.5,263204,220643,193644,176454,144624,40,73384,71344,295219,290350,29025,36857,43163,1039,38908,0,36857,43163,1039,32881,7335,337025,378256,158601,346139,8,6974
7,7,66796.6,20070.1,428267,138735,123473,114803,96751,78,50201,48765,395841,389391,39252,21417,25300,718,22872,0,21417,25300,718,19627,4499,337025,378256,158601,346139,8,6974
7,7,101745,124556,397560,730835,568990,622205,449300,92,225943,219781,417342,411372,40192,81003,102943,3104,95134,0,81003,102943,3104,71952,24089,337025,378256,158601,346139,8,6974
7,7,95807.5,85631.3,419719,473676,391537,396779,303869,63,161709,157306,415819,409704,40655,58985,72914,1968,66976,0,58985,72914,1968,54860,15496,337025,378256,158601,346139,8,6974
7,7,75257.5,31588.7,184317,223744,190038,187621,150632,42,73801,71772,233219,229546,23897,28821,35974,848,32763,0,28821,35974,848,27456,7917,337025,378256,158601,346139,8,6974
7,7,51240.5,15373.1,146930,163320,131895,134546,101605,67,41255,39986,191023,187579,19551,24960,28681,753,25861,0,24960,28681,753,19541,4475,337025,378256,158601,346139,8,6974
7,7,100286,89722.1,449957,521442,465010,426208,363958,102,169072,164479,440082,433653,42130,71342,85097,2799,77765,0,71352,85135,2799,69012,15662,337025,378256,158601,346139,8,6974
7,7,86391.9,69176.7,433373,442009,365696,365331,277652,89,139175,135540,418650,412271,40487,62101,73541,2309,67179,0,62856,74534,2525,56518,13310,337025,378256,158601,346139,8,6974
