K,order,dist,cost_polyanya,cost_ki,cost_hi,h_cost,vnum,gen_poly,push_poly,pop_poly,gen_ki,push_ki,pop_ki,prune_ki,suc_call_ki,gen_hi,push_hi,pop_hi,prune_hi,suc_call_hi,heuristic_call,reevaluate,pts,polys
6,6,81325.5,106404,454117,459059,371536,61,158412,154057,130129,365020,359411,345021,35154,2280909,53283,60162,51724,1805,194967,54523,8329,8,7819
6,6,47866.6,44904.3,232400,136811,113494,38,74668,72593,61173,234536,230310,216045,23774,1209681,18449,20568,17036,456,61050,18448,2678,8,7819
6,6,79323.2,150723,307942,480928,397631,90,206180,201132,174627,286962,282626,268480,29146,1721401,51348,59005,51709,1859,202323,53431,9003,8,7819
6,6,76780.4,62402.3,306050,278893,227421,51,95063,92509,78458,296693,292085,278926,29314,1791198,35437,41142,35665,927,125499,37184,6640,8,7819
6,6,57136.4,51989.3,281891,263675,215137,74,89125,86679,72850,264953,260287,247537,26835,1514736,35572,39337,33600,1235,125623,35533,4784,8,7819
6,6,83090.4,108591,442710,636445,525253,107,179573,175039,149502,385546,379753,364565,37116,2403765,67960,79564,69946,2282,264161,72539,13343,8,7819
6,6,54752.6,46369.6,364990,275848,232860,69,78552,76260,62871,318398,312898,297322,31682,1807548,31059,35834,30291,1106,100347,32442,5706,8,7819
6,6,67086.2,49576.8,309417,175291,146953,18,74967,72852,60920,293036,288327,275162,29855,1710182,20565,25212,21188,456,62143,22874,5287,8,7819
6,6,62228.4,74136,238976,337872,280384,50,113910,110920,94252,231699,227925,216492,23051,1323367,38753,45333,39192,1114,134641,40928,7615,8,7819
6,6,76628.1,95784.1,382447,402459,329894,10,142119,138330,118277,327731,322598,307620,32527,1967042,42182,49600,43500,1469,166946,45178,8550,8,7819
6,6,78475,92710.5,364462,311577,251734,109,133170,129564,109930,324061,319124,303424,32400,2001670,39196,44689,38217,1438,141003,40718,6593,8,7819
6,6,77438.7,134870,297047,428701,352587,111,187381,182757,157900,283673,279385,265489,29137,1710106,48300,56136,48925,1774,187962,50806,9143,8,7819
6,6,59974.8,48492.1,270259,206876,175638,15,79751,77529,64795,257977,253718,241496,26043,1458789,23507,28732,24337,603,72794,25937,5924,8,7819
6,6,65255,50553.6,473081,447827,361654,89,98201,95474,79954,380571,374296,360245,37616,2309968,58657,63855,54578,2117,205618,57652,6925,8,7819
6,6,72158.5,88149.1,355195,342362,279109,44,139854,136191,117206,312973,308089,295288,30267,1902098,44804,50134,43618,1493,171727,45453,6529,8,7819
6,6,57119,57179.9,242417,220276,185905,24,92408,90010,76063,235277,231351,219823,23893,1301532,25117,28761,24243,810,81899,25904,4373,8,7819
6,6,84206.1,110413,454442,625012,518827,115,179619,175037,149588,387099,381326,366268,37401,2438202,66578,78526,69097,2210,259194,71662,13646,8,7819
6,6,68184.4,93729.9,308085,374852,308991,81,146134,142354,122341,284797,280167,267388,28137,1675313,45176,51995,45328,1550,162844,47324,8077,8,7819
6,6,76633.8,67646.5,335954,307157,246319,46,107218,104222,87861,304216,299392,285502,30780,1837143,41214,46513,40319,1312,153431,42149,6470,8,7819
6,6,59379.8,59455.3,381586,439032,358936,80,108366,105349,88344,325177,319615,304693,32319,1875375,51943,56374,48321,1981,181790,50855,5918,8,7819
6,6,79828.4,54041,389170,233918,187174,18,87101,84638,71243,342377,337045,321934,34332,2073813,29959,34634,29734,842,105769,31392,5541,8,7819
6,6,86247.7,82370.2,550875,359567,298251,108,137504,133736,113122,435963,429422,415309,41473,2823990,39957,48645,42236,1690,140449,44330,9831,8,7819
