k,order,dist,cost_polyanya,cost_ki,cost_hi,cost_hi2,h_cost,h_cost2,vnum,gen_poly,push_poly,gen_ki,push_ki,prune_ki,gen_hi,push_hi,prune_hi,hcall,reevaluate,gen_hi2,push_hi2,prune_hi2,hcall2,reevaluate2,precost,gen_pre,edgecnt,damcnt,pts,polys
2,2,23393.7,5401.22,26582.3,22131.5,9123.71,19303,6786,28,15671,15126,39586,38684,3584,2771,2964,59,2621,0,2771,2963,59,932,294,271186,317068,133402,290906,6,5862
2,2,25789,9118.48,20397.7,19790.8,10591,17570,8652,4,24638,23834,38779,37899,3529,2101,2343,38,2080,0,2101,2343,38,1202,319,271186,317068,133402,290906,6,5862
2,2,24415.4,17903.5,22210.5,23749.5,12672.3,20943,10205,41,41988,40741,43190,42239,3994,2835,3026,60,2675,0,2835,3026,60,1411,287,271186,317068,133402,290906,6,5862
2,2,14380.7,6954.56,5031.57,3732.1,2485.68,3310,2055,14,18408,17818,12698,12367,925,542,559,6,477,0,542,559,6,302,47,271186,317068,133402,290906,6,5862
2,2,12172.4,9636.64,3681.94,3648.99,1938.26,3227,1544,17,24447,23673,8750,8525,549,511,535,0,471,0,511,535,0,227,40,271186,317068,133402,290906,6,5862
2,2,82069.9,73516.5,162596,197439,141019,168582,110710,62,153337,149209,207649,204306,20985,22606,23434,782,21101,0,22606,23434,782,14981,1469,271186,317068,133402,290906,6,5862
2,2,13368.7,12008.2,3748.71,4979.35,1772.47,4425,1328,19,32462,31355,8897,8652,752,689,694,9,609,0,689,694,9,194,39,271186,317068,133402,290906,6,5862
2,2,30471.2,18126.2,30783,20895.7,13670,18238,10832,31,45492,44120,56245,55033,5862,3056,3021,61,2653,0,3056,3021,61,1536,60,271186,317068,133402,290906,6,5862
2,2,42783.3,45542.6,42578,30475,27177.3,26652,22731,16,86354,84166,70909,69589,7615,3801,4019,48,3522,0,3801,4019,48,2679,323,271186,317068,133402,290906,6,5862
2,2,37624.5,33237.3,38027.4,22612.6,15812.5,19886,13155,13,76314,74330,65054,63827,6786,2927,3168,35,2774,0,2927,3168,35,1894,329,271186,317068,133402,290906,6,5862
