K,dist,cost_ki,cost_hi,h_cost,vnum,gen_ki,push_ki,pop_ki,prune_ki,suc_call_ki,gen_hi,push_hi,pop_hi,prune_hi,suc_call_hi,reevaluate,density
3,18520.1,32774.4,24863,22036,17,1289,53762,48317,5218,216612,86,2888,2256,21,5999,473,0.00139414
3,21078.8,32774.4,24863,22036,23,1289,53762,48317,5218,216612,86,2888,2256,21,5999,473,0.00139414
3,29519.5,32774.4,24863,22036,9,1289,53762,48317,5218,216612,86,2888,2256,21,5999,473,0.00139414
3,7940.81,8088.43,7533.12,6727,7,363,13909,12369,1022,47340,47,1001,716,11,1814,127,0.00139414
3,15794.7,8088.43,7533.12,6727,12,363,13909,12369,1022,47340,47,1001,716,11,1814,127,0.00139414
3,16733.8,8088.43,7533.12,6727,16,363,13909,12369,1022,47340,47,1001,716,11,1814,127,0.00139414
3,41947.3,92791,91898.2,79984,23,2533,125826,118833,13290,646371,332,11582,9440,281,31330,1363,0.00139414
3,48349.8,92791,91898.2,79984,19,2533,125826,118833,13290,646371,332,11582,9440,281,31330,1363,0.00139414
3,51391.8,92791,91898.2,79984,59,2533,125826,118833,13290,646371,332,11582,9440,281,31330,1363,0.00139414
3,36570.9,95860.1,100531,89099,30,2653,139228,131641,14148,729491,299,11739,9754,222,31246,1996,0.00139414
3,50945.4,95860.1,100531,89099,52,2653,139228,131641,14148,729491,299,11739,9754,222,31246,1996,0.00139414
3,61675.9,95860.1,100531,89099,9,2653,139228,131641,14148,729491,299,11739,9754,222,31246,1996,0.00139414
3,29384.7,45153.3,49191.3,43205,8,1549,72703,67916,7638,339934,208,6347,5052,113,15373,679,0.00139414
3,34451.2,45153.3,49191.3,43205,15,1549,72703,67916,7638,339934,208,6347,5052,113,15373,679,0.00139414
3,38356.8,45153.3,49191.3,43205,47,1549,72703,67916,7638,339934,208,6347,5052,113,15373,679,0.00139414
3,9917.72,21414,22014.2,19221,8,956,37456,33897,3718,147370,84,2575,2060,60,6565,147,0.00139414
3,18682.4,21414,22014.2,19221,2,956,37456,33897,3718,147370,84,2575,2060,60,6565,147,0.00139414
3,25671.7,21414,22014.2,19221,22,956,37456,33897,3718,147370,84,2575,2060,60,6565,147,0.00139414
3,13579.7,49968,37824.7,33039,14,1811,80723,74661,8020,361013,180,5026,4020,87,12449,577,0.00139414
3,29388.9,49968,37824.7,33039,26,1811,80723,74661,8020,361013,180,5026,4020,87,12449,577,0.00139414
