k,order,dist,cost_polyanya,cost_ki,cost_hi,cost_hi2,h_cost,h_cost2,vnum,gen_poly,push_poly,gen_ki,push_ki,prune_ki,gen_hi,push_hi,prune_hi,hcall,reevaluate,gen_hi2,push_hi2,prune_hi2,hcall2,reevaluate2,precost,gen_pre,edgecnt,damcnt,pts,polys
10,10,55704.2,13669.1,158122,192642,153536,163885,120904,50,38241,36978,191689,188156,20026,24976,31055,818,28211,0,24974,31049,818,22738,6836,216304,236938,121086,216447,10,4459
10,10,61634.8,17650,141316,254846,196036,222790,161422,25,49027,47509,182066,178754,18733,27074,34216,840,31139,0,27074,34215,840,24471,7941,216304,236938,121086,216447,10,4459
10,10,72980.4,25046.7,194870,255698,227962,213816,178312,80,64676,62741,227247,223351,23103,35265,42351,1249,38470,0,35265,42349,1249,32745,8085,216304,236938,121086,216447,10,4459
10,10,77358,18590.5,156477,190188,177499,156372,135574,60,47153,45818,206602,203084,21188,31260,38117,944,34672,0,31260,38114,944,30218,7725,216304,236938,121086,216447,10,4459
10,10,93740,37898,185164,317106,316410,259061,246355,62,87532,85192,228492,224857,23030,51822,61828,1846,56260,0,51840,61847,1850,50526,11349,216304,236938,121086,216447,10,4459
10,10,84722.2,32582.3,155159,422067,368986,369177,309152,74,82341,79972,205450,201990,20942,41278,54463,1316,50011,0,41278,54462,1316,43127,14315,216304,236938,121086,216447,10,4459
10,10,81644.9,24636.8,178605,293722,243531,248572,194638,3,61318,59330,223197,219528,22835,34317,43318,1262,39604,0,34317,43314,1262,33615,10029,216304,236938,121086,216447,10,4459
10,10,107722,77342.7,227261,565703,516840,475915,413991,109,164852,160351,258517,254542,26155,65925,83125,2822,76437,0,65925,83123,2822,69411,18943,216304,236938,121086,216447,10,4459
10,10,84476.1,18517.4,156069,261949,225149,223695,183045,62,51521,50086,201987,198668,21123,29847,39388,742,35882,0,29849,39382,742,30982,10337,216304,236938,121086,216447,10,4459
10,10,88254.4,40845.8,199378,347738,315823,290267,251074,92,99021,96265,238829,234920,24228,46734,57586,1786,52585,0,46734,57584,1786,46518,12121,216304,236938,121086,216447,10,4459
10,10,80490.4,21198,148810,250997,225581,211620,180660,27,57095,55375,201200,197840,20232,33447,42993,1017,39195,0,33461,43014,1025,33781,10497,216304,236938,121086,216447,10,4459
10,10,66580.9,24004.9,179608,230382,186465,195293,147521,57,53753,52141,216281,212413,22145,31118,40064,1109,36631,0,31118,40062,1109,30274,9833,216304,236938,121086,216447,10,4459
10,10,100058,58921,215545,414097,386873,342161,305987,100,131234,127562,247575,243657,25152,54798,67180,2299,61544,0,54798,67178,2299,56352,13837,216304,236938,121086,216447,10,4459
10,10,75844,25088.4,185686,261298,219416,218206,173619,72,63911,62024,226351,222499,23028,33779,41807,1141,38060,0,33777,41803,1141,32278,9002,216304,236938,121086,216447,10,4459
10,10,94116.6,30586.8,193232,352688,325154,298670,260129,31,75192,72921,242090,238326,24117,45265,58070,1460,53236,0,45265,58062,1460,46483,14047,216304,236938,121086,216447,10,4459
10,10,62919.1,15504.2,137428,235282,183387,206652,151766,75,42596,41256,185298,181926,19183,24991,32776,700,29905,0,24991,32770,700,23690,8528,216304,236938,121086,216447,10,4459
10,10,93517.5,32707.4,188375,345014,311317,283693,244791,62,76883,74843,238424,234730,24234,49771,62044,1748,56903,0,49771,62042,1748,49102,13538,216304,236938,121086,216447,10,4459
10,10,84834.1,24735.1,152734,277375,239447,228757,187091,87,63582,61799,205134,201744,20963,38106,47538,1218,43248,0,38100,47526,1218,37518,10456,216304,236938,121086,216447,10,4459
10,10,75212.6,16195.9,159310,170618,155922,136294,116457,63,43302,42020,208177,204624,21285,29587,35688,865,32392,0,29587,35681,865,27878,6941,216304,236938,121086,216447,10,4459
10,10,47848.3,11711.1,109027,205218,159139,178741,130666,44,34885,33713,151104,148210,15306,23027,27398,616,24695,0,23027,27396,616,19065,5118,216304,236938,121086,216447,10,4459
10,10,90561,33640.2,195239,312678,280312,258101,217224,50,68902,66972,234825,231150,24060,46971,57953,1744,52998,0,46971,57951,1744,45752,12195,216304,236938,121086,216447,10,4459
10,10,68727.5,16973.3,186779,227204,190280,192232,151565,13,46219,44786,212226,208537,21440,30085,37607,1015,34183,0,30085,37604,1015,28611,8414,216304,236938,121086,216447,10,4459
10,10,64788.7,18103.2,152232,224840,189795,188387,146682,39,43983,42701,194049,190624,19415,31996,38885,1048,35310,0,31998,38884,1048,28647,7767,216304,236938,121086,216447,10,4459
10,10,52708.3,14282.8,148632,214630,171302,185682,139871,18,38519,37289,175455,172159,17592,25913,31601,818,28613,0,26698,32447,972,23135,6566,216304,236938,121086,216447,10,4459
10,10,82278.1,17883.1,147648,233021,221565,199809,179966,61,47972,46639,199310,196034,21013,28999,37616,692,34207,0,28999,37607,692,29576,9388,216304,236938,121086,216447,10,4459
10,10,66733.6,18967.5,162441,248431,209899,206540,164489,44,45673,44320,197333,193888,19764,33504,39558,1071,35754,0,33504,39556,1071,29221,6973,216304,236938,121086,216447,10,4459
10,10,70525.8,12976.9,142661,185001,154695,157645,124425,74,37504,36388,185600,182380,19081,23110,30067,652,27409,0,23110,30061,652,22838,7640,216304,236938,121086,216447,10,4459
10,10,57914.6,14917.9,152763,209611,165179,180726,132520,48,42318,40970,192736,189205,20100,25868,32673,818,29779,0,25868,32669,818,23972,7563,216304,236938,121086,216447,10,4459
10,10,91923.6,45112.3,184297,328648,305018,266910,233557,73,88462,86124,225642,222033,22998,52278,61037,1986,55565,0,52278,61026,1986,49717,10080,216304,236938,121086,216447,10,4459
10,10,72922.8,17468.4,142846,235734,190077,197864,147554,24,46783,45430,193056,189730,19562,31959,40125,946,36557,0,32061,40261,975,30591,9083,216304,236938,121086,216447,10,4459
10,10,84800.6,27572.3,164267,285721,253559,242531,204285,16,65261,63272,207005,203642,21161,35541,46763,1091,42756,0,35569,46793,1102,37040,12233,216304,236938,121086,216447,10,4459
10,10,86550.2,37234,193742,384956,349544,331552,285040,61,94071,91392,234597,230705,23933,45704,60265,1797,55397,0,45707,60269,1799,49084,15819,216304,236938,121086,216447,10,4459
10,10,82139.1,21926.7,161892,206345,184782,162232,136799,72,54292,52724,215384,211814,22101,34736,42583,1199,38864,0,34736,42581,1199,33769,8799,216304,236938,121086,216447,10,4459
10,10,77203.6,16644,159082,184226,167864,151824,129635,39,43778,42555,199911,196511,20719,29085,36284,773,33001,0,29085,36279,773,29117,8000,216304,236938,121086,216447,10,4459
10,10,84738.2,36091.3,196419,325769,292321,273212,232105,78,88610,86059,236431,232572,24155,43367,53552,1613,48911,0,43401,53638,1616,42620,11446,216304,236938,121086,216447,10,4459
10,10,76957,17908.3,163639,205086,182337,169033,141802,50,47800,46448,204077,200604,20993,30895,37600,921,34093,0,30895,37597,921,29447,7560,216304,236938,121086,216447,10,4459
10,10,50837.6,10732.6,119424,193445,154051,167629,126353,42,33059,32007,161406,158369,16445,22482,27490,557,24841,0,22484,27489,557,19955,5683,216304,236938,121086,216447,10,4459
10,10,98750.9,50717.5,208490,378385,357891,311456,280932,89,115799,112532,250092,246131,25361,53205,67126,2316,61668,0,53205,67124,2316,56459,15330,216304,236938,121086,216447,10,4459
10,10,69244.3,18172.5,148429,233101,185387,193800,143282,38,46291,45009,198292,194857,19866,33607,41244,1085,37576,0,33607,41239,1085,30963,8535,216304,236938,121086,216447,10,4459
10,10,61045.1,13399.2,140685,189789,159347,160590,126383,33,38360,37174,186418,183045,18583,27627,34240,822,31126,0,27629,34238,822,25242,7412,216304,236938,121086,216447,10,4459
10,10,83281.5,33803.5,194190,355575,317783,304121,257940,60,83102,80708,229557,225669,23559,42338,55664,1559,51114,0,42340,55664,1559,45088,14499,216304,236938,121086,216447,10,4459
10,10,70307,16098.8,154939,236798,200373,206510,166456,82,45807,44429,195350,191876,19978,26003,34633,704,31677,0,26003,34632,704,25726,9382,216304,236938,121086,216447,10,4459
10,10,86664.5,26737.7,183284,284148,247012,235159,191383,60,63228,61498,227780,224109,23556,43091,53307,1476,48705,0,43091,53305,1476,42220,11341,216304,236938,121086,216447,10,4459
10,10,67125.9,12932.8,146473,166830,151467,138996,118065,47,36807,35685,194137,190693,20079,24647,30777,615,27930,0,24647,30771,615,23337,6854,216304,236938,121086,216447,10,4459
