k,order,dist,cost_polyanya,cost_ki,cost_hi,cost_hi2,h_cost,h_cost2,vnum,gen_poly,push_poly,gen_ki,push_ki,prune_ki,gen_hi,push_hi,prune_hi,hcall,reevaluate,gen_hi2,push_hi2,prune_hi2,hcall2,reevaluate2,precost,gen_pre,edgecnt,damcnt,pts,polys
8,8,91875.1,118286,522391,678643,648435,571105,518543,44,214064,208380,437467,431160,41771,76866,92152,2466,84371,0,76866,92152,2466,76940,17336,399464,410447,176271,374189,10,7819
8,8,103083,159106,541965,789229,716671,671757,582836,121,277817,270716,483730,477189,45271,82572,102497,2472,94246,0,82572,102497,2472,84294,22039,399464,410447,176271,374189,10,7819
8,8,60844.6,27013.1,305505,236101,175628,207057,145994,27,67091,65123,322959,317517,32493,22865,29683,509,26955,0,22902,29746,521,20958,7512,399464,410447,176271,374189,10,7819
8,8,65670.4,71449.1,171078,211732,184145,177945,146101,22,128451,125146,221404,217831,21994,26503,32091,785,29066,0,26503,32091,785,24137,6352,399464,410447,176271,374189,10,7819
8,8,68444.9,51117.3,461593,374012,334323,316494,267974,81,109617,106607,419881,413106,40979,47049,56375,1291,51231,0,47049,56375,1291,43938,10644,399464,410447,176271,374189,10,7819
8,8,68742.2,37755.5,310524,348106,280893,299764,226303,42,88931,86392,339663,334153,34141,40074,48886,1193,44394,0,40078,48893,1193,35007,9967,399464,410447,176271,374189,10,7819
8,8,84438.4,78281.2,430863,449983,389866,387810,318128,31,150581,146481,431298,424698,41671,48551,59794,1413,54428,0,48551,59794,1413,46593,12642,399464,410447,176271,374189,10,7819
8,8,52871.4,33007.6,304518,279391,213113,243196,172982,73,79730,77408,315179,309703,32036,30444,36930,895,33516,0,30714,37285,923,25959,7469,399464,410447,176271,374189,10,7819
8,8,79394.3,72850,428454,472821,403470,398493,312901,85,149881,145697,423618,417046,40676,57200,66892,1733,60853,0,57614,67357,1775,51907,11354,399464,410447,176271,374189,10,7819
8,8,89329.1,108131,499816,586279,512745,491875,402811,34,177224,172503,445752,439170,42803,58707,71372,1776,65081,0,58707,71372,1776,56790,14295,399464,410447,176271,374189,10,7819
8,8,69457.5,56233.8,431208,387030,341943,330438,275965,41,115067,111939,400556,394051,39273,46543,54087,1334,48856,0,46543,54087,1334,41650,8887,399464,410447,176271,374189,10,7819
