K,dist,cost_ki,cost_hi,h_cost,vnum,gen_ki,push_ki,pop_ki,prune_ki,suc_call_ki,gen_hi,push_hi,pop_hi,prune_hi,suc_call_hi,reevaluate,density
1,23083.9,16797.2,4951.09,4449,10,656,29928,27278,2782,117113,23,520,349,5,1020,0,0.00119413
1,34256,35251.3,24783.2,22257,16,1249,58494,53817,5898,251142,85,2627,2012,59,7680,0,0.00119413
1,4022.5,251.15,334.542,309,3,43,728,536,19,1694,7,43,23,0,60,0,0.00119413
1,9386.67,1719.63,3124.91,2848,10,132,4497,3707,230,12814,11,339,242,0,888,0,0.00119413
1,37160.6,34699.5,25760.7,23247,14,1275,60333,55665,6253,275075,81,2770,2165,60,8682,0,0.00119413
1,17930.3,9769.21,6143.76,5529,17,551,20548,18331,1789,77524,32,669,495,11,1777,0,0.00119413
1,17840.5,9413.52,6616.94,6014,23,561,20739,18290,1799,71452,38,721,510,9,1499,0,0.00119413
1,18100,7359.05,5273.64,4804,21,432,16358,14473,1454,58819,36,598,439,10,1293,0,0.00119413
1,33355.7,42143.2,27612.8,24862,44,1419,65664,60457,6433,285725,93,2960,2285,74,8569,0,0.00119413
1,11678.3,2985.68,1564.59,1420,9,238,7230,6098,519,20870,13,202,120,1,304,0,0.00119413
1,21479.8,16683.9,9469.18,8623,24,770,31209,27734,2775,116836,48,1024,741,11,2453,0,0.00119413
1,819.395,7.321,67.597,61,3,5,30,16,0,28,4,11,5,0,6,0,0.00119413
1,11177.9,2857.07,1107.28,1008,9,158,6339,5523,378,21794,9,145,92,0,237,0,0.00119413
1,11365.8,3053.17,1225.19,1113,4,245,7198,6076,550,21617,13,144,87,0,309,0,0.00119413
1,12444.1,4291.81,3626.01,3350,8,148,5775,5054,384,18291,13,292,208,1,642,0,0.00119413
1,12069.8,4294.18,3795.78,3466,11,252,8437,7180,562,26675,17,402,287,1,975,0,0.00119413
1,21365.4,16064.7,8485.56,7668,19,751,31136,27631,2811,116328,38,928,672,9,2362,0,0.00119413
1,11021.3,2664.23,2189.1,2010,14,223,6406,5388,375,19123,14,235,153,1,496,0,0.00119413
1,13880.9,4754.98,2683.92,2438,15,345,11185,9630,876,34619,20,330,212,4,575,0,0.00119413
1,17925.5,9607.2,6477.09,5867,19,568,20650,18142,1804,71829,37,746,538,12,1664,0,0.00119413
1,23688.6,20916.4,8575.39,7813,14,942,38976,35193,3730,153149,39,939,672,3,2027,0,0.00119413
1,14386.5,5681.67,3769.74,3458,18,227,8134,7156,585,26313,16,367,247,0,712,0,0.00119413
1,19447.1,8296.07,11905.9,10882,26,383,16404,14753,1399,61823,45,1273,982,21,3168,0,0.00119413
1,15160,6410.01,10109,9221,20,406,13419,11522,1083,43589,41,872,645,11,2291,0,0.00119413
1,12332.2,5385.33,1600.06,1476,5,242,8694,7434,636,26330,10,144,93,0,262,0,0.00119413
1,23916,26509.4,12790.5,11596,26,964,40135,35827,3585,155025,53,1397,1023,23,3307,0,0.00119413
1,36913.9,27518.5,14979.3,13627,10,996,47672,44214,5098,219141,33,1253,910,3,3175,0,0.00119413
1,21718.3,8194.1,8613.58,7842,12,430,17291,15554,1540,64156,36,994,728,10,2599,0,0.00119413
1,43564.9,48882.9,31289,28460,22,1568,76596,71243,8020,376203,106,3026,2279,33,7311,0,0.00119413
1,26835.2,22686.9,6121.04,5542,6,915,40427,36912,3890,168946,30,690,448,0,1496,0,0.00119413
1,14136.1,5346.7,4880.58,4444,15,338,12089,10470,859,39364,28,543,380,6,1163,0,0.00119413
1,25240.8,20195,4946.71,4428,8,832,37287,34035,3578,151144,20,569,391,3,1303,0,0.00119413
