K,order,dist,cost_polyanya,cost_ki,cost_hi,h_cost,vnum,gen_poly,push_poly,pop_poly,gen_ki,push_ki,pop_ki,prune_ki,suc_call_ki,gen_hi,push_hi,pop_hi,prune_hi,suc_call_hi,heuristic_call,reevaluate,pts,polys
3,3,51696.6,65989.9,241266,136642,117693,64,116906,113651,95243,219794,215850,205307,21829,1206207,13871,14068,11483,435,42585,12595,591,8,7819
3,3,31732.8,31660.1,85572,62558.7,55534,15,63719,61811,51067,110024,107796,98524,10863,477670,5684,6388,5153,108,16900,5734,899,8,7819
3,3,67386.1,92341.6,305875,240728,201807,81,139002,135284,115327,278166,273719,261124,28068,1663257,25445,25380,21666,961,95041,22764,589,8,7819
3,3,18071.4,38112.5,15441,14472.9,12913,22,66557,64672,53851,29758,29106,25884,2681,103907,1424,1468,1081,20,3261,1265,94,8,7819
3,3,41668.6,34275.1,192440,85412.4,75570,24,65114,63182,52325,201476,197631,183680,20370,973013,7759,8477,6951,189,24448,7559,964,8,7819
3,3,50245.4,116772,98106.4,162454,142875,51,174352,169786,145220,120231,118091,110980,12544,641462,14743,16264,13565,496,47533,14655,1983,8,7819
3,3,37641.3,99017,53848.4,93203.3,83160,36,149265,145389,125486,79323,77751,71568,7578,352507,8384,9446,7834,194,24974,8468,1329,8,7819
3,3,32012.1,71421.5,53776.1,25323.5,22681,6,109904,106968,91328,74644,73099,67462,7601,322554,2265,2741,2108,38,4949,2444,563,8,7819
3,3,32720.8,62023.5,80849.5,22933.5,20851,4,100472,97704,82657,98825,96749,90090,10157,471686,1739,2130,1628,10,3481,1880,462,8,7819
3,3,22232.9,52321.3,21860.6,26054.6,23068,45,88686,86214,73264,37018,36159,32946,3527,144784,2700,2823,2195,43,6836,2513,223,8,7819
3,3,37519.5,75376.5,80496.2,58007.9,52193,4,118391,115252,98808,108242,106052,98412,11087,494711,4762,5697,4609,99,12284,5108,1094,8,7819
3,3,51037.3,96516.5,108826,135837,120456,25,142234,138440,118165,132699,130340,122915,13806,707678,12034,13255,11074,302,37065,11920,1599,8,7819
3,3,73692.3,153552,189739,213246,188465,10,227020,221176,189575,205272,202016,191070,20170,1205052,17932,20314,17006,491,60856,18340,2909,8,7819
3,3,34333.3,46786,97331.6,108417,95874,40,84942,82517,68456,116682,114269,105901,11754,545991,10481,11254,9165,302,30371,10032,1156,8,7819
3,3,29798.6,55810.3,32204,45574.3,40634,50,98296,95530,80839,55023,53888,49594,5479,234114,4859,5239,4211,87,12922,4683,546,8,7819
3,3,23068.1,31918.9,29515.3,33377.6,29913,21,56299,54637,45116,51280,50120,44962,4855,196108,3248,3501,2711,59,8024,3065,375,8,7819
3,3,40315.5,52665.3,120310,89350.4,78921,47,90786,88268,73845,135225,132561,124866,13862,710611,9753,10022,8201,258,29607,8905,606,8,7819
3,3,43620.8,69257,81557.5,35357,31724,6,110543,107466,90292,104527,102524,95723,10642,537369,3143,3628,2786,14,7595,3238,586,8,7819
3,3,47985.1,43109.8,237944,134106,117454,34,84750,82339,68594,233013,228750,216077,24099,1227142,12958,13837,11431,433,41716,12397,1278,8,7819
3,3,69292.3,180103,145904,183565,159111,24,245340,239291,208505,166515,163865,154414,16998,950471,17924,19167,16164,611,67224,17164,1724,8,7819
3,3,37648.3,34500.5,147116,64049.8,56924,4,62038,60234,49812,162935,159818,147465,16207,755981,5645,6266,5091,150,16689,5622,796,8,7819
3,3,73431.9,97823.5,317810,266267,223624,61,158194,153921,131668,293895,289315,275995,29091,1788977,28614,28597,24155,849,103440,25456,754,8,7819
3,3,41166.1,50336.2,106474,95684,83923,58,84835,82471,69203,130785,128336,119550,13164,627987,9599,10218,8094,213,25699,9037,911,8,7819
3,3,21495.8,31974.8,29039.2,16439.2,14839,25,60865,59096,49569,44324,43316,38904,4047,166708,1871,2015,1540,21,4158,1764,228,8,7819
3,3,35022.1,84702.4,69772.4,98729.6,87985,39,131302,127793,109888,92651,90693,84280,9381,427274,9388,10458,8652,243,26425,9377,1379,8,7819
3,3,52515.8,86656.4,163029,109835,96247,29,141612,137639,115641,181627,178449,169195,18371,996984,10603,11050,8997,264,34868,9886,789,8,7819
3,3,59059.7,117943,200016,52621.7,46463,17,177345,172644,147765,205480,202048,190840,20344,1174161,5531,5930,4585,36,15010,5254,585,8,7819
3,3,51228.4,86025.4,194615,203880,178388,38,143046,139297,118360,201281,197668,187115,20644,1097827,18689,20431,17104,557,60152,18277,2284,8,7819
3,3,62610.4,103292,233300,226165,194321,45,167621,163279,138333,233550,229653,218412,23240,1320260,20999,22421,18938,563,77891,20232,2005,8,7819
3,3,21568.8,34500.2,27180.8,14610.7,13020,28,57521,55816,46860,43657,42592,38133,4055,160273,1575,1677,1226,16,3112,1478,173,8,7819
3,3,37027.7,59664.7,98970,84243.7,74301,48,102783,99782,83253,116799,114388,106017,12029,559932,8096,8905,7123,201,21958,7902,1113,8,7819
3,3,43357.6,53155.9,212009,95921.1,83784,28,97483,94709,79059,202802,198983,186735,20363,1030913,9181,9931,8040,156,26957,8782,1018,8,7819
3,3,43254.7,48037.7,136704,80382.7,70588,14,78916,76733,64190,151574,148797,139203,15313,751206,8132,8716,6862,131,21713,7672,847,8,7819
